@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ChiSquaredAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ChiSquaredAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 50'

@attribute Airs_Center_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Airs_Center_X_2 numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Airs_Center_X_8 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Mass_Center_Y_0 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Airs_Center_X_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Airs_Triangle_1_X_0 numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Airs_Triangle_1_Y_4 numeric
@attribute Black_Pixel_4 numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Airs_Center_X_GLOBAL numeric
@attribute Mass_Center_Y_8 numeric
@attribute Mass_Center_X_2 numeric
@attribute Airs_Center_X_5 numeric
@attribute Mass_Center_X_8 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_X_3 numeric
@attribute Hough_Lines_Nb_4 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Center_X_1 numeric
@attribute Hough_Lines_DiagonalPos_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Black_Pixel_7 numeric
@attribute Airs_Length_Contours_4 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Airs_Triangle_1_X_GLOBAL numeric
@attribute Hough_Lines_Horizontal_7 numeric
@attribute Hough_Lines_Horizontal_6 numeric
@attribute Airs_Center_X_6 numeric
@attribute Mass_Center_X_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_DiagonalPos_8 numeric
@attribute Airs_Triangle_1_X_7 numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
48.6111,0.170602,53.5714,34.7222,24.3935,0,53.9615,60,0.34754,0.24966,47.4596,40,2.77778,0,-12.5882,19.7619,46.4286,50.463,0.804989,0.363095,49.6422,0.634149,0.060318,66.6667,0.598337,38.8889,48.6111,46.7253,5,145.909,44.6429,0,0.306134,-18.357,148.052,12.5397,208,0,42.8571,-80.6454,100,40,51.0042,0.168981,-13.2301,0.402822,0,50.1916,0.418221,0,paramedics
49.0739,0.196566,58.0645,49,22.8758,12.9032,43,57.1429,0.685606,0.082532,49,28.5714,5.47634,3.22581,321.268,16.0556,25.8065,47.2919,0.501205,0.247628,15.7143,0.599464,0.101852,75,0.393704,24,49,46.6687,7,144.072,49,0,0.247402,-31.9335,169.878,15.0556,256,0.399691,33.3333,78.5601,100,85.7143,51,0.048333,246.914,0.198045,100,0.08,0.465691,0,paramedics
62.5,0.231988,38.8889,51.648,20.4678,5.55556,28.125,60,0.356027,0.070602,48.9583,40,33.3333,0,243.764,15.625,55.5556,49.3151,0.407077,0.289931,46.6846,0.257095,0,100,0.438339,43.75,48.9583,47.7273,5,128.839,48.9583,0,0.101872,219.307,146.447,10.0198,191,0.199588,28.5714,56.429,100,50,54.1667,0,-3.374,0,75,30.401,0.399781,0,paramedics
71.7391,0.791667,38.8889,48.913,21.8171,11.1111,31.5217,28.5714,0.632275,0.081289,48.0978,28.5714,126.087,2.77778,-10.8655,19.8758,47.2222,47.8571,0.425305,0.498902,51.3237,0.387444,0.025573,100,0.479641,59.7826,46.7909,34.7826,7,116.213,48.913,0,0.099187,-66.1376,121.915,10.9731,473.5,0.511905,0,-47.5688,100,50,51.087,0.07971,-9.29004,0.397619,50,21.1477,0.387433,0,paramedics
51.1364,0.421046,48.4848,53.4586,24.3891,30.303,18.1818,33.3333,0.470138,0.316321,47.1918,33.3333,-8.50358,0,188.332,19.9631,21.2121,50,0.337578,0.603359,44.6278,0.152863,0.550531,100,0.318031,35.2273,47.4966,49.1695,6,162.523,48.8636,0,0.091015,221.573,155.438,16.0934,497,0.499357,0,107.878,100,40,50,0.459208,-14.8368,0,0,27.4079,0.352863,0,paramedics
63.6364,0.477862,52.9412,44.9778,20.6637,11.7647,27.7778,50,0.396797,0.078412,48.8636,50,105.915,0,175.31,21.4373,35.2941,50,0.485185,0.339646,41.2447,0.297811,0,100,0.546359,65.1515,47.7744,47.4138,6,161.709,51.8309,25,0.12966,-57.7196,139.426,12.5307,38,0.436739,0,-57.9004,100,25,48.8636,0,-6.62844,0.422673,33.3333,24.6781,0.418961,0,paramedics
48.8095,0.41603,48.1481,48.5237,26.3242,3.7037,48.8095,40,0.170024,0.154036,47.8373,60,-7.32601,0,-7.83238,18.3761,48.1481,52.7559,0.478194,0.785538,57.8008,0.740959,0.362536,100,0.613604,18.4524,46.2935,43.287,5,124.918,52.1084,0,0.270254,215.038,149.224,14.591,0,0.200855,33.3333,176.635,66.6667,50,53.5714,0.479167,-20.4729,0,33.3333,51.1151,0.312446,0,paramedics
48.7179,0.152422,55.5556,62.8205,26.4335,0,46.1538,40,0.149691,0.278175,35.5346,60,2.5641,0,296.628,15.812,44.4444,47.0339,0.648445,0.791575,85.8974,0.628108,0.101852,100,0.546884,5.12821,51.5083,39.7436,5,135.031,49.6033,0,0.184236,-41.5411,134.577,13.8889,74.5,0.171296,60,39.1949,100,40,48.7179,0.068376,-10.9407,0.425926,25,13.8538,0.343773,0,paramedics
51.25,0.126042,37.5,47.5,23.3672,4.16667,45,50,0.245238,0.499945,33.2203,50,-0.921053,4.16667,-6.57935,14.7143,54.1667,48.7603,0.602761,0.660558,86.25,0.593971,0.212698,100,0.632698,7.5,48.75,12.5,4,138.776,48.75,0,0.316686,-106.122,173.214,14.2143,0.5,0,50,-1.6317,50,33.3333,52.5,0.186111,-13.9566,0,50,29.9194,0.384425,0,paramedics
48.8095,0.259259,46.1538,48.8095,25.8814,0,44.0476,50,0.247549,0.421569,35.4612,50,112.208,0,411.45,15.4062,53.8462,46.9531,0.531134,0.78621,86.9048,0.5355,0.079085,100,0.603581,4.7619,49.3954,9.52381,6,142.734,49.3776,0,0.268089,-195.045,180.828,14.5658,82.5,0,80,-7.40741,100,40,52.381,0.115344,-10.1335,0.29085,100,30.8463,0.445083,0,paramedics
48.6487,0,38.4615,48.6487,28.9328,3.84615,32.4324,66.6667,0,0.426483,28.5173,33.3333,2.7027,0,291.045,16.5718,57.6923,42.6401,0.512573,0.646933,74.3243,0.464264,0.30848,100,0.518082,1.35135,40.3227,37.9073,3,125.638,47.6643,0,0.328376,-74.6933,137.55,11.1664,144.5,0.107456,50,-34.4927,100,0,50,0.22973,-14.994,0,50,14.6541,0.356311,0,paramedics
45.8978,0.087171,56.7568,56.2753,24.5273,2.7027,47.3684,80,0.55422,0.252137,50.3754,20,-2.36478,0,19.7239,18.8259,40.5405,47.3913,0.547642,0.536606,50.0708,0.440708,0.168803,100,0.264387,21.0526,47.6375,51.3158,5,124.918,48.6842,0,0.211988,243.261,148.45,19.6356,50.5,0.296771,50,114.018,75,60,55.2632,0.192982,-93.3867,0,0,65.3876,0.343442,0,paramedics
38.9541,0.062988,38.4615,51.8344,22.8774,5.12821,45.8333,50,0.245495,0.168254,42.6899,37.5,-3.22359,12.8205,269.388,21.6667,43.5897,48.1481,0.458874,0.315158,57.2519,0.738216,0.06569,100,0.538776,16.6667,44.4808,13.8889,8,138.776,48.6111,0,0.159259,1.05742,152.542,19.0476,62,0,50,0.925926,50,50,50,0.116809,-111.307,0,50,33.1672,0.336357,50,paramedics
47.9316,0.184719,44,51.7048,27.0667,4,42.6471,33.3333,0.233372,0.062,48.5294,66.6667,113.68,0,368,25.7647,52,49.1982,0.655152,0.250572,50.4902,0.696881,0.746667,100,0.657677,23.5294,48.0826,51.0741,3,209.802,50.6509,0,0.201214,-36.4664,268.658,28.5882,29.5,0,66.6667,-5.70388,100,75,51.4706,0.509804,-23.2072,0,33.3333,53.4181,0.376512,0,paramedics
49.2468,0.471294,43.4783,50.4825,27.572,0,50.1452,0,0.278411,0.145062,53.401,100,101.796,0,-33.2106,24.2424,56.5217,49,0.577249,0.709596,20.7071,0.845887,0.265432,100,0.321056,36.3636,47.9098,33.3333,3,178.326,48.4848,0,0.31722,0,203.111,22.6712,180.5,0,33.3333,-24.2,100,33.3333,51.5783,0.314394,-17.9382,0.323633,0,69.4639,0.19663,0,paramedics
47.4175,0.091539,58.3333,46.3415,24.9387,0,39.9985,20,0.4065,0.148548,49.9949,80,0.313182,0,-23.5387,22.6686,41.6667,48.7805,0.364146,0.693255,46.3415,0.342625,0.173203,100,0.663959,9.7561,47.9074,50.4222,5,147.455,48.7805,0,0.187895,-18.2622,183.378,20.0143,145.5,0.234174,100,104.741,75,75,53.0013,0.174797,252.065,0,0,-7.36969,0.30191,0,paramedics
48.5294,0.070261,59.2593,47.0588,25.3012,0,36.7647,33.3333,0.281756,0.576069,48.5294,66.6667,2.94118,0,139.588,21.4597,40.7407,43.6541,0.336182,0.732967,50.1665,0.525353,0.358025,50,0.25,8.49673,43.1851,43.7839,3,170.675,45.4288,0,0.090464,-64.956,186.022,14.3791,32.5,0.162551,60,163.725,75,40,45.3141,0.220588,-0.435474,0.293257,25,21.8021,0.389282,0,paramedics
47.8464,0.134921,55.5556,41.4286,23.7952,0,48.5714,33.3333,0.244444,0.300786,48.5714,66.6667,20.8163,0,278.523,21.6931,44.4444,48.5981,0.747685,0.618615,49.7983,0.789286,0.753498,66.6667,0.575932,3.80952,47.9992,54.8942,3,177.261,49.6273,0,0.338375,-10.5519,234.445,19.5767,123.5,0,50,-5.75396,75,66.6667,61.4286,0.626984,-13.6162,0,0,62.5514,0.538352,0,paramedics
53.2258,0.105585,40,33.871,20.7176,0,48.3871,50,0.480469,0.212874,44.9597,50,7.22705,0,-24.5949,21.7742,60,48.9474,0.72619,0.541632,52.4737,0.834101,0.08179,100,0.467593,12.9032,48.3871,45.2991,4,148.154,51.2002,0,0.199124,253.012,166.829,14.4153,15.5,0.192708,60,1.05263,100,75,53.3557,0.189566,-14.8438,0.28625,0,53.8065,0.416746,0,paramedics
50,0.070313,50,43.75,26.4746,0,44.5131,33.3333,0.138889,0.166255,48.4375,66.6667,2.67857,0,366.677,23.0324,50,49.1092,0.495651,0.554167,43.0469,0.778172,0.373751,33.3333,0.232099,7.29167,48.4375,43.7336,3,171.757,50.8255,0,0.138889,-27.4348,212.62,17.1296,10.5,0.177984,50,-87.4274,100,100,45.8513,0.406002,-5.77576,0.296296,0,39.3092,0.501491,0,paramedics
51.6129,0.264209,36.3636,40.3226,26.506,4.54545,50.4858,66.6667,0.340388,0.407922,45.2314,33.3333,3.22581,0,-21.5403,24.3728,59.0909,49.4737,0.590535,0.723566,49.8566,0.318996,0.313443,100,0.57356,8.60215,52.6331,16.129,3,178.326,46.5707,0,0.229339,-32.7108,196.358,17.9211,37,0,66.6667,3.28947,66.6667,66.6667,43.9684,0.514337,318.906,0.281011,0,97.2859,0.563849,0,paramedics
48.6842,0.098441,50,42.6866,29.5626,7.14286,46.0526,50,0.484205,0.549317,46.818,50,-0.404858,3.57143,254.427,16.7183,39.2857,49.569,0.468876,0.651781,72.3684,0.701685,0.161765,50,0.746187,19.2982,46.0798,48.6842,6,138.408,48.6842,0,0.401316,-12.5654,175.953,16.0217,32.5,0.308824,50,-2.61131,50,60,52.6316,0.141447,-13.9201,0.254289,25,50.5816,0.527968,0,paramedics
48.3333,0.153648,54.1667,38.3333,25.0602,0,50.5367,50,0.418319,0.531687,46.8182,50,3.33333,0,11.0037,19.8765,45.8333,47.8732,0.565844,0.688148,53.8558,0.898148,0.253086,100,0.63933,20.8333,45.7055,26.6667,4,178.326,45.6863,0,0.137083,294.821,211.314,17.7778,8,0.273148,66.6667,1.08696,100,75,50.4694,0.291667,-32.0073,0,0,57.7778,0.474795,0,paramedics
47.2494,0.080518,53.8462,47.6351,21.8519,0,46.0557,40,0.185417,0.321118,48.6487,60,108.108,0,223.611,21.3514,46.1538,47.7477,0.703114,0.529669,38.8093,0.718023,0,100,0.4625,32.4324,49.8119,33.7838,5,161.111,47.6834,0,0.432432,-28.3951,207.592,12.5225,43.5,0,40,175.11,100,50,57.2908,0,275.244,0.244444,0,-4.07568,0.389927,0,paramedics
48.4375,0.211684,57.1429,45.3125,25,0,48.4375,33.3333,0.395596,0.293416,42.0533,66.6667,3.125,3.57143,-21.3992,23.9583,39.2857,49.4792,0.79953,0.514931,52.6442,0.835317,0.205761,66.6667,0.490047,35.9375,49.1667,42.1875,3,178.326,44.4113,0,0.547538,342.936,215.821,16.5509,38.5,0,33.3333,24.8047,100,40,65.625,0.661458,-33.0534,0,0,64.8755,0.442834,0,paramedics
48.2143,0.079365,62.069,48.2143,27.2381,0,49.0079,33.3333,0.139259,0.644084,47.6078,66.6667,100,0,494.996,25.4286,37.931,48.8095,0.262222,0.672755,49.5831,0.234127,0.293333,50,0.562333,1.78571,47.2334,42.1875,3,192,48.2143,0,0.257738,-42.7852,234.135,22.1429,113,0.423556,66.6667,1.19048,66.6667,25,50,0.232143,352,0.07,0,-1.19048,0.453237,0,paramedics
49.0196,0.111547,48.8372,46.0784,22.2506,2.32558,49.0196,66.6667,0.142925,0.10373,51.1256,33.3333,1.96078,4.65116,-77.7006,18.572,44.186,45.4839,0.624638,0.61799,60.4575,0.620725,0.318209,66.6667,0.279665,16.6667,51.7647,36.2745,6,92.5596,50.5423,0,0.343006,-37.1256,107.512,11.0248,284.5,0.275157,60,52.7688,100,42.8571,50,0.307812,158.726,0.239693,50,-2.42024,0.274564,0,paramedics
52.8167,0.090725,53.4884,43.3333,21.7391,0,47.7778,60,0.294017,0.156004,48.4647,40,19.9129,0,-11.9394,20.8889,46.5116,51.4426,0.633796,0.683187,57.0326,0.895833,0.103596,100,0.524198,17.2222,48.0927,48.0172,5,103.183,55.1332,0,0.390123,-17.7511,125.693,15.5556,59,0.237037,71.4286,105.129,66.6667,25,61.1111,0.161997,196.955,0.273424,0,99.7048,0.457963,0,paramedics
51.1628,0.124749,51.5152,47.6744,22.2121,0,48.8372,50,0.341358,0.17298,48.4163,50,-0.387597,0,216.942,21.6702,48.4848,50.3751,0.437037,0.819121,59.5297,0.492334,0.143939,80,0.498737,9.30233,46.1707,40.2928,6,112.796,52.3286,0,0.202135,-20.5196,130.227,16.9662,46.5,0.246405,50,-45.3568,100,50,51.1628,0.197674,-26.4654,0.256125,16.6667,56.749,0.448589,0,paramedics
51.9264,0.146956,54.5455,48.9796,26.3849,6.06061,48.9796,42.8571,0.354497,0.159179,51.0204,57.1429,-2.73129,0,114.324,18.3673,39.3939,49.6644,0.617542,0.809909,53.8812,0.752053,0.097884,50,0.478285,22.449,50.4446,26.5306,7,116.213,49.8687,0,0.487906,5.66893,144.517,14.3343,61,0,66.6667,160.769,75,40,62.2449,0.205782,-11.0715,0.157738,12.5,62.5668,0.362619,0,paramedics
49.5078,0.033543,48.4848,49.0566,30,3.0303,47.1698,40,0.200926,0.206944,49.0566,60,7.58803,0,-12.5,19.4811,48.4848,47.2901,0.442841,0.790356,54.744,0.753537,0.122222,100,0.410556,9.43396,48.1258,18.8679,5,121.875,50.4384,0,0.421482,-30.5682,164.234,14.2925,129,0,62.5,136.735,80,20,58.4906,0.197065,-9.375,0.211111,71.4286,59.1195,0.309765,0,paramedics
13.3803,0.055164,42.2222,47.8873,26.4689,0,84.507,44.4444,0.121429,0.148519,52.3533,55.5556,-5.27033,0,-36.4397,13.8632,57.7778,49.7664,0.460823,0.788419,48.5915,0.466496,0.342063,42.8571,0.5,0.704225,74.6479,43.5415,9,66.0428,64.7887,0,0.417096,88.2653,30.6122,3.25956,879.5,0.284048,0,99.0654,0,0,40.8451,0.725352,-40.4941,0.40754,0,73.6842,0.556824,0,paramedics
49.2857,0,47.5,49.2857,26.639,0,94.2857,66.6667,0,0.006349,49.8908,33.3333,100.044,0,-4.45913,12.898,52.5,49.7641,0.947619,0.298413,28.5714,0.947619,0.318095,60,0.607143,46.9173,72.1429,38.9115,9,71.1921,49.2857,0,0.136905,138.776,73.972,5.04082,180,0.207204,100,150.262,20,0,11.4286,0.34619,-15.6024,0.360476,0,61.659,0.393153,0,paramedics
49.2754,0,50,49.2754,27.2654,0,49.2754,22.2222,0,0.126471,47.7576,66.6667,-60.8696,0,-3.78823,11.5303,50,50,0.602288,0.826731,94.2029,0.627375,0.547619,80,0.636426,44.4444,61.5942,49.2754,9,123.27,48.4035,0,0.173913,2.16263,43.2526,3.3035,967.5,0.377451,100,67.4641,0,0,14.4928,0.649413,-22.8428,0.384804,0,57.0652,0.318733,0,paramedics
51.4085,0,43.1373,44.3662,22.2923,0,46.4789,28.5714,0,0.035915,49.2958,57.1429,104.962,0,-66.9671,13.8071,56.8627,47.8972,0.846352,0.755999,56.1547,0.885498,0.540404,50,0.521465,0.704225,77.4648,43.6978,7,67.5504,50.2005,0,0.178404,-16.9881,74.6097,4.46009,135,0.166208,57.1429,49.2991,0,20,50.7042,0.600352,146.924,0.334596,0,48.9381,0.558398,0,paramedics
50.7042,0.150235,44.4444,49.2958,23.3652,0,69.0141,57.1429,0.008052,0.092539,49.5439,42.8571,1.40845,0,140.727,12.329,55.5556,49.7653,0.84888,0.744497,53.48,0.890769,0.650564,62.5,0.684783,6.40205,58.4507,42.9872,7,70.5536,50.2876,0,0.239437,98.7188,50.4096,4.4703,330.5,0.216989,75,-15.0386,0,0,19.0141,0.546948,-51.2174,0.188943,20,57.3131,0.447465,0,paramedics
50.8471,0.086508,53.0612,46.4286,23.6151,0,48.2143,33.3333,0.214894,0.223429,49.1071,66.6667,11.4803,0,277.521,16.3374,46.9388,49.4083,0.653793,0.661713,54.4178,0.841829,0.135343,60,0.475177,8.03571,49.1071,46.86,6,95.5072,50.5428,0,0.401582,1.3929,134.676,11.1702,673,0.135417,66.6667,-4.16104,83.3333,33.3333,58.9286,0.249008,185.604,0.357368,0,-4.33673,0.391855,0,paramedics
48.9796,0.031746,52.6316,48.9796,25.7644,0,47.9415,50,0.026191,0.046429,48.9796,50,2.04082,0,-24.4898,19.5335,47.3684,49.3197,0.432698,0.357143,52.6926,0.61678,0.466667,100,0.513492,10.2041,48.4763,46.0499,6,122.249,48.9796,0,0.190671,228.571,198.596,19.3003,45.5,0.199184,66.6667,-19.0476,80,50,53.0612,0.374603,-10.9243,0.228571,0,53.2009,0.442444,0,paramedics
51.1111,0.097143,45.4545,43.3333,23.3374,0,48.8889,33.3333,0.24716,0.088694,48.8889,66.6667,2.22222,0,136.977,18.7719,54.5455,51.4706,0.487959,0.437037,54.1096,0.855488,0.068348,50,0.473574,1.11111,48.8889,18.8889,6,128.116,49.3516,0,0.408642,-5.85979,155.698,14.5614,78,0,60,-1.47729,75,40,55.7735,0.181481,-10.8507,0.125,0,58.7998,0.398214,0,paramedics
48.913,0.012077,48.6486,51.1749,25.3793,0,48.913,33.3333,0.160819,0.078947,46.9444,66.6667,2.17391,0,-5.82347,18.5355,51.3514,51.0791,0.762183,0.560386,53.9529,0.82971,0.850877,100,0.61462,4.34783,47.9533,47.7668,6,119.68,49.6886,0,0.207005,-15.8037,169.726,18.8787,8,0.225877,75,70.5036,33.3333,60,52.1739,0.471014,249.307,0.299575,0,-4.71014,0.517008,0,paramedics
48.8138,0.054233,62.5,47.3396,29.7287,0,49.1071,42.8571,0.215891,0.130876,49.1071,57.1429,-1.77445,0,-6.60758,19.1392,37.5,49.7041,0.457446,0.848958,50.9102,0.604978,0.415005,75,0.720608,16.0714,49.1071,54.237,7,107.684,49.053,0,0.344156,-7.91638,184.089,18.7729,123.5,0.238367,60,77.4665,100,60,58.2762,0.354894,211.293,0.249288,0,104.544,0.464741,0,paramedics
53.1653,0.129167,55.814,44,22.3986,0,49,50,0.164683,0.075485,49.0109,50,104.505,0,-3.95088,19.9048,44.186,48.0132,0.634645,0.404593,55.4917,0.817477,0.111899,75,0.580423,19,49,48.1845,4,111.535,49.5185,0,0.345238,197.074,147.316,17.1905,140.5,0.220532,66.6667,-19.8675,60,50,57,0.177352,-16.1633,0.219577,16.6667,62.4989,0.23093,20,paramedics
47.5321,0.066333,58.9744,42,23.7644,2.5641,49,50,0.452963,0.172106,50,33.3333,2.51278,5.12821,237.5,19.85,33.3333,48.3553,0.57557,0.595926,53.4505,0.90502,0.138889,100,0.648232,12,46.8585,48.9649,6,108.322,49,0,0.367355,210.272,152.72,16.85,95.5,0,50,75.1634,66.6667,40,57,0.229167,-11.5278,0.254167,0,65.1556,0.291598,0,paramedics
48.9793,0.274515,60,44.4444,30.7071,0,48.1481,40,0.332323,0.151178,61.1111,60,105.37,0,160.153,18.4063,40,49.0854,0.20612,0.638477,49.9472,0.904539,0.088103,75,0.495791,52.4691,48.2718,56.4815,5,146.924,48.4879,0,0.724133,-9.18274,204.208,18.0696,34,0,60,-0.767841,100,0,75.9259,0.243827,-12.9792,0.226263,0,73.4678,0.16827,0,paramedics
48.9796,0.042328,55.5556,41.8367,26.9981,0,43.8776,40,0.142788,0.159357,48.9796,60,109.336,0,170.47,21.4286,44.4444,49.6599,0.511696,0.651927,52.7594,0.917072,0.17617,100,0.648392,9.18367,49.7867,45.5838,5,120.465,48.9796,0,0.243116,-16.7218,165.543,18.4211,53,0.299342,50,-26.1527,66.6667,40,52.0408,0.132653,-16.4265,0,0,34.1805,0.366045,33.3333,paramedics
52.0833,0.055556,58.9744,40.625,21.9766,0,46.875,33.3333,0.269648,0.144535,49.1838,66.6667,-4.16667,0,327.952,22.0528,41.0256,48.6301,0.30497,0.542438,54.2766,0.917456,0.052934,66.6667,0.506775,6.25,49.8933,43.012,6,121.661,49.6029,25,0.413235,-8.56053,140.481,16.4634,34,0.238316,40,0.684932,100,50,49.7064,0.092693,190.8,0.531707,0,106.462,0.276268,0,paramedics
50.4812,0.159333,53.125,49,28.2808,0,46,60,0.391429,0.116561,75.4545,40,-3.32113,0,133.409,14.2857,46.875,48.5985,0.504762,0.42668,54.3554,0.834,0,100,0.411701,9.33333,44.6923,31,5,116.213,51.0532,0,0.341111,140.104,126.679,11.2381,68.5,0,50,-3.76601,100,33.3333,60,0,5.66893,0.297354,0,78,0.175816,0,paramedics
48.1982,0.342003,53.3333,50.3664,24.693,6.66667,46.5116,62.5,0.433863,0.165888,72.093,37.5,-3.38637,0,-61.3798,15.2326,40,48.4496,0.48,0.225368,56.2967,0.767442,0.047222,100,0.538447,43.0233,49.3759,34.8837,8,121.875,48.8372,16.6667,0.391276,-14.6233,123.022,11.9767,69,0,66.6667,-8.28026,100,50,47.012,0.217054,156.25,0.21875,0,-12.9743,0.297189,0,paramedics
48.75,0.200926,55.1724,47.5,30.0677,0,48.75,40,0.268799,0.069444,54.2061,60,-10.2273,0,-2.44873,18.7121,44.8276,49.5902,0.116162,0.217969,90,0.427976,0.148148,100,0.660494,37.5,49.3232,37.5,5,146.924,48.75,0,0.344444,269.437,183.811,17.803,26.5,0,60,95.8175,66.6667,66.6667,61.25,0.183333,-23.3138,0,0,63.445,0.359476,0,paramedics
48.9796,0.289966,52.9412,31.9122,21.9231,2.94118,52.2755,50,0.475071,0.092237,48.9796,33.3333,118.885,0,-7.24694,18.6813,44.1176,49.3243,0.416334,0.223923,43.3103,0.54641,0.074074,66.6667,0.626306,39.7959,48.5016,35.7143,6,124.918,49.4634,0,0.338776,-3.6427,161.819,13.2915,306.5,0,50,-71.0134,100,60,61.2245,0.180272,-4.46844,0.393162,0,54.3111,0.40292,0,paramedics
64.4737,0.479678,50,53.9008,20.467,3.84615,47.3684,14.2857,0.591667,0.20098,45.2169,57.1429,42.5782,0,276.817,21.4396,46.1538,49.1304,0.669281,0.74269,85.5263,0.690497,0.173203,100,0.712068,47.3684,47.3804,53.9474,7,164.22,49.8426,0,0.254386,277.074,175.863,18.7307,419.5,0,33.3333,108.091,100,60,52.674,0.140351,-17.9843,0,40,44.0111,0.514177,0,paramedics
47.9138,0.060354,61.1111,49.7431,27.2525,0,48.8636,50,0.573504,0.17189,52.3438,50,2.27273,0,-7.70611,14.0443,38.8889,49.6269,0.354701,0.359708,52.7975,0.439394,0.371154,100,0.793249,4.54545,50.3009,14.7727,4,124.918,48.8636,0,0.277273,-21.7328,144.879,16.8415,196.5,0.025641,66.6667,101.91,66.6667,75,55.6818,0.258712,243.261,0,0,99.1202,0.361692,0,paramedics
48.7805,0.09393,61.7647,48.7805,29.6471,0,45.1219,33.3333,0.091178,0.291907,48.7805,50,1.69671,2.94118,9.18274,21.3599,35.2941,47.6,0.362963,0.641018,54.5069,0.523713,0.360606,100,0.441919,1.21951,50.7651,46.0712,6,140.819,47.2013,0,0.069106,-31.7929,195.316,21.0643,76.5,0.226263,50,-57.9447,75,100,51.2195,0.217683,-24.0611,0,0,47.8852,0.33544,0,paramedics
53.5714,0.144841,48.1481,48.8095,34.9747,7.40741,28.5714,40,0.501263,0.106622,47.9486,40,9.15751,0,-11.8064,17.0996,44.4444,47.6464,0.268182,0.390212,69.0476,0.360251,0.060606,100,0.6269,19.0476,48.3355,11.9048,5,146.924,48.8095,0,0.336508,279.601,199.587,14.1414,90.5,0,100,67.2299,100,33.3333,52.381,0.142857,274.241,0.459596,0,-5.34106,0.442948,0,paramedics
51.8519,0.272891,68.4211,46.2963,29.7285,2.63158,38.8889,28.5714,0.365873,0.253968,51.8519,28.5714,2.50772,0,8.16327,17.5661,28.9474,49.3827,0.540476,0.755916,78.7037,0.631687,0,100,0.359934,12.963,49.0741,8.33333,7,138.776,47.9525,0,0.181893,-4.21096,151.02,12.4339,155,0,66.6667,-71.7718,100,100,49.0741,0,204.082,0.298413,0,18.5185,0.302619,0,paramedics
56.7568,0.314565,52,47.2973,28.5034,0,40.5405,50,0.355556,0.515307,48.6487,16.6667,7.00246,0,240.998,20.0772,48,45.0893,0.553741,0.64874,55.4134,0.739382,0.04127,100,0.6329,51.8919,48.6487,18.9189,6,138.776,48.6487,0,0.13033,-23.2339,161.224,14.0541,64,0,100,-10.9375,100,66.6667,47.4975,0.220721,253.061,0,0,-6.37838,0.465927,0,paramedics
55.3135,0.137624,47.0588,38.3333,24.1145,1.96078,44.1667,55.5556,0.262285,0.497457,45.6667,33.3333,-5.39216,3.92157,-5.90579,12.1698,47.0588,46.3886,0.502883,0.31613,51.2978,0.551898,0.496855,66.6667,0.751947,21.6667,47.4248,55,9,92.5596,46.0229,37.5,0.240458,128.955,114.301,10.4717,71,0.467505,57.1429,2.45497,40,37.5,50.3816,0.319444,162.761,0.275715,14.2857,101.808,0.458715,0,paramedics
60.4478,0.222278,58.3333,46.2687,22.4361,0,41.791,50,0.103995,0.430119,48.1364,50,9.88806,0,-4.54806,12.1937,41.6667,49.505,0.851875,0.920951,49.6405,0.726788,0.180294,83.3333,0.626834,32.8358,49.8176,27.6119,8,92.5596,46.6064,16.6667,0.133914,-8.56092,124.281,8.92706,67,0,44.4444,5.77491,60,50,48.9204,0.211443,166.295,0.257442,0,-4.85446,0.366835,0,paramedics
