@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_1_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_1_X_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Mass_Center_Y_0 numeric
@attribute Hough_Lines_Vertical_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_DiagonalPos_0 numeric
@attribute Hough_Lines_DiagonalNeg_0 numeric
@attribute Hough_Circles_Radius_0 numeric
@attribute Airs_Center_X_1 numeric
@attribute Airs_Triangle_1_X_1 numeric
@attribute Airs_Triangle_1_Y_1 numeric
@attribute Harris_Corners_X_1 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Hough_Lines_DiagonalPos_1 numeric
@attribute Hough_Lines_DiagonalNeg_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Harris_Corners_X_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_DiagonalPos_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Triangle_1_Y_3 numeric
@attribute Airs_Length_Contours_3 numeric
@attribute Harris_Corners_X_3 numeric
@attribute Mass_Center_X_3 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Black_Pixel_4 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Triangle_1_Y_4 numeric
@attribute Airs_Length_Contours_4 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Hough_Lines_Nb_4 numeric
@attribute Airs_Center_X_5 numeric
@attribute Airs_Triangle_1_Y_5 numeric
@attribute Airs_Triangle_2_X_5 numeric
@attribute Harris_Corners_X_5 numeric
@attribute Mass_Center_Y_5 numeric
@attribute Hough_Lines_Vertical_5 numeric
@attribute Hough_Lines_Horizontal_5 numeric
@attribute Hough_Lines_DiagonalPos_5 numeric
@attribute Hough_Lines_DiagonalNeg_5 numeric
@attribute Black_Pixel_6 numeric
@attribute Airs_Center_X_6 numeric
@attribute Airs_Triangle_1_X_6 numeric
@attribute Airs_Triangle_1_Y_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Mass_Center_Y_6 numeric
@attribute Hough_Lines_Vertical_6 numeric
@attribute Hough_Lines_Horizontal_6 numeric
@attribute Hough_Lines_DiagonalPos_6 numeric
@attribute Hough_Lines_DiagonalNeg_6 numeric
@attribute Black_Pixel_7 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Airs_Triangle_1_X_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Airs_Length_Contours_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_Vertical_7 numeric
@attribute Hough_Lines_Horizontal_7 numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Mass_Center_X_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Hough_Lines_Vertical_8 numeric
@attribute Hough_Lines_DiagonalPos_8 numeric
@attribute Hough_Lines_DiagonalNeg_8 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
47.9167,98.6111,21.8972,0.419936,0.474523,23.5294,23.5294,23.5294,29.4118,44.0476,40.4082,21.8367,0,66.6667,91.6667,66.6667,0.731431,0.711472,0,0,0,0,0,56.25,112.5,546.629,29.1667,0.541727,0,0,100,0,20.8333,0,0,0,0,0,43.75,207.939,174.112,37,34.7222,0.227354,0.483715,100,0,0,28.6232,49.782,468.61,110,0.265081,25,50,4,43.75,-33.2442,-54.478,60.4167,0.503941,0,25,0,75,11.2319,66.6667,91.6667,18.9036,0.743604,0.190313,0,0,0,0,22.1014,46.1871,184.221,113.725,165.684,25,0.478448,0.613552,0,33.3333,33.3333,27.0833,189.036,0.220238,0.174278,0,0,0,police
49.3827,-44.1358,41.9397,0.46318,0.362149,23.5294,11.7647,35.2941,29.4118,50.9022,42.5214,24.2521,0,74.0741,55.5556,66.6667,0.799253,0.791317,0,0,0,0,0,50.5291,-20.7407,48.6111,55.5556,0.461458,83.3333,16.6667,0,22.2222,10.1852,0.171437,0.68729,0,0,100,51.1272,244.188,-77.1605,73.5,22.2222,0.284768,0.508528,0,66.6667,0,21.6049,42.5926,17.3611,17,0.130952,50,50,4,46.2963,519.255,-22.4467,88.8889,0.488158,0,20,80,0,6.32716,68.5185,44.4444,17.3611,0.777778,0.131944,0,0,0,0,25,46.2963,134.549,100.926,17.3611,29,0.459157,0.351425,0,40,40,9.25926,52.0833,0.065844,0.074074,0,0,0,police
49.4048,35.4967,43.986,0.429381,0.37315,21.0526,26.3158,36.8421,15.7895,55.0595,48.2394,22.5352,0,75,107.143,87.1429,0.678571,0.804348,0,0,0,0,0,50.4793,37.6018,-49.3793,21.4286,0.585096,0,25,75,0,1.78571,0,0,0,0,0,40.9468,201.29,-120.386,55,12.5,0.322807,0.442415,0,66.6667,33.3333,27.795,51.4984,-16.4904,108,0.558543,0,57.1429,7,46.4286,-37.5907,-16.6985,89.2857,0.48642,25,0,0,75,7.76398,73.2143,92.8571,18.9036,0.806973,0.147101,0,100,0,0,26.3975,48.2143,198.488,-21.4286,71.8336,4.5,0.430488,0.503161,0,33.3333,66.6667,26.7857,18.9036,0.219496,0.261542,0,100,0,police
51.4028,74.2463,47.2125,0.455616,0.42714,27.2727,22.7273,31.8182,18.1818,42.2911,57.3477,22.4014,0,91.8605,88.3721,92.2481,0.924031,0.894624,0,0,0,0,0,48.8372,-10.3594,301.769,1.16279,0.585593,50,25,0,26.7442,8.13953,0.200488,0.666371,0,0,100,53.4884,156.087,-62.435,59.5,97.6744,0.54925,0.487879,16.6667,66.6667,0,16.5791,66.2791,10.4058,34,0.450259,50,25,4,41.8605,207.749,-79.407,4.65116,0.403726,33.3333,0,0,66.6667,17.0293,48.8372,151.163,301.769,0.193987,0.183864,0,50,0,50,22.3556,50.3202,220.408,-8.27117,225.689,45,0.314815,0.333333,50,50,0,46.5116,-45.987,0.557881,0.460932,50,0,0,police
49.1736,54.7854,44.0159,0.494533,0.464565,15.625,31.25,28.125,25,50.0376,56.8627,23.5294,0,81.25,95,93.75,0.8825,0.885294,0,0,0,0,0,47.5,-2.71739,276.817,48.75,0.532832,30,30,30,20,20,0.141792,0.845349,0,0,100,51.2374,153.621,-36.8664,49.5,7.5,0.37919,0.501071,0,0,28.5714,23.0882,48.0126,8.65052,32,0.343464,50,30,10,48.75,8.65052,-92.4107,72.5,0.354194,0,66.6667,0,33.3333,3.30882,82.5,70,8.65052,0.84,0.102941,0,0,0,0,22.7206,46.8321,98.5496,-31.3315,-60.8671,107,0.440551,0.383449,25,25,37.5,25,8.65052,0.193909,0.16861,0,0,0,police
48.75,-52.0218,42.755,0.523089,0.418475,29.0323,25.8065,16.129,29.0323,44.7333,44.6038,19.1698,0,68.75,101.562,66.25,0.771463,0.764185,0,50,50,0,25.7143,45,2.5,3.40136,12.5,0.597204,40,0,60,18.75,18.75,0.132983,0.84934,0,0,0,48.75,151.02,-49.7045,121.5,23.75,0.390288,0.411967,0,25,75,23.5714,48.75,388.164,282,0.428755,14.2857,14.2857,7,50.3629,-30.6472,92.1429,65,0.466582,20,40,40,0,0.142857,95,95,8.16327,0,0,0,0,0,0,22.5,45.978,111.126,-16.129,-56.6162,48,0.484563,0.334133,0,25,62.5,18.75,8.16327,0.147148,0.158646,0,0,0,police
49.2126,18.7495,45.2841,0.330914,0.325388,25.8065,16.129,29.0323,29.0323,56.9275,54.0157,24.2285,0,82.1429,69.0476,91.6667,0.86854,0.857888,0,0,0,0,0,48.4127,10.5061,-12.7858,14.2857,0.701502,33.3333,11.1111,44.4444,15.4762,10.3175,0.109694,0.885135,0,0,0,49.4691,122.698,-26.5031,65,17.8571,0.325762,0.483528,0,50,50,21.2999,35.6566,7.3046,79.5,0.329787,33.3333,22.2222,9,48.5187,-22.2226,46.0255,97.619,0.502796,14.2857,28.5714,42.8571,14.2857,5.53411,75,95.2381,7.3046,0.825893,0.114865,0,100,0,0,19.9485,47.9167,104.547,-36.3335,-24.718,64,0.449283,0.396538,0,0,50,14.2857,7.3046,0.102632,0.133428,0,0,0,police
49.5146,-6.75594,8.51677,0.462068,0.459197,11.1111,25.9259,37.037,25.9259,48.4554,52.1017,21.8475,0,66.1765,85.0162,80.8824,0.769409,0.637654,100,0,0,0,58.0645,48.5294,0.818414,-8.59612,13.2353,0.566497,25,12.5,62.5,27.9412,50,0.118627,0.842473,0,0,0,46.9508,168.855,301.769,346,8.82353,0.309906,0.531424,25,50,25,26.3757,45.5091,372.343,12,0.275591,28.5714,0,7,47.0588,-1.82698,98.7876,57.3529,0.3681,25,0,75,0,8.72865,70.5882,94.1176,10.4058,0.781177,0.177595,0,0,0,100,25.0474,53.8578,125.08,26.4706,343.392,63,0.39417,0.41993,14.2857,42.8571,14.2857,8.82353,62.435,0.088235,0.086022,0,0,0,police
51.9553,33.4119,65.4264,0.462076,0.475839,40,14,30,16,50.9728,50.1658,16.2434,1,58.4746,-20.339,66.1017,0.790925,0.800337,25,0,75,0,49.6377,43.2203,-21.0546,99.4656,94.9153,0.215953,25,50,0,16.1017,0.847458,0.163489,0.797101,33.3333,0,66.6667,57.6169,71.8438,-16.0823,251,39.8305,0.35763,0.537555,7.69231,53.8462,38.4615,18.1528,32.9543,48.9873,782,0.554855,57.1429,14.2857,21,47.4576,-12.5072,38.0993,94.9153,0.519512,15.3846,0,46.1538,38.4615,4.07762,78.8136,80.7203,2.1004,0.809281,0.198627,33.3333,0,0,66.6667,11.1766,38.7769,65.8787,1.69492,-6.11855,1249.5,0.244345,0.401998,30,0,20,22.8814,65.1124,0.18332,0.147483,0,100,0,police
51.2295,48.5547,52.1906,0.438956,0.460193,33.3333,3.0303,39.3939,24.2424,50.8197,46.3804,16.5267,1,73.75,44.5833,81.875,0.811951,0.827739,0,33.3333,66.6667,0,33.3333,43.75,-41.25,178.326,47.5,0.322502,8.69565,21.7391,8.69565,17.5,1.25,0.14697,0.811869,100,0,0,55,90.8779,-45.0866,72.5,1.25,0.315802,0.512132,66.6667,11.1111,22.2222,19.0741,46.25,3.42936,40.5,0.141375,63.6364,0,11,42.5,138.133,271.623,62.5,0.698966,0,0,57.1429,42.8571,7.26852,70,72.5,3.42936,0.736234,0.253861,66.6667,0,0,33.3333,14.0741,46.8734,93.0403,13.0236,215.529,373,0.433036,0.634627,25,0,25,16.25,3.42936,0.112698,0.091417,0,0,0,police
49.1936,50.5517,50.2552,0.404454,0.450874,41.1765,0,26.4706,32.3529,57.4512,53.8186,17.7675,1,76.8293,47.9675,97.561,0.799458,0.77631,0,0,100,0,39.6226,41.4634,113.821,181.559,53.6585,0.539337,12.5,12.5,31.25,18.2927,1.21951,0.146341,0.844806,0,0,100,51.2195,92.5596,126.135,174,7.72358,0.29572,0.569238,12.5,62.5,25,16.7971,42.6829,3.55999,55,0.318103,55.5556,0,9,33.4095,-19.1633,61.0073,92.6829,0.503296,12.5,12.5,37.5,37.5,6.6728,69.5122,21.9512,-37.6341,0.732578,0.236972,0,0,0,100,14.266,59.7561,106.8,121.486,14.825,68.5,0.503501,0.609994,55.5556,0,11.1111,18.2927,-24.9199,0.109756,0.107075,0,0,0,police
52.8369,68.787,75.2905,0.435113,0.414082,39.0244,7.31707,36.5854,17.0732,55.1915,52.5,17.4796,1,88.2979,80.8511,97.1631,0.888162,0.919132,0,0,0,0,0,45.7447,95.7447,-27.5148,83.6879,0.44798,28.5714,42.8571,0,25.5319,1.06383,0.115136,0.536284,100,0,0,64.8936,75.7396,82.6523,98.5,14.8936,0.357171,0.492563,0,50,50,17.1849,51.0638,2.36686,28.5,0.283635,64.2857,14.2857,14,36.2505,-111.7,-19.9154,63.8298,0.44127,11.1111,22.2222,33.3333,33.3333,8.7725,67.0213,4.31921,-88.3771,0.702612,0.458942,25,0,0,75,11.7185,48.9362,82.8402,28.0397,0.428737,128,0.433379,0.392049,0,0,0,13.8298,2.36686,0.096198,0.068749,0,0,0,police
35.9375,-36.9141,52.9119,0.403783,0.435526,51.1628,2.32558,25.5814,20.9302,53.9773,46.6667,17.852,1,79.7619,95.2381,95.2381,0.848171,0.856237,100,0,0,0,0,55.7243,46.5711,-31.0849,57.1429,0.503417,15,5,25,21.4286,1.19048,0.166667,0.777579,100,0,0,44.0476,87.6913,-53.9952,156,24.4048,0.259048,0.217619,50,50,0,19.6854,51.1905,3.18878,9,0.204547,53.8462,15.3846,13,45.8251,-21.9822,76.4703,63.0952,0.770739,12.5,12.5,37.5,37.5,12.3724,48.8095,69.3794,188.242,0.492129,0.483321,16.6667,0,0,83.3333,11.4796,48.8095,71.7474,95.2381,2.50547,48.5,0.487767,0.396685,0,0,0,7.14286,12.7551,0.073016,0.040476,0,0,0,police
39.9684,106.555,44.0447,0.483588,0.203468,20,11.4286,28.5714,40,52.759,46.4107,18.0446,1,0,0,97.6744,0,0,0,0,0,0,0,50,27.0698,-74.7597,61.6279,0.490044,0,33.3333,55.5556,0,1.16279,0,0,0,0,0,48.8372,97.8996,181.559,92,13.9535,0.521693,0.55406,0,100,0,17.771,44.186,3.55999,613,0.225077,33.3333,33.3333,9,44.186,-9.70725,-7.7506,76.7442,0.505464,0,0,0,100,10.7065,55.814,-30.2326,-100.501,0.581748,0.436545,33.3333,0,0,66.6667,10.882,33.6966,96.6508,102.951,89.4281,121,0.452101,0.524401,0,33.3333,0,41.8605,56.9598,0.402393,0.211815,0,75,0,police
50.7757,32.8,40.8579,0.464168,0.36725,26.4706,11.7647,29.4118,32.3529,50.5263,65.2069,20.2893,1,62.1951,-4.31517,89.0244,0.663386,0.422546,20,0,80,0,0,39.0374,2.43902,-32.45,4.87805,0.497609,50,0,25,48.7805,56.0976,0.593496,0.685271,0,0,100,48.7805,108.167,394.808,71,1.21951,0.212252,0.686482,75,0,0,14.8043,39.0244,248.929,213,0.143411,50,25,4,56.0976,138.67,157.287,87.8049,0.525332,33.3333,0,66.6667,0,7.09019,64.6341,62.2889,5.40833,0.698866,0.301229,33.3333,0,0,66.6667,13.3863,43.4146,109.681,2.43902,315.035,38.5,0.435893,0.51668,0,28.5714,28.5714,14.6341,113.575,0.116,0.16969,100,0,0,police
51.2397,130.395,46.8229,0.356911,0.553925,41.1765,0,35.2941,23.5294,50.5051,48.5854,18.0941,1,0,0,92.5,0,0,0,0,0,0,0,42.5,99.8039,126.038,77.5,0.462032,0,55.5556,33.3333,20,1.25,0.167603,0.792791,66.6667,0,33.3333,51.25,117.188,199.653,277,97.5,0.789883,0.611209,25,75,0,17.7083,21.325,-48.7076,916,0.26264,50,41.6667,12,45,-40.6189,82.6166,43.75,0.520204,16.6667,0,16.6667,66.6667,14.4271,48.75,95,4.34028,0.262428,0.201374,0,20,0,80,13.9062,35.4986,91.3043,112.5,92.0843,44.5,0.382346,0.616735,44.4444,22.2222,0,26.25,4.34028,0.225067,0.190371,0,50,0,police
60.1695,-48.6499,42.6506,0.415829,0.377259,45.7143,5.71429,25.7143,22.8571,43.9522,48.0829,19.1713,1,83.3333,94.8718,88.141,0.862061,0.876039,100,0,0,0,0,55.1282,62.8467,260.351,64.1026,0.544855,42.8571,42.8571,0,43.5897,69.2308,0.429443,0.358924,50,0,33.3333,50,99.9584,206.089,49.5,21.7949,0.342597,0.441228,50,50,0,13.8671,52.5641,4.16493,85.5,0.306511,75,25,4,62.8205,-46.8278,223.487,97.4359,0.691464,66.6667,0,33.3333,0,6.43642,58.9744,60.0733,4.16493,0.59892,0.201665,0,0,0,100,11.7739,57.6923,97.8759,-3.4188,93.7109,30,0.474598,0.477933,0,50,50,24.359,36.0961,0.216389,0.27807,0,100,0,police
49.8355,97.6,49.3789,0.504144,0.410303,23.0769,19.2308,38.4615,19.2308,39.1784,45.4054,19.98,1,84.1463,95.1219,95.1219,0.868789,0.861317,0,0,0,0,0,52.7686,88.4146,-93.8272,92.6829,0.632909,42.8571,42.8571,0,48.7805,64.6341,0.709962,0.616997,0,0,66.6667,40.2439,108.642,251.852,49,78.0488,0.417704,0.358858,16.6667,83.3333,0,15.2304,59.7561,4.93827,32,0.158704,62.5,0,8,64.6341,-23.3446,232.005,92.6829,0.584495,33.3333,0,66.6667,0,9.43089,48.7805,31.7073,4.93827,0.497332,0.228021,0,50,0,50,12.0867,46.3726,143.224,99.6768,119.765,45.5,0.54274,0.700782,0,80,20,23.1707,44.154,0.198416,0.254882,100,0,0,police
47.6378,0.787402,73.7554,0.395067,0.374974,23.0769,17.9487,30.7692,28.2051,51.8884,53.0728,21.2058,1,72.619,95.2381,88.8889,0.763319,0.814577,0,100,0,0,46.5116,46.4286,106.878,-48.675,66.6667,0.496289,8.33333,50,16.6667,27.381,1.19048,0.238151,0.657622,33.3333,0,66.6667,47.619,113.575,-42.0707,79,17.8571,0.265306,0.503349,33.3333,33.3333,33.3333,16.8882,48.8095,-200.108,558.5,0.451868,33.3333,50,6,41.6667,-73.0753,140.888,61.9048,0.477686,0,25,50,25,9.80066,67.8571,95.2381,218.496,0.738095,0.470349,0,0,0,100,15.227,48.8095,118.983,136.825,-100.73,72.5,0.494075,0.480611,0,0,0,2.38095,5.40833,0,0,0,0,0,police
49.2063,41.6749,52.5069,0.379764,0.336076,27.7778,11.1111,30.5556,30.5556,56.5891,52.8372,20.1674,0,63.0952,29.5238,47.619,0.677441,0.746916,0,66.6667,33.3333,0,39.0244,52.381,79.2806,-32.5288,52.381,0.525513,20,13.3333,26.6667,19.0476,1.19048,0.148912,0.818549,0,0,100,36.9048,127.9,5.94884,64,1.19048,0.281731,0.356381,60,0,40,15.6214,52.381,5.94884,419.5,0.127349,62.5,12.5,8,46.4286,250.753,38.272,61.9048,0.485653,0,14.2857,42.8571,42.8571,6.32985,77.381,79.0043,5.94884,0.815476,0.259098,50,0,0,50,15.8537,51.9569,112.76,119.711,13.7433,81,0.503475,0.614183,0,0,50,14.2857,5.94884,0.095378,0.097704,0,0,0,police
45.4955,114.441,60.5285,0.485209,0.489391,37.931,3.44828,34.4828,24.1379,57.609,54.5824,21.4591,1,81.0811,82.5187,94.5946,0.837237,0.818939,100,0,0,0,0,44.5946,48.319,-44.0939,59.4595,0.497168,16.6667,8.33333,33.3333,18.9189,12.6126,0.145319,0.815135,0,0,100,40.5405,111.054,24.4672,50.5,1.35135,0.426218,0.414759,33.3333,66.6667,0,19.4103,43.2432,5.16529,56,0.290052,40,0,5,31.9483,120.041,262.227,56.7568,0.490709,0,14.2857,57.1429,28.5714,12.1622,48.6487,35.1351,5.16529,0.526986,0.382124,25,0,0,75,18.3047,51.3513,111.054,2.7027,262.397,162.5,0.346103,0.415677,42.8571,0,0,5.40541,15.4959,0.048048,0.040404,0,0,0,police
44.3478,0.869565,76.9332,0.463984,0.356687,34.4828,6.89655,31.0345,27.5862,52.4485,42.4812,18.4398,1,63.1579,-10.5263,97.3684,0.750011,0.679566,0,0,100,0,36.9565,48.6842,2.63158,-94.518,36.8421,0.513029,0,26.3158,26.3158,30.2632,2.10526,0.253327,0.721108,33.3333,0,66.6667,40.7895,106.333,104.594,70.5,4.73684,0.291066,0.533428,40,20,40,15.7895,50,4.7259,22,0.251449,50,25,4,32.8947,-24.9131,135.547,64.4737,0.465944,25,25,25,25,8.06636,73.6842,42.7632,-25.9924,0.764474,0.301449,0,0,0,100,16.2471,50,106.333,127.644,-49.2812,179,0.525936,0.541539,42.8571,0,0,3.94737,14.1777,0.039474,0.043478,0,0,0,police
40.3361,-25.7495,65.9047,0.274536,0.581928,25,12.5,37.5,25,55.784,44.8857,19.3381,1,66.6667,94.8718,96.5812,0.701891,0.695511,0,0,100,0,42.2222,52.5641,129.015,212.346,64.1026,0.631851,21.4286,14.2857,35.7143,17.9487,1.28205,0.144313,0.804915,0,0,100,37.1795,108.642,-46.5351,52.5,1.28205,0.207326,0.409312,80,20,0,16.5242,55.5272,-144.253,133.5,0.445656,60,0,5,35.834,-23.1984,67.7339,55.1282,0.439336,0,0,66.6667,33.3333,11.9088,60.2564,70.1923,207.407,0.590385,0.428867,25,0,0,75,13.5043,48.7179,103.704,121.795,-66.6667,67,0.488561,0.440134,0,25,0,0,0,0,0,0,0,0,police
55.8588,30.8682,5.31589,0.472093,0.441758,31.5789,26.3158,10.5263,31.5789,42.9224,54.8718,21.9231,0,75,111.765,77.0833,0.729167,0.556878,100,0,0,0,0,47.9167,-0.320513,-204.082,56.25,0.600562,0,0,100,0,2.08333,0,0,0,0,0,49.504,215.42,442.022,66.5,33.3333,0.524361,0.50936,100,0,0,33.1349,47.9167,22.6757,171.5,0.29372,0,50,4,33.3333,-75.7701,-6.77507,2.08333,0.447817,0,0,0,100,20.8333,47.9167,62.5,0,0.322917,0.154762,0,100,0,0,21.627,47.9167,192.744,4.16667,276.232,23.5,0.13515,0.161172,0,100,0,51.0417,-56.162,0.469529,0.225108,66.6667,0,0,police
48.75,134.637,30.5801,0.4569,0.409013,14.2857,38.0952,19.0476,28.5714,51.5,63.6066,25.5738,0,69.2308,93.0288,80.7692,0.787088,0.7875,0,0,0,0,0,48.0769,-34.6154,450,41.0256,0.566559,40,0,40,9.61539,1.92308,0.08718,0.836667,0,0,0,43.3597,269.382,675.379,10,30.7692,0.345751,0.456261,33.3333,0,0,27.6923,46.1538,25,34.5,0.285045,33.3333,33.3333,3,48.0769,450,236.686,59.6154,0.534167,0,0,0,100,10,73.0769,53.8462,25,0.807692,0.1375,0,0,0,0,30.5769,48.0769,225,3.84615,-81.6667,45.5,0.374542,0.540228,0,33.3333,66.6667,42.3077,325,0.336014,0.269167,0,50,0,police
48.0769,-57.0913,45.5392,0.381874,0.364074,11.7647,29.4118,11.7647,47.0588,49.0842,58.8486,24.7335,0,73.0769,33.8462,92.3077,0.831197,0.811869,0,0,0,0,0,50,3.84615,-6.88705,19.2308,0.537003,60,0,40,15.3846,26.9231,0.153846,0.840909,0,0,0,53.5117,206.612,506.993,119.5,1.92308,0.495001,0.435216,0,0,25,29.5455,48.0769,805.785,163.5,0.157071,33.3333,33.3333,3,41.1538,-158.228,17.4144,86.5385,0.47096,0,33.3333,0,66.6667,1.74825,86.5385,80.7692,20.6612,0.884615,0.068182,0,0,0,0,30.9441,50,216.942,92.3077,20.6612,37,0.483992,0.339689,0,20,80,19.2308,20.6612,0.133749,0.285012,100,0,0,police
48.0519,140.182,22.7944,0.292754,0.310141,26.087,17.3913,21.7391,34.7826,48.3117,52.0165,20,1,78,64,94.6667,0.848205,0.850902,0,0,0,0,0,48,4,-25.0141,30.6667,0.582149,14.2857,0,42.8571,24,2,0.21,0.847222,0,0,0,44,178.326,85.7339,114.5,2,0.393279,0.474977,0,40,0,26.6667,48,13.7174,52.5,0.472222,75,25,4,32,13.7174,416,88,0.284532,40,0,20,40,5.33333,76,60,13.7174,0.77,0.111111,0,0,0,0,28.4444,48,171.468,-27.4074,45.386,45,0.424572,0.395487,0,0,100,28,13.7174,0.223278,0.274619,50,50,0,police
47.302,68.0819,29.2094,0.497695,0.459781,38.0952,14.2857,19.0476,28.5714,47.1154,61.4865,20.777,0,82.6923,73.0769,96.1538,0.418091,0.402006,0,0,0,0,0,50.1748,18.9904,-53.1684,23.0769,0.594001,16.6667,16.6667,50,17.3077,28.8462,0.14245,0.822531,0,0,0,44.2308,199.653,-187.317,54,29.4872,0.426051,0.409828,0,100,0,32.0513,50,17.3611,38.5,0.352,40,20,5,38.6364,-110.918,-2.46549,84.6154,0.374326,33.3333,66.6667,0,0,10.8974,63.4615,34.6154,17.3611,0.330769,0.089583,0,0,0,0,25.641,48.0769,225.694,51.049,-1.57828,6,0.481643,0.414615,0,33.3333,66.6667,28.8462,104.167,0.268875,0.391975,50,50,0,police
51.3282,41.8872,38.9441,0.409346,0.523547,27.7778,27.7778,11.1111,33.3333,50.3333,49.569,26.7241,0,78,92.5957,72,0.85,0.723684,0,0,0,0,0,44,2.28571,470.914,12,0.359405,33.3333,0,66.6667,0,22,0,0,0,0,0,48,277.008,-144.897,19,72,0.267181,0.312811,0,33.3333,0,33.8947,46,27.7008,120,0.394841,0,50,4,20,166.205,16,2,0.738304,0,0,0,0,23.3684,48,-37.1429,-297.925,0.324594,0.269608,0,100,0,0,34.9474,48,277.008,-15.4894,395.179,132.5,0.134127,0.260652,50,50,0,47.1765,470.914,0.492828,0.452773,50,0,50,police
48.8235,-40.6612,50.4982,0.505131,0.389337,15,25,20,40,52.4064,61.0212,21.7933,0,80.3571,67.8571,73.2143,0.830357,0.833333,0,0,0,0,0,48.2143,3.57143,-37.4635,17.8571,0.540707,33.3333,0,66.6667,12.5,1.78571,0.107143,0.802083,0,0,0,52.7551,207.696,171.608,42,32.1429,0.416557,0.491557,0,25,50,32.4405,48.2143,17.3611,34.5,0.502099,20,20,5,52.454,-39.0625,105.938,53.5714,0.506771,0,80,20,0,4.6131,80.3571,67.8571,17.3611,0.839947,0.135802,0,0,0,0,26.4881,48.2143,190.972,92.8571,17.3611,48,0.453688,0.347862,0,0,100,30.3571,312.5,0.252647,0.268922,33.3333,66.6667,0,police
45.7746,30.8221,16.8427,0.464083,0.456992,22.2222,27.7778,22.2222,27.7778,48.8263,69.6517,21.6418,0,52.9274,91.3044,68.4783,0.808696,0.575379,100,0,0,0,0,47.8261,4.34783,-37.5657,27.5362,0.434926,25,0,75,26.087,8.69565,0.166667,0.829545,0,0,0,50.2118,245.003,-99.8462,28,34.7826,0.379121,0.46029,33.3333,0,0,36.9565,41.2415,20.6612,17.5,0.384227,40,20,5,47.725,2.81743,111.703,51.087,0.410091,50,0,50,0,5.92885,76.087,60.8696,20.6612,0.695652,0.090909,0,0,0,0,26.4822,50,206.612,-18.0602,20.6612,30,0.361836,0.286364,0,66.6667,33.3333,28.2609,20.6612,0.242351,0.267003,100,0,0,police
48.7013,-52.9377,34.6842,0.504561,0.455384,14.2857,28.5714,28.5714,28.5714,72.7273,59.8361,22.1311,0,68,44,80,0.777262,0.755952,0,0,0,0,0,48,4,-96.1538,28,0.407135,100,0,0,30,24,0.22,0.775,0,0,0,48,287.5,544.372,30,2,0.429808,0.458297,0,0,100,33,48,25,181.5,0.233333,20,20,5,58,25,144,96,0.456667,33.3333,0,66.6667,0,2,86,80,25,0.88,0.075,0,0,0,0,27.6,48,275,-44,-90.9091,20.5,0.577273,0.434811,0,50,50,46,25,0.189231,0.284615,100,0,0,police
