%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.003861,0.193938,0.143501,0.0871783,0,0,0,0,0.101673,0.173551,0,0,0,0,0.0926641,0,0.0746461,0.158251,person
0.0265152,0.150807,0.0369318,0.291577,0.0672348,0.0207813,0.0151515,0.0395127,0.162879,0.266685,0.0246212,0.0858512,0.0492424,0,0.0340909,0.176334,0.00094697,0.0243142,person
0.0162037,0.178877,0.0648148,0.174321,0.0162037,0.129805,0.00771605,0.0303831,0.0740741,0.300626,0.0123457,0.0810907,0.276235,0.19095,0.119599,0.20073,0,0,person
0.0375,0.179629,0.164583,0.346778,0,0,0.00833333,0.0383634,0.0527778,0.22152,0.0166667,0.079455,0.193056,0.157972,0.0319444,0.177821,0.00347222,0.0179585,person
0.0482955,0.162744,0.135795,0.0809208,0.0130682,0.014056,0.158523,0.157699,0.0443182,0.269366,0.00227273,0.0182173,0.08125,0.0606038,0.0176136,0.18848,0,0,person
0.0246615,0.156482,0.0981625,0.130082,0.0101547,0.0906057,0.0256286,0.0318772,0.130561,0.28232,0.0130561,0.0184768,0.0652805,0,0.0594778,0.188705,0,0,person
0.26738,0.152651,0.102718,0.159982,0.0129234,0.035302,0.11074,0.0997287,0.344697,0.1932,0.00735294,0.0111497,0.0343137,0.0515779,0.0541444,0.172591,0,0,person
0.0178372,0.147821,0.187291,0.139844,0.0877926,0.114096,0.0819398,0.137999,0.0367893,0.279797,0.0217391,0.00249283,0.0412486,0.0265481,0.130992,0.150095,0,0,person
0.236185,0.21736,0.0334225,0.0361436,0.226604,0.111499,0.234403,0.145086,0.137255,0.152425,0.256462,0.0854508,0.179813,0.128188,0.0418895,0.110934,0.0026738,0.0165314,person
0.012758,0.0804874,0.0315197,0.0911356,0.00956848,0.0890336,0.0146341,0.0672087,0.161538,0.204724,0.291557,0.0992877,0.00881801,0.112412,0.111632,0.169175,0,0,person
0.00710059,0.0615429,0.0508876,0.16808,0.17002,0.0971978,0.0179487,0.0851178,0.238659,0.237432,0.123669,0.0880688,0.0536489,0.0996265,0.0994083,0.153938,0,0,person
0.00331263,0.065394,0.0716356,0.0891134,0.0600414,0,0.00289855,0,0.0248447,0.15778,0.00165631,0,0.089441,0,0.0115942,0.0238422,0.0320911,0.0729828,person
0.0497596,0.080208,0.0762019,0.147457,0,0,0.0199519,0.0523545,0.139423,0.106609,0,0,0.00913462,0,0.0324519,0.0924268,0.0764423,0,person
0.0376812,0.0720709,0.0867495,0,0,0,0.00434783,0.0494783,0.0666667,0.00997006,0,0,0.0648033,0,0.0389234,0.0507489,0.0219462,0.0187391,person
0.0429952,0.0774001,0.0190821,0.0279464,0.0541063,0,0.00942029,0.0543707,0.0304348,0.0759505,0,0,0.0111111,0,0.0268116,0.0977672,0.0152174,0.0657844,person
0.0109026,0.0376778,0.293611,0.131142,0.00380325,0.029347,0.00228195,0.0469615,0.0225659,0.0915189,0,0,0.0215517,0,0.0438641,0.0849335,0.0499493,0,person
0.117788,0,0.227564,0.110248,0.00480769,0,0.00480769,0,0.036859,0.100226,0.00641026,0,0.0200321,0,0.0200321,0.184555,0.0320513,0.079926,person
0.133205,0.129923,0.175676,0.0966201,0.00579151,0.0336224,0.0125483,0,0.0434363,0.106205,0.00772201,0,0.0492278,0,0.00868726,0,0.027027,0.158844,person
0.114286,0.13559,0.267857,0.129839,0,0,0.0107143,0.0149735,0.0491071,0.168529,0.0383929,0,0.0258929,0,0.0214286,0.0470627,0.0491071,0.0307226,person
0.211466,0.0390939,0.0140977,0.0367772,0,0,0.154135,0.0547785,0.0112782,0.0669809,0.00845865,0,0.0075188,0,0.0197368,0.116188,0.0422932,0.0964095,person
0.0863636,0.094793,0.0215909,0.108187,0,0,0,0,0.153977,0.106995,0,0,0.0119318,0,0.0261364,0,0.109091,0.142118,person
0.189815,0.0321465,0.179012,0.158076,0,0,0,0.0139744,0.395833,0.0980261,0.00462963,0,0,0,0.0185185,0.135834,0.0933642,0.0287054,person
0.0770677,0.150802,0.014411,0.125272,0,0,0.0181704,0.0538751,0.147243,0.0325734,0,0,0.00501253,0,0.0300752,0.0493338,0.0463659,0.138158,person
0.110242,0.107117,0.0227596,0.131445,0,0,0.0284495,0.145218,0.164296,0.107722,0,0,0.00995733,0,0.0284495,0.0413668,0.0440967,0,person
0.248529,0.119111,0.0308824,0.129676,0,0,0.0198529,0,0,0.00673013,0,0,0.0139706,0,0.0308824,0.116911,0.0213235,0.102761,person
0.0635965,0.0396457,0.0906433,0.119378,0.0190058,0.0405848,0.0292398,0,0.106725,0.136226,0,0,0.00804094,0,0.0884503,0.116176,0.0438596,0.150573,person
0.0272727,0.0448962,0.131016,0.270181,0.0374332,0.204188,0,0,0.00160428,0.211618,0,0,0.0299465,0.108961,0.0524064,0.117249,0.0224599,0.107355,person
0.0890805,0.225106,0.412644,0.169467,0.00804598,0,0.041954,0.0546093,0.00402299,0.15637,0.000574713,0.0315577,0.0310345,0.140969,0.0413793,0.1787,0.0149425,0.0531043,person
0.0300172,0.105005,0.145798,0.267596,0.344768,0.0448628,0.104631,0.0488141,0.158662,0.128665,0.0077187,0.0124873,0.129503,0.188478,0.0077187,0.205244,0.0334477,0.0965402,person
0,0,0.192045,0.266081,0.0698864,0.0492036,0.00568182,0.0241343,0.0397727,0.256274,0,0,0.0426136,0.154002,0.0528409,0.15311,0.00170455,0.110992,person
0.130515,0.209326,0.00919118,0.166431,0.115809,0.136002,0.00796569,0.0463584,0.0796569,0.276762,0.098652,0.175486,0.0159314,0.109023,0.147059,0.118082,0.00796569,0.118424,person
0.0238095,0.130517,0.0952381,0.29959,0.0218254,0.0170745,0.0644841,0,0.15873,0.277157,0.00694444,0.0639545,0.135913,0.117918,0.0505952,0.215676,0.000992063,0.0143573,person
0.117512,0.111293,0.116359,0.164234,0.0322581,0,0.0414747,0.255119,0.124424,0.292368,0.0230415,0.0857929,0.078341,0,0.0403226,0.245133,0.00921659,0.0656368,person
0.0193687,0.151883,0.0215208,0.0720893,0.134864,0.137069,0.125538,0.114098,0.0939742,0.355257,0.104735,0.192144,0.0236729,0.0170724,0.0839311,0.255931,0.00071736,0.0283107,person
0.179654,0.304346,0.125541,0.0881413,0.021645,0.0673253,0.351732,0.165571,0.0800866,0.315418,0.115801,0.0707962,0.133117,0.151099,0.0378788,0.143086,0.0422078,0.109983,person
0.0339286,0.195435,0.00982143,0.161846,0.159821,0,0.174107,0.133577,0.328571,0.354707,0.282143,0.162536,0.0848214,0.158763,0.0678571,0.148965,0,0.0177323,person
0.157143,0.263205,0.0738095,0.119751,0.0154762,0.094408,0.222619,0.209838,0.10119,0.0923967,0.00714286,0,0.121429,0.0477378,0.0559524,0.159569,0.027381,0.0877634,person
0.0175,0.15066,0.0583333,0.105268,0,0.0449617,0.0725,0.217802,0.269167,0.0975414,0.00166667,0,0.0566667,0.0295334,0.0175,0.00971825,0.0175,0.167335,person
0.0233564,0.0522723,0.204152,0.111832,0,0,0.144464,0,0.0847751,0,0.0103806,0,0,0,0.0242215,0,0.0657439,0.0651979,person
0.0572337,0.0854955,0.000794913,0.0943192,0.0508744,0.0847247,0.00794913,0.0989902,0.144674,0.141034,0.0063593,0,0,0.154085,0.13752,0.116473,0.100159,0.136805,person
0.00152439,0.0860778,0.0213415,0.0852697,0,0,0.0381098,0.039206,0.132622,0.147586,0.0175305,0,0.0297256,0.112028,0.0137195,0,0.023628,0,person
0.0806595,0.237013,0.0610517,0.158837,0.0378788,0.116052,0.00713012,0,0.0717469,0.229703,0.0151515,0.0423264,0.0222816,0.0653695,0.0557041,0.180733,0.0173797,0.0860299,person
0.00595238,0.055928,0.156746,0.205651,0.00545635,0.168406,0.00992063,0.0498596,0.0481151,0.281683,0.00694444,0.0413119,0.0654762,0.131823,0.0520833,0.211399,0,0,person
0.0155423,0.150387,0.362103,0.217723,0.0165344,0.215212,0.0505952,0.00412873,0.143849,0.273933,0.00132275,0,0.0294312,0.136001,0.102844,0.155987,0,0,person
0,0,0.43246,0.121229,0.523438,0.082556,0.00655242,0.0423915,0.520665,0.245238,0.00504032,0.0319001,0.077873,0.130174,0.0856855,0.0999532,0,0,person
0.0343228,0.100144,0.205318,0.244423,0.028757,0.0491349,0.200989,0.175538,0.339208,0.282555,0.0108225,0.0488146,0.0998763,0.0997453,0.0324675,0.182152,0,0.00262377,person
0.0396341,0.117892,0.0597561,0.133673,0,0,0.00853659,0.0390429,0.0859756,0.26333,0.0109756,0,0.103659,0.0147354,0.029878,0.0859793,0.0530488,0.102996,person
0.00811688,0.0131526,0.0833333,0.0951826,0,0,0.0438312,0.0940169,0.0324675,0.147522,0.00811688,0,0.114177,0.0552585,0.00649351,0.0722672,0.00649351,0.148571,person
0.0130561,0,0.0812379,0,0.00676983,0,0.0101547,0.060573,0.0101547,0.235077,0.0082205,0.052894,0,0,0.0512573,0.188173,0.0367505,0.0518142,person
0.004329,0,0.365801,0,0.00378788,0.0606315,0.00541126,0,0.183983,0.216841,0.0124459,0,0.0827922,0,0.112013,0.130538,0.0936147,0,person
0,0,0.218687,0.0658721,0.130303,0.146578,0,0,0.0707071,0.0317009,0.0257576,0,0.0348485,0,0.0222222,0.179498,0.020202,0.0830879,person
0,0,0.0299966,0,0.00724638,0,0,0,0.0441523,0.00370745,0.00842602,0.0109162,0.164476,0,0.0232558,0.0515999,0.00404449,0,person
0.0147343,0,0.157488,0.10086,0.0869565,0,0,0,0.135266,0.101172,0.0120773,0,0.0285024,0,0.0801932,0,0.0458937,0,person
0.0401139,0,0.0408903,0,0.0445135,0,0,0,0.0463251,0.149256,0.0377847,0,0.0310559,0,0.0388199,0.0250142,0.0150104,0,person
0.277198,0.04459,0.589835,0.0558727,0.0032967,0.00714286,0.175824,0.0553619,0.216484,0.0187641,0.0021978,0,0.0175824,0,0.0917582,0.0233177,0.0164835,0,person
0.100485,0,0.00080819,0,0.0412177,0,0,0,0.0439116,0.156088,0.0568427,0,0.0307112,0,0.0549569,0,0.0816272,0,person
0.0348294,0.110838,0.237494,0.201747,0.124123,0.108368,0.0102852,0.0992508,0.18677,0.232567,0.00444133,0.0520644,0,0,0.19799,0.194738,0.00607761,0.0226257,person
0.0287846,0.156489,0.0735608,0.142453,0.0253198,0.00493732,0.0652985,0.108788,0.163113,0.24933,0.0663646,0.102087,0.0525053,0.078123,0.0383795,0.169966,0.016258,0.0272714,person
0.0241546,0.168955,0.00507246,0.159564,0.0285024,0.0584098,0.0862319,0.0422049,0.290338,0.252969,0.000724638,0.0922409,0.153865,0.0797039,0.0103865,0.188471,0.00241546,0.0197971,person
0.03125,0.0991614,0.0868304,0.143808,0.0888393,0.0970555,0.0328125,0.107693,0.23817,0.226813,0.0104911,0.00285854,0.0198661,0.0695319,0.078125,0.169929,0.0129464,0.0271032,person
0.012389,0.103683,0.0388032,0.162664,0.127162,0.110345,0.030388,0.13808,0.284245,0.214712,0.0521272,0.11215,0.011454,0.0529098,0.0783076,0.175323,0.00233754,0.0186304,person
0.128858,0.0611649,0.145062,0,0.0401235,0.0547729,0.0478395,0.0706085,0.0262346,0.078403,0.0154321,0,0,0,0.0810185,0.0711194,0.0462963,0.12645,person
0,0,0.00868984,0,0.252674,0.164272,0,0,0.258021,0,0.0127005,0,0.13369,0,0.00467914,0,0.0882353,0,person
0.0980952,0.126763,0.0104762,0.111903,0.0266667,0.11608,0.0209524,0,0.0866667,0.114577,0.0161905,0,0.0133333,0,0.0104762,0,0.0485714,0,person
0.037112,0.121745,0.336032,0.163125,0,0,0.00404858,0,0.151147,0.188802,0,0,0,0,0.0937922,0,0.0708502,0,person
0.0438312,0,0,0,0.00974026,0,0.0438312,0.0641342,0.132035,0.203443,0,0,0,0,0.00865801,0,0.0281385,0,person
0.0056101,0.120018,0.389551,0.283257,0.0262973,0.0749525,0.00490884,0.0481721,0.036115,0.204582,0.0175316,0.010612,0.0340112,0.128952,0.0592567,0.146143,0.052244,0.0444286,person
0.032967,0.187803,0.0179487,0.214697,0.0164835,0.0442597,0.029304,0.026083,0.142857,0.264465,0.000732601,0.0401544,0.0586081,0.113976,0.0582418,0.183956,0.0157509,0.0521309,person
0.0263158,0.162151,0.0104428,0.206946,0.106516,0.137693,0.127402,0.116353,0.393066,0.289932,0.00918964,0.0451704,0.185881,0.158635,0.00793651,0.210674,0.0513784,0.0686575,person
0.0203774,0.132205,0.030566,0.300292,0.00603774,0,0.00490566,0.099312,0.12,0.231498,0.0109434,0,0.0516981,0.155448,0.162642,0.115762,0,0,person
0,0,0.153801,0.257069,0.0312865,0.204027,0.0260234,0.0278381,0.0248538,0.20399,0.00818713,0.0461432,0.0263158,0.171881,0.0187135,0.0949025,0,0,person
0.00651042,0.143553,0.0998264,0.0735823,0,0,0.106337,0.130301,0.0564236,0.190691,0,0,0.0837674,0.19875,0.0768229,0.195596,0.0286458,0.0739954,person
0.0532025,0.174755,0.371901,0.0489516,0.0418388,0,0.00516529,0.224522,0.0346074,0.304853,0.00619835,0.0625799,0.0129132,0,0.098657,0.19233,0.0821281,0.0689343,person
0.0416667,0.0614008,0.0314815,0,0.0509259,0,0.0717593,0.148142,0.222685,0.25765,0.0467593,0,0.0199074,0.0640612,0.024537,0.231702,0,0,person
0.00219298,0.143855,0.0285088,0.0415964,0,0,0.0740132,0.251657,0.167215,0.279549,0.00932018,0,0.0296053,0,0.0383772,0.124528,0.0515351,0.124419,person
0.0900157,0.114228,0.169025,0.0867218,0,0,0.0546384,0.208839,0.264937,0.273341,0.00943396,0,0.0176887,0,0.0302673,0.165357,0.0231918,0.0760635,person
0.0412801,0.180178,0.0435993,0.144442,0.0213358,0,0.119666,0.112491,0.143321,0.179315,0.0134508,0.0564567,0.0473098,0.153022,0.0190167,0.0904668,0,0,person
0.0268595,0.153066,0.042562,0.110526,0.0892562,0.112127,0.0863636,0.0911938,0.146281,0.30565,0.00247934,0.00502708,0.137603,0.0892282,0.0429752,0.156243,0.00165289,0.0114394,person
0,0,0.0164835,0.0630882,0.0545526,0.120517,0.00313972,0.0195982,0.328493,0.332156,0.21821,0.152899,0.0364992,0.149847,0.0345369,0.174337,0,0,person
0.0110816,0.0528671,0.0953014,0.0212512,0.52305,0.232689,0.0518617,0.147784,0.157358,0.266732,0.0740248,0.0772411,0.0460993,0.135958,0.0602837,0.127112,0,0,person
0,0,0.0253333,0.291549,0.0315556,0.257415,0.00488889,0.0348392,0.104444,0.249605,0.084,0.0800153,0.0346667,0.185629,0.0271111,0.10942,0,0,person
0,0,0.32764,0.14496,0.0015528,0.0805787,0.0108696,0,0.340062,0.255838,0.104037,0.015528,0.0543478,0,0.00310559,0,0.0357143,0.089874,person
0.0412088,0,0,0,0.0260989,0,0.0151099,0.00868758,0.0755495,0.149701,0,0,0.0467033,0,0.0398352,0,0.00274725,0,person
0.0584046,0,0.309117,0.0279494,0,0,0.0797721,0,0.0384615,0,0,0,0,0,0.031339,0,0.031339,0,person
0.00909091,0.064646,0.0568182,0.264273,0,0,0,0,0.0318182,0.235618,0,0,0.0340909,0,0.0363636,0.0601938,0.0363636,0.146596,person
0.0170807,0,0,0,0.0217391,0.261836,0,0,0.0776398,0.0573236,0.00621118,0,0.0248447,0,0,0,0.0621118,0.208838,person
0.0212508,0.083366,0.204463,0.116986,0.00743777,0.026273,0.313449,0.0967525,0.138282,0.126707,0.0355191,0,0.0554038,0.0645517,0.0669399,0.126273,0.0192775,0.0692402,police
0.0293522,0.026432,0.0145074,0,0.000843455,0,0.195007,0.120377,0.199224,0.0730048,0.0781039,0.066355,0.0172065,0.0818438,0.41498,0.111339,0.0620783,0.0869448,police
0.0249247,0.0480342,0.0823018,0.0441,0.00066912,0,0.0617263,0.143239,0.0603881,0.116692,0.0540314,0.0334909,0.0277685,0.075025,0.34811,0.0962022,0.0468384,0.0949276,police
0.0106481,0.0719681,0.0694444,0.00858754,0.00632716,0,0.0709877,0.0744488,0.0138889,0.121246,0.0220679,0.0787657,0.0223765,0.0896222,0.00200617,0.0598895,0.0348765,0.0693993,police
0.0177083,0.0615769,0.0880208,0.0650515,0,0,0.297526,0.0774367,0.643359,0.108499,0.0231771,0,0.0580729,0.0743498,0.385417,0.0729679,0.066276,0.0897136,police
0.0519826,0.0908929,0.118714,0.185329,0.00459381,0.0287027,0.0882495,0.0619033,0.0715667,0.112512,0.3044,0.115275,0.0171663,0.0127127,0.063588,0.106822,0.0251451,0,police
0.00393154,0.0509037,0.182239,0.197893,0.0222017,0.0513677,0.288853,0.060977,0.133904,0.122929,0.0922757,0.106013,0.0851064,0.104436,0.0224329,0.074066,0.0099445,0,police
0.0372108,0,0.280801,0.225912,0.0347092,0.0556166,0.102564,0.11103,0.139462,0.060189,0.0231395,0.102986,0.0225141,0.080863,0.0478424,0.00337608,0.0425266,0,police
0.0266591,0,0.0867839,0.211709,0.00879183,0.0596045,0.0547362,0,0.0309132,0.0940346,0.0950085,0.105944,0.0258083,0.0774126,0.0377198,0.0487484,0.0277935,0.0201111,police
0.00673195,0,0.0783354,0.18041,0.00244798,0.0633387,0.0278458,0.164969,0.166157,0.0895383,0.0403917,0.107949,0.0110159,0.0176939,0.0422277,0,0.0394737,0,police
0.008033,0.016084,0.00759878,0.120597,0.0251845,0.0170312,0.0191055,0.0357898,0.0492835,0.20067,0.0392966,0.105968,0.0199739,0.0859437,0.207338,0.179093,0.0130265,0.0532987,police
0.00340136,0.0646094,0.0870181,0.154252,0.0116213,0,0.0830499,0.133374,0.0637755,0.169414,0.0416667,0.145814,0.0223923,0.0637977,0.0303288,0.176002,0.0119048,0.0431552,police
0.014678,0.0518946,0.116241,0.189368,0.00402462,0.0573414,0.0840436,0.0994324,0.0549242,0.165585,0.0407197,0.0947641,0.022964,0.0583757,0.0750473,0.152942,0.00307765,0.0197668,police
0.0104297,0.0889447,0.108052,0.204749,0.0433876,0.0453021,0.187526,0.136975,0.0438048,0.0602459,0.00271172,0.146384,0.00438048,0.0207121,0.00500626,0.107813,0.0102211,0.0559267,police
0.0110821,0.0377257,0.105769,0.159634,0.00309648,0.0511117,0.245111,0.136505,0.0324316,0.142247,0.0290091,0.082736,0.00195567,0.032931,0.0816493,0.112715,0.00342243,0.0159549,police
0.0107527,0.0446944,0.172581,0.108787,0.022043,0,0.00739247,0.0655512,0.0372312,0.141948,0.0112903,0.0518021,0.0319892,0.0464312,0.0614247,0.100345,0.0352151,0.0617609,police
0.0133543,0.0385615,0.0430741,0.00292283,0.000785546,0,0.00274941,0.064799,0.0544645,0.107105,0.00340403,0.00876015,0.0265776,0.0844223,0.00811731,0.0669731,0.0170202,0.0717836,police
0.00628931,0.035711,0.0373864,0.0263944,0.00751223,0,0.0583508,0.114533,0.21768,0.120925,0.0545073,0.00844417,0.0248078,0.0879712,0.16492,0.0523603,0.0396576,0.0883136,police
0.0115385,0,0.0767483,0,0.00402098,0,0.0213287,0,0.0143357,0.114873,0.0386364,0.0894637,0.011014,0.104106,0.0295455,0.0949806,0.0468531,0.080221,police
0.00122292,0,0.0141509,0,0,0,0.015898,0.0352479,0.261705,0.118773,0.163697,0.0599073,0.0310971,0.151599,0.107268,0.0771328,0.0179944,0.0827568,police
0.141338,0.100522,0.00548885,0,0.00445969,0,0.219211,0.136541,0.0164666,0.0919415,0.132075,0.00805406,0.336535,0.086181,0.00394511,0.0388364,0.0866209,0.0922972,police
0.0191228,0,0.0368421,0.0165587,0.00964912,0.00750987,0.0131579,0.0799402,0.0842105,0.100922,0.0207018,0.0450395,0.024386,0.085112,0.00333333,0.0219126,0.0938596,0.0821098,police
0.0137408,0.0249926,0.0280968,0.00534799,0.00656276,0,0.0295324,0.0827914,0.0535275,0.145605,0.235029,0.00631793,0.0133306,0.127621,0.0319934,0.0767595,0.0937244,0.101363,police
0.025,0.0568958,0.0648148,0.0325892,0.00493827,0,0.00185185,0.0657044,0.0969136,0.105316,0.0557099,0.0766817,0.0134259,0.0738139,0.122377,0.106887,0.0239198,0.0504698,police
0.00308642,0.0260924,0.111111,0.0852662,0.0213992,0.0763524,0.0502058,0.0958469,0.0676955,0.16267,0.0026749,0.133969,0.0337449,0.112768,0.0380658,0.0766632,0.00987654,0.0632337,police
0.0162338,0,0.178301,0.217749,0.00974026,0,0.0224567,0,0.122024,0.146956,0.0208333,0,0.0294913,0,0.104167,0,0.0200216,0,police
0.0128472,0.0132149,0.00416667,0.234832,0.00520833,0.0744899,0.471528,0.12208,0.263889,0,0.0277778,0.0147105,0.0149306,0,0.0371528,0.0372277,0.0277778,0,police
0.0206156,0.00478874,0.105401,0.22345,0.00377468,0.0171816,0.10482,0.0181549,0.0699768,0.0087108,0.0211963,0.109315,0.036295,0,0.0714286,0,0.036295,0,police
0.0278299,0.0592302,0.0997498,0.248527,0.000938086,0.00884436,0.220138,0.138267,0.402439,0.00566316,0.0741088,0.130351,0.00813008,0,0.155097,0,0.054409,0,police
0.0158207,0.0753618,0.0903098,0.249785,0.0191167,0.0735304,0.0164799,0,0.0444957,0.0448695,0.0962426,0.125006,0.0616348,0,0.0659196,0.0378056,0.0145023,0,police
0.0111492,0.0401231,0.04494,0.0900548,0.0125214,0.0400377,0.0233276,0.0789904,0.1,0.190368,0.00789022,0.0873549,0.00823328,0.109309,0.00926244,0.105034,0.0135506,0.0743234,police
0.0247273,0.0592758,0.0174545,0.130718,0.00818182,0.0350616,0.0778182,0.0899116,0.112364,0.18121,0.0312727,0.109899,0.0118182,0.0532968,0.0634545,0.122197,0.0134545,0.0233113,police
0.0119186,0.0847743,0.0680233,0.212248,0.00872093,0.0469928,0.0619186,0.158802,0.118023,0.153152,0.0366279,0.12228,0.00523256,0.0303404,0.0313953,0.156622,0.0226744,0.0624212,police
0.0344907,0.0887495,0.109491,0.185613,0.0208333,0.0390537,0.280787,0.177447,0.0490741,0.118532,0.0282407,0.118711,0.00810185,0.0558921,0.0851852,0.168064,0.0342593,0.0427915,police
0.018617,0.0510819,0.15764,0.197401,0.0154739,0.0696079,0.0860735,0.147108,0.146035,0.145775,0.0200677,0.10408,0.0103965,0.0488164,0.0178917,0.162984,0.00507737,0.0497717,police
0.00907796,0.0695652,0.0573158,0.0847167,0.0297259,0.0630438,0.01157,0.0802159,0.00640797,0.177773,0.0418298,0.0846766,0.00765397,0.0780769,0.000889996,0.107527,0.0425418,0.0618579,police
0.0104167,0.0663972,0.115162,0.21286,0.0196759,0.155935,0.0358796,0.118747,0.0306713,0.168385,0.0486111,0.123978,0.025463,0.0959156,0.203704,0.221244,0.0225694,0.057127,police
0.00596817,0.0351852,0.0165782,0.213532,0.0212202,0.0693814,0.135942,0.136535,0.0139257,0.313048,0.0311671,0.19255,0.0125995,0.129641,0.262599,0.233646,0.0245358,0.0169844,police
0.00318878,0.12791,0.326531,0.25338,0.0102041,0.0836308,0.10523,0.174686,0.00829082,0.214607,0.0739796,0.197356,0.0274235,0.105025,0.125638,0.162516,0.0605867,0.039507,police
0.000740741,0.0104757,0.0266667,0.305702,0.0133333,0.110411,0.188889,0.14465,0.285926,0.301436,0.0607407,0.21777,0.0162963,0.111812,0.0459259,0.292301,0.00518519,0,police
0.00756201,0.0532144,0.0671506,0.1495,0.0145191,0.036174,0.0582275,0.122799,0.211736,0.135797,0.0499093,0.0829183,0.00635209,0.0257276,0.162734,0.115701,0.00862069,0.0467518,police
0.136489,0.0695032,0.0282392,0.173351,0.0315615,0.0645134,0.00055371,0.103634,0.0985604,0.199887,0.0130122,0.111229,0.022979,0.0817408,0.0204873,0.101562,0.0276855,0.0645372,police
0.0121882,0.0739134,0.0711451,0.176623,0.0646259,0.107127,0.0975057,0.156619,0.118481,0.163634,0.013322,0.0970406,0,0.00400854,0.00708617,0.160214,0.0147392,0.0624355,police
0.0460366,0.0833271,0.00640244,0.0958538,0.0131098,0.101509,0.0103659,0.101139,0.185061,0.168757,0.0106707,0.0995521,0.105793,0.0900293,0.00823171,0.125831,0.0359756,0.12263,police
0.023539,0.0627247,0.154491,0.216737,0.11039,0.132176,0.079816,0.157082,0.0357143,0.158921,0.1204,0.104507,0.00324675,0.0242331,0.0808983,0.150699,0,0,police
0.0204991,0.0232284,0.112745,0.164317,0.00846702,0,0.164884,0.155688,0.0748663,0.0374332,0.0231729,0.00845529,0.0329768,0.134101,0.040107,0.179882,0.0231729,0.107611,police
0.0242105,0,0.217368,0.0954488,0.0289474,0,0.103684,0.195069,0.102105,0.168632,0.0663158,0.161645,0.0142105,0.0408444,0.0631579,0.219025,0.00789474,0.0714913,police
0.0151515,0,0.338507,0.0956658,0.0306726,0,0.0254989,0.0596981,0.0332594,0.144945,0.0121951,0.0538867,0.0169993,0.0567785,0.0181079,0.14774,0.0210643,0.0989287,police
0.015361,0.0664556,0.0986943,0.0892192,0.0579877,0,0.343318,0.227146,0.0564516,0.0729447,0.0249616,0.130706,0.0234255,0.0843647,0.186636,0.232469,0.00422427,0.0205965,police
0.0390625,0,0.225329,0.145888,0.0419408,0.0501001,0.0501645,0.130215,0.0250822,0.0994501,0.00699013,0.127076,0.0143914,0.0576372,0.150082,0.20046,0.0135691,0.0119739,police
0.0273469,0,0.163061,0.118457,0.240918,0.0624029,0.00142857,0,0.331633,0.0452165,0.02,0.0655223,0.0777551,0,0.019898,0.0354361,0.00602041,0.01438,police
0.0073499,0,0.313147,0.107329,0.01853,0.0654195,0.168116,0.0465984,0.124845,0.0783596,0.0206004,0.0559775,0.0373706,0,0.355487,0.066869,0.0162526,0.0294452,police
0.00704225,0,0.0373134,0.110809,0.0161867,0.057098,0.10637,0.067313,0.119088,0.105939,0.0450914,0.00711014,0.0458272,0.0675686,0.0321631,0,0.0384696,0.0590833,police
0.0698171,0.0928146,0.144817,0.119698,0.0426829,0.00701126,0.100915,0.104752,0.0417683,0.0222798,0.0256098,0.104853,0.0292683,0.126793,0.155793,0.110489,0.00945122,0.0482742,police
0.0234594,0.113503,0.14881,0.14355,0.0101541,0,0.221639,0.208605,0.0406162,0.00357074,0.0854342,0.130123,0.0269608,0.102488,0.0483193,0.18755,0.0220588,0.0564762,police
0.0326968,0.097516,0.0101273,0.192688,0.00173611,0,0.0138889,0.266257,0.0245949,0.0429646,0.0552662,0.0764921,0.0480324,0.134168,0.0225694,0.100523,0.0219907,0.0532186,police
0.0108796,0.0297592,0.0928241,0,0.0319444,0,0.380556,0.103129,0.194676,0.173044,0.0296296,0.0913559,0.0164352,0.103859,0.0604167,0.151917,0.0150463,0.0432498,police
0.00885417,0,0.158594,0.0256608,0.0614583,0.012335,0.0690104,0.106746,0.181771,0.112732,0.025,0.106146,0.0729167,0.0966888,0.0289063,0.117767,0.0109375,0.0346578,police
0.0236715,0.00483092,0.106763,0.170783,0.0108696,0.0140952,0.0297101,0.0998936,0.502174,0.163472,0.0120773,0.120869,0.0227053,0.0894363,0.0468599,0.153604,0.0248792,0.0864912,police
