%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.12904,0.683679,0.666049,1,0.109343,0.500172,0.336417,0,0.139141,0.469278,0.739072,4,0.0449495,0.346324,0.851208,1,person
0.089703,0.188129,0.296251,3,0.130099,0.525411,0.440747,3,0.0518812,0.691124,0.808875,2,0.0631683,0.187281,0.369812,3,person
0.29661,0.599741,0.51377,0,0.155802,0.209677,0.406086,0,0.207301,0.452844,0.220391,1,0.095176,0.425245,0.495619,0,person
0.206019,0.716031,0.537658,0,0.222994,0.401426,0.464792,0,0.178241,0.733569,0.371803,0,0.212191,0.509235,0.592134,0,person
0.235207,0.412114,0.535502,0,0.158284,0.658871,0.437114,0,0.216716,0.620377,0.328568,1,0.136095,0.273768,0.30383,0,person
0.19881,0.397368,0.275215,0,0.168452,0.282402,0.651693,0,0.117857,0.779764,0.389484,0,0.175595,0.306049,0.443948,0,person
0.237179,0.363176,0.304935,0,0.143162,0.263219,0.178963,0,0.206553,0.659242,0.413256,2,0.196581,0.264825,0.259015,1,person
0.103226,0.385528,0.274684,0,0.125269,0.235653,0.361914,0,0.117742,0.609359,0.495715,2,0.186022,0.335593,0.533124,1,person
0.130766,0.245743,0.264435,0,0.0985222,0.17195,0.417035,0,0.198388,0.23916,0.212916,4,0.101657,0.256386,0.427443,1,person
0.124561,0.58055,0.479712,0,0.0859649,0.414874,0.459851,0,0.118421,0.361168,0.486771,3,0.174123,0.231415,0.496724,1,person
0.115385,0.501219,0.409553,0,0.057536,0.135783,0.472222,0,0.0997498,0.670453,0.418079,2,0.142902,0.153882,0.263426,2,person
0.10898,0.656174,0.546066,0,0.153469,0.467229,0.427308,0,0.0910204,0.323753,0.507143,2,0.222041,0.472241,0.372534,1,person
0.157143,0.509633,0.37633,0,0.140816,0.416327,0.418556,0,0.19102,0.650028,0.389792,2,0.0946939,0.269127,0.244437,0,person
0.165099,0.653418,0.524564,0,0.207941,0.300923,0.335388,1,0.128527,0.594422,0.626466,0,0.14838,0.510321,0.639869,2,person
0.158954,0.41518,0.459756,1,0.186117,0.475968,0.492893,0,0.10161,0.288123,0.337181,0,0.217304,0.348026,0.455687,2,person
0.173008,0.421156,0.468418,1,0.1956,0.389497,0.290583,0,0.153983,0.505306,0.358661,0,0.191439,0.287707,0.408672,1,person
0.203636,0.461801,0.385412,0,0.152727,0.29453,0.453056,0,0.191515,0.384576,0.309832,2,0.150303,0.281944,0.522872,1,person
0.0903149,0.470119,0.244923,4,0.13983,0.515397,0.424809,1,0.073876,0.725449,0.571379,2,0.153892,0.314782,0.303982,4,person
0.103093,0.415565,0.439468,1,0.132517,0.50387,0.539805,0,0.158505,0.348013,0.447277,4,0.0622852,0.176155,0.427888,2,person
0.0914703,0.401893,0.335507,3,0.080434,0.468363,0.441579,1,0.087168,0.561276,0.429147,3,0.140666,0.247098,0.327246,4,person
0.109184,0.367546,0.310745,1,0.131837,0.629277,0.507775,2,0.104082,0.563632,0.454833,2,0.10102,0.166299,0.271001,5,person
0.115283,0.707554,0.287354,3,0.13,0.360671,0.339138,4,0.142453,0.696449,0.515345,3,0.0632075,0.256144,0.513205,2,person
0.0601266,0.79264,0.339077,0,0.108861,0.201203,0.205303,1,0.0816456,0.64976,0.403501,2,0.107911,0.127014,0.21559,0,person
0.0333333,0.92306,0.481235,0,0.0971429,0.372533,0.159489,1,0.0752381,0.425368,0.369992,3,0.140635,0.281357,0.222339,3,person
0.0559211,0.604082,0.249466,0,0.0961257,0.245398,0.260494,0,0.0833333,0.742344,0.2992,1,0.12902,0.245594,0.231134,2,person
0.0954753,0.388239,0.252589,0,0.102117,0.429636,0.212584,0,0.120797,0.385381,0.336534,1,0.183479,0.436809,0.346771,1,person
0.0780051,0.627171,0.27412,0,0.111679,0.20107,0.26109,2,0.0950554,0.342249,0.337173,3,0.154731,0.218546,0.156703,2,person
0.114191,0.632731,0.229259,0,0.146711,0.380203,0.459031,1,0.164449,0.43169,0.401599,1,0.16371,0.36083,0.437806,2,person
0.0670498,0.78266,0.227784,0,0.126163,0.530855,0.432173,2,0.183908,0.650993,0.569671,1,0.0810071,0.248929,0.313021,2,person
0.126129,0.398643,0.158672,0,0.0867305,0.37109,0.328893,1,0.143092,0.616793,0.425821,2,0.122572,0.367959,0.292549,3,person
0.172414,0.481152,0.475108,0,0.0561576,0.244537,0.372646,0,0.217406,0.473673,0.455369,2,0.0906404,0.110182,0.259228,0,person
0.123688,0.49274,0.260746,0,0.134817,0.314839,0.558757,3,0.168521,0.655273,0.603204,1,0.117965,0.433227,0.380527,2,person
0.160539,0.670133,0.540109,1,0.176062,0.613343,0.595823,1,0.158497,0.414942,0.277195,4,0.060049,0.342475,0.698587,1,person
0.131881,0.53137,0.536647,0,0.223835,0.264184,0.35652,0,0.239564,0.666256,0.468393,2,0.111918,0.283875,0.442858,1,person
0.223347,0.703714,0.517813,0,0.0701754,0.21543,0.402464,0,0.151147,0.624186,0.421296,2,0.106613,0.464297,0.428973,2,person
0.133097,0.698261,0.739184,0,0.15528,0.398551,0.350405,0,0.152618,0.693851,0.366902,0,0.137533,0.367835,0.312088,0,person
0.110769,0.825149,0.514941,0,0.216154,0.356243,0.424163,0,0.231538,0.62699,0.408224,2,0.121538,0.265432,0.266584,0,person
0.0739437,0.80162,0.504147,0,0.100939,0.128532,0.174118,1,0.0841158,0.549421,0.296909,0,0.0856808,0.202412,0.196583,3,person
0.138095,0.691855,0.524043,0,0.0695971,0.0714027,0.167528,1,0.0699634,0.348833,0.300614,1,0.0413919,0.318897,0.435954,0,person
0.0890269,0.600899,0.381498,1,0.0959282,0.121443,0.144814,1,0.108696,0.710015,0.244628,3,0.0300207,0.134606,0.91082,0,person
0.10706,0.295738,0.16356,0,0.101852,0.258863,0.130511,0,0.148727,0.573731,0.358564,1,0.0908565,0.151235,0.264737,0,person
0.120077,0.644885,0.615081,0,0.0594595,0,0,1,0.118533,0.548909,0.296038,3,0.0166023,0.0986487,0.607143,0,person
0.121843,0.699641,0.648356,0,0.135732,0.464078,0.336088,0,0.121212,0.492605,0.586648,2,0.0839646,0.351515,0.641649,1,person
0.165064,0.657636,0.727421,0,0.0844017,0.504369,0.180386,0,0.120192,0.553114,0.354845,2,0.0705128,0.290598,0.734568,1,person
0.171429,0.695079,0.656847,1,0.155782,0.456878,0.196958,0,0.122449,0.494589,0.666883,2,0.0986395,0.443834,0.712507,1,person
0.193939,0.705778,0.655361,2,0.112727,0.295967,0.284242,0,0.115152,0.450808,0.380331,2,0.1,0.293182,0.473791,1,person
0.131065,0.304106,0.532622,0,0.183365,0.341129,0.414277,0,0.1046,0.593482,0.702195,1,0.117202,0.224554,0.493503,0,person
0.176968,0.381528,0.315748,0,0.0657124,0.208656,0.559186,0,0.143136,0.713889,0.570231,0,0.106701,0.37931,0.3208,0,person
0.1975,0.321037,0.430247,0,0.138333,0.378976,0.331631,0,0.2075,0.442645,0.303235,0,0.1125,0.324058,0.464575,0,person
0.173659,0.364342,0.733438,0,0.195122,0.461121,0.445867,0,0.133659,0.672037,0.340221,0,0.163902,0.313618,0.348798,0,person
0.213131,0.359498,0.498178,0,0.207071,0.419372,0.341446,0,0.113131,0.724518,0.106397,0,0.186869,0.192523,0.423349,0,person
0.273529,0.22549,0.273333,0,0.270588,0.42465,0.584926,0,0.138235,0.852941,0.525,0,0.148529,0.459002,0.711458,0,person
0.239886,0.439835,0.203041,0,0.153276,0.498171,0.304088,0,0.17151,0.551825,0.587343,3,0.117379,0.470846,0.656538,0,person
0.235754,0.509384,0.271994,0,0.0928309,0.337222,0.434602,0,0.151195,0.6416,0.464459,1,0.0735294,0.441021,0.562169,2,person
0.233333,0.540921,0.298453,0,0.192473,0.460087,0.402498,0,0.153226,0.629887,0.484471,0,0.0908602,0.363928,0.717643,0,person
0.269303,0.300916,0.237905,0,0.190207,0.313137,0.170442,0,0.184557,0.505089,0.327574,1,0.0784683,0.224206,0.451019,0,person
0.265657,0.351445,0.463926,0,0.163131,0.283348,0.312751,0,0.15202,0.545572,0.548667,0,0.0484848,0.251684,0.78125,0,person
0.148665,0.289933,0.403566,2,0.122168,0.446331,0.456097,2,0.0934466,0.762153,0.38829,2,0.0550162,0.203574,0.4474,2,person
0.123475,0.6519,0.540048,1,0.105764,0.380302,0.1842,3,0.116959,0.609997,0.686997,5,0.0412698,0.33731,0.823213,3,person
0.114103,0.324469,0.56361,0,0.148462,0.437728,0.315905,3,0.0717949,0.406697,0.61582,1,0.102051,0.35969,0.558626,4,person
0.107603,0.671152,0.516549,1,0.125163,0.327091,0.379892,2,0.0842518,0.446494,0.430754,3,0.0332524,0.257789,0.801942,1,person
0.199158,0.389846,0.321026,1,0.106358,0.187777,0.0908085,2,0.104956,0.702769,0.431363,2,0.0366994,0.252981,0.533234,1,person
0.177736,0.567047,0.51559,2,0.146743,0.214853,0.167962,1,0.193548,0.637178,0.65037,2,0.0645161,0.368117,0.730544,1,person
0.13648,0.45398,0.193125,1,0.12787,0.191406,0.360325,2,0.188776,0.449187,0.623046,5,0.101403,0.408698,0.25105,1,person
0.140074,0.467842,0.11345,2,0.177206,0.207526,0.325916,2,0.235662,0.701163,0.575376,2,0.1375,0.180093,0.352921,1,person
0.158446,0.816401,0.369158,0,0.122973,0.180619,0.268166,0,0.224324,0.486125,0.339579,3,0.0435811,0.012012,0.323611,1,person
0.0943791,0.811738,0.689188,0,0.171765,0.360726,0.301842,3,0.174118,0.527991,0.538373,4,0.052549,0.173599,0.281373,0,person
0.0268199,0.888889,0.405172,0,0.144955,0.446588,0.488226,2,0.0555556,0.366113,0.308726,0,0.171137,0.263951,0.468385,0,person
0.0479263,0.781362,0.405896,0,0.140553,0.36197,0.260887,2,0.0847926,0.42164,0.288889,0,0.0658986,0.134409,0.55948,0,person
0.0479963,0.763454,0.398522,0,0.116962,0.373858,0.293988,2,0.0792171,0.527991,0.503509,0,0.084343,0.222831,0.533054,0,person
0.0366197,0.904138,0.432479,0,0.116901,0.273923,0.408588,0,0.068662,0.49121,0.528454,1,0.0704225,0.133439,0.383397,0,person
0.00495805,0,0,0,0.169718,0.450875,0.642379,1,0.0591152,0.634069,0.433611,0,0.0915332,0.267533,0.298482,2,person
0.0838433,0.615235,0.659923,0,0.151469,0.385022,0.3173,2,0.0979192,0.286217,0.251527,3,0.0970012,0.261768,0.334888,4,person
0.0758503,0.611464,0.501102,0,0.186395,0.332423,0.476722,2,0.116667,0.336531,0.337698,1,0.105442,0.341619,0.51868,2,person
0.143775,0.668191,0.471695,0,0.156225,0.314554,0.413285,1,0.143775,0.445358,0.611267,2,0.0923695,0.334715,0.661368,2,person
0.0971825,0.502912,0.697609,0,0.197223,0.42023,0.418668,0,0.159657,0.547164,0.608783,4,0.121682,0.197586,0.264157,2,person
0.110811,0.413978,0.409718,0,0.181467,0.447762,0.453559,1,0.0725869,0.621373,0.722711,2,0.126255,0.338141,0.563106,3,person
0.100249,0.529919,0.193721,0,0.211268,0.326617,0.484834,0,0.127589,0.4278,0.627859,3,0.136703,0.337116,0.487438,2,person
0.195747,0.414391,0.317901,0,0.117188,0.111152,0.110566,0,0.171007,0.550865,0.452403,4,0.100694,0.354628,0.542165,2,person
0.155012,0.275667,0.272687,0,0.102953,0.298555,0.354718,0,0.12432,0.475963,0.165539,2,0.114996,0.351892,0.330299,3,person
0.133605,0.273385,0.489407,0,0.132585,0.646032,0.555889,1,0.116267,0.638267,0.551782,0,0.122387,0.235235,0.525943,0,person
0.103964,0.481481,0.523571,0,0.133203,0.315978,0.324965,1,0.11371,0.578444,0.697921,5,0.137427,0.309875,0.459143,2,person
0.252973,0.600539,0.513342,0,0.198919,0.506084,0.335332,0,0.15027,0.413169,0.284859,0,0.08,0.193333,0.218468,0,person
0.190734,0.267265,0.11431,1,0.192278,0.282234,0.292256,0,0.0880309,0.689324,0.665953,0,0.0911197,0.184855,0.469347,0,person
0.274725,0.348828,0.342554,0,0.127473,0.207265,0.325397,0,0.136264,0.452682,0.249279,0,0.105495,0.453526,0.458333,1,person
0.206839,0.397493,0.305948,0,0.0474352,0.346847,0.217687,0,0.0496415,0.508008,0.537307,0,0.134032,0.398068,0.632092,1,person
0.207438,0.541607,0.470875,1,0.077686,0.090853,0.314029,0,0.0859504,0.176601,0.173928,0,0.085124,0.732486,0.806431,0,person
0.147157,0.650453,0.217885,0,0.205351,0.369081,0.31308,0,0.147157,0.67291,0.588876,1,0.12709,0.391697,0.484029,0,person
0.137931,0.488815,0.467572,0,0.126594,0.570085,0.604362,0,0.15777,0.771422,0.503631,0,0.0765234,0.264368,0.351067,0,person
0.158213,0.444247,0.428669,0,0.131039,0.501187,0.587119,0,0.169686,0.603663,0.440894,0,0.0942029,0.322455,0.466922,0,person
0.159091,0.306302,0.577873,0,0.124079,0.392782,0.369604,0,0.153563,0.552164,0.370537,2,0.104423,0.396813,0.35082,1,person
0.170775,0.400294,0.397449,0,0.151408,0.36498,0.42385,0,0.130869,0.690634,0.453388,1,0.127347,0.438891,0.547368,1,person
0.0414894,0.551106,0.221449,0,0.105106,0.461994,0.246524,3,0.111489,0.685081,0.497673,4,0.0689362,0.326272,0.464321,1,person
0.0733871,0.716065,0.398364,0,0.141667,0.248765,0.672347,2,0.0551075,0.387069,0.685356,2,0.127419,0.236688,0.41137,2,person
0.0676174,0.509138,0.240527,1,0.0981067,0.334168,0.393435,1,0.074748,0.376856,0.400617,4,0.141874,0.169696,0.210585,3,person
0.128774,0.62846,0.727284,2,0.0754717,0.163971,0.188861,4,0.0771226,0.538353,0.436433,2,0.0372642,0.168982,0.900492,0,person
0.0874126,0.24971,0.159866,0,0.0766317,0.488283,0.229971,0,0.0967366,0.410741,0.349293,4,0.10373,0.246212,0.356481,0,person
0.250627,0,0,0,0.215539,0.451129,0.323514,0,0.105263,0.798942,0.0721248,0,0.153718,0.396994,0.258834,0,person
0.0426929,0.710345,0.208995,0,0.143952,0.24028,0.438906,2,0.123153,0.398467,0.264771,2,0.0640394,0.0632184,0.0934744,0,person
0.0779221,0.744118,0.492295,0,0.160714,0.443646,0.346368,0,0.0833333,0.59118,0.51237,2,0.112554,0.0898526,0.13266,1,person
0.0596405,0.895833,0.411765,0,0.176471,0.460672,0.259003,0,0.156046,0.801339,0.279412,2,0.0988562,0.144271,0.500409,0,person
0.00402576,0,0,0,0.229469,0.435876,0.3503,1,0.107085,0.256039,0.170782,1,0.116747,0.20471,0.382973,0,person
0.129537,0.656326,0.514095,0,0.116883,0.387933,0.3303,1,0.194139,0.593511,0.410545,2,0.100566,0.418654,0.592715,0,person
0.146799,0.551608,0.456191,1,0.0836415,0.450803,0.343827,0,0.213087,0.734996,0.468351,6,0.0978663,0.133679,0.253057,1,person
0.101691,0.44941,0.202503,0,0.141304,0.274682,0.287717,3,0.162077,0.664162,0.388926,4,0.0968599,0.185543,0.430524,1,person
0.0849359,0.442542,0.179665,0,0.0787546,0.186156,0.224887,0,0.1875,0.482428,0.579948,6,0.0570055,0.0372299,0.461742,1,person
0.0552645,0.763927,0.27961,0,0.0932425,0.316262,0.433602,0,0.127554,0.695429,0.528068,3,0.130959,0.130167,0.220068,3,person
0.162268,0.549821,0.232828,0,0.146139,0.37683,0.353648,1,0.179863,0.445565,0.302294,2,0.0205279,0.335484,0.191919,0,person
0.113186,0.50604,0.275806,0,0.114318,0.30777,0.37084,0,0.188455,0.398495,0.404327,2,0.0599887,0.387097,0.0570175,0,person
0.177011,0.618846,0.539333,0,0.143103,0.343358,0.404248,0,0.191954,0.551264,0.274222,1,0.0367816,0.287356,0.111111,0,person
0.172956,0.763635,0.587651,0,0.152516,0.456908,0.307486,0,0.174528,0.568519,0.439413,2,0.00419287,0,0,0,person
0.189655,0.635054,0.497692,0,0.141561,0.35303,0.391255,0,0.18784,0.446168,0.411884,0,0.0154265,0.118421,0.193966,0,person
0.186177,0.580537,0.459325,1,0.128269,0.409572,0.254896,0,0.220423,0.24864,0.254537,2,0.011208,0.181818,0.0205479,0,person
0.147518,0.778701,0.465719,2,0.132593,0.371412,0.202628,2,0.137799,0.324031,0.237711,2,0.00173551,0,0,0,person
0.142022,0.830455,0.558373,0,0.160401,0.302817,0.310372,2,0.156224,0.573228,0.323061,1,0.0279866,0,0,0,person
0.199132,0.430609,0.257475,0,0.0607522,0.203244,0.189541,0,0.170203,0.448974,0.151159,2,0.048216,0,0,0,person
0.135484,0.790677,0.55526,0,0.132258,0.361106,0.314043,0,0.179032,0.672939,0.386979,3,0.0430108,0.306452,0.195833,0,person
0.0760576,0.689144,0.562992,0,0.0951845,0.415798,0.500021,2,0.0994599,0.605878,0.515839,3,0.0265527,0.29798,0.150715,2,person
0.116709,0.539478,0.592039,2,0.0916241,0.494251,0.494223,3,0.122662,0.669798,0.464009,4,0.0284864,0,0,2,person
0.0857778,0.672886,0.504272,1,0.0917778,0.339992,0.329206,2,0.08,0.765185,0.439712,6,0.0417778,0,0,2,person
0.0990934,0.402901,0.57988,4,0.108792,0.452344,0.31252,1,0.0406915,0.670829,0.703074,2,0.0921358,0.224055,0.499309,6,person
0.0656161,0.281463,0.151371,1,0.0638078,0.364774,0.33143,2,0.0552829,0.657171,0.544418,2,0.0774994,0.119898,0.164557,3,person
0.167368,0.720735,0.48713,0,0.155789,0.431752,0.373408,0,0.172632,0.518603,0.542453,1,0.126316,0.16886,0.289653,0,person
0.208696,0.642857,0.446687,0,0.165217,0.461728,0.398321,0,0.194203,0.310101,0.493193,0,0.127536,0.378571,0.549172,0,person
0.318937,0.443671,0.545022,0,0.197674,0.412807,0.324091,0,0.212625,0.434524,0.636628,0,0.0913621,0.27381,0.44832,0,person
0.264031,0.409755,0.546415,0,0.237245,0.414497,0.393707,0,0.191327,0.578133,0.52387,0,0.0969388,0.411077,0.542393,0,person
0.152941,0.394118,0.352302,0,0.299346,0.433162,0.623104,0,0.105882,0.460407,0.724725,0,0.163399,0.247111,0.594676,0,person
0.151033,0.401351,0.377835,1,0.118045,0.313055,0.22937,1,0.214626,0.555009,0.302505,2,0.0397456,0.0931975,0.453133,0,person
0.0958386,0.408374,0.45844,0,0.0496532,0.510656,0.585108,1,0.119483,0.597173,0.32233,5,0.0416141,0.0161202,0.23766,2,person
0.0816739,0.705327,0.415712,0,0.0601732,0.373758,0.24201,1,0.11342,0.564238,0.414386,8,0.0255411,0,0,2,person
0.0988796,0.400223,0.294382,4,0.0557423,0.125739,0.353704,1,0.0894958,0.564933,0.39075,5,0.0497199,0.0444358,0.442924,2,person
0.102473,0.423122,0.13346,5,0.0936813,0.254571,0.512615,6,0.079533,0.422214,0.39426,4,0.0281593,0.0599245,0.312869,0,person
0.221175,0.469754,0.430083,0,0.0748337,0.249305,0.468617,0,0.131098,0.675176,0.555777,2,0.106153,0.272034,0.331251,2,person
0.22586,0.530923,0.563631,0,0.10086,0.351792,0.6013,1,0.158069,0.407636,0.451827,2,0.0489418,0.31396,0.717521,0,person
0.219062,0.493888,0.476773,0,0.08375,0.208611,0.488889,0,0.125938,0.706335,0.357332,3,0.136875,0.594839,0.324207,2,person
0.210484,0.605604,0.407091,1,0.0736559,0.149227,0.483061,0,0.112634,0.573685,0.522252,2,0.107258,0.301756,0.137892,3,person
0.223368,0.636409,0.350911,2,0.106959,0.289853,0.449656,0,0.0966495,0.693245,0.473464,3,0.0698024,0.313951,0.556188,1,person
0.191252,0.471439,0.386751,0,0.127787,0.168783,0.27329,1,0.174099,0.43134,0.619326,1,0.113208,0.391948,0.639515,0,person
0.220497,0.308628,0.219539,0,0.168737,0.169569,0.297752,0,0.158385,0.605714,0.474638,0,0.115942,0.408387,0.791423,0,person
0.245745,0.137939,0.319093,0,0.251064,0.414209,0.354125,1,0.234043,0.590789,0.707353,0,0.108511,0.116019,0.437746,0,person
0.269481,0.349615,0.284815,0,0.156926,0.323214,0.294366,0,0.154762,0.601655,0.492767,0,0.142857,0.239468,0.360046,0,person
0.279798,0.652698,0.595398,0,0.127273,0.154727,0.153022,0,0.132323,0.616578,0.44986,0,0.110101,0.328368,0.490575,0,person
0.126334,0.559428,0.324912,0,0.1242,0.193827,0.515949,1,0.0806658,0.661596,0.510342,2,0.130602,0.452774,0.709414,2,person
0.184337,0.508863,0.433044,0,0.16747,0.498699,0.362233,1,0.14257,0.456339,0.608681,3,0.0855422,0.376923,0.747065,1,person
0.124864,0.37603,0.0968611,1,0.145917,0.45027,0.32686,1,0.0646098,0.487843,0.400077,2,0.136842,0.529741,0.827363,2,person
0.204651,0.508664,0.224596,1,0.092691,0.281801,0.318219,1,0.0946844,0.441564,0.401067,2,0.0893688,0.489524,0.77986,1,person
0.197046,0.253869,0.237401,1,0.108422,0.185577,0.335663,1,0.071653,0.311427,0.329845,3,0.145192,0.308744,0.55346,1,person
0.117527,0.791636,0.649613,4,0.0966129,0.336672,0.387161,3,0.0781996,0.563731,0.399469,2,0.0459195,0.40384,0.522969,2,person
0.0967262,0.766461,0.674341,2,0.141121,0.406087,0.396229,1,0.0885417,0.638822,0.317168,3,0.0677083,0.32681,0.436694,2,person
0.0927198,0.815096,0.63363,1,0.119963,0.141645,0.457202,5,0.0707418,0.212157,0.191327,3,0.0833333,0.290308,0.33305,3,person
0.0949217,0.565275,0.583325,2,0.113194,0.244402,0.499191,2,0.0431894,0.720272,0.736085,2,0.0915994,0.238945,0.184185,3,person
0.11146,0.331104,0.186863,1,0.110675,0.260193,0.264657,2,0.0669806,0.801497,0.363147,2,0.0970696,0.225402,0.253434,2,person
0.0793249,0.549051,0.475455,0,0.160759,0.444699,0.350463,0,0.191139,0.464517,0.462025,3,0.146414,0.174906,0.214123,1,person
0.115302,0.631677,0.585283,0,0.143678,0.559229,0.507505,0,0.137213,0.570718,0.634263,3,0.0686063,0.244013,0.385366,2,person
0.119743,0.206568,0.382558,0,0.133547,0.279616,0.314262,1,0.136116,0.645892,0.714431,2,0.0914928,0.323586,0.545648,4,person
0.0898814,0.467147,0.548883,0,0.101461,0.456591,0.316409,0,0.135098,0.68397,0.635035,3,0.0738903,0.185885,0.502985,2,person
0.092328,0.257087,0.354015,0,0.13836,0.284893,0.25586,1,0.0838624,0.725134,0.748056,2,0.102381,0.279912,0.48952,3,person
0.0955882,0.759743,0.459769,0,0.161445,0.311892,0.394181,3,0.117647,0.473915,0.681159,2,0.107097,0.349259,0.362515,2,person
0.155087,0.464249,0.326917,0,0.146402,0.317172,0.451499,1,0.192308,0.477885,0.672008,2,0.092225,0.504376,0.732459,1,person
0.178799,0.733498,0.591662,0,0.146445,0.497164,0.507881,1,0.171137,0.599936,0.545039,2,0.0885483,0.485765,0.752263,1,person
0.0680952,0.730489,0.759444,2,0.157381,0.416735,0.486381,2,0.115,0.46834,0.692096,3,0.0671429,0.274802,0.42496,3,person
0.124113,0.428801,0.399487,0,0.122644,0.248488,0.332162,2,0.125092,0.424201,0.61897,3,0.046022,0.17417,0.343319,2,person
0.0967366,0.585337,0.211332,0,0.226107,0.311565,0.392546,1,0.220862,0.430845,0.4812,1,0.125874,0.371955,0.569038,0,person
0.136111,0.514352,0.331111,0,0.192361,0.597703,0.417055,0,0.164583,0.501157,0.478241,2,0.161111,0.345025,0.448652,0,person
0.150577,0.574966,0.472237,0,0.22708,0.364601,0.359034,0,0.16272,0.457731,0.428457,0,0.143898,0.300154,0.558231,1,person
0.140447,0.433236,0.415032,0,0.193052,0.227139,0.447598,0,0.13201,0.487754,0.623881,2,0.115633,0.353866,0.483012,1,person
0.0674603,0.846277,0.438117,0,0.187831,0.463924,0.489448,0,0.156085,0.530001,0.51172,5,0.144621,0.33989,0.222076,1,person
0.219048,0.206349,0.536999,0,0.228571,0.380148,0.420773,0,0.264286,0.679167,0.546613,0,0.160714,0.446772,0.438546,0,person
0.275,0.336111,0.282651,0,0.176316,0.252452,0.384254,0,0.309211,0.50506,0.541406,0,0.175,0.332244,0.407895,0,person
0.375,0.403797,0.386007,0,0.258929,0.47608,0.546224,0,0.298214,0.254572,0.361376,0,0.128571,0.25,0.384286,0,person
0.318449,0.332016,0.407587,0,0.151586,0.171491,0.373476,0,0.236193,0.597045,0.51899,0,0.121034,0.364822,0.756757,0,person
0.243243,0.300673,0.397832,0,0.0749386,0,0,0,0.312039,0.45149,0.400833,0,0.142506,0.295815,0.506796,0,person
0.225557,0.75423,0.398027,0,0.277015,0.505125,0.390834,0,0.154374,0.361953,0.25297,0,0.214408,0.458261,0.560362,1,person
0.324811,0.425644,0.381939,0,0.100379,0.137762,0.228472,0,0.377841,0.613672,0.385126,1,0.207386,0.532227,0.381834,0,person
0.186235,0.463161,0.439011,0,0.258097,0.571389,0.459532,0,0.270243,0.239138,0.299302,0,0.245951,0.188375,0.455581,0,person
0.178723,0.60375,0.337544,0,0.268085,0.416743,0.532286,0,0.172766,0.557796,0.448287,0,0.302128,0.348993,0.388383,0,person
0.254902,0.496029,0.500278,0,0.15451,0.407071,0.395962,0,0.258039,0.431886,0.55487,0,0.241569,0.230505,0.333932,0,person
0.0692681,0.796542,0.363586,0,0.131815,0.347954,0.483595,3,0.057879,0.475962,0.543015,2,0.179052,0.420826,0.590102,5,person
0.0729167,0.654457,0.322375,0,0.149306,0.297963,0.3947,3,0.061683,0.306713,0.279956,2,0.211193,0.392925,0.639988,5,person
0.125786,0.280746,0.306459,0,0.0684636,0.232526,0.352002,0,0.0981132,0.447057,0.261706,4,0.12381,0.397966,0.426846,4,person
0.117746,0.645012,0.234756,1,0.0769231,0.366295,0.322544,2,0.152159,0.430873,0.434762,6,0.0991903,0.46434,0.577328,4,person
0.10983,0.756308,0.409123,0,0.0970874,0.167595,0.272555,1,0.10093,0.285401,0.391715,4,0.176173,0.372563,0.433301,6,person
0.153325,0.763014,0.472143,0,0.192118,0.351222,0.254329,0,0.195197,0.512982,0.51856,0,0.0535714,0.245924,0.819491,0,person
0.145098,0.460784,0.413591,0,0.224837,0.30275,0.613783,0,0.196078,0.523287,0.641966,1,0.0928105,0.401587,0.758077,1,person
0.185484,0.407649,0.309181,0,0.16129,0.447474,0.602211,0,0.201613,0.398525,0.720811,2,0.0531309,0.241486,0.80348,0,person
0.188052,0.578657,0.60755,0,0.151688,0.339042,0.376057,1,0.218182,0.496697,0.573627,2,0.0742857,0.326414,0.252473,0,person
0.0229592,0.333333,0.477679,0,0.213435,0.395907,0.403295,1,0.180272,0.470951,0.613742,3,0.0939626,0.101665,0.298913,1,person
0.108659,0.62727,0.476056,0,0.106961,0.612767,0.525695,0,0.134126,0.625092,0.291,1,0.090549,0.0591398,0.327485,0,person
0.191489,0.672236,0.532116,0,0.134206,0.524092,0.691439,0,0.125205,0.548718,0.433333,0,0.0720131,0.181891,0.690539,0,person
