%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.148274,60.5,0.17657,521.5,0.0401811,2,0.0780985,7,0.202037,279.5,0.0673458,3,0.0780985,36,0.0939445,81.5,0.0713073,22,person
0.156923,24.5,0.164615,133,0.0892308,7.5,0.0830769,93.5,0.256923,35.5,0.0684615,2,0.108462,31,0.146923,25,0.0276923,4,person
0.0867725,2.5,0.140741,18.5,0.0984127,8,0.0338624,18.5,0.250794,72.5,0.0677249,0.5,0.104762,31.5,0.121693,33.5,0.0455026,6.5,person
0.10084,22,0.13352,157,0.0513539,0.5,0.0569561,62,0.250233,207,0.0140056,-1,0.0644258,17,0.0196078,2,0.0971055,29,person
0.161905,4,0.122751,21,0,-1,0.0761905,39,0.148148,5,0.0719577,-1,0.0867725,19.5,0.0857143,2,0.119577,33,person
0.190016,13.5,0.132045,353.5,0.0845411,-1,0.0837359,5.5,0.173108,3,0.00644122,-1,0.115137,1,0.192432,107,0.0813205,8.5,person
0.172988,100.5,0.153562,97.5,0.20629,-1,0.0582794,3.5,0.237743,19.5,0.00647549,-1,0.0823312,16,0.125809,34,0.100833,23,person
0.0333333,0,0.268333,619.5,0.145833,34.5,0.0308333,6,0.278333,40.5,0.0658333,2.5,0.140833,25,0.2075,78,0.0233333,3,person
0.0966102,10,0.291525,13,0.138983,94,0.0389831,4.5,0.302542,36.5,0.00932203,1,0.175424,27,0.107627,1.5,0.116102,17,person
0.1375,11,0.275,228,0.0776786,6.5,0.0455357,7.5,0.283036,40.5,0.01875,0.5,0.157143,26,0.157143,15,0.127679,28,person
0.0555024,4,0.315789,41.5,0.174163,61.5,0.0736842,9.5,0.324402,16.5,0.077512,5,0.170335,19,0.195215,48.5,0.125359,23,person
0.0464481,231,0.262842,89,0.0546448,53.5,0.0202186,5,0.284699,271.5,0.00765027,0,0.185246,86,0.124044,3,0.134426,42,person
0.16,50.5,0.107742,81.5,0.167742,61,0.0683871,12,0.227097,275,0.0141935,1.5,0.0812903,38,0.152903,100,0,-1,person
0.0648352,15,0.145055,257,0.123077,54.5,0.0774725,-1,0.173077,457,0.0307692,3,0.0934066,34,0.107143,27.5,0.0895604,38,person
0.0756579,22.5,0.133224,105,0.108004,49,0.0696272,2,0.174342,129.5,0.060307,15,0.0537281,27,0.148575,6,0.00219298,-1,person
0.14238,31.5,0.140156,45,0.067297,16,0.0589544,4,0.204672,474.5,0.0478309,14,0.0839822,43,0.160734,101,0.0600667,-1,person
0.0905191,33,0.172887,562.5,0.102531,-1,0.0557701,5,0.139425,125.5,0.0553411,0,0.141999,64.5,0.0785071,19,0.018447,-1,person
0.204255,30.5,0.143617,8,0.169149,13,0.087234,1,0.3,92,0.0648936,5.5,0.16383,1.5,0.247872,23,0.0308511,2,person
0.182456,12.5,0.14269,43,0.197661,27.5,0.132164,1.5,0.348538,13,0.0701754,1,0.174269,39,0.226901,57.5,0.0608187,4,person
0.280303,5,0.180556,38,0.0770202,1,0.0858586,9.5,0.330808,128,0.0757576,2,0.191919,21,0.199495,11,0.0707071,10.5,person
0.169856,23,0.13756,22.5,0.220096,37.5,0.114833,63,0.344498,207,0.0322967,2.5,0.156699,27,0.26555,33,0.0143541,0,person
0.0161905,-1,0.140952,16.5,0.227619,86,0.00190476,-1,0.275238,160.5,0.0914286,17.5,0.168571,38,0.166667,37,0.0590476,-1,person
0.304094,20.5,0.251462,1,0.169591,1.5,0.0467836,-1,0.380117,3,0.0467836,-1,0.116959,0,0.22807,1.5,0.22807,1,person
0.295238,12.5,0.22381,0.5,0.157143,3,0.0619048,-1,0.361905,5,0.0238095,-1,0.152381,2,0.195238,5,0.171429,0.5,person
0.134503,-1,0.204678,2.5,0.163743,0,0.315789,0.5,0.25731,10.5,0.233918,-1,0.22807,7,0.157895,5,0.216374,4,person
0.385,40.5,0.295,1,0.15,2.5,0.015,-1,0.465,11.5,0.045,-1,0.185,4.5,0.215,1,0.22,3.5,person
0.307359,34,0.186147,6,0.108225,-1,0.181818,2,0.4329,9.5,0.038961,0,0.160173,3.5,0.285714,18,0.220779,21.5,person
0.133019,13,0.238679,283,0.148113,24,0.0660377,1.5,0.284906,79,0.0150943,1,0.161321,29.5,0.229245,74,0.0933962,13.5,person
0.213158,55,0.294737,257,0.139474,29,0.0622807,2,0.314035,58.5,0.0131579,1,0.0991228,28.5,0.173684,47.5,0.135965,25,person
0.15234,34.5,0.177021,468,0.125106,23.5,0.0621277,10.5,0.291064,70.5,0.00255319,-1,0.188085,108,0.0765957,64.5,0.11234,30,person
0.00971817,-1,0.275024,145.5,0.183673,34,0.0816327,1,0.316812,119.5,0.04276,4,0.12828,32,0.12828,3,0.172983,22,person
0.154082,15.5,0.19898,44.5,0.162245,23,0.0459184,1.5,0.315306,157,0.0734694,1,0.160204,31,0.157143,47.5,0.110204,12,person
0.204286,23,0.138571,17,0.07,0,0.01,-1,0.184286,71.5,0.01,-1,0.0942857,8.5,0.0871429,27.5,0.117143,22.5,person
0.17619,15.5,0.128571,7.5,0.180952,-1,0.138095,45,0.263492,60.5,0.015873,0,0.360317,31.5,0.163492,15.5,0.230159,19.5,person
0.077381,0,0.0997024,7,0.247024,-1,0.102679,15.5,0.205357,6,0.00744048,-1,0.0833333,5,0.0967262,0,0.133929,22.5,person
0.122449,2,0.146939,24.5,0.22449,-1,0.0176871,-1,0.205442,42,0.029932,-1,0.156463,-1,0.0952381,0.5,0.163265,32.5,person
0.199485,24,0.169884,84.5,0.00900901,-1,0.018018,0,0.23166,4,0.018018,1.5,0.03861,1,0.105534,28,0.145431,28,person
0.160985,8,0.267045,1.5,0.13447,4,0.0530303,3.5,0.363636,3.5,0.094697,2,0.140152,3,0.274621,14.5,0.0378788,1,person
0.192901,13,0.348765,70.5,0.12963,10,0.0462963,3,0.376543,123.5,0.0848765,4,0.246914,35,0.212963,35.5,0.0756173,-1,person
0.183333,19.5,0.311111,177.5,0.102778,11,0.0486111,4,0.315278,44.5,0.0819444,0,0.215278,30.5,0.226389,13,0.0263889,1,person
0.178409,39.5,0.244318,145.5,0.132955,0.5,0.122727,55.5,0.332955,99.5,0.0738636,14,0.194318,34,0.181818,14.5,0.0386364,-1,person
0.15087,22,0.210832,0,0.128627,15,0.0531915,24.5,0.32205,69.5,0.0647969,2,0.151838,23,0.237911,78,0.00773694,-1,person
0.139929,418,0.161765,315.5,0.0949198,19.5,0.0606061,277.5,0.202763,632,0.0499109,17.5,0.0690731,37,0.181373,154.5,0.108734,-1,person
0.161093,38.5,0.186176,75.5,0.175585,8,0.105909,152,0.258082,113,0.0395764,36.5,0.080825,27,0.146042,388.5,0.0111483,-1,person
0.194742,501.5,0.12656,22.5,0.121658,63.5,0.158645,426.5,0.171123,129,0.0623886,109.5,0.134581,176.5,0.143048,79.5,0.0209447,7,person
0.0889306,42,0.155722,125,0.13621,60,0.0874296,22,0.2394,325,0.0833021,115,0.127955,72,0.192495,353,0.0589118,-1,person
0.0714004,17,0.171203,49.5,0.141617,25,0.0662722,211,0.254438,7,0.0745562,281,0.146746,70.5,0.183037,124,0.0927022,-1,person
0.0600414,15,0.0786749,16.5,0.0960663,52.5,0.0165631,2,0.148654,137,0.0207039,-1,0.0964803,-1,0.0397516,24.5,0.0724638,57,person
0.149519,47.5,0.136058,16.5,0.0711538,-1,0.0649038,4.5,0.154808,227,0.0240385,-1,0.0754808,-1,0.0884615,37.5,0.0764423,49,person
0.115114,39,0.126294,59.5,0.0799172,-1,0.0447205,10,0.119255,17.5,0.00621118,-1,0.0612836,14.5,0.0583851,35.5,0.068323,9,person
0.114976,17.5,0.0937198,51,0.0531401,6,0.0536232,1,0.161836,54.5,0.00821256,-1,0.0574879,-1,0.109179,45,0.0801932,39.5,person
0.121197,69.5,0.124746,360,0.0502028,2.5,0.0517241,3.5,0.168357,15.5,0.0035497,-1,0.091785,-1,0.0775862,54,0.0892495,37.5,person
0.224359,24,0.155449,12.5,0.0929487,8,0.025641,2,0.214744,9,0.0737179,3,0.0480769,-1,0.150641,18.5,0.0849359,10,person
0.247104,12,0.140927,7.5,0.0656371,1,0.102317,2,0.254826,4.5,0.0289575,-1,0.117761,-1,0.117761,16.5,0.144788,18.5,person
0.1875,13,0.201786,26.5,0.025,-1,0.0589286,5.5,0.266071,167.5,0.05,3,0.167857,2,0.0803571,2,0.128571,19,person
0.238722,31,0.0902256,4.5,0.246241,-1,0.25,84.5,0.0845865,9,0.0244361,1,0.144737,3,0.12782,13,0.12406,10,person
0.197727,16,0.115909,15,0,-1,0.00909091,-1,0.170455,11.5,0.00909091,-1,0.109091,1,0.0465909,2,0.136364,29,person
0.16358,2.5,0.179012,43.5,0.322531,-1,0.0524691,0,0.304012,16,0.0231481,-1,0.0231481,2.5,0.179012,3.5,0.104938,23,person
0.196742,88,0.142857,23.5,0.171679,-1,0.0676692,7.5,0.179198,137.5,0.115288,-1,0.0714286,4,0.0726817,8,0.135338,33,person
0.199147,7.5,0.128023,9,0,-1,0.170697,118,0.146515,7.5,0.0412518,-1,0.0682788,-1,0.0739687,17,0.139403,25.5,person
0.185294,113,0.136765,14.5,0,-1,0.111765,2.5,0.157353,4,0,-1,0.105882,3.5,0.148529,33.5,0.123529,6,person
0.188596,59.5,0.190058,153.5,0.0745614,0,0.0584795,2.5,0.254386,5,0.0116959,-1,0.0730994,2.5,0.133041,11,0.140351,24,person
0.102674,20.5,0.286631,132,0.224599,75.5,0.0106952,-1,0.238503,1,0.0620321,-1,0.109091,19.5,0.192513,39,0.130481,13.5,person
0.16092,39.5,0.196552,282.5,0.0252874,-1,0.102299,138.5,0.263218,4.5,0.0390805,2,0.241379,20,0.205747,17.5,0.0528736,11,person
0.168096,3.5,0.325901,56.5,0.149228,49,0.288165,17,0.234991,4,0.0463122,0.5,0.202401,10,0.276158,8,0.104631,10.5,person
0.0102273,-1,0.2625,155,0.117045,20.5,0.0340909,1.5,0.259091,1,0.00227273,-1,0.161364,14.5,0.193182,29,0.119318,17,person
0.193627,22,0.142157,154.5,0.139706,15,0.064951,2,0.354167,36,0.0784314,155,0.115196,17,0.165441,0.5,0.177696,8.5,person
0.186508,9.5,0.259921,60.5,0.128968,2.5,0.128968,28,0.40873,45,0.0793651,6,0.150794,13,0.228175,16,0.0297619,0.5,person
0.341014,89.5,0.267281,15,0.152074,1,0.285714,78,0.396313,52,0.103687,2,0.251152,14,0.380184,6.5,0.108295,6.5,person
0.150646,3,0.272597,12,0.20373,114,0.107604,3,0.413199,24.5,0.153515,93,0.222382,36.5,0.27977,33.5,0.0487805,1.5,person
0.383117,61,0.162338,4.5,0.248918,12,0.339827,17,0.348485,30.5,0.0800866,0.5,0.30303,12.5,0.277056,24.5,0.136364,11.5,person
0.223214,3,0.242857,107,0.283929,1,0.128571,81.5,0.476786,42,0.1375,1,0.196429,19,0.276786,36.5,0.0303571,0,person
0.321429,20.5,0.178571,27.5,0.111905,4,0.338095,5.5,0.230952,8.5,0.0642857,3.5,0.338095,25.5,0.292857,18,0.12381,9.5,person
0.18,10.5,0.141667,10,0.055,0,0.175,85,0.243333,24.5,0.0466667,1,0.14,1.5,0.165,16,0.176667,13.5,person
0.179931,12.5,0.178201,11.5,0.0242215,-1,0.110727,4,0.262976,22.5,0.0622837,-1,0.0916955,-1,0.181661,1,0.16955,22.5,person
0.193959,26.5,0.165342,7.5,0.131955,1,0.128776,5.5,0.217806,13.5,0.00794913,-1,0.117647,21,0.163752,4.5,0.125596,21,person
0.228659,95.5,0.135671,15.5,0.0411585,0,0.0609756,2,0.23628,30,0.0518293,-1,0.11128,9.5,0.0884146,16.5,0.103659,10,person
0.183601,57.5,0.243316,410.5,0.125668,1.5,0.0392157,4.5,0.243316,220,0.0561497,5,0.0828877,9.5,0.21123,94.5,0.0918004,4.5,person
0.109127,2,0.234127,135,0.234127,26,0.0644841,5,0.281746,45.5,0.047619,2,0.125992,29,0.233135,41.5,0.00297619,-1,person
0.14881,9.5,0.23545,19.5,0.244048,199,0.0429894,22.5,0.275794,206,0.0416667,2.5,0.16336,120,0.189815,67.5,0.00132275,-1,person
0.000504032,-1,0.146673,769,0.146169,461,0.0488911,2,0.266129,852.5,0.0347782,6.5,0.146673,89.5,0.105847,18.5,0.0559476,-1,person
0.100186,32,0.199134,249.5,0.113791,75,0.179344,572,0.270872,478,0.0674088,3.5,0.11812,64,0.226964,85,0.0123686,1,person
0.130488,10,0.214634,92,0.314634,-1,0.0597561,1.5,0.253659,99.5,0.0390244,3,0.12439,6.5,0.113415,18.5,0.097561,11,person
0.0800866,1.5,0.229437,9,0.291126,-1,0.0909091,55,0.256494,158.5,0.0497835,3,0.122294,16.5,0.11039,4.5,0.141775,26,person
0.104449,71,0.110251,15.5,0.0425532,0,0.065764,3,0.253385,85,0.05706,5,0.199226,-1,0.183752,29.5,0.110251,25,person
0.0703463,1,0.0746753,294.5,0.137446,19.5,0.00541126,-1,0.233766,51.5,0.0324675,0.5,0.0919913,19,0.166667,44,0.0952381,23,person
0.0575758,-1,0.0838384,21.5,0.137374,17,0.112121,-1,0.164646,34.5,0.0232323,4,0.0878788,18.5,0.172727,36.5,0.0828283,17.5,person
0.00303337,-1,0.107516,272,0.0478598,26.5,0,-1,0.11156,509,0.0444894,1,0.0572969,17,0.120324,65.5,0.0596562,39,person
0.0642512,6,0.0850242,32,0.107246,34,0.0618357,-1,0.166184,80,0.0381643,1,0.0637681,24.5,0.0758454,19,0.105797,38,person
0.103002,54.5,0.0357143,43.5,0.0698758,15.5,0.0010352,-1,0.178054,19,0.0377847,4,0.0750518,44,0.10352,25.5,0.113354,34.5,person
0.0846154,7,0.107143,69.5,0.0412088,3,0.115934,35.5,0.104396,1.5,0.0104396,-1,0.10989,33.5,0.106593,37.5,0.0653846,27,person
0.117457,22.5,0.0199353,-1,0.0813578,4.5,0.00484914,0.5,0.190194,106,0.0959052,51,0.0732759,21.5,0.109914,27.5,0.0975216,33,person
0.113137,29.5,0.201964,153.5,0.15007,37,0.0682562,336.5,0.245442,658,0.058906,4,0.00841515,-1,0.231417,219,0.0467508,0,person
0.10661,41.5,0.161514,108.5,0.157783,235,0.0772921,128.5,0.261727,263,0.0810235,86.5,0.113006,146,0.23774,63.5,0.0442431,13.5,person
0.133333,87.5,0.16715,83.5,0.145411,46,0.0628019,75,0.254106,423,0.0531401,222.5,0.153623,84,0.218357,24,0.0275362,9,person
0.119643,37.5,0.183929,80,0.132143,221,0.0794643,181,0.260714,364.5,0.0294643,37.5,0.090625,37,0.196429,52.5,0.0388393,18,person
0.113604,30.5,0.180926,0.5,0.15007,28,0.126227,135,0.26461,221.5,0.100514,175.5,0.0757363,31,0.198223,96,0.0388032,7,person
0.145062,0.5,0.137346,17,0.0987654,0,0.143519,1.5,0.217593,13,0.0185185,-1,0.0694444,-1,0.131173,2,0.174383,19,person
0.143048,-1,0.120321,15,0.197861,0.5,0.00668449,-1,0.315508,30.5,0.0280749,0.5,0.149733,28.5,0.0574866,10.5,0.157754,27,person
0.201905,22.5,0.131429,30.5,0.137143,2,0.0685714,1,0.327619,60,0.0304762,-1,0.087619,-1,0.112381,-1,0.16381,15,person
0.139001,21.5,0.20108,87.5,0,-1,0.00809717,-1,0.237517,85.5,0.1417,-1,0.0215924,-1,0.0958165,-1,0.159244,23.5,person
0.142857,24,0.0140693,-1,0.142857,5.5,0.0865801,8,0.191558,27,0.0021645,-1,0.0487013,-1,0.0530303,4.5,0.115801,29,person
0.124123,21,0.251052,621.5,0.103086,2.5,0.0631136,2,0.237728,40,0.0420757,2,0.185835,4.5,0.23352,73.5,0.0582048,15,person
0.2,39,0.213187,130.5,0.0886447,1,0.0358974,3.5,0.265201,435,0.0505495,1,0.138462,46,0.235165,49.5,0.0725275,16,person
0.194653,30,0.212197,81,0.135338,19.5,0.100251,6,0.315789,417.5,0.0551378,3.5,0.192147,45,0.295739,87.5,0.0885547,18,person
0.150189,19.5,0.282264,172.5,0.0769811,4.5,0.0664151,2,0.259623,6.5,0.0528302,1,0.204528,36,0.124528,4.5,0,-1,person
0.0520468,-1,0.27076,76.5,0.211111,3.5,0.0216374,43,0.240936,45.5,0.0549708,1,0.205848,52.5,0.105263,14.5,0.0175439,-1,person
0.193576,27,0.177951,53.5,0.111111,-1,0.163194,21.5,0.206597,15,0.00434028,-1,0.24566,337,0.27691,13.5,0.113715,69.5,person
0.163223,15,0.23657,140.5,0.118802,4.5,0.196281,11.5,0.372934,76,0.0671488,1.5,0.107438,5,0.286157,85,0.0929752,11.5,person
0.186111,113.5,0.164815,13.5,0.102778,27,0.17963,27,0.271296,98,0.0814815,217.5,0.1,15,0.277778,1,0.128704,-1,person
0.192982,22,0.214912,24,0,-1,0.33114,11.5,0.243421,189.5,0.0493421,0,0.289474,32,0.157895,22.5,0.132675,27.5,person
0.154088,21.5,0.202044,102.5,0.0220126,0,0.188679,126.5,0.312893,283,0.0652516,1,0.0880503,10.5,0.204403,21,0.077044,17.5,person
0.166048,11.5,0.258813,6,0.113173,10.5,0.115955,113,0.25974,353.5,0.0649351,10.5,0.295918,120,0.119666,22.5,0.00556586,-1,person
0.156198,24.5,0.198347,31,0.180992,93.5,0.0677686,130.5,0.313223,169,0.0198347,0,0.218182,26,0.197521,45,0.0157025,0.5,person
0,-1,0.177394,5,0.198587,15.5,0.033752,1,0.33595,278,0.120879,63,0.184458,24,0.212716,25.5,0.00235479,-1,person
0.0585106,3,0.143617,19,0.27039,46.5,0.128546,25.5,0.31117,137,0.0558511,131,0.176418,33.5,0.119681,10,0,-1,person
0.221333,-1,0.284444,58.5,0.256,36,0.048,7,0.345778,62.5,0.0746667,38,0.235556,12,0.154667,26,0.0355556,-1,person
0.692547,-1,0.263975,60,0.0900621,4.5,0.0279503,2,0.385093,1.5,0.142857,59.5,0.170807,-1,0.0962733,0.5,0.108696,5,person
0.159341,-1,0.0879121,-1,0.214286,12,0.0686813,1,0.354396,18,0.021978,-1,0.206044,-1,0.0521978,-1,0.101648,5,person
0.150997,8,0.122507,13.5,0.108262,-1,0.0826211,2,0.148148,5.5,0.339031,-1,0.190883,-1,0.0655271,-1,0.0940171,2.5,person
0.304545,14.5,0.295455,10,0.75,-1,0.0136364,-1,0.331818,5,0.0227273,-1,0.104545,-1,0.327273,3.5,0.145455,5.5,person
0.226708,6,0.114907,0,0.232919,16,0.00621118,-1,0.267081,2.5,0.052795,0,0.124224,-1,0.0807453,-1,0.201863,9,person
0.0795386,32.5,0.092289,141,0.0309654,27.5,0.0846995,116.5,0.181542,463,0.0840923,15.5,0.0786278,67.5,0.102914,999,0.0771099,45,police
0.07861,84,0.0836707,67.5,0.0290148,5,0.0961538,62,0.13664,170.5,0.0833333,34.5,0.0887314,45,0.0782726,1198,0.0880567,61,police
0.0582134,26.5,0.112747,69.5,0.0033456,0,0.165607,947.5,0.133824,29,0.097357,46,0.0923386,62,0.0652392,1080.5,0.11375,82.5,police
0.0780864,21.5,0.108025,150,0.0274691,17.5,0.0885802,32.5,0.142901,59.5,0.0950617,51.5,0.103704,71.5,0.070679,4.5,0.0873457,49.5,police
0.075,107,0.0815104,170,0.0164063,-1,0.078125,120.5,0.175521,1392,0.0804688,30,0.0825521,89,0.0401042,1534,0.0903646,73,police
0.0793037,39.5,0.18617,284.5,0.0362669,15.5,0.0904255,216.5,0.128143,22.5,0.112669,41.5,0.0425532,30,0.106867,61,0.0710832,36,police
0.0568918,33.5,0.191952,390,0.0568918,30,0.0610546,575.5,0.134598,35,0.113784,60,0.102683,48,0.0966698,24,0.0499537,21,police
0.0556598,32.5,0.204503,177,0.0625391,16,0.0881801,18.5,0.18449,158.5,0.116323,36,0.0881801,48,0.130081,66,0.0794246,14,police
0.0521838,25.5,0.196824,241.5,0.0674986,18,0.0788429,125.5,0.180374,28,0.113443,30,0.0771412,43,0.139535,95.5,0.0692002,25.5,police
0.0477356,23.5,0.152999,214,0.0801714,66,0.127295,115.5,0.142595,40.5,0.123623,29.5,0.0507956,22,0.146267,480,0.108323,48,police
0.074251,32.5,0.134607,56.5,0.0577508,33,0.0898828,32,0.186279,50.5,0.114199,74.5,0.110725,20,0.161094,460,0.0616587,30,police
0.079932,29,0.200113,49.5,0.047619,11.5,0.134921,139,0.21712,76.5,0.1678,35,0.0895692,19.5,0.214853,24,0.0561224,28,police
0.0672348,34,0.216856,391,0.0752841,24.5,0.144413,56.5,0.184659,86,0.129261,48.5,0.0800189,26,0.15767,161.5,0.0326705,3,police
0.104297,23,0.213183,110,0.0241969,67,0.159366,166,0.0896955,2.5,0.1602,32,0.0346266,7,0.130163,56,0.0717564,27.5,police
0.047914,30,0.169166,288,0.053455,16.5,0.139505,178,0.139179,617,0.0994133,69.5,0.0501956,24,0.112777,71.5,0.0290091,1.5,police
0.0475806,46.5,0.0865591,172.5,0.0747312,44,0.0728495,37,0.15914,35,0.0459677,22,0.0333333,81.5,0.0806452,151.5,0.0663978,63,police
0.0379681,46.5,0.0714847,98,0.00418958,-1,0.06232,46.5,0.0921707,155.5,0.0717465,15,0.077769,99,0.0782927,11,0.0722702,78,police
0.0366876,23,0.0883997,42,0.0328442,28,0.138015,148.5,0.110063,133,0.0653389,149,0.126834,383.5,0.0995807,1059.5,0.0849057,58.5,police
0.0370629,18,0.0951049,193.5,0.0216783,-1,0.0814685,38,0.13042,47,0.112238,296,0.124126,109,0.116084,793,0.0818182,40,police
0.0143256,6,0.11181,91,0.00279525,0,0.0824598,56,0.136967,168.5,0.107966,39,0.13522,126.5,0.15863,134.5,0.0775681,46.5,police
0.114237,8,0.07753,17,0.0373928,24,0.142367,160.5,0.097084,127,0.0823328,40,0.0984563,119,0.0497427,11,0.0991424,76,police
0.0354386,34,0.0880702,30.5,0.0396491,27,0.0785965,62.5,0.167368,180,0.0912281,56,0.101404,71.5,0.0621053,3,0.0957895,56,police
0.0307629,13,0.0918786,49.5,0.0324036,11,0.0902379,56,0.145201,103.5,0.0926989,414,0.124692,47.5,0.151354,12.5,0.113208,71,police
0.075,23,0.116358,155,0.025,16.5,0.070679,12,0.18179,213.5,0.0953704,3,0.0854938,50.5,0.0830247,994,0.0524691,36,police
0.0329218,15,0.139506,349.5,0.0983539,133.5,0.1107,44.5,0.212346,53.5,0.157613,44.5,0.121811,47,0.169547,126,0.0683128,12.5,police
0.0487013,30,0.20671,307,0.0514069,16,0.0887446,5,0.127165,9.5,0.0865801,30,0.0454545,48.5,0.113636,42,0.0573593,31.5,police
0.0666667,11.5,0.228472,121,0.075,36,0.164583,67,0.136111,149,0.114583,0.5,0.0638889,16.5,0.1375,6,0.0958333,46,police
0.0505226,15.5,0.221835,122,0.0272938,2,0.12137,156.5,0.134146,77,0.110337,24,0.058072,36.5,0.0963995,29.5,0.0969803,39,police
0.0644153,30.5,0.242026,103.5,0.0406504,10,0.163852,37,0.129456,108.5,0.138837,52,0.0594121,28,0.126954,24.5,0.0731707,30,police
0.0692156,35,0.255768,119,0.101516,32.5,0.0613052,7.5,0.219512,29,0.150297,42.5,0.0744891,30.5,0.135794,86,0.0547132,12.5,police
0.0480274,20,0.0974271,23.5,0.0538593,27.5,0.0891938,46,0.185249,155,0.110463,63,0.12247,51,0.117667,13.5,0.0871355,44.5,police
0.0709091,46,0.136,133,0.0494545,25.5,0.105818,62.5,0.201455,59.5,0.127636,77.5,0.0665455,23,0.145455,69,0.0396364,1,police
0.101163,37.5,0.228488,27.5,0.0674419,18,0.16686,114.5,0.169767,237.5,0.152907,25.5,0.0424419,5.5,0.14593,21,0.0761628,28.5,police
0.0925926,79,0.177778,20.5,0.0555556,15,0.156019,8.5,0.145833,27,0.139815,60,0.0768519,24.5,0.151389,246.5,0.0564815,27.5,police
0.0594778,30.5,0.191489,311.5,0.0938104,29.5,0.14265,52.5,0.163443,25.5,0.124275,55.5,0.0715667,25.5,0.151354,348.5,0.0647969,22,police
0.0744037,37,0.110716,44,0.0847277,11,0.0840157,31.5,0.164115,431,0.0929156,28.5,0.100036,10.5,0.123532,28,0.0704877,41,police
0.0821759,17,0.283565,9.5,0.206019,9,0.171296,15.5,0.247685,56,0.16088,23,0.142361,5,0.253472,29.5,0.0833333,9,police
0.061008,6.5,0.244032,25,0.108753,1.5,0.20557,19.5,0.298408,38,0.238727,33,0.185676,23.5,0.244032,142,0.061008,3.5,police
0.15051,26.5,0.322704,54.5,0.154337,5,0.193878,61.5,0.253827,14,0.251276,59.5,0.149235,16.5,0.182398,26,0.0688776,1.5,police
0.0474074,4.5,0.328889,11.5,0.173333,19,0.231111,74,0.30963,20,0.287407,42.5,0.171852,13,0.30963,77.5,0.0518519,-1,police
0.0629159,49.5,0.157895,184,0.0426497,27,0.120387,168.5,0.156382,257,0.0983061,84,0.0353902,19,0.140956,1,0.0550514,37,police
0.0952381,51,0.222038,93,0.0919158,10,0.1268,30.5,0.208749,40.5,0.131783,32.5,0.112403,31,0.120709,38,0.0847176,20,police
0.0873016,37.5,0.201247,290,0.144558,12,0.174603,81.5,0.174603,49.5,0.117914,21.5,0.015873,0,0.172336,176.5,0.0833333,22,police
0.132927,49,0.121341,10,0.136585,4,0.121951,13,0.208537,68.5,0.121341,4,0.132317,8,0.153049,3,0.104878,7,police
0.0806277,35.5,0.246753,268.5,0.137446,179.5,0.179654,104.5,0.129329,14.5,0.13961,44.5,0.0395022,7,0.205087,56,0.004329,-1,police
0.142602,42.5,0.179144,13,0.0552585,-1,0.163102,11,0.0846702,91,0.128342,20.5,0.135472,30,0.136364,42,0.101604,64,police
0.135789,29.5,0.184211,1,0.0978947,-1,0.267368,142,0.169474,19.5,0.157895,31.5,0.0557895,6,0.212632,189,0.0778947,9,police
0.108647,17.5,0.18034,92.5,0.0835181,24.5,0.137472,30.5,0.23799,352.5,0.117517,19.5,0.0702143,18,0.152254,10,0.0909091,27,police
0.0752688,22,0.190476,170.5,0.115207,79,0.215054,388,0.195853,7,0.139017,32.5,0.0913978,28,0.207373,94,0.0284178,3.5,police
0.128289,12,0.247533,62,0.137336,29,0.151316,87.5,0.203125,67,0.123355,14,0.0699013,0,0.199013,227,0.0328947,1,police
0.0559184,102.5,0.10449,309.5,0.0746939,47,0.0116327,9,0.118776,1867.5,0.0734694,127,0.0565306,106.5,0.0632653,547.5,0.0210204,18,police
0.052381,89.5,0.099793,1090.5,0.0714286,77,0.0753623,66,0.11118,1285,0.0542443,81,0.0401656,-1,0.0826087,1829.5,0.0322981,47.5,police
0.0243851,29.5,0.12634,877.5,0.0624343,50,0.0723145,125.5,0.134328,1010,0.0342653,189.5,0.0645365,78,0.0752575,1243.5,0.0626445,69.5,police
0.0756098,38,0.221341,33.5,0.111585,23,0.154268,10,0.079878,38,0.0987805,36,0.162805,140,0.12561,114.5,0.0560976,21,police
