%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Black_Pixel_17 NUMERIC
@ATTRIBUTE  Black_Pixel_18 NUMERIC
@ATTRIBUTE  Black_Pixel_19 NUMERIC
@ATTRIBUTE  Black_Pixel_20 NUMERIC
@ATTRIBUTE  Black_Pixel_21 NUMERIC
@ATTRIBUTE  Black_Pixel_22 NUMERIC
@ATTRIBUTE  Black_Pixel_23 NUMERIC
@ATTRIBUTE  Black_Pixel_24 NUMERIC
@ATTRIBUTE  Black_Pixel_25 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Airs_10 NUMERIC
@ATTRIBUTE  Airs_11 NUMERIC
@ATTRIBUTE  Airs_12 NUMERIC
@ATTRIBUTE  Airs_13 NUMERIC
@ATTRIBUTE  Airs_14 NUMERIC
@ATTRIBUTE  Airs_15 NUMERIC
@ATTRIBUTE  Airs_16 NUMERIC
@ATTRIBUTE  Airs_17 NUMERIC
@ATTRIBUTE  Airs_18 NUMERIC
@ATTRIBUTE  Airs_19 NUMERIC
@ATTRIBUTE  Airs_20 NUMERIC
@ATTRIBUTE  Airs_21 NUMERIC
@ATTRIBUTE  Airs_22 NUMERIC
@ATTRIBUTE  Airs_23 NUMERIC
@ATTRIBUTE  Airs_24 NUMERIC
@ATTRIBUTE  Airs_25 NUMERIC
@ATTRIBUTE  Contours_size_1 NUMERIC
@ATTRIBUTE  Contours_size_2 NUMERIC
@ATTRIBUTE  Contours_size_3 NUMERIC
@ATTRIBUTE  Contours_size_4 NUMERIC
@ATTRIBUTE  Contours_size_5 NUMERIC
@ATTRIBUTE  Contours_size_6 NUMERIC
@ATTRIBUTE  Contours_size_7 NUMERIC
@ATTRIBUTE  Contours_size_8 NUMERIC
@ATTRIBUTE  Contours_size_9 NUMERIC
@ATTRIBUTE  Contours_size_10 NUMERIC
@ATTRIBUTE  Contours_size_11 NUMERIC
@ATTRIBUTE  Contours_size_12 NUMERIC
@ATTRIBUTE  Contours_size_13 NUMERIC
@ATTRIBUTE  Contours_size_14 NUMERIC
@ATTRIBUTE  Contours_size_15 NUMERIC
@ATTRIBUTE  Contours_size_16 NUMERIC
@ATTRIBUTE  Contours_size_17 NUMERIC
@ATTRIBUTE  Contours_size_18 NUMERIC
@ATTRIBUTE  Contours_size_19 NUMERIC
@ATTRIBUTE  Contours_size_20 NUMERIC
@ATTRIBUTE  Contours_size_21 NUMERIC
@ATTRIBUTE  Contours_size_22 NUMERIC
@ATTRIBUTE  Contours_size_23 NUMERIC
@ATTRIBUTE  Contours_size_24 NUMERIC
@ATTRIBUTE  Contours_size_25 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Harris_Corners_16 NUMERIC
@ATTRIBUTE  Harris_Corners_17 NUMERIC
@ATTRIBUTE  Harris_Corners_18 NUMERIC
@ATTRIBUTE  Harris_Corners_19 NUMERIC
@ATTRIBUTE  Harris_Corners_20 NUMERIC
@ATTRIBUTE  Harris_Corners_21 NUMERIC
@ATTRIBUTE  Harris_Corners_22 NUMERIC
@ATTRIBUTE  Harris_Corners_23 NUMERIC
@ATTRIBUTE  Harris_Corners_24 NUMERIC
@ATTRIBUTE  Harris_Corners_25 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Length_Area_17 NUMERIC
@ATTRIBUTE  Length_Area_18 NUMERIC
@ATTRIBUTE  Length_Area_19 NUMERIC
@ATTRIBUTE  Length_Area_20 NUMERIC
@ATTRIBUTE  Length_Area_21 NUMERIC
@ATTRIBUTE  Length_Area_22 NUMERIC
@ATTRIBUTE  Length_Area_23 NUMERIC
@ATTRIBUTE  Length_Area_24 NUMERIC
@ATTRIBUTE  Length_Area_25 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_25 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_25 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0,176,3,185,22,181,55,144,44,52,106,197,119,253,175,174,162,89,107,8,49,64,119,213,42,0,0,0,15,0,5,2,10,4.5,2.5,7,9,13.5,4,0,0,0,6.5,8,0,0,0,13.5,6.5,0,0,0,0,0,16.8284,52.6274,29.3137,0,0,0,59.4558,55.9411,49.3553,47.6569,49.3137,0,48.4853,42.0416,41.4558,0,0,0,55.8406,55.6985,0,0,1,1,16,656,1,6,5,4,2,2,2,5,1,576,577,585,5,2,2,3,2,40,2,4,0,0,0,0,16.8284,52.6274,29.3137,0,0,0,59.4558,55.9411,49.3553,47.6569,49.3137,0,48.4853,42.0416,41.4558,0,0,0,55.8406,55.6985,0,0,0,0,12.1667,0,15.8889,2,20.5088,3.25926,12.0556,7.16667,10.6278,15.1806,6.86243,0,0,0,11.3219,3.8125,0,0,0,13.7901,7.18013,0,0,0,0,11.6833,0,10.8,14.5,13.9167,5.25926,9.30556,13.4048,17.2333,9.78054,5.78836,0,0,0,6.34473,17.3125,0,0,0,14.1358,7.49679,0,accident
45,96,126,107,16,162,8,115,58,126,132,189,54,126,129,17,94,14,0,0,33,120,174,31,0,0,6,9,0,0,19.5,0.5,3,0.5,2.5,0.5,17,6.5,5.5,1,1,0,2.5,0,0,3,12,17.5,4.5,0,0,23.799,0,0,0,63.1543,3.41421,51.799,13.0711,51.799,50.9706,78.5685,24.3848,53.2132,50.1421,13.6569,0,13.0711,0,0,0,0,65.4975,16.7279,0,4,1,16,7,651,1,4,8,2,4,6,7,9,4,584,4,4,6,0,0,2,1,11,3,0,0,23.799,0,0,0,63.1543,3.41421,51.799,13.0711,51.799,50.9706,78.5685,24.3848,53.2132,50.1421,13.6569,0,13.0711,0,0,0,0,65.4975,16.7279,0,0,17.8148,15.2778,0,0,13.5003,1.66667,5.31667,7.88889,6.95556,7.88889,10.8392,3.25641,5.63636,7,4,0,21.7333,0,0,22.1667,9.18039,8.67667,3.25926,0,0,18.5,11.0476,0,0,11.6097,23.3333,6.16667,2.88889,10.8556,0.444444,12.1985,22.2051,3.87121,0.75,1.5,0,1.66667,0,0,20,9.31176,7.91674,21.5185,0,accident
70,170,127,82,19,15,164,117,74,85,98,80,78,170,128,120,2,0,64,0,15,165,91,154,3,0,14.5,10,1,0,2.5,16,2,5,3.5,17,8,7,6.5,2,6,0,0,0,0,2,15,8,16.5,0,0,84.669,0,0,0,9.07107,62.0833,0,63.799,27.8995,94.5685,72.7696,31.799,66.0416,52.6274,54.2843,0,0,0,0,0,37.2132,41.4558,60.669,0,1,10,8,619,8,5,6,17,6,6,1,607,4,6,588,6,4,0,4,0,2,3,6,2,2,0,84.669,0,0,0,9.07107,62.0833,0,63.799,27.8995,94.5685,72.7696,31.799,66.0416,52.6274,54.2843,0,0,0,0,0,37.2132,41.4558,60.669,0,0,17.6947,16.3222,23.5,0,22.7333,10.1695,7,18.4667,8.65714,14.7451,19.8542,3.60317,6.33048,18.75,11,0,0,0,0,23,13.1667,19.4583,11.0762,0,0,15.238,12.2056,20,0,2.26667,12.5144,6,13.4,12.9095,17.0588,12.3958,15.4444,15.5114,12.25,4.34722,0,0,0,0,22.5,10.7407,4.125,15.9996,0,accident
0,2,4,159,120,152,18,125,16,59,140,16,228,171,153,251,141,118,97,0,0,113,174,24,0,0,0,0,10,0,7,0,5.5,1.5,4,12.5,2,10,9.5,0,7,0,9,0,0,0,9,3,2,0,0,0,0,0,47.6569,54.2843,0,0,0,21.3137,57.3553,9.65685,110.569,80.5269,50.9706,47.6569,0,53.1127,0,0,0,0,52.6274,13.6569,0,0,1,2,15,614,4,1,4,4,1,4,4,7,4,558,9,558,9,3,0,0,7,1,4,0,0,0,0,0,47.6569,54.2843,0,0,0,21.3137,57.3553,9.65685,110.569,80.5269,50.9706,47.6569,0,53.1127,0,0,0,0,52.6274,13.6569,0,0,0,0,5.83333,0,7.67857,0,20.5379,1.77778,4.6875,18.3733,2,11.6093,13.8504,0,4.6369,0,5.88095,0,0,0,19.4773,12.1917,2,0,0,0,0,6.7,0,14.2857,0,13.1212,1.77778,12.9167,10.0217,22.5,11.8852,16.906,0,2.67262,0,7.63095,0,0,0,16,12.8111,21,0,accident
0,136,124,51,239,82,0,170,48,173,200,4,103,200,201,208,200,177,0,0,165,172,209,159,0,0,8.5,8,4,2.5,5,0,9,0,10.5,15,0,7.5,4.5,1,1,3.5,2,0,0,0,9,19.5,0,0,0,39.6985,0,0,43.799,37.799,0,54.8701,0,70.5269,58.4264,0,47.6985,50.1421,48.4853,48.4853,13.8995,16.2426,0,0,0,55.1127,55.1127,0,0,0,2,1,11,4,4,0,12,8,7,2,4,8,10,5,5,3,7,0,0,1,4,3,1,0,0,39.6985,0,0,43.799,37.799,0,54.8701,0,70.5269,58.4264,0,47.6985,50.1421,48.4853,48.4853,13.8995,16.2426,0,0,0,55.1127,55.1127,0,0,0,18.8693,19.994,3.75,5.12222,2.15,0,9.3415,0,5.50397,13.75,0,3.73889,4.53704,7,3.33333,7.4127,3.14815,0,0,0,9.22222,9.82634,0,0,0,18.4575,18.244,5.5,8.18889,8.5,0,11.9673,0,10.4514,12.0048,0,17.6778,1.64815,0.444444,0.5,1.01587,5.55556,0,0,0,14.8056,15.0853,0,0,accident
20,27,46,63,114,50,94,111,27,36,0,112,136,100,38,34,50,123,65,4,0,109,91,129,30,0,4,6,9,0,0,6.5,12.5,0,2,0,6.5,17.5,3,0,1.5,0,13.5,5,0,0,7,4.5,9,0,0,15.3137,29.799,35.4558,47.6569,0,0,58.1838,0,25.3137,0,0,50.5269,50.7279,0,10.2426,0,63.8406,0,0,0,55.1127,0,0,0,1,1,4,2,572,2,1,12,3,6,0,2,8,6,2,2,583,612,2,2,0,21,5,4,4,0,15.3137,29.799,35.4558,47.6569,0,0,58.1838,0,25.3137,0,0,50.5269,50.7279,0,10.2426,0,63.8406,0,0,0,55.1127,0,0,0,0,11,21.6667,4.25,0,0,6,10.4317,0,11.75,0,12.7333,8.95414,1.27778,0,12.1111,0,15.6742,1.95,0,0,14.5238,17.0833,5,0,0,10.5,20,6.80556,0,0,19.8333,13.1417,0,20.6667,0,3.06667,7.47795,6.22222,0,1.55556,0,13.2418,8.3,0,0,12.7976,11.7222,4.5,0,accident
4,64,98,8,116,16,118,101,12,19,0,95,101,114,105,108,99,110,106,17,1,109,84,67,50,0,9,11,1,0,0,8.5,7,0,1,0,0,6.5,1,0,13.5,0,6.5,17.5,0,0,12,3,7.5,2,0,37.4558,56.7696,4.82843,48.4853,0,0,54.2843,0,0,0,0,0,49.3137,0,0,40.4853,56.8701,0,0,0,56.7696,0,0,0,2,1,2,2,567,9,7,14,2,1,0,548,4,4,605,2,580,596,2,3,1,22,29,3,8,0,37.4558,56.7696,4.82843,48.4853,0,0,54.2843,0,0,0,0,0,49.3137,0,0,40.4853,56.8701,0,0,0,56.7696,0,0,0,0,20.75,18.8896,1.5,0,0,10.6385,6.25714,0,13.5,0,0,14.944,0.666667,0,5.35417,0,16.8392,8.37619,0,0,8.52536,10.2778,20.8722,3,0,17.25,12.6104,2,0,0,13.2953,10.9286,0,21.3333,0,0,4.27754,6.5,0,1.83333,0,13.7343,15.3024,0,0,13.7554,8.33333,4.64444,17.5,accident
0,61,18,83,104,20,95,98,190,33,43,92,106,92,96,122,100,73,80,5,75,93,53,118,144,0,2,2,7,1,0,5,12,0,2,0,0,19,3,0,2.5,1,10.5,11,0,0,2,0,10,0,0,38.9706,0,50.2843,48.4853,0,0,57.3553,0,22.4853,0,0,50.7696,78.9706,0,17.8995,0,45.3553,0,0,0,52.6274,0,0,0,0,4,1,4,591,2,4,5,1,1,4,581,4,2,556,2,556,4,4,2,2,571,8,7,6,0,38.9706,0,50.2843,48.4853,0,0,57.3553,0,22.4853,0,0,50.7696,78.9706,0,17.8995,0,45.3553,0,0,0,52.6274,0,0,0,0,22.25,23,4.28571,6.25,0,4.5,15.4912,0,10.4167,0,0,9.19312,5.25926,0,3.11111,13.5,8.41022,5.25,0,0,13,0,16.5,0,0,16.75,22,12,2.5,0,16.6,14.4671,0,13.8333,0,0,3.93545,8.51852,0,0.844444,16.5,6.69444,17.75,0,0,19.25,0,11.9722,0,accident
65,89,115,2,123,34,112,113,4,39,0,90,134,146,112,121,105,125,24,0,17,102,70,131,93,0,15.5,6,0,0,5.5,16.5,9,0,2,0,0,27.5,3.5,0,1,0,10.5,0,0,2,5,3.5,11.5,0,0,53.8406,54.2843,0,46,0,0,55.6985,0,19.3137,0,0,120.267,57.5563,48.4853,48.4853,49.3137,65.3553,0,0,12.8284,54.2843,0,0,0,4,1,3,6,557,1,9,7,6,1,0,9,1,8,594,5,581,580,2,0,1,4,14,2,1,0,53.8406,54.2843,0,46,0,0,55.6985,0,19.3137,0,0,120.267,57.5563,48.4853,48.4853,49.3137,65.3553,0,0,12.8284,54.2843,0,0,0,0,17.3737,17,0,0,21.2424,8.76957,7.32778,0,7.125,0,0,8.55455,2.49735,0,2.5,0,15.819,0,0,23.5,6.1881,2.5,12.2101,0,0,15.1383,17.5,0,0,3.75758,14.7929,11.4444,0,10.6667,0,0,6.94848,12.6296,0,0.888889,0,10.4476,0,0,21.5,5.25238,7.25,16.7246,0,accident
0,110,50,107,143,113,44,162,143,75,302,151,100,154,145,152,124,141,25,0,56,116,148,179,132,0,0,5,13,2,6,0,15,0,5,0,11,6.5,1,0,1,0,2,0,0,0,12.5,11.5,12.5,0,0,0,0,0,51.799,0,0,58.4264,0,54.6274,0,53.9411,29.3137,47.6569,0,46.8284,49.3137,62.6274,0,0,0,55.0122,0,0,0,0,2,1,6,603,4,2,3,2,2,7,2,1,10,549,581,635,580,4,0,1,2,3,2,2,0,0,0,0,51.799,0,0,58.4264,0,54.6274,0,53.9411,29.3137,47.6569,0,46.8284,49.3137,62.6274,0,0,0,55.0122,0,0,0,0,0,21.5,5.87821,7.38889,19.0303,0,11.75,0,10.8,0,11.5386,11.3167,3,0,2.5,0,16.7917,0,0,0,18.0862,9.27355,9.46591,0,0,0,18.8,8.16667,7.16667,9.87879,0,12.75,0,5.63333,0,11.5693,20.4611,2.75,0,0.833333,0,4.41667,0,0,0,16.5048,12.5806,11.9129,0,accident
0,0,27,114,27,147,1,33,73,32,115,92,98,58,82,109,25,92,100,0,0,32,89,102,0,0,0,0,0,0,0,0,0,0,0,3,2,12,11,0.5,1,3.5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0416,0,0,23.8995,103.598,19.0711,0,0,0,0,0,0,0,0,3,2,10,3,2,1,16,1,6,7,1,4,9,617,2,3,3,0,0,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0416,0,0,23.8995,103.598,19.0711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111,3.75,20.1793,16.2436,0,6,4.07143,10.1944,3.58333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52778,15.5,10.5152,5.92308,0,0.75,8.04762,13.2778,5.75,0,0,0,0,0,0,accident
0,5,33,59,53,94,6,76,53,5,4,107,180,94,74,26,80,109,21,0,14,95,45,86,0,0,0,0,0,0,11,0,8,0,0,0,11,18,2.5,0,4,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.397,23.8995,0,0,0,38.9706,0,0,0,0,0,0,0,0,1,1,1,9,5,2,617,1,1,3,4,3,3,17,3,3,3,4,0,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,91.397,23.8995,0,0,0,38.9706,0,0,0,0,0,0,0,0,0,0,0,0,18.8929,0,7.26667,0,0,0,8.1,13.5247,4.9,0,8,0,16.4074,0,0,0,0,0,0,0,0,0,0,0,0,14.1339,0,19.6667,0,0,0,12.5818,9.32407,13.2,0,6.5,0,13.2407,0,0,0,0,0,0,0,accident
0,0,64,121,54,84,18,36,61,19,106,2,123,5,83,105,133,68,94,2,0,37,148,81,20,0,0,0,14.5,0,0,0,3.5,5,0,1,0,10,0,0,0,0,1.5,1,0,0,4.5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5563,50.9706,0,0,0,0,0,0,0,0,1,1,6,6,8,2,6,3,4,2,2,4,665,3,4,1,10,4,0,1,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5563,50.9706,0,0,0,0,0,0,0,0,0,13.4219,0,0,0,22.8452,3.5,0,9.75,0,16.5772,0,0,0,0,2,0.75,0,0,22,8.09848,0,0,0,0,0,11.6907,0,0,0,11.9048,5,0,8.5,0,14.0167,0,0,0,0,11.5556,6,0,0,20,7.22727,0,0,accident
0,0,0,56,42,30,52,37,76,7,12,89,141,58,83,92,80,115,140,23,0,10,89,79,36,0,0,0,0,0,0,0,0,0,0.5,0,0,0,12.5,0,0,0,1.5,13,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2132,0,0,0,0,0,0,0,0,0,0,4,3,2,4,3,6,2,2,18,4,3,15,8,1,2,3,6,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3333,0,0,0,15.4615,0,0,0,9.36111,22.4667,0,0,0,0,12.75,0,0,0,0,0,0,0,0,0,0,15.6667,0,0,0,6.85897,0,0,0,14.1111,4.26667,0,0,0,0,9.66667,0,accident
0,59,78,56,97,51,0,78,20,10,101,68,98,118,111,84,59,176,0,75,107,138,105,0,4,0,5,0,0,0,6.5,0,10,3.5,0,14.5,10,1.5,0,0,0,0,12,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3848,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,3,9,0,587,2,2,1,6,2,5,1,1,1,2,0,1,1,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,48.3848,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,0,0,0,4.83333,0,10.5,22.3333,0,17.4682,4.92963,4.86111,0,0,0,0,9.04921,0,0,0,15.4519,0,0,0,0,19.4,0,0,0,19.3333,0,7.15476,20.1429,0,8.4398,20.3704,20.0556,0,0,0,0,6.33333,0,0,0,13.5963,0,0,0,accident
8,68,109,68,23,92,44,63,94,22,121,141,55,61,89,93,79,71,0,0,2,133,77,72,21,0,4,14.5,1,0,14.5,7,10,0,16.5,0,18,9,0,0,0,0,2,0,0,0,12,10.5,9.5,0,0,0,59.0122,0,0,0,21.799,0,0,0,0,64.9117,37.4558,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,4,3,9,6,1,3,1,5,4,14,7,28,551,7,0,0,1,3,6,3,4,0,0,59.0122,0,0,0,21.799,0,0,0,0,64.9117,37.4558,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5667,16.7496,11.75,0,17.6093,3.25,4.75,0,9.91667,0,15.5463,7.27778,0,0,0,0,16,0,0,0,12.8333,19.8712,4.8114,0,0,17.2083,14.0637,7.5,0,8.49123,21.5,7.2,0,19.25,0,10.6464,20.625,0,0,0,0,2,0,0,0,14.4697,4.90379,17.9544,0,accident
17,41,108,91,45,126,50,80,39,100,76,144,35,26,79,62,53,0,0,0,17,179,98,88,0,0,5,9.5,6.5,6,12.5,1,9,0,0,0,19,0,0,0,0,0,0,0,0,1,9.5,14,0,0,0,26.1421,0,0,0,0,0,0,0,0,0,133.054,0,0,0,0,0,0,0,0,0,32.8701,47.598,0,0,3,1,3,8,4,3,1,18,3,2,20,2,2,2,21,4,3,0,0,0,1,3,2,1,0,0,26.1421,0,0,0,0,0,0,0,0,0,133.054,0,0,0,0,0,0,0,0,0,32.8701,47.598,0,0,0,13,16.9433,9.5,20.6667,12.5467,3,4.84444,0,0,0,15.4211,0,0,0,0,0,0,0,0,22.5,12.7003,7.8638,0,0,0,21.6667,13.581,3,3,14.3533,20.5,11.5,0,0,0,8,0,0,0,0,0,0,0,0,23,8.20819,18.1225,0,0,accident
0,47,72,110,43,147,4,115,247,23,6,166,11,7,103,112,118,116,0,0,0,131,154,3,0,0,2.5,7.5,3,2.5,20,0,15.5,0,0,0,19.5,1.5,0,0,0,0,0,0,0,0,11.5,18,0,0,0,0,0,0,0,60.5685,0,0,0,0,0,63.1543,8.24264,0,0,0,0,0,0,0,0,0,62.9117,0,0,0,3,3,4,5,2,2,5,1,1,5,9,5,2,9,11,5,7,0,0,0,2,8,2,0,0,0,0,0,0,60.5685,0,0,0,0,0,63.1543,8.24264,0,0,0,0,0,0,0,0,0,62.9117,0,0,0,19.4667,20.1611,4.83333,22.7333,11.8194,0,5.12037,0,0,0,12.1785,1.77778,0,0,0,0,0,0,0,0,12.14,11.7096,0,0,0,21.2667,18.8111,5.33333,2.26667,13,0,15.537,0,0,0,12.9734,23.2222,0,0,0,0,0,0,0,0,12.7299,12.8763,0,0,accident
136,204,135,25,219,171,25,91,20,17,3,174,78,46,50,128,80,138,95,0,14,162,139,45,74,0,10,9.5,0,0,20.5,3,10,0,0,0,19,10,2,0,0,0,13,0,0,0,3.5,16.5,6,0,0,43.1127,0,0,0,0,0,0,0,0,0,67.7401,0,0,0,0,0,69.8406,0,0,0,0,0,0,0,2,2,3,2,16,1,4,2,1,2,2,4,9,3,3,635,582,2,1,0,2,2,3,2,5,0,43.1127,0,0,0,0,0,0,0,0,0,67.7401,0,0,0,0,0,69.8406,0,0,0,0,0,0,0,0,12.6307,17.2617,0,0,14.624,3,5.05,0,0,0,14.4702,4.38095,3.5,0,0,0,15.3725,0,0,0,6.39583,17.4176,4,0,0,5.70163,13.5614,0,0,10.5703,22,9.11667,0,0,0,10.8158,20.019,20,0,0,0,6.96078,0,0,0,10.125,9.54971,20.5,0,accident
