%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Global NUMERIC
@ATTRIBUTE  Length_Area_Global NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Global NUMERIC
% Features from the images splited in 9 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
0.125062,0.0206249,0.109366,0.452692,0.350813,12,0.113636,0.0768939,0.567887,0.727674,0.0704545,0.00151515,0,0,0.103788,0.00340909,0.0666667,0.238636,0.15,0.0219697,0.193939,0.239651,0.157576,0.0397727,0.530247,0.649832,0.124242,0.0253788,0.271528,0.632576,0.146212,0.00265152,0.730303,0.768989,0.209091,0.0257576,0.328616,0.439082,0.131061,0.00984848,0.745887,0.219303,paramedics
0.174077,0.274538,0.195981,0.558898,0.336739,9,0.21317,0.0563616,0.213095,0.386979,0.110491,0.27846,0.306587,0.173889,0.149554,0.0373884,0.294444,0.187153,0.168527,0.186942,0.327381,0.291667,0.25558,0.0340402,0.36619,0.397917,0.170759,0.0820312,0.184524,0.0703125,0.232143,0.18471,0.202419,0.53664,0.155134,0.0904018,0.109127,0.0821759,0.168527,0.0368304,0.687636,0.500201,paramedics
0.0617667,0.306061,0.0558937,0.27752,0.243536,24,0.0989967,0.0142698,0.0759374,0.0791697,0.0715719,0.0904125,0.169887,0.143162,0.077146,0.0153846,0.553702,0.33956,0.0735786,0.215608,0.36715,0.441795,0.125975,0.0169454,0.358213,0.730256,0.0639911,0.00735786,0.451691,0.0740385,0.0234114,0.006466,0.0289855,0.469231,0.0327759,0.0231884,0,0,0.000222965,0,0,0,paramedics
0.0682663,0.160791,0.0763845,0.368013,0.60215,20,0.0817264,0.0300735,0.334456,0.383558,0.0594582,0.00252525,0,0,0.0860882,0.0115932,0.358766,0.31882,0.0720845,0.113292,0.245124,0.236103,0.0713958,0.00998623,0.0377585,0.191438,0.0693297,0.00264004,0.785173,0.282468,0.0693297,0.00332874,0.223485,0.943182,0.0160698,0.00585399,0.319865,0.361111,0.0971074,0.165863,0.582643,0.629925,paramedics
0.0705942,0.242121,0.0573843,0.204938,0.351429,18,0.0928519,0.0223532,0.0880638,0.231213,0.0845001,0.120486,0.0918079,0.239936,0.102432,0.00872022,0.616394,0.2821,0.0085974,0.0024564,0.887006,0.797101,0.124539,0.296979,0.247081,0.71723,0.0803242,0.0205109,0,0,0.0422501,0.0448293,0.141091,0.862527,0.0115451,0.00110538,0.279661,0.169082,0.0965365,0.0164579,0.528474,0.740762,paramedics
0.063956,0.101148,0.0693451,0.366877,0.328327,18,0.105495,0.122747,0.102381,0.0628205,0.0331868,0.00527473,0.183045,0.596775,0.0571429,0.0130769,0.74951,0.263813,0.0949451,0.173187,0.245714,0.221538,0.104835,0.00659341,0.0481481,0.212308,0.00835165,0.00153846,0.940476,0.917949,0.0703297,0.0043956,0.160714,0.476923,0.0158242,0.0137363,0.932143,0.938462,0.0892308,0.0225275,0.518293,0.484783,paramedics
0.0790219,0.131805,0.0894474,0.454767,0.49303,20,0.09375,0.0903685,0.131088,0.539793,0.0690299,0.174674,0.119141,0.214552,0.0907183,0.0199394,0.562033,0.496438,0.0883862,0.041278,0.367188,0.424129,0.105877,0.0125933,0.36697,0.532857,0.0594683,0.0197062,0,0,0.083722,0.00571362,0.540373,0.874177,0.0153918,0.00676306,0.707031,0.511194,0.0979478,0.158582,0.603675,0.619204,paramedics
0.0997896,0.686216,0.0624,0.476314,0.388162,16,0.118182,0.000378788,0.30146,0.578037,0.0886364,0.119508,0.281636,0.378451,0.0977273,0.0267045,0.636758,0.417156,0.0890152,0.00170455,0.0462963,0.00808081,0.140152,0.0263258,0.437732,0.533523,0.094697,0.00208333,0,0,0.102652,0.00890152,0.566212,0.757676,0.0852273,0.0310606,0.546875,0.415909,0.0943182,0.0126894,0.478452,0.485617,paramedics
0.137689,0.164804,0.121447,0.423058,0.376831,11,0.155384,0.0764023,0.338254,0.467783,0.116699,0.00967118,0.25,0.716312,0.15216,0.013862,0.449381,0.235005,0.125725,0.0996132,0.444276,0.372813,0.17666,0.265635,0.212121,0.537234,0.123146,0.0548034,0,0,0.165055,0.021599,0.355045,0.651413,0.115409,0.0480335,0.528283,0.566076,0.121212,0.0141844,0.591717,0.411206,paramedics
0.11491,0.301503,0.0744201,0.427281,0.558867,11,0.119314,0.023731,0.182844,0.355888,0.0929466,0.0105471,0.265265,0.13505,0.13909,0.0945946,0.7414,0.453437,0.0566908,0.0217535,0.436937,0.46748,0.162821,0.333223,0.558818,0.625938,0.118655,0.0151615,0.797297,0.780488,0.126566,0.0955834,0.256156,0.802168,0.12261,0.0827291,0.145431,0.206736,0.141727,0.0379038,0.39713,0.674484,paramedics
0.13595,0.0595297,0.0795229,0.387317,0.361992,12,0.182576,0.00719697,0.173588,0.0830247,0.137879,0.0231061,0.220484,0.163068,0.0636364,0.0140152,0.224747,0.741833,0.135606,0.0117424,0.0378788,0.2875,0.190152,0.0662879,0.350589,0.490923,0.128788,0.0363636,0.562879,0.15375,0.184091,0.00681818,0.382476,0.809458,0.147727,0.0617424,0.60599,0.510539,0.0992424,0.032197,0.403737,0.23125,paramedics
0.138624,0.694834,0.140024,0.473914,0.397091,17,0.133903,0.025641,0.558907,0.433635,0.117379,0.130199,0.50979,0.366647,0.105413,0.0202279,0.341276,0.522952,0.201709,0.0413105,0.237424,0.311005,0.19943,0.0504274,0.384615,0.456173,0.147578,0.039886,0.397436,0.0944444,0.150997,0.0185185,0.465619,0.493058,0.125926,0.0461538,0.667532,0.489638,0.111111,0.0213675,0.486955,0.330292,paramedics
0.138977,0.46341,0.105426,0.433577,0.464999,6,0.205529,0.0853365,0.160666,0.788791,0.11899,0.101562,0.350427,0.899306,0.138221,0.0360577,0.24359,0.276042,0.127404,0.111779,0.0384615,0.125,0.19351,0.0456731,0.473009,0.701206,0.0625,0.0564904,0.025641,0.203125,0.180288,0.0600962,0.471795,0.832292,0.111779,0.016226,0,0,0.147837,0.0402644,0.490875,0.437149,paramedics
0.161733,0.0619026,0.196293,0.424096,0.414672,7,0.218794,0.0238429,0.0833333,0.16129,0.147265,0.0631136,0.173551,0.291398,0.137447,0.0245442,0.277053,0.496057,0.148668,0.223703,0.155797,0.21467,0.227209,0.15007,0.206809,0.752859,0.173913,0.0217391,0,0,0.239832,0.00771388,0.595008,0.813321,0.206171,0.0967742,0.224638,0.536738,0.115007,0.029453,0.393985,0.194533,paramedics
0.160784,0.00520362,0.198289,0.43972,0.393904,4,0.201681,0.0308123,0.309173,0.478431,0.109244,0.0182073,0,0,0.158263,0.0329132,0.305934,0.346405,0.215686,0.196078,0.339947,0.163807,0.229692,0.0777311,0.279885,0.448585,0.208683,0.047619,0.291005,0.406863,0.161064,0.0105042,0.783333,0.703922,0.140056,0.0273109,0.598016,0.639216,0.0980392,0.0112045,0.279894,0.208415,paramedics
0.127106,0.00272829,0.142991,0.396679,0.426217,4,0.085044,0.047654,0.773569,0.1773,0.197947,0.068915,0.271465,0.826165,0.177419,0,0,0,0.0527859,0.00366569,0.636364,0.435484,0.239003,0.217009,0.262795,0.37945,0.183284,0.0307918,0.452694,0.538829,0.168622,0.021261,0.491684,0.725908,0.131965,0.0535191,0.419381,0.434319,0.068915,0.00733138,0.239313,0.125192,paramedics
0.12853,0.0218111,0.153895,0.399623,0.39696,5,0.0879121,0.0018315,0.647587,0.157666,0.20696,0.0604396,0.174603,0.67094,0.135531,0.0201465,0,0,0.18315,0.101648,0.566967,0.548057,0.155678,0.192308,0.269841,0.185897,0.186813,0.0558608,0.49251,0.633067,0.192308,0.0430403,0.484185,0.705552,0.168498,0.0586081,0.439268,0.295476,0.00732601,0,0,0,paramedics
0.103052,0.0116441,0.113332,0.302928,0.32655,11,0.132641,0.0207612,0.469996,0.373258,0.0882353,0.0472895,0.559883,0.355107,0.088812,0.0138408,0.30834,0.52767,0.125144,0.00922722,0.19424,0.144608,0.102076,0.045271,0.0820625,0.36916,0.094579,0.0369089,0.165441,0.0147059,0.157439,0.0216263,0.294216,0.374118,0.077278,0.00893887,0.0294118,0.220588,0.0807382,0.0207612,0.49896,0.312438,paramedics
0.15,0.0506298,0.0911985,0.360923,0.332806,9,0.166964,0.0808036,0.255708,0.235406,0.0973214,0.101786,0.263393,0.402083,0.141071,0.0254464,0.408746,0.318871,0.146429,0.0535714,0,0,0.179464,0.00580357,0.417659,0.579167,0.189286,0.00982143,0.222222,0.180556,0.186607,0.00535714,0.437678,0.726433,0.148214,0.110714,0.214286,0.210417,0.158036,0.0165179,0.577799,0.586126,paramedics
0.141323,0.182826,0.173076,0.358075,0.410132,12,0.167118,0.0519422,0.111934,0.188618,0.139115,0.0280036,0.438141,0.4786,0.0695574,0.0275519,0.2084,0.774933,0.245709,0.547425,0.258802,0.252635,0.102078,0.0424571,0.160494,0.231707,0.149955,0.0108401,0.666667,0.617073,0.219512,0.0614273,0.525452,0.566929,0.116531,0.0361337,0.485957,0.569512,0.0813008,0.0144535,0.342593,0.153455,paramedics
0.131674,0.65355,0.0785985,0.482493,0.376237,12,0.140244,0.0613567,0.24375,0.34248,0.136433,0.113948,0.349702,0.358449,0.147104,0.0186738,0.530294,0.349643,0.14253,0.0217226,0.292163,0.159892,0.1875,0.0182927,0.459635,0.487466,0.0685976,0.00304878,0.445312,0.463415,0.144055,0.0221037,0.70164,0.802285,0.124238,0.0434451,0.363056,0.46511,0.108232,0.000762195,0.657067,0.1597,paramedics
0.126959,0.0715909,0.13237,0.416744,0.293191,13,0.152047,0.0690789,0.26713,0.332164,0.0899123,0.0270468,0.266314,0.23726,0.120614,0.00986842,0.153858,0.168713,0.109649,0.00219298,0,0,0.184942,0.0749269,0.586677,0.643153,0.111842,0.00584795,0.640046,0.383772,0.154971,0.00146199,0.473765,0.866959,0.130117,0.0562865,0.577469,0.473879,0.126462,0.000730994,0.726543,0.287134,paramedics
0.109319,0.0729911,0.118913,0.368047,0.400403,13,0.130435,0.00207039,0.0912698,0.336957,0.112319,0.00181159,0.542907,0.460598,0.100932,0.0276915,0.343889,0.362929,0.105072,0.0302795,0.445933,0.293349,0.155797,0.0520186,0.142416,0.370652,0.0983437,0.0131988,0.489418,0.510467,0.150104,0.065735,0.276377,0.757886,0.10766,0.0442547,0.359152,0.40308,0.0729814,0.0251035,0.297383,0.277314,paramedics
0.105479,0.202713,0.0955173,0.502779,0.386732,13,0.123547,0.0171996,0.0760031,0.306632,0.106105,0.0925388,0.401806,0.23354,0.107558,0.0176841,0.709821,0.434337,0.0876938,0.00436047,0,0,0.133721,0.261143,0.604167,0.884582,0.0852713,0.00169574,0.220486,0.145349,0.109981,0.064438,0.617978,0.689144,0.0775194,0.353198,0.115278,0.0847545,0.132752,0.00436047,0.449884,0.469244,paramedics
0.114604,0.0223126,0.105936,0.474359,0.483974,14,0.137127,0.0327913,0.206876,0.63529,0.098645,0.170732,0.361692,0.367196,0.0948509,0.0178862,0.357049,0.545865,0.101355,0.0758808,0.299006,0.288889,0.157724,0.389973,0.247121,0.871142,0.102981,0.0200542,0,0,0.126287,0.00135501,0.500205,0.799925,0.115989,0.169377,0.412602,0.450617,0.119241,0.0460705,0.497276,0.503272,paramedics
0.121697,0.0752033,0.105202,0.496869,0.380543,14,0.14518,0.0339721,0.133394,0.455506,0.113821,0.0842044,0.345528,0.276455,0.103949,0.0194541,0.348071,0.532968,0.0993031,0.0516841,0.231707,0.160714,0.179443,0.00174216,0.170732,0.460097,0.109756,0.156794,0.544516,0.291511,0.137631,0.0130662,0.532425,0.772774,0.138211,0.046748,0.5,0.419643,0.0911731,0.0284553,0.429167,0.285714,paramedics
0.135006,0.0872845,0.132815,0.430064,0.312984,9,0.169275,0.0348506,0.192936,0.438774,0.156472,0.0362731,0.722523,0.405263,0.107397,0.0565434,0.353342,0.601214,0.109531,0.0323613,0.306306,0.188596,0.182077,0.012091,0.312563,0.443518,0.103841,0.0586771,0.573198,0.190789,0.150071,0.00746799,0.543325,0.828628,0.157895,0.0857041,0.166967,0.132164,0.127312,0.0337838,0.618419,0.356283,paramedics
0.0927493,0.00205025,0.0979136,0.312949,0.354485,25,0.122504,0.106259,0.159378,0.274062,0.0995529,0.109836,0.11354,0.178451,0.085544,0.0138599,0.421542,0.292652,0.0622951,0.009538,0.150273,0.181818,0.118331,0.00104322,0.233499,0.321194,0.0679583,0.04307,0,0,0.10611,0.25544,0.182707,0.389669,0.0921013,0.0295082,0.0922131,0.0454545,0.0986587,0.0178838,0.649322,0.490608,paramedics
0.118528,0.0678816,0.0698515,0.307773,0.302238,14,0.145068,0.117988,0.26229,0.338585,0.104449,0.079626,0.56463,0.327111,0.0515796,0.00419084,0.189394,0.808408,0.196647,0.219858,0.344444,0.410372,0.104449,0.154094,0.0639731,0.42435,0.132173,0.0325596,0.438076,0.444917,0.161831,0.0693101,0.478233,0.788041,0.113475,0.0638298,0.327722,0.442274,0.0818827,0.016441,0.485401,0.198353,paramedics
0.156987,0.147714,0.185064,0.395612,0.300828,7,0.221774,0.0168011,0.485632,0.340514,0.139785,0.172715,0.833333,0.177419,0.165323,0.0349462,0.417695,0.351653,0.205645,0.0591398,0.382986,0.148118,0.146505,0.184812,0,0,0.236559,0.0288978,0.276079,0.341427,0.224462,0.276882,0.214616,0.47272,0.176075,0.104839,0.350313,0.333277,0.0416667,0.00403226,0.106061,0.0821114,paramedics
0.132353,0.0731793,0.148124,0.321066,0.305423,9,0.119748,0.0141807,0.363095,0.0735294,0.152311,0.0194328,0.521757,0.441235,0.0367647,0,0.134199,0.838681,0.146008,0.0194328,0.680886,0.742491,0.132353,0.145483,0.0330688,0.037037,0.158613,0.0919118,0.490146,0.286848,0.165966,0.120798,0.418335,0.496615,0.164916,0.125,0.0373016,0.0519608,0.128151,0.0488445,0.438732,0.278207,paramedics
0.197637,0.181181,0.203138,0.411401,0.350543,6,0.203077,0.306154,0.317949,0.379238,0.167692,0.0207692,0.151282,0.362667,0.22,0.0484615,0.574264,0.395062,0.361538,0.102308,0.329728,0.260833,0.206154,0.0776923,0.282051,0.0866667,0.215385,0.0276923,0.563864,0.642076,0.232308,0.0346154,0.565533,0.672541,0.243077,0.109231,0.332265,0.33455,0.0215385,0,0.115385,0.06,paramedics
0.0766386,0.109791,0.0818755,0.396023,0.41137,21,0.0704225,0.0379566,0.414525,0.589989,0.0761518,0.00298401,0.455615,0.336597,0.0916687,0.00787778,0.632983,0.310875,0.0732872,0.116615,0.249478,0.0929065,0.112437,0.0392695,0.30193,0.479975,0.0472667,0.0327047,0,0,0.0709,0.0686321,0.61119,0.876047,0.0670804,0.407973,0.359155,0.421846,0.0783003,0.00226784,0.471496,0.324052,paramedics
0.101061,0.0159744,0.0998895,0.420837,0.486192,18,0.107843,0.0187908,0.120188,0.57451,0.109477,0.0741422,0.223958,0.223856,0.111111,0.0175654,0.630749,0.317459,0.0486111,0.162582,0,0,0.156454,0.354575,0.1925,0.43634,0.101716,0.120507,0.03125,0.147059,0.0980392,0.0553513,0.165201,0.905519,0.0767974,0.0661765,0.419271,0.551797,0.125,0.00857843,0.764275,0.662672,paramedics
0.127682,0.14088,0.135332,0.322898,0.325404,20,0.155939,0.343014,0.198936,0.30964,0.0800628,0.194139,0,0,0.121926,0.0172684,0.578839,0.347877,0.117216,0.0251177,0.415954,0.456774,0.167975,0.258242,0.0478632,0.432653,0.148613,0.0583464,0,0,0.159602,0.179749,0.394112,0.508692,0.139717,0.39011,0,0,0.125065,0.0115123,0.55634,0.666784,paramedics
0.113809,0.186551,0.111031,0.461877,0.503084,13,0.129982,0.00905797,0.121431,0.561795,0.0942029,0.00294384,0,0,0.124547,0.0174366,0.469284,0.23312,0.0788043,0.00181159,0.49103,0.528684,0.140851,0.0532156,0.239429,0.662158,0.0919384,0.0416667,0,0,0.169384,0.110734,0.184877,0.861433,0.0597826,0.337862,0.0289352,0.13285,0.119565,0.223732,0.853781,0.698873,paramedics
0.133302,0.13061,0.073789,0.486783,0.402576,21,0.138534,0.139716,0.140432,0.492908,0.0893617,0.00992908,0,0,0.14279,0.078487,0.298594,0.124146,0.118676,0.220331,0.395442,0.368863,0.174941,0.0101655,0.46214,0.582151,0.119622,0.0330969,0.0555556,0.159574,0.157447,0.00236407,0.222634,0.837667,0.132388,0.0174941,0.122222,0.13948,0.153664,0.0118203,0.897178,0.554407,paramedics
0.0755202,0.0881313,0.062151,0.558964,0.330956,22,0.0674731,0.188172,0.199846,0.251195,0.075,0.0016129,0.684722,0.182796,0.0954301,0.0147849,0.434746,0.106686,0.0747312,0.141801,0.292376,0.293977,0.113172,0.318145,0.465106,0.857117,0.0784946,0.00295699,0,0,0.0704301,0.00806452,0,0,0.0349462,0.00215054,0.404167,0.561828,0.0763441,0.0158602,0.495822,0.564254,paramedics
0.0819871,0.152238,0.0841959,0.41278,0.426079,17,0.109575,0.015233,0.161678,0.272458,0.0949821,0.0183052,0.189516,0.589947,0.0862775,0.0145929,0.586739,0.357237,0.0857655,0.0433948,0.191532,0.196429,0.108807,0.0349462,0.335298,0.771367,0.0657962,0.00166411,0,0,0.0688684,0.000768049,0.342742,0.93254,0.0409626,0.00115207,0.266129,0.772487,0.0829493,0.0124168,0.577564,0.757904,paramedics
0.0889523,0.326609,0.0828491,0.461701,0.523601,22,0.122256,0.238538,0.259097,0.26946,0.0702973,0.00250069,0.0437158,0.0310734,0.0905807,0.00583495,0.509545,0.510349,0.0816894,0.0627952,0.288824,0.292813,0.123645,0.00930814,0.310474,0.773258,0.0686302,0.0273687,0.47541,0.0338983,0.0736316,0.00889136,0.414953,0.915357,0.0561267,0.0234787,0.140369,0.266949,0.118366,0.0405668,0.547452,0.5084,paramedics
0.0767451,0.000409119,0.08533,0.331047,0.282775,20,0.107601,0.0725475,0.270282,0.520225,0.0367232,0.0048793,0.169492,0.0917208,0.085773,0.0174628,0.341326,0.298495,0.084489,0.0516179,0.394068,0.456439,0.110426,0.0146379,0.410421,0.857856,0.0760144,0.0464818,0.510829,0.0681818,0.0695942,0.00205444,0.189266,0.482323,0.0451977,0.00359527,0.206215,0.174242,0.0816641,0.0146379,0.678651,0.738718,paramedics
0.081327,0.0962221,0.0779584,0.456416,0.427671,25,0.0697044,0.0270936,0.262616,0.649122,0.0862069,0.0779557,0.28477,0.199286,0.0866995,0.0524631,0.427851,0.414267,0.0775862,0.0205665,0.202586,0.183929,0.125616,0.39298,0.391169,0.794029,0.0761084,0.309113,0.473851,0.220476,0.0741379,0.008867,0.607957,0.932967,0.0470443,0.0543103,0.109195,0.0988095,0.10197,0.0131773,0.357878,0.314147,paramedics
0.0813732,0.117906,0.108607,0.499066,0.393281,13,0.0767463,0.0103401,0.853152,0.627691,0.180147,0.203125,0.462076,0.447244,0.0579044,0.00436581,0.0823926,0.223748,0.0592831,0.00275735,0.0490196,0.608073,0.162224,0.142693,0.422386,0.620226,0.0574449,0,0.455882,0.308594,0.00735294,0,0.897059,0.953125,0.151654,0.0188419,0.306754,0.891725,0,0,0,0,person
0.087268,0.00613695,0.104061,0.461899,0.547374,12,0.0972887,0.00558214,0.813801,0.550478,0.147794,0.254386,0.524679,0.366904,0.0382775,0.00531632,0.0454545,0.54386,0.0728336,0.00239234,0.19697,0.498538,0.184476,0.0233918,0.246914,0.384016,0.0680489,0.00132908,0.883838,0.527778,0.0680489,0.0582137,0.789044,0.660144,0.12387,0.0263158,0.345369,0.377541,0.0106326,0,0.0454545,0.903509,person
0.0955801,0.0206875,0.11071,0.357456,0.503268,10,0.141667,0.0211111,0.691111,0.30921,0.127778,0.0713889,0.434164,0.530294,0.0538889,0,0,0,0.104444,0.0852778,0.331319,0.195139,0.213333,0.150556,0.16358,0.257037,0.0605556,0.00916667,0.391667,0.3,0.116111,0.0541667,0.42792,0.683107,0.117222,0.0155556,0.422623,0.388849,0.0305556,0.00472222,0.151323,0.902381,person
0.102588,0.0758679,0.096941,0.416828,0.349091,13,0.148274,0.0512168,0.52842,0.302256,0.17657,0.463497,0.520603,0.358684,0.0401811,0.00254669,0.0725806,0.370614,0.0780985,0.00367855,0.443548,0.645468,0.202037,0.224675,0.257168,0.234016,0.0673458,0.00481041,0.451613,0.20614,0.0780985,0.0761177,0.637545,0.628005,0.0939445,0.0721562,0.408109,0.277144,0.0713073,0.0234861,0.265509,0.776091,person
0.11559,0.29701,0.0608097,0.314362,0.587224,5,0.156923,0.0173077,0.67094,0.452222,0.164615,0.0123077,0.597105,0.372911,0.0892308,0,0.0947293,0.295556,0.0830769,0.000384615,0.382479,0.251944,0.256923,0.0696154,0.186966,0.148819,0.0684615,0.00923077,0,0,0.108462,0.0915385,0.424359,0.588,0.146923,0.0807692,0.44214,0.510444,0.0276923,0.005,0.184149,0.826667,person
0.104841,0.348192,0.115284,0.408674,0.549069,9,0.16,0.0483871,0.527244,0.54597,0.107742,0.360968,0.50958,0.342782,0.167742,0.0480645,0.271935,0.397625,0.0683871,0.00516129,0.106667,0.327957,0.227097,0.0706452,0.17,0.305854,0.0141935,0.00387097,0.275556,0.535842,0.0812903,0.0196774,0.763926,0.826225,0.152903,0.0193548,0.140149,0.581807,0,0,0,0,person
0.0879035,0.132609,0.12413,0.493773,0.566949,13,0.0648352,0.00274725,0.850198,0.504426,0.145055,0.168407,0.488501,0.570763,0.123077,0.0675824,0.518728,0.595509,0.0774725,0,0,0,0.173077,0.00851648,0.412259,0.603327,0.0307692,0.00412088,0.603175,0.569231,0.0934066,0.0623626,0.375,0.765865,0.107143,0.0167582,0.490815,0.255993,0.0895604,0.0167582,0.453257,0.715092,person
0.0890074,0.0366519,0.101442,0.544554,0.493686,11,0.0756579,0.0120614,0.821199,0.466679,0.133224,0.0723684,0.180208,0.392982,0.108004,0.0767544,0.451662,0.431424,0.0696272,0.00164474,0.0859375,0.741228,0.174342,0.134594,0.476377,0.449039,0.060307,0.00740132,0.447917,0.371345,0.0537281,0.00904605,0.724479,0.791667,0.148575,0.0501645,0.535847,0.606559,0.00219298,0,0,0,person
0.0947581,0.218781,0.0986029,0.404356,0.547317,12,0.14238,0.0734149,0.516457,0.534725,0.140156,0.135428,0.358046,0.456102,0.067297,0.0355951,0.105364,0.565412,0.0589544,0.00083426,0.221839,0.633602,0.204672,0.214683,0.463602,0.568996,0.0478309,0.00222469,0.425287,0.317204,0.0839822,0.0286429,0.507353,0.744089,0.160734,0.0520022,0.271839,0.53172,0.0600667,0,0,0,person
0.0792415,0.304797,0.0981005,0.30904,0.513712,17,0.0905191,0.0156585,0.730713,0.568763,0.172887,0.403475,0.312125,0.37084,0.102531,0,0,0,0.0557701,0.000429,0.740541,0.562963,0.139425,0.019305,0.0600601,0.375661,0.0553411,0.000643501,0,0,0.141999,0.032175,0.442367,0.454061,0.0785071,0.0019305,0.505927,0.762601,0.018447,0,0,0,person
0.146853,0.223368,0.16224,0.42908,0.699699,9,0.204255,0.0367021,0.443813,0.547604,0.143617,0.0952128,0.653958,0.890824,0.169149,0.0531915,0.363348,0.546838,0.087234,0.0260638,0.122222,0.685579,0.3,0.0978723,0.107143,0.285714,0.0648936,0.000531915,0.375,0.356383,0.16383,0.0648936,0.674848,0.748902,0.247872,0.0648936,0.58911,0.688024,0.0308511,0,0.125,0.886525,person
0.161274,0.274009,0.203589,0.476265,0.682407,4,0.182456,0.0298246,0.384308,0.55037,0.14269,0.133333,0.672515,0.508025,0.197661,0.0415205,0.379386,0.638889,0.132164,0.181871,0.212476,0.274897,0.348538,0.0526316,0.401462,0.522161,0.0701754,0.00584795,0.824561,0.8,0.174269,0.0637427,0.656502,0.727719,0.226901,0.00760234,0.295478,0.350154,0.0608187,0.00467836,0.131579,0.86,person
0.163014,0.129261,0.175642,0.25781,0.311027,8,0.280303,0.0707071,0.497119,0.393199,0.180556,0.109217,0.589751,0.520125,0.0770202,0.00820707,0.125,0.477273,0.0858586,0,0.0648148,0.276515,0.330808,0.194444,0.216975,0.500252,0.0757576,0.00631313,0.847222,0.640152,0.191919,0.0789141,0.505732,0.500361,0.199495,0.0157828,0.649691,0.377525,0.0707071,0.0145202,0.257778,0.799091,person
0.152952,0.23191,0.161204,0.383359,0.474588,9,0.169856,0.0233254,0.587361,0.44313,0.13756,0.379785,0.489035,0.522459,0.220096,0.148923,0.414996,0.644312,0.114833,0.116029,0.582359,0.274832,0.344498,0.0645933,0.195007,0.202312,0.0322967,0.00478469,0.210526,0.337121,0.156699,0.0316986,0.469298,0.565909,0.26555,0.0657895,0.413479,0.425623,0.0143541,0,0.0789474,0.840909,person
0.117085,0.13199,0.12166,0.624937,0.375312,7,0.0161905,0,0,0,0.140952,0.0161905,0.75282,0.403175,0.227619,0.211429,0.40753,0.313386,0.00190476,0,0,0,0.275238,0.311905,0.579836,0.433667,0.0914286,0.0114286,0.534815,0.428131,0.168571,0.0295238,0.460952,0.536281,0.166667,0.171429,0.239504,0.236761,0.0590476,0,0,0,person
0.156634,0.171089,0.192209,0.421728,0.366215,4,0.160985,0.0265152,0.763194,0.53367,0.267045,0.0217803,0.501215,0.615909,0.13447,0.0672348,0.208333,0.181818,0.0530303,0.0151515,0.6875,0.484848,0.363636,0.194129,0.315104,0.495581,0.094697,0.00284091,0.8125,0.522727,0.140152,0.0492424,0.451637,0.345599,0.274621,0.0454545,0.448302,0.290498,0.0378788,0.00094697,0.130952,0.849928,person
