%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Global NUMERIC
@ATTRIBUTE  Harris_Corners_Global NUMERIC
@ATTRIBUTE  Length_Area_Global NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 25 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Hough_Lines_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Hough_Lines_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Hough_Lines_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Hough_Lines_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Hough_Lines_8 NUMERIC
@ATTRIBUTE  Black_Pixel_9 NUMERIC
@ATTRIBUTE  Airs_9 NUMERIC
@ATTRIBUTE  Harris_Corners_9 NUMERIC
@ATTRIBUTE  Length_Area_9 NUMERIC
@ATTRIBUTE  Mass_Center_X_9 NUMERIC
@ATTRIBUTE  Mass_Center_Y_9 NUMERIC
@ATTRIBUTE  Hough_Lines_9 NUMERIC
@ATTRIBUTE  Black_Pixel_10 NUMERIC
@ATTRIBUTE  Airs_10 NUMERIC
@ATTRIBUTE  Harris_Corners_10 NUMERIC
@ATTRIBUTE  Length_Area_10 NUMERIC
@ATTRIBUTE  Mass_Center_X_10 NUMERIC
@ATTRIBUTE  Mass_Center_Y_10 NUMERIC
@ATTRIBUTE  Hough_Lines_10 NUMERIC
@ATTRIBUTE  Black_Pixel_11 NUMERIC
@ATTRIBUTE  Airs_11 NUMERIC
@ATTRIBUTE  Harris_Corners_11 NUMERIC
@ATTRIBUTE  Length_Area_11 NUMERIC
@ATTRIBUTE  Mass_Center_X_11 NUMERIC
@ATTRIBUTE  Mass_Center_Y_11 NUMERIC
@ATTRIBUTE  Hough_Lines_11 NUMERIC
@ATTRIBUTE  Black_Pixel_12 NUMERIC
@ATTRIBUTE  Airs_12 NUMERIC
@ATTRIBUTE  Harris_Corners_12 NUMERIC
@ATTRIBUTE  Length_Area_12 NUMERIC
@ATTRIBUTE  Mass_Center_X_12 NUMERIC
@ATTRIBUTE  Mass_Center_Y_12 NUMERIC
@ATTRIBUTE  Hough_Lines_12 NUMERIC
@ATTRIBUTE  Black_Pixel_13 NUMERIC
@ATTRIBUTE  Airs_13 NUMERIC
@ATTRIBUTE  Harris_Corners_13 NUMERIC
@ATTRIBUTE  Length_Area_13 NUMERIC
@ATTRIBUTE  Mass_Center_X_13 NUMERIC
@ATTRIBUTE  Mass_Center_Y_13 NUMERIC
@ATTRIBUTE  Hough_Lines_13 NUMERIC
@ATTRIBUTE  Black_Pixel_14 NUMERIC
@ATTRIBUTE  Airs_14 NUMERIC
@ATTRIBUTE  Harris_Corners_14 NUMERIC
@ATTRIBUTE  Length_Area_14 NUMERIC
@ATTRIBUTE  Mass_Center_X_14 NUMERIC
@ATTRIBUTE  Mass_Center_Y_14 NUMERIC
@ATTRIBUTE  Hough_Lines_14 NUMERIC
@ATTRIBUTE  Black_Pixel_15 NUMERIC
@ATTRIBUTE  Airs_15 NUMERIC
@ATTRIBUTE  Harris_Corners_15 NUMERIC
@ATTRIBUTE  Length_Area_15 NUMERIC
@ATTRIBUTE  Mass_Center_X_15 NUMERIC
@ATTRIBUTE  Mass_Center_Y_15 NUMERIC
@ATTRIBUTE  Hough_Lines_15 NUMERIC
@ATTRIBUTE  Black_Pixel_16 NUMERIC
@ATTRIBUTE  Airs_16 NUMERIC
@ATTRIBUTE  Harris_Corners_16 NUMERIC
@ATTRIBUTE  Length_Area_16 NUMERIC
@ATTRIBUTE  Mass_Center_X_16 NUMERIC
@ATTRIBUTE  Mass_Center_Y_16 NUMERIC
@ATTRIBUTE  Hough_Lines_16 NUMERIC
@ATTRIBUTE  Black_Pixel_17 NUMERIC
@ATTRIBUTE  Airs_17 NUMERIC
@ATTRIBUTE  Harris_Corners_17 NUMERIC
@ATTRIBUTE  Length_Area_17 NUMERIC
@ATTRIBUTE  Mass_Center_X_17 NUMERIC
@ATTRIBUTE  Mass_Center_Y_17 NUMERIC
@ATTRIBUTE  Hough_Lines_17 NUMERIC
@ATTRIBUTE  Black_Pixel_18 NUMERIC
@ATTRIBUTE  Airs_18 NUMERIC
@ATTRIBUTE  Harris_Corners_18 NUMERIC
@ATTRIBUTE  Length_Area_18 NUMERIC
@ATTRIBUTE  Mass_Center_X_18 NUMERIC
@ATTRIBUTE  Mass_Center_Y_18 NUMERIC
@ATTRIBUTE  Hough_Lines_18 NUMERIC
@ATTRIBUTE  Black_Pixel_19 NUMERIC
@ATTRIBUTE  Airs_19 NUMERIC
@ATTRIBUTE  Harris_Corners_19 NUMERIC
@ATTRIBUTE  Length_Area_19 NUMERIC
@ATTRIBUTE  Mass_Center_X_19 NUMERIC
@ATTRIBUTE  Mass_Center_Y_19 NUMERIC
@ATTRIBUTE  Hough_Lines_19 NUMERIC
@ATTRIBUTE  Black_Pixel_20 NUMERIC
@ATTRIBUTE  Airs_20 NUMERIC
@ATTRIBUTE  Harris_Corners_20 NUMERIC
@ATTRIBUTE  Length_Area_20 NUMERIC
@ATTRIBUTE  Mass_Center_X_20 NUMERIC
@ATTRIBUTE  Mass_Center_Y_20 NUMERIC
@ATTRIBUTE  Hough_Lines_20 NUMERIC
@ATTRIBUTE  Black_Pixel_21 NUMERIC
@ATTRIBUTE  Airs_21 NUMERIC
@ATTRIBUTE  Harris_Corners_21 NUMERIC
@ATTRIBUTE  Length_Area_21 NUMERIC
@ATTRIBUTE  Mass_Center_X_21 NUMERIC
@ATTRIBUTE  Mass_Center_Y_21 NUMERIC
@ATTRIBUTE  Hough_Lines_21 NUMERIC
@ATTRIBUTE  Black_Pixel_22 NUMERIC
@ATTRIBUTE  Airs_22 NUMERIC
@ATTRIBUTE  Harris_Corners_22 NUMERIC
@ATTRIBUTE  Length_Area_22 NUMERIC
@ATTRIBUTE  Mass_Center_X_22 NUMERIC
@ATTRIBUTE  Mass_Center_Y_22 NUMERIC
@ATTRIBUTE  Hough_Lines_22 NUMERIC
@ATTRIBUTE  Black_Pixel_23 NUMERIC
@ATTRIBUTE  Airs_23 NUMERIC
@ATTRIBUTE  Harris_Corners_23 NUMERIC
@ATTRIBUTE  Length_Area_23 NUMERIC
@ATTRIBUTE  Mass_Center_X_23 NUMERIC
@ATTRIBUTE  Mass_Center_Y_23 NUMERIC
@ATTRIBUTE  Hough_Lines_23 NUMERIC
@ATTRIBUTE  Black_Pixel_24 NUMERIC
@ATTRIBUTE  Airs_24 NUMERIC
@ATTRIBUTE  Harris_Corners_24 NUMERIC
@ATTRIBUTE  Length_Area_24 NUMERIC
@ATTRIBUTE  Mass_Center_X_24 NUMERIC
@ATTRIBUTE  Mass_Center_Y_24 NUMERIC
@ATTRIBUTE  Hough_Lines_24 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
0.143983,0.156998,7,0.185287,0.359659,0.34238,4,0,0.179688,0,1,0,0,0,0,0.230469,0.0390625,2,0,0.547222,0.575,0,0.253906,0.0527344,228,0.259011,0.58044,0.39537,0,0.257812,0,10,0,0,0,0,0.203125,0.00390625,31,0,0.180556,0.416667,0,0.15625,0,7,0,0,0,0,0.214844,0.0136719,220,0,0.75,0.28125,0,0.257812,0.0351562,212,0.231411,0.203125,0.0625,0,0.0429688,0,3,0,0.708333,0.833333,0,0.183594,0.0351562,12,0,0.0509259,0.277778,0,0.601562,0,1,0,0,0,0,0.269531,0.00390625,3,0.247838,0.592992,0.718561,0,0.203125,0,8,0,0,0,0,0.25,0.0371094,12,0.215607,0.481927,0.291578,0,0.269531,0.0410156,188,0.227599,0,0,0,0.308594,0.0976562,38,0,0,0,0,0.253906,0.00390625,30,0.235434,0,0,0,0.121094,0.0078125,10,0.0637254,0.28125,0.1875,0,0.257812,0.0800781,9,0,0,0,0,0.0234375,0,2,0,0,0,0,0.0898438,0.00976562,3,0,0.795833,0.670833,0,0.171875,0.0429688,2,0,0.255952,0.282738,0,0.0664062,0,4,0,0.09375,0.75,0,0.00390625,0,2,0,0,0,0,0.253906,0.09375,5,0,0,0,0,accident
0.126543,0.126809,2,0.145319,0.538769,0.470187,8,0,0.0588235,0.17507,2,0.0186467,0.833333,0.823529,0,0.109244,0,4,0,0,0,0,0.182073,0.00560224,309,0.0872329,0.404762,0.45098,0,0.0784314,0,5,0,0.880952,0.411765,0,0.0644258,0,8,0,0,0,0,0,0,0,0,0,0,0,0.196078,0.210084,5,0,0.571312,0.327566,0,0.176471,0.0070028,22,0.0802713,0,0,0,0.0644258,0.012605,7,0.0456967,0.791667,0.769608,0,0.170868,0.0560224,8,0.145631,0.378307,0.542484,0,0.0112045,0,3,0,0,0,0,0.243697,0.0742297,5,0.117283,0.50747,0.523068,0,0.252101,0.057423,7,0,0.475325,0.479947,0,0.215686,0.00420168,295,0.21388,0.295855,0.198257,0,0.263305,0.110644,286,0.107321,0.0634921,0.147059,0,0.29972,0.0686275,4,0,0.253968,0.186275,0,0.240896,0.0728291,6,0.117764,0.446939,0.294818,0,0.00560224,0,4,0,0,0,0,0.00840336,0,3,0,0,0,0,0.0868347,0,5,0,0,0,0,0.187675,0.035014,5,0,0.761905,0.205882,0,0.131653,0.00560224,1,0.0935148,0.8322,0.40056,0,0.0252101,0,4,0,0,0,0,0.229692,0.161064,4,0,0,0,0,0.0840336,0,10,0,0,0,0,accident
0.141473,0.135757,10,0.125366,0.496825,0.360012,6,1,0.0470085,0,4,0,0,0,0,0.115385,0.0277778,2,0,0.115385,0.444444,0,0.303419,0.0106838,194,0.286725,0,0,0,0.277778,0,5,0,0,0,0,0.200855,0,6,0,0,0,0,0.538462,0,16,0,0,0,0,0.260684,0.0277778,191,0,0.287179,0.248148,0,0.316239,0.00641026,136,0,0,0,0,0.521368,0,4,0,0,0,0,0.0940171,0,7,0.0344917,0.371795,0.546296,0,0.0299145,0,6,0,0,0,0,0.294872,0.00641026,153,0,0.508547,0.811728,0,0.175214,0.0277778,8,0,0.662821,0.22963,0,0.183761,0.0363248,4,0.142366,0.15641,0.0759259,0,0.24359,0.0320513,210,0.21855,0.567766,0.405423,0,0.226496,0.00213675,4,0.206159,0.17094,0.631173,0,0.260684,0.0619658,9,0.251456,0.522311,0.506734,0,0.119658,0.0213675,2,0.0672133,0.250712,0.218107,0,0.136752,0.00854701,6,0,0,0,0,0,0,0,0,0,0,0,0.282051,0.00854701,196,0,0,0,0,0.0982906,0.0235043,2,0,0,0,0,0.175214,0,4,0,0,0,0,0.239316,0.0598291,4,0,0,0,0,0.0769231,0,1,0,0,0,0,accident
0.133603,0.0780702,27,0.128998,0.414996,0.430912,9,1,0.0734266,0,3,0,0,0,0,0.0524476,0.0104895,3,0,0.807692,0.818182,0,0.304196,0.0262238,5,0.273382,0.570513,0.511364,0,0.0909091,0.173077,6,0,0,0,0,0.146853,0.0227273,4,0,0,0,0,0.00699301,0,3,0,0,0,0,0.29021,0.0681818,22,0,0,0,0,0.234266,0.148601,3,0,0,0,0,0.160839,0.0454545,4,0.141805,0.128205,0.265152,0,0.108392,0.0541958,271,0.126971,0.307692,0.375,0,0.101399,0.0262238,3,0,0.727273,0.838843,0,0.230769,0.0384615,6,0.136509,0.32632,0.494496,0,0.272727,0.145105,13,0,0.468186,0.597194,0,0.297203,0.0174825,218,0.261255,0.388067,0.553832,0,0.185315,0.0227273,18,0.172505,0.367521,0.414141,0,0.223776,0.034965,4,0.199343,0.49475,0.448737,0,0.101399,0.0227273,14,0.0529445,0.205128,0.109848,0,0.125874,0,2,0,0,0,0,0.0594406,0.048951,8,0,0.423077,0.0795455,0,0.160839,0,11,0,0,0,0,0.0174825,0,2,0,0,0,0,0.29021,0.0472028,7,0.14555,0.5,0.325974,0,0.122378,0,2,0,0,0,0,0.29021,0.0734266,2,0,0.391453,0.40202,0,0.020979,0,7,0,0,0,0,accident
0.144601,0.192616,10,0.157394,0.481359,0.368464,6,1,0,0,0,0,0,0,0,0.03,0,2,0,0,0,0,0.11,0.005,7,0.0582843,0.766667,0.7,0,0.176667,0.02,6,0.106569,0.21,0.245,0,0.186667,0.0316667,25,0,0,0,0,0.273333,0,9,0,0,0,0,0.25,0.0233333,251,0,0.116667,0.075,0,0.283333,0.035,17,0.274518,0.575397,0.224405,0,0.163333,0,6,0,0,0,0,0.0533333,0.01,3,0,0.25,0.175,0,0.286667,0,5,0,0,0,0,0.26,0.015,229,0,0,0,0,0.21,0.035,12,0.0924264,0.32404,0.347576,0,0.273333,0.128333,2,0.242534,0.523021,0.462146,0,0.216667,0.02,5,0.168042,0.183333,0.7625,0,0.336667,0.188333,9,0.241658,0.303395,0.0717593,0,0.246667,0.0183333,4,0.0835702,0.05,0.05625,0,0.216667,0.0283333,36,0.183132,0.388012,0.278509,0,0.276667,0.04,4,0,0.358519,0.684444,0,0.146667,0,1,0,0,0,0,0,0,0,0,0,0,0,0.24,0.04,1,0.238898,0.65,0.5,0,0.123333,0.0166667,3,0,0.737778,0.753333,0,0.16,0.0316667,3,0,0.75,0.179167,0,0.146667,0.005,2,0,0.233333,0.7,0,accident
0.0690211,0.165581,15,0.0759382,0.323798,0.423116,31,0,0.0178571,0,2,0,0,0,0,0.155952,0.0907738,4,0.123296,0.595535,0.356297,2,0.110119,0.0116071,37,0.106618,0.510348,0.493654,2,0,0,0,0,0,0,0,0.0910714,0.00416667,1591,0.0849819,0.0555556,0.125,1,0.00357143,0,4,0,0,0,0,0.146429,0.0279762,4,0.12652,0.500067,0.460982,2,0.0863095,0.00684524,21,0.0792297,0.165476,0.29,1,0,0,0,0,0,0,0,0.0660714,0.0154762,1595,0,0,0,1,0.022619,0,3,0,0,0,0,0.0202381,0.00446429,3,0,0.916667,0.125,0,0.0982143,0.041369,7,0,0.300926,0.587521,2,0.143452,0.028869,8,0.126255,0.293019,0.587102,2,0.121429,0.0202381,1609,0.0963503,0,0,2,0.171429,0.0410714,1389,0.16737,0.227381,0.15125,2,0.117857,0.0205357,1560,0.118725,0,0,1,0.116071,0.0107143,1544,0.0998205,0,0,2,0.0291667,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0583333,0.014881,9,0.0561041,0.860544,0.725,0,0.0488095,0.00922619,12,0.0427789,0.102679,0.196875,0,0.0928571,0.010119,8,0,0.797472,0.153164,0,0.123214,0.0363095,4,0,0.460419,0.634268,2,0.00178571,0,2,0,0,0,0,accident
0.0722337,0.0299776,19,0.0841684,0.437262,0.63986,21,1,0.0570571,0.0045045,7,0.0465023,0.875,0.755068,0,0.149399,0.0596847,7,0,0.37963,0.406591,2,0.106607,0.00788288,12,0.0565197,0.118056,0.148649,0,0.112613,0.00788288,1279,0,0,0,1,0.125375,0,3,0,0,0,0,0.0292793,0,2,0,0,0,0,0.12012,0.00112613,1254,0,0.480418,0.352083,1,0.0045045,0,4,0,0,0,0,0.0698198,0.00487988,4,0,0,0,0,0.021021,0.00337838,13,0,0.0972222,0.918919,0,0.00675676,0,4,0,0,0,0,0.117117,0.00975976,1206,0,0,0,2,0.0773273,0.0153904,14,0,0.27662,0.835586,0,0.147898,0.0285285,6,0.129665,0.312321,0.579428,0,0.0788288,0.00863363,15,0.0896374,0.420525,0.619369,0,0.144144,0.240616,1229,0.170074,0.212963,0.0714286,0,0.111862,0.00487988,1256,0.112932,0.256944,0.351351,1,0.141892,0.0994745,10,0.138213,0.194444,0.227477,0,0.0600601,0,1,0,0,0,0,0,0,0,0,0,0,0,0.118619,0.018018,13,0.122776,0.563947,0.415541,2,0.0442943,0.00112613,3,0,0.891975,0.732733,0,0.0382883,0.000750751,6,0,0.888889,0.135135,0,0.112613,0.0251502,3,0,0.583333,0.398129,2,0.039039,0.00900901,9,0,0.139049,0.820132,0,accident
0.0761206,0.142326,8,0.0847556,0.285917,0.386509,22,1,0.0481213,0,2,0,0,0,0,0.150956,0.0820699,7,0.121097,0.640748,0.33648,1,0.128543,0.00889914,1344,0.117707,0.403153,0.349593,2,0.097561,0.00692156,1445,0,0,0,2,0.15557,0,3,0,0,0,0,0.0468029,0.0118655,8,0,0.861326,0.134921,0,0.0817403,0.0125247,16,0.0778206,0.179054,0.664295,1,0.0586684,0.0421885,12,0.0635513,0.0810811,0.134146,0,0.0777851,0.0553724,75,0.0308497,0.407872,0.600658,0,0.0428477,0.000329598,25,0,0,0,0,0.00395517,0,2,0,0,0,0,0.12327,0.0181279,1307,0,0.527992,0.293772,1,0.1147,0.0316414,5,0.0557278,0.426428,0.649367,2,0.145023,0.0266974,20,0.124805,0.346323,0.432737,0,0.145023,0.025379,39,0.141023,0,0,0,0.105471,0.0151615,1406,0.100023,0,0,0,0.109426,0.00230719,1398,0.087342,0,0,1,0.170073,0.0781147,15,0.144879,0.595796,0.218157,0,0.0250494,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0949242,0.00922874,4,0.0952796,0.773519,0.605887,1,0.0613052,0.0181279,8,0.0152552,0.0315315,0.0422764,0,0.0435069,0.0355966,8,0,0.598291,0.0479466,0,0.12327,0.0141727,12,0.0614344,0.365549,0.561156,2,0.0224127,0,15,0,0,0,0,accident
0.0749349,0.116817,18,0.0795102,0.520269,0.522131,19,1,0,0,0,0,0,0,0,0.0865801,0.0203463,4,0.0928358,0.768578,0.632659,0,0.103896,0.0047619,3,0.0294117,0.819192,0.626667,0,0.0398268,0,14,0.0227824,0.0227273,0.157143,0,0.117749,0.0103896,1084,0.058849,0,0,1,0,0,0,0,0,0,0,0.135931,0.0034632,1021,0,0.667508,0.242857,0,0.14026,0.0207792,1008,0.0649456,0.390973,0.477423,2,0.0112554,0,5,0,0,0,0,0.0372294,0.00952381,9,0,0.267677,0.180952,0,0.133333,0,4,0,0,0,0,0.0597403,0.0489177,6,0,0,0,0,0.181818,0.0493506,11,0.129289,0.299708,0.263958,0,0.180952,0.0298701,7,0.146208,0.144501,0.463757,0,0.0190476,0.0380952,4,0,0.850505,0.257143,0,0.116883,0.0151515,1116,0.112492,0.257576,0.0619048,0,0.0450216,0.283117,1101,0,0.121212,0.1,1,0.0597403,0.0004329,4,0.0488795,0.877563,0.866378,0,0.0926407,0.0666667,6,0,0.332973,0.778571,0,0.0181818,0,6,0,0,0,0,0.0597403,0,2,0,0,0,0,0.139394,0.000865801,21,0.132027,0.358442,0.451224,2,0.114286,0.0181818,19,0,0.761364,0.349206,0,0.0467532,0.0168831,9,0,0.833928,0.110784,0,0.122078,0.0298701,4,0,0.278245,0.547025,0,accident
0.0820037,0.445673,30,0.0882453,0.407295,0.496669,23,0,0.0445581,0,4,0,0,0,0,0.22206,0.225712,10,0.186297,0.589952,0.424704,2,0.124909,0.0252009,7,0.058623,0.468656,0.513514,2,0.163623,0,14,0,0,0,0,0.113221,0.00036523,1328,0.107658,0.141892,0.0675676,0,0.0847334,0,2,0,0,0,0,0.149744,0.0441928,10,0,0.519799,0.412212,2,0.100073,0.0208181,1235,0.0549922,0.162162,0.191441,0,0.0474799,0.00620891,4,0.0423903,0.778278,0.850851,0,0.107378,0.0577064,1257,0.120905,0,0,0,0.00657414,0,3,0,0,0,0,0.0241052,0.00766983,5,0,0,0,0,0.0832725,0.0157049,12,0,0.134792,0.612827,0,0.151936,0.0127831,12,0.146433,0.221985,0.569284,0,0.128561,0.0109569,1314,0.104524,0,0,1,0.154127,0.169102,45,0.10698,0,0,0,0.124909,0.00073046,1311,0.0504537,0,0,2,0.135866,0.018992,36,0.117665,0.86844,0.571143,0,0.0153397,0,1,0,0,0,0,0,0,0,0,0,0,0,0.073046,0.00511322,5,0.0675138,0.846847,0.70045,0,0.0569759,0.00766983,8,0.0467064,0.102553,0.193093,0,0.148283,0.0821768,8,0,0.519595,0.410022,0,0.127831,0.00949598,9,0,0.508794,0.619455,2,0.0146092,0.00292184,6,0,0.0810811,0.905405,0,accident
0.0836806,0.11125,1,0.0836715,0.432673,0.683312,22,1,0,0,0,0,0,0,0,0.00263158,0,1,0,0,0,0,0.0798246,0.0149123,1063,0.0739336,0.877778,0.671053,0,0.0719298,0.0394737,18,0.0417784,0.116667,0.230263,0,0.111404,0.00219298,1030,0.130738,0,0,2,0.135088,0,2,0,0,0,0,0.132456,0.0846491,1056,0.0627064,0,0,1,0.135965,0.0153509,8,0.139203,0.547222,0.414474,2,0.0780702,0,2,0,0,0,0,0.0105263,0,7,0,0,0,0,0.0842105,0,2,0,0,0,0,0.129825,0.00394737,1022,0.0627064,0,0,2,0.136842,0.0346491,20,0.129431,0.478846,0.596833,1,0.0982456,0.105702,12,0,0.370949,0.542854,0,0.115789,0.029386,4,0,0.0333333,0.45614,0,0.129825,0.00614035,2,0.00986197,0.859259,0.751462,0,0.168421,0.0337719,49,0.0544848,0.201111,0.472289,0,0.164912,0.136842,1,0.18011,0.601746,0.848141,0,0.111404,0.00745614,1059,0.100502,0.187125,0.207359,0,0.145614,0.000438596,8,0.136249,0.163869,0.187615,0,0,0,0,0,0,0,0,0.155263,0.0188596,1,0.145231,0.604386,0.487087,2,0.0438596,0.0100877,4,0.00335827,0.275926,0.30117,0,0.0201754,0.00350877,1,0,0.137037,0.600877,0,0.135088,0.0114035,1031,0,0.205556,0.0394737,2,accident
0.091848,0.169266,26,0.0912645,0.397185,0.451833,20,1,0,0,0,0,0,0,0,0.0280665,0.004158,4,0.015488,0.855311,0.875161,0,0.106029,0.000519751,30,0.110483,0,0,0,0.0571726,0.004158,4,0.0273531,0.0576923,0.324324,0,0.126819,0.0161123,8,0,0.163462,0.337838,0,0.0426195,0,2,0,0,0,0,0.165281,0.000519751,917,0.0713689,0,0,2,0.163202,0.00623701,858,0.162678,0.403846,0.662162,2,0.10395,0,11,0,0,0,0,0.0883576,0.00779626,889,0.105716,0.230769,0.22973,0,0.0135135,0,2,0,0,0,0,0.159044,0.016632,900,0.07223,0,0,2,0.154886,0.0550936,10,0.145673,0.435881,0.466877,1,0.0758836,0.037422,3,0,0.148504,0.214715,0,0.121622,0.00155925,2,0,0.253663,0.596847,0,0.212058,0.0192308,52,0.112804,0.326122,0.296734,0,0.047817,0.0192308,939,0,0.0384615,0.0202703,0,0.178794,0.016632,903,0.15908,0.740385,0.817568,0,0.126819,0,24,0.0827217,0.493827,0.0989323,0,0.147609,0.0327443,8,0.13199,0.158654,0.364865,0,0.135135,0,1,0,0,0,0,0.176715,0.0285863,19,0.173012,0.523669,0.371448,2,0.031185,0.00831601,3,0,0.342491,0.790219,0,0.0571726,0,6,0,0,0,0,0.159044,0.00727651,933,0.07223,0,0,1,accident
0.0693633,0.115845,26,0.0628124,0.291921,0.364567,16,1,0,0,0,0,0,0,0,0.121951,0,9,0,0,0,0,0.0983232,0.00800305,4,0.0926589,0.801711,0.614983,0,0.0625,0.0121951,12,0.0249992,0.0659722,0.0880759,0,0.0739329,0.011814,28,0,0,0,0,0.112043,0,13,0,0,0,0,0.141006,0.00152439,1198,0.0590589,0,0,2,0.125762,0.00228659,1271,0.1301,0.53776,0.170732,2,0.134909,0,5,0,0,0,0,0.0472561,0.00495427,1255,0,0,0,0,0.0175305,0,12,0,0,0,0,0.135671,0.00990854,1226,0,0,0,2,0.141006,0.0381098,12,0.135621,0.498162,0.53636,2,0.145579,0.0335366,6,0.0495744,0.0710979,0.317202,0,0.116616,0,1251,0,0,0,0,0.0792683,0.245046,1238,0.0851136,0.295139,0.139566,0,0.157774,0,2,0,0,0,0,0.141006,0.00304878,1227,0.0637946,0.734375,0.707317,0,0.16311,0.0198171,12,0.149622,0.470238,0.141541,1,0.0190549,0,6,0.0187933,0,0,0,0.0556402,0,4,0,0,0,0,0.136433,0.035061,5,0.137539,0.597486,0.506813,2,0.00838415,0,6,0.00399592,0.0555556,0.0433604,0,0.153963,0,3,0,0,0,0,0.128049,0.00647866,1224,0,0,0,2,accident
