%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Contours_size_1 NUMERIC
@ATTRIBUTE  Contours_size_2 NUMERIC
@ATTRIBUTE  Contours_size_3 NUMERIC
@ATTRIBUTE  Contours_size_4 NUMERIC
@ATTRIBUTE  Contours_size_5 NUMERIC
@ATTRIBUTE  Contours_size_6 NUMERIC
@ATTRIBUTE  Contours_size_7 NUMERIC
@ATTRIBUTE  Contours_size_8 NUMERIC
@ATTRIBUTE  Contours_size_9 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
85.799,112.953,115.64,119.397,51.9411,54.7696,95.2548,172.995,85.8406,flood
97.9828,93.9828,36.7279,87.6396,68.4264,65.6985,91.397,154.024,77.8406,flood
0,124.61,139.054,64.4264,32.0416,11.0711,96.5685,134.853,180.995,flood
35.4558,211.421,60.6274,0,93.2548,76.6274,75.4558,93.8406,0,gas
80.468,206.836,62.4264,14.4853,95.7401,82.4264,77.9411,113.983,0,gas
0,96.5685,56.0416,0,89.1127,30.1421,54.7696,100.711,4.82843,gas
56.669,206.291,48.2843,43.1127,99.397,92.0833,97.4975,182.794,14.2426,gas
186.066,126.752,21.6569,105.196,108.853,0,120.125,50.8701,91.598,gas
164.066,188.752,174.066,125.095,169.765,100.811,82.468,96.3259,62.4264,gas
80.7696,67.0122,169.439,74.4264,56.4264,15.8995,58.0833,164.995,108.752,gas
92.5685,81.2548,58.4264,117.924,134.652,132.652,74.4264,36.1421,85.9828,gas
40.6274,63.7401,71.2548,62.2843,137.924,81.2548,65.9411,163.882,61.0122,gas
94.8112,66.5685,111.681,128.51,104.468,67.9828,40.6274,40.2843,93.8406,gas
116.811,59.5563,0,116.368,114.527,115.154,6.82843,89.1127,136.811,gas
119.397,107.497,140.125,134.953,102.042,154.912,109.012,140.368,36.4853,gas
134.912,95.0122,124.669,113.497,116.669,88.2843,27.5563,83.4558,95.3553,gas
134.953,193.539,132.225,107.355,116.912,94.669,57.799,95.6985,25.2132,gas
47.4558,185.338,109.355,88.8701,93.2548,89.1127,13.6569,116.083,59.3137,gas
84.1838,95.1543,119.983,81.5391,108.652,79.6396,123.497,96.5685,100.711,gas
170.024,92.5685,95.8406,99.0955,85.2965,102.853,114.225,94.9117,80.1249,gas
89.9411,94.0833,116.811,88.1249,89.4386,42.7696,93.9828,100.953,107.439,gas
103.782,97.9828,130.61,117.439,79.9828,87.7817,117.782,104.61,109.238,gas
159.924,110.125,192.024,73.0538,116.995,101.296,102.267,107.095,207.421,gas
0,128.468,6.24264,54.0416,72.3848,70.3848,0,87.2132,0,gas
138.711,82.4264,19.3137,94.1838,80.3848,109.012,0,92.4264,111.154,gas
111.64,47.799,87.8406,0,124.468,11.6569,0,85.799,92.5269,gas
36.1421,85.0122,65.9411,96.669,56.3848,88.2843,0,94.9117,92.0833,gas
139.497,60.6274,93.0122,120.912,80.0416,112.326,0,96.1838,92.1838,gas
165.054,99.4975,68.669,84.2254,54.5269,106.326,0,115.983,103.882,gas
97.397,118.853,189.924,63.3553,126.468,83.397,0,172.368,138.811,gas
112.368,83.0122,68.1838,54.2843,89.4975,103.74,0,91.598,94.0833,gas
115.196,97.4975,101.255,64.4264,102.368,38.6274,54.8701,159.38,220.35,gas
129.439,82.2843,77.598,101.64,114.853,111.196,155.539,201.421,211.806,gas
96.4264,120.711,86.8112,49.799,97.8406,89.1127,71.9411,165.882,95.4975,gas
117.054,97.2548,58.2843,73.598,119.983,127.012,81.799,157.255,167.054,gas
148.51,35.6569,112.225,112.811,97.7401,107.64,153.296,93.2548,179.924,gas
151.581,125.095,72.669,107.296,119.924,112.51,113.64,93.8822,54.669,gas
89.598,67.9411,55.8406,117.782,132.711,113.539,92.8701,189.095,169.823,gas
154.794,211.078,99.0538,102.953,112.024,79.2965,93.1127,65.2548,128.912,gas
109.841,198.752,175.622,98.8112,107.539,95.7401,107.539,93.0122,70.3259,gas
122.811,166.368,100.184,99.8822,100.711,92.4264,100.811,97.6396,61.1127,gas
103.012,85.3553,82.3259,83.6396,197.865,97.9828,133.924,83.8406,71.3553,gas
101.012,87.4975,188.652,101.882,103.054,98.2254,97.6396,74.3259,89.4975,gas
60.4264,113.154,35.2132,100.083,108.368,112.225,88.2843,91.598,93.2548,gas
123.539,133.882,40.4853,262.978,119.255,102.527,92.4264,62.8701,90.7696,gas
114.711,180.468,199.966,149.983,128.368,101.054,156.024,184.409,90.7696,gas
125.539,233.238,94.5269,128.083,105.882,99.6396,93.2548,116.912,149.598,gas
145.338,179.823,99.397,183.823,141.196,103.882,147.782,92.7107,90.7696,gas
104.711,108.083,89.397,32.9706,91.8406,84.1421,0,87.4558,84.9706,gas
188.309,175.38,85.9828,48.1838,81.6569,87.4558,0,94.0833,90.7696,gas
162.61,132.184,109.355,71.1127,91.598,85.799,101.355,128.426,105.355,gas
91.598,117.841,110.326,95.7401,94.0833,94.9117,104.184,114.426,112.77,gas
95.9411,114.225,89.4975,37.3137,98.2254,93.2548,40.1421,203.681,94.0833,gas
75.0122,95.4975,93.3553,113.095,103.782,94.9117,81.8406,84.669,65.6985,gas
105.012,194.167,113.255,71.8823,109.539,94.669,48.8701,79.1543,46.1838,gas
125.882,121.154,114.184,104.853,97.1543,78.4264,221.48,68.1838,95.1543,gas
89.4975,75.6985,72.669,179.38,91.598,92.4264,59.0122,76.4264,75.6985,gas
110.912,163.296,78.5269,95.4975,65.9411,44.2843,58.8701,25.6569,67.3553,gas
133.338,184.368,163.622,83.8406,71.7401,92.4264,0,188.468,93.2548,gas
108.61,136.024,105.782,75.2548,73.0122,89.9411,0,142.024,90.4264,gas
116.468,203.037,108.953,58.669,123.397,88.2843,56.9706,88.0416,95.4975,gas
115.154,137.681,96.3259,77.8406,68.5269,88.2843,0,116.811,88.2843,gas
81.1543,112.125,110.51,125.397,93.0122,92.4264,164.912,88.1838,173.255,gas
141.338,135.723,98.3675,22.7279,86.6274,89.9411,0,76.0416,87.2132,gas
249.279,125.296,152.51,80.1838,109.64,101.054,170.51,99.1543,102.468,gas
50.5269,221.907,65.4975,52.7696,106.51,82.9117,65.799,88.5685,28.0416,gas
84.8112,99.6396,45.4558,101.397,113.882,99.0538,176.368,145.983,97.397,gas
119.439,117.698,77.9411,72.3259,133.924,108.811,122.51,131.054,97.397,gas
85.799,67.1127,121.74,114.51,108.752,101.296,230.752,104.326,88.3259,gas
140.326,70.8701,104.811,80.8112,92.1838,106.368,91.0122,50.3848,105.397,gas
53.6985,72.8701,106.669,80.1838,90.3259,169.238,64.5269,74.5269,60.5269,gas
95.8406,83.598,164.368,13.8995,93.2548,130.711,40.8701,47.6985,58.1838,gas
98.669,42.9706,53.1127,112.51,101.054,76.0833,67.8406,74.7696,112.468,gas
76.1838,140.953,63.6985,44.6274,89.2548,60.7696,139.338,44.0416,0,gas
60.2843,27.8995,85.4558,70.4264,63.3553,29.5563,34.0416,49.9411,0,gas
36.7279,57.6985,28.4853,23.0711,0,0,43.4558,0,0,gas
0,0,0,212.267,73.799,194.61,0,0,0,gas
90.8701,86.8701,40.4853,46.4264,0,50.0416,49.6985,0,17.3137,gas
175.421,97.7401,183.238,143.64,72.669,54.9706,0,84.9706,187.882,gas
177.137,74.4264,26.0416,73.0122,129.154,95.8406,0,87.4558,89.9411,gas
95.9828,170.569,57.9411,87.8406,103.882,63.8406,0,86.6274,94.9117,gas
0,145.539,0,99.6396,109.338,101.64,12.8284,93.8406,96.5685,gas
88.7696,91.3553,0,67.9411,99.6396,81.0122,22.9706,94.0833,83.2548,gas
119.054,142.711,89.7401,0,99.0122,58.6274,0,175.74,84.0416,gas
83.397,113.397,87.9828,112.125,82.7107,114.368,47.2132,101.74,173.865,gas
98.5685,206.208,42.5269,56.7696,115.054,65.8406,16.7279,113.539,98.2254,gas
103.296,150.995,157.48,108.711,121.196,95.4975,143.338,102.953,81.397,gas
81.9828,106.225,121.296,71.7401,116.368,66.1838,179.279,81.8823,34.0416,gas
60.9117,101.539,114.811,103.196,101.296,102.368,100.811,93.1543,52.4264,gas
163.179,169.137,195.865,90.5685,103.782,89.9411,93.3553,111.497,58.0416,gas
105.74,113.64,69.3553,79.9828,98.3259,94.0833,103.497,73.7401,60.0833,gas
103.841,85.0122,208.368,101.882,90.4264,95.7401,145.439,7.65685,50.1838,gas
107.882,219.622,129.539,0,102.953,96.5685,130.953,57.6985,99.1543,gas
58.1838,199.907,194.291,113.924,116.368,97.4386,75.6396,109.338,84.3675,gas
193.522,159.279,107.296,99.6812,48.2843,92.4264,92.7107,118.167,279.421,gas
97.6812,108.752,69.7401,78.8112,75.7401,140.894,60.0833,66.669,102.51,gas
102.267,230.836,0,80.2254,85.8406,19.5563,65.397,89.8822,127.497,gas
152.853,203.078,112.953,90.1249,107.924,82.468,129.782,160.711,180.551,gas
75.598,194.167,55.4975,84.1838,109.296,93.598,13.6569,163.397,89.1127,gas
108.468,128.51,26.6274,65.3553,91.3553,98.8112,0,174.953,173.196,gas
59.8406,70.669,63.4558,76.8112,95.8406,51.6985,0,91.598,92.4264,gas
82.9117,89.4975,21.799,78.1838,89.3553,107.882,27.0711,92.4264,98.8112,gas
105.497,102.811,127.782,29.3137,120.811,103.154,57.4558,128.853,94.0833,gas
191.806,114.184,229.823,102.61,107.439,100.468,104.284,86.9533,117.983,gas
90.7696,206.693,166.953,104.267,104.61,106.61,80.4264,23.3137,105.841,gas
74.1838,84.8701,170.569,101.539,104.326,141.338,61.6985,0,48.8701,gas
107.355,101.012,182.953,97.9828,89.1127,73.1543,53.1127,56.5269,74.669,gas
94.5269,100.527,173.238,98.5685,88.4264,94.9117,129.924,69.3553,77.4975,gas
124.326,117.497,100.527,65.7401,91.598,198.551,91.598,77.9828,87.2965,gas
65.4558,150.811,165.983,91.598,93.8406,85.799,63.6985,42.6274,26.3848,gas
111.497,160.024,97.4975,58.9706,87.4558,84.9706,66.6274,57.598,56.8701,gas
71.9411,72.5269,33.799,91.598,40.3848,39.2132,38.3848,21.3137,40.0416,gas
56.6274,0,82.6274,103.74,115.255,45.5563,28.9706,10.8284,22.1421,gas
113.397,126.853,53.2548,27.3137,101.983,91.598,0,96.5685,89.9411,gas
94.669,120.368,82.468,87.2548,72.5269,94.669,12.2426,96.3675,198.108,gas
65.3553,130.368,32.2843,35.799,97.8406,70.5269,121.841,88.7696,40.2843,gas
110.711,148.853,56.0416,50.7696,107.497,109.882,11.6569,187.137,86.2254,gas
119.296,172.309,55.1127,56.669,112.125,117.196,106.711,152.51,65.8406,gas
0,0,0,141.924,101.64,92.1838,0,0,0,gas
31.799,29.8995,50.0416,136.853,54.3848,128.326,0,0,0,gas
97.9828,98.3259,103.355,104.953,66.2843,0,62.1838,54.7696,67.0122,gas
68.5269,105.941,45.1127,94.9117,102.569,55.4558,0,0,43.8995,gas
32.1421,0,0,125.439,143.095,105.397,0,0,19.8995,gas
182.024,96.1838,104.811,0,95.7401,92.4264,0,112.811,99.598,gas
76.669,106.953,71.3553,63.9411,87.0122,113.296,0,91.598,91.598,gas
126.368,132.326,50.669,56.2843,84.669,97.1543,55.2132,165.255,97.1543,gas
117.296,131.397,85.598,83.0122,118.61,112.368,50.3848,178.409,85.799,gas
80.669,142.267,18.7279,50.2843,99.6396,114.024,81.1127,98.8112,13.8995,gas
0,0,31.799,125.539,173.296,206.894,60.6274,0,0,injury
0,20.8284,22.1421,154.853,159.012,155.539,0,0,19.8995,injury
0,3.41421,19.8995,113.64,143.355,187.078,40.9706,0,0,injury
0,0,13.0711,172.995,174.569,140.167,33.3137,0,0,injury
0,0,22.1421,199.48,279.74,284.233,0,0,12.4853,injury
0,0,0,278.149,115.355,190.593,0,0,0,injury
0,0,77.2548,89.2548,216.368,177.622,39.4558,0,0,injury
0,0,0,148.61,200.711,119.439,0,0,0,injury
0,0,0,148.953,126.284,127.966,0,0,0,injury
0,0,40.5269,97.4975,114.284,145.966,0,0,17.5563,injury
24.9706,14.2426,61.598,189.966,94.3848,70.7696,31.6569,83.9411,24.4853,injury
19.8995,0,54.4264,171.196,178.083,144.794,0,0,44.6274,injury
0,8.82843,23.5563,126.024,174.426,131.74,35.6569,42.0416,39.3137,injury
0,0,33.799,159.296,159.941,67.4975,0,23.3137,37.799,injury
0,0,34.3848,199.279,107.456,123.823,61.6985,27.8995,33.799,injury
33.3137,0,0,71.0122,160.267,123.296,0,0,0,injury
0,0,0,60.1838,126.77,118.61,45.3137,0,0,injury
0,0,11.6569,121.054,143.497,94.9117,0,0,0,injury
0,0,0,70.2843,129.74,163.48,0,0,0,injury
0,0,0,210.267,122.225,142.995,0,0,0,injury
0,30.4853,14.8284,199.966,146.77,186.652,0,27.799,19.5563,injury
0,20.7279,46.4264,169.924,266.225,122.167,0,73.0122,31.799,injury
0,0,25.3137,383.747,132.77,198.167,48.6274,0,4.82843,injury
0,0,30.7279,198.309,318.853,184.066,0,0,10.2426,injury
0,0,28.3848,352.96,120.527,161.966,0,0,18.1421,injury
0,0,75.4975,102.669,146.77,206.208,84.669,70.7696,0,injury
109.255,14.4853,50.2843,245.421,93.2132,127.882,0,31.799,24.3848,injury
47.2132,0,30.7279,214.309,111.698,181.64,0,34.6274,0,injury
0,55.1127,19.3137,194.995,155.64,88.1838,0,0,23.5563,injury
0,0,24.7279,144.61,76.3848,96.0833,54.6274,23.0711,0,injury
0,0,42.5269,94.7696,160.87,105.983,56.8701,17.0711,8.82843,injury
0,0,44.1421,132.468,144.527,178.912,57.9411,52.5269,0,injury
0,0,36.3848,142.853,203.054,119.012,81.9411,23.5563,3.41421,injury
75.598,0,21.6569,105.497,233.338,108.184,80.4264,63.598,41.3137,injury
82.4264,0,14.4853,286.534,155.456,132.669,0,34.9706,0,injury
0,0,0,240.593,133.255,333.546,0,0,0,injury
0,0,31.3137,189.723,191.255,90.1249,0,0,6.82843,injury
0,0,0,251.421,256.711,159.48,0,0,0,injury
0,0,20,210.309,100.669,170.936,0,0,6.82843,injury
0,5.41421,8,138.811,260.953,118.167,0,0,0,injury
0,0,8,131.054,115.456,73.1127,43.3137,0,0,injury
0,0,29.799,291.664,148.426,138.409,72.5269,48.2843,26.9706,injury
0,0,71.397,315.078,186.225,126.894,77.598,39.2132,47.799,injury
0,0,26.3848,196.309,122.77,100.61,39.799,23.3137,32.1421,injury
54.9706,0,58.669,172.309,127.941,78.9117,27.6569,46.8701,116.426,injury
32.9706,32.7279,89.8822,202.267,138.184,150.368,0,0,28.9706,injury
0,43.799,40.8701,257.907,98.0416,122.569,0,42.2843,36.4853,injury
36.6274,0,64.4264,425.973,132.527,109.497,0,53.1127,0,injury
0,22.4853,18.4853,352.96,132.284,196.024,31.6569,0,3.41421,injury
46.9706,0,33.5563,219.037,253.882,81.0122,0,0,26.4853,injury
0,0,0,66.7696,169.941,171.279,0,0,0,injury
0,0,0,130.711,116.142,172.894,0,0,0,injury
0,0,0,152.024,124.527,186.752,0,0,0,injury
0,0,0,120.711,84.3848,85.3553,0,0,0,injury
0,0,0,113.882,102.728,94.2254,0,0,0,injury
0,0,0,200.995,178.083,127.681,0,0,0,injury
0,0,0,186.652,177.983,88.0833,0,0,0,injury
0,0,0,149.196,76.1421,199.037,0,0,0,injury
0,0,0,111.397,137.355,168.409,0,0,0,injury
0,0,0,145.054,96.0416,127.823,0,0,0,injury
12.4853,0,34.7279,128.225,203.74,135.48,0,0,24.1421,injury
0,0,0,132.368,152.811,112.125,0,0,0,injury
0,0,0,132.024,250.853,131.539,0,0,0,injury
0,13.6569,17.6569,113.882,188.669,172.836,0,0,11.6569,injury
0,0,0,83.598,79.9411,188.309,49.6569,0,0,injury
0,28.3848,46.0416,99.1543,121.255,211.463,0,0,34.6274,injury
0,0,24.3848,127.154,101.255,114.024,39.3137,0,0,injury
0,0,0,164.995,85.799,173.037,0,0,0,injury
0,0,0,165.338,138.711,130.51,0,0,0,injury
0,0,0,58.0416,126.125,140.995,10,0,0,injury
0,0,0,120.125,147.556,230.35,0,0,0,injury
0,0,0,91.1543,86.6274,124.569,0,0,0,injury
0,8.82843,18.4853,110.225,107.255,70.9117,0,0,0,injury
0,0,0,114.225,253.296,148.167,0,0,0,injury
9.65685,0,0,59.3553,134.527,116.61,35.3137,0,0,injury
0,0,0,0,189.681,112.024,0,0,0,injury
0,0,0,58.1838,201.296,174.066,37.6569,0,0,injury
0,0,0,100.569,288.953,238.291,0,0,9.65685,injury
0,0,0,145.539,371.664,142.267,0,0,0,injury
6.82843,0,37.799,230.51,139.255,177.439,0,0,18.4853,injury
13.0711,32.1421,0,189.196,164.527,217.765,0,0,20.4853,injury
13.8995,0,0,306.149,155.64,117.841,0,0,60.3848,injury
28.9706,0,0,230.794,175.113,136.326,0,0,22.1421,injury
0,3.41421,70.9117,400.718,213.74,149.397,0,52.8701,0,injury
26.3848,0,28.7279,274.409,101.799,237.907,0,34.6274,0,injury
132.267,0,55.4558,258.794,108.971,189.539,0,41.2132,0,injury
43.3137,0,0,197.238,91.9411,286.35,45.3137,8.82843,0,injury
55.598,0,0,122.225,232.225,172.024,37.3137,39.799,45.3553,injury
37.5563,19.8995,13.6569,166.309,90.1421,224.752,63.6985,30.9706,0,injury
0,0,0,179.338,121.255,118.267,0,0,0,injury
0,0,0,294.735,104.326,192.108,0,0,0,injury
0,0,0,120.125,146.77,196.35,0,0,0,injury
41.3137,0,0,377.463,178.711,163.137,0,0,0,injury
0,0,0,119.882,190.468,153.924,0,0,0,injury
37.8995,8.82843,10.2426,116.225,118.77,137.723,0,0,8.82843,injury
0,18.7279,0,107.397,194.468,149.48,0,0,13.6569,injury
0,0,0,133.539,138.083,180.409,0,0,0,injury
0,0,0,116.225,205.882,112.953,0,0,0,injury
0,0,63.4558,87.2548,84.0416,117.581,98.0833,6.82843,8.82843,injury
0,0,18.4853,85.4975,131.255,164.368,82.3848,0,0,injury
0,17.6569,0,247.522,91.6985,124.811,0,0,0,injury
0,15.8995,0,171.723,111.598,96.1838,72.6274,0,0,injury
36.9706,0,0,216.652,126.527,161.924,0,0,73.0122,injury
39.2132,57.2132,56.2843,168.267,81.2132,134.61,42.9706,36.9706,0,injury
0,0,27.8995,186.853,88.7279,195.924,0,17.0711,0,injury
67.1127,0,64.1838,102.711,125.598,95.0122,54.6274,18.7279,0,injury
62.7696,32.7279,0,165.095,133.397,114.77,50.9706,0,31.6569,injury
0,0,47.1127,163.196,117.355,146.368,0,38.6274,0,injury
0,18.4853,10,220.551,100.87,115.054,0,17.3137,0,injury
0,25.0711,20.9706,178.752,99.799,116.326,31.6569,24.1421,0,injury
62.7696,0,63.598,147.095,128.042,124.083,0,18.4853,0,injury
0,25.3137,67.598,171.924,89.2548,128.953,58.2843,0,0,injury
0,0,22.4853,183.48,246.066,174.569,31.6569,12.4853,0,injury
17.6569,22.9706,45.2132,124.61,166.426,325.563,46.6274,8.82843,0,injury
41.6985,29.3137,33.799,227.037,157.941,146.125,0,0,15.0711,injury
99.0122,0,51.1127,238.936,121.698,126.468,0,34.9706,19.0711,injury
93.9828,52.6274,54.5269,194.652,208.61,84.4264,0,52.1421,47.799,injury
25.3137,0,31.4558,99.397,139.497,135.983,66.5269,0,0,injury
99.0538,0,0,346.09,83.799,98.2254,0,0,91.3553,injury
85.9411,91.6985,97.4975,118.87,126.711,276.007,103.154,151.296,113.782,paramedics
25.5563,83.0122,117.497,43.5563,284.936,159.882,88.3848,360.049,120.61,paramedics
83.9411,63.6985,106.468,71.598,203.581,231.238,144.426,216.267,126.468,paramedics
131.397,103.598,97.4975,269.137,288.676,88.2843,80.0416,183.64,69.0122,paramedics
166.451,32.4853,99.1543,85.799,355.546,67.4558,76.8701,162.894,103.196,paramedics
68.1421,9.65685,93.0122,23.3137,128.527,89.9411,115.012,84.9706,125.012,paramedics
18.2426,0,163.196,59.1127,89.3553,88.2843,126.527,86.6274,125.255,paramedics
232.669,83.2132,78.669,27.3137,175.355,74.9706,99.9828,83.3137,97.2132,paramedics
91.1127,0,115.355,48.0416,90.8701,86.6274,135.012,82.4853,111.154,paramedics
87.4558,0,189.539,0,185.74,48.9706,124.87,83.3137,98.1838,paramedics
157.154,83.3137,106.326,80.1421,147.355,77.4558,21.6569,89.9411,204.995,paramedics
84.9706,89.1127,93.3553,84.1421,106.627,87.4558,78.8701,94.0833,163.154,paramedics
137.598,83.3137,118.184,52.1421,173.054,88.2843,72.8701,89.9411,103.012,paramedics
77.2132,83.3137,109.355,86.6274,108.77,88.2843,56.6274,90.7696,91.9411,paramedics
128.912,84.9706,116.184,83.3137,234.326,88.2843,122.042,183.924,85.5563,paramedics
203.037,85.799,91.8406,80,120.77,27.3137,119.012,103.213,117.64,paramedics
70.6274,54.9706,113.64,85.799,137.983,84.9706,124.669,84.9706,103.64,paramedics
75.0122,42.3848,130.669,84.1421,97.2132,84.9706,144.527,85.799,109.012,paramedics
80.6274,46.3848,119.355,178.368,138.184,86.6274,124.87,136.912,129.296,paramedics
239.723,83.9411,114.527,85.799,136.77,84.9706,114.527,117.113,133.841,paramedics
195.841,85.799,112.87,83.3137,92.3848,84.9706,147.841,85.799,123.598,paramedics
205.539,84.1421,114.042,82.4853,105.899,75.4558,157.497,82.4853,133.698,paramedics
169.841,88.8701,124.184,85.799,117.841,85.799,141.012,87.4558,84.9706,paramedics
107.255,82.4853,143.841,84.9706,96.3848,88.2843,145.841,86.6274,78.3848,paramedics
101.456,87.4558,128.326,84.9706,157.74,90.7696,155.154,83.3137,91.0122,paramedics
172.326,80.8284,107.698,83.3137,119.598,89.1127,102.042,90.7696,126.527,paramedics
132.426,84.9706,98.0416,83.3137,139.841,82.9706,114.527,85.799,213.48,paramedics
97.1127,0,101.64,84.9706,90.7696,83.3137,100.87,116.284,109.598,paramedics
298.167,84.9706,93.8406,83.3137,84.0416,68.6274,137.012,89.9411,107.355,paramedics
127.841,89.9411,58.1838,84.1421,167.64,86.6274,89.9411,122.225,92.1838,paramedics
132.752,45.8995,98.5269,84.1421,191.941,84.1421,115.012,89.1127,114.184,paramedics
123.054,49.799,88.7696,89.9411,90.9706,89.1127,126.426,84.9706,107.154,paramedics
83.2548,40.8701,86.2843,170.184,97.2132,92.4264,86.6274,84.9706,91.8406,paramedics
64.669,87.2132,0,93.9411,121.698,89.9411,89.9411,240.61,85.6985,paramedics
100.669,39.5563,97.4975,83.3137,74.3848,89.1127,150.326,85.799,117.983,paramedics
121.255,55.8406,92.4264,0,96.1838,91.598,122.669,95.4975,126.326,paramedics
101.456,83.9828,0,0,106.326,92.4264,108.426,94.9117,109.012,paramedics
37.6569,0,96.8112,71.1127,62.7696,114.61,103.698,92.4264,49.1127,paramedics
43.5563,46.7279,65.0122,64.3848,43.2132,57.2132,0,79.598,61.799,paramedics
22.7279,33.799,99.0538,96.0416,105.456,89.1127,80.1838,101.012,112.125,paramedics
139.556,84.9706,155.598,62.1421,105.556,86.6274,84.1421,100.142,103.782,paramedics
137.213,86.6274,134.77,109.314,125.799,34.4853,239.054,0,21.0711,paramedics
260.409,65.3137,124.527,98.9706,144.627,83.3137,189.782,88.2843,149.355,paramedics
89.1127,0,124.669,50.9706,186.711,88.2843,151.74,0,0,paramedics
140.042,89.3137,118.811,82.4853,123.213,299.882,105.355,38.4853,98.0416,paramedics
226.326,85.2132,118.468,83.3137,118.284,62.9706,21.0711,0,0,paramedics
87.4558,84.1421,111.64,100.426,102.527,89.1127,87.4558,16.8284,123.296,paramedics
138.083,84.1421,115.154,83.3137,197.355,81.6569,93.6985,32.8284,113.154,paramedics
150.77,83.3137,108.811,83.3137,195.255,2,175.255,21.6569,113.924,paramedics
99.8406,86.6274,111.296,86.6274,187.698,84.1421,93.3553,16.8284,123.439,paramedics
105.012,95.2548,67.6985,80.9706,93.6985,0,0,0,58.8701,paramedics
112.184,99.1127,68.5269,73.799,186.669,0,16.8284,0,118.083,paramedics
98.2843,88.5269,60.5269,85.6985,78.8701,38.6274,48.9706,0,32.9706,paramedics
134.912,93.3553,127.497,94.7696,141.74,0,73.6985,0,59.4558,paramedics
156.125,84.9706,76.0416,93.1127,79.4558,0,63.799,0,33.3137,paramedics
108.225,88.2843,0,84.1421,137.941,64.8284,108.669,87.4558,99.9828,paramedics
197.966,59.2132,94.9117,40.4853,82.3848,85.799,98.3259,89.9411,83.8406,paramedics
136.853,73.9411,91.7401,86.6274,261.681,50.1421,115.012,119.113,112.811,paramedics
72.2843,99.6396,33.4558,20,91.2132,91.598,127.355,96.3259,55.8406,paramedics
99.2965,102.569,78.8112,84.1421,83.5563,88.2843,111.154,93.2548,83.4975,paramedics
210.267,25.8995,0,86.6274,189.054,88.2843,105.841,88.0416,90.7107,paramedics
78.2843,66.2843,0,84.9706,99.799,85.799,115.841,94.9117,55.8406,paramedics
94.669,36.8701,82.4264,84.9706,109.941,87.4558,77.1127,114.853,32.6274,paramedics
120.77,64.5269,0,84.9706,140.326,89.1127,115.74,102.225,41.9411,paramedics
165.296,98.4264,25.5563,58.0416,106.042,104.368,260.492,101.539,9.07107,paramedics
18.8284,85.9411,88.2843,30.1421,96.6274,84.1421,138.184,77.799,134.527,paramedics
49.5563,120.284,130.669,63.3137,179.255,83.3137,132.527,83.3137,125.355,paramedics
65.4558,68.3848,117.64,0,224.225,85.799,131.598,92.4264,112.184,paramedics
50.2843,45.2132,256.593,88.2843,80.8701,48.1421,131.154,84.1421,101.497,paramedics
4.82843,63.799,104.669,89.1127,137.941,86.6274,107.698,82.4853,132.87,paramedics
99.4975,57.8406,59.9411,0,109.113,41.6569,86.6274,87.4558,57.0122,paramedics
103.355,56.9706,95.9828,84.9706,95.2132,84.9706,98.1838,86.6274,97.8406,paramedics
115.113,110.953,0,83.3137,99.799,93.0122,106.184,103.782,34.2843,paramedics
65.6985,52.0416,101.64,84.9706,145.941,86.6274,98.1838,98.8112,60.1838,paramedics
71.799,92.8701,77.1127,84.9706,175.154,92.4264,124.385,94.0833,178.811,paramedics
96.1421,74.9706,110.953,80.8284,100.042,93.0122,127.012,95.7401,65.9828,paramedics
87.2132,86.6274,110.811,86.6274,127.012,0,98.468,84.9706,115.841,paramedics
251.321,89.1127,90.468,85.799,129.213,88.2843,109.698,88.7696,113.782,paramedics
214.995,32.8284,98.9533,87.4558,112.042,90.7696,115.497,88.2843,97.7817,paramedics
156.853,95.799,101.782,82.4853,146.669,74.6274,103.698,85.799,112.468,paramedics
92.1838,80.8284,118.468,82.4853,149.456,73.3137,249.054,82.4853,112.811,paramedics
60.1838,104.61,25.799,86.6274,185.983,93.8406,102.184,99.8822,51.3553,paramedics
92.2254,0,0,128.569,84.9706,98.2254,123.497,108.267,6.24264,paramedics
70.1421,107.095,30.8701,66.7696,141.012,100.811,105.841,89.1127,90.8112,paramedics
164.811,77.3553,0,90.1838,85.799,112.125,115.64,101.539,6.82843,paramedics
64.9706,0,74.1421,102.527,243.154,40.4853,127.698,84.9706,89.5563,paramedics
0,0,59.598,30.1421,322.953,0,103.355,71.3137,114.184,paramedics
0,61.2132,117.012,86.0833,98.2843,0,133.556,82.4853,89.1127,paramedics
0,0,0,32.4853,190.87,0,143.841,172.527,81.6569,paramedics
0,89.9411,121.012,124.142,175.255,0,51.0711,81.6569,81.6569,paramedics
60.2843,91.6396,108.184,73.6985,84.6274,84.9706,145.899,84.1421,151.355,paramedics
0,87.4558,69.0122,53.3137,128.083,94.9117,109.213,83.3137,109.154,paramedics
75.598,108.468,29.2132,129.882,116.77,114.125,122.527,88.3259,89.5563,paramedics
48.3848,84.1421,89.9828,89.9411,99.5563,90.7696,98.0833,81.6569,104.527,paramedics
36.4853,26.3848,51.9411,88.2843,272.208,94.0833,97.7401,84.1421,116.184,paramedics
0,154.167,49.4558,266.953,101.012,94.9117,62.7279,84.9706,139.012,paramedics
