%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.0842473,0.0583804,0.0212418,0.0894816,0.18678,0.448725,0.0982054,0.804614,0.473243,0.0922233,0.0947897,0.0724401,0.113161,0.21664,0.225899,0.0314058,0,0,0.085992,0.34393,0.693458,0.0727817,0,0,0.0525922,0,0,paramedics
0.0906686,0.22744,0.181872,0.0764791,0.152778,0.222663,0.0764791,0.400794,0.191043,0.0738336,0.622054,0.371252,0.113757,0.2153,0.118599,0.0750361,0,0,0.0918711,0.576159,0.502225,0.0853776,0.369949,0.667255,0.030303,0.439394,0.463624,paramedics
0.0701543,0.341912,0.11946,0.0566538,0,0,0.0817261,0.345607,0.172142,0.0641273,0.237439,0.366803,0.105111,0.252482,0.242429,0.0754581,0.408088,0.229508,0.0884764,0.487071,0.726503,0.0667792,0,0,0.0397782,0,0,paramedics
0.11194,0.00559701,0.012931,0.102934,0.290713,0.103065,0.107308,0.428708,0.18191,0.0759135,0.244113,0.0835249,0.125322,0.53524,0.0838123,0.0774575,0,0,0.0885229,0.328773,0.635836,0.0589295,0.288972,0.249042,0.0833762,0.620564,0.616284,paramedics
0.178241,0.179874,0.188535,0.130401,0.0503472,0.25,0.133102,0.578851,0.353648,0.17554,0.372685,0.266667,0.107639,0.447917,0.358796,0.0999228,0.348958,0.148148,0.102238,0.254735,0.681397,0.0922068,0,0,0.13233,0.529915,0.563628,paramedics
0.161452,0.24424,0.127481,0.115978,0.0977864,0.294316,0.113892,0.60105,0.517531,0.14101,0.264775,0.306373,0.183563,0.243056,0.522604,0.0963705,0.278251,0.482135,0.176471,0.0307329,0.298475,0.123905,0.0619385,0.114597,0.145181,0.522416,0.540266,paramedics
0.147917,0.368803,0.199611,0.121667,0.148245,0.41213,0.115833,0.75796,0.717942,0.0708333,0.299769,0.278333,0.155833,0.293981,0.582222,0.0420833,0.453125,0.4,0.107083,0.107113,0.781838,0.115417,0.0763889,0.0419444,0.14625,0.626223,0.750682,paramedics
0.155449,0.230377,0.190842,0.106817,0,0,0.158489,0.891837,0.431915,0.0851064,0.300076,0.213948,0.172818,0.416553,0.326635,0.143726,0.175737,0.164894,0.0607903,0.273873,0.59627,0.123317,0.17517,0.0555556,0.117238,0.741497,0.582004,paramedics
0.168896,0.182621,0.379388,0.125418,0.157853,0.202899,0.154682,0.720777,0.37127,0.0857023,0,0,0.171405,0.547899,0.253623,0.103679,0.0123932,0.0719807,0.154264,0.1081,0.787879,0.11204,0,0,0.120401,0.411859,0.84058,paramedics
0.0989967,0.0759374,0.0791697,0.0715719,0.169887,0.143162,0.077146,0.553702,0.33956,0.0735786,0.36715,0.441795,0.125975,0.358213,0.730256,0.0639911,0.451691,0.0740385,0.0234114,0.0289855,0.469231,0.0327759,0,0,0.000222965,0,0,paramedics
0.0817264,0.334456,0.383558,0.0594582,0,0,0.0860882,0.358766,0.31882,0.0720845,0.245124,0.236103,0.0713958,0.0377585,0.191438,0.0693297,0.785173,0.282468,0.0693297,0.223485,0.943182,0.0160698,0.319865,0.361111,0.0971074,0.582643,0.629925,paramedics
0.0928519,0.0880638,0.231213,0.0845001,0.0918079,0.239936,0.102432,0.616394,0.2821,0.0085974,0.887006,0.797101,0.124539,0.247081,0.71723,0.0803242,0,0,0.0422501,0.141091,0.862527,0.0115451,0.279661,0.169082,0.0965365,0.528474,0.740762,paramedics
0.105495,0.102381,0.0628205,0.0331868,0.183045,0.596775,0.0571429,0.74951,0.263813,0.0949451,0.245714,0.221538,0.104835,0.0481481,0.212308,0.00835165,0.940476,0.917949,0.0703297,0.160714,0.476923,0.0158242,0.932143,0.938462,0.0892308,0.518293,0.484783,paramedics
0.09375,0.131088,0.539793,0.0690299,0.119141,0.214552,0.0907183,0.562033,0.496438,0.0883862,0.367188,0.424129,0.105877,0.36697,0.532857,0.0594683,0,0,0.083722,0.540373,0.874177,0.0153918,0.707031,0.511194,0.0979478,0.603675,0.619204,paramedics
0.134085,0.139803,0.25744,0.112155,0.101974,0.196429,0.123434,0.791745,0.520777,0.0501253,0.72807,0.535714,0.155388,0.453338,0.45431,0.0845865,0,0,0.0977444,0.117041,0.73027,0.119048,0.776358,0.520757,0.112155,0.163122,0.441404,paramedics
0.241818,0.305361,0.275897,0.178182,0,0,0.212727,0.855051,0.458222,0.154545,0.19697,0.206667,0.269091,0.263528,0.309524,0.192727,0.643939,0.448889,0.169091,0.477273,0.831667,0.185455,0.401515,0.384222,0.129091,0.260985,0.290222,paramedics
0.275132,0.293827,0.158573,0.148148,0,0,0.215168,0.429327,0.247411,0.185185,0,0,0.227513,0.270219,0.639526,0.165785,0,0,0.253968,0.19098,0.796786,0.149912,0,0,0.201058,0.274018,0.755686,paramedics
0.273292,0.31562,0.24515,0.196687,0,0,0.217391,0.596618,0.481481,0.167702,0,0,0.291925,0.55314,0.464727,0.15528,0,0,0.26294,0.13913,0.530159,0.20911,0.680757,0.381834,0.130435,0.297101,0.198413,paramedics
0.315657,0.321789,0.348325,0.277778,0,0,0.265152,0.747475,0.391975,0.189394,0,0,0.325758,0.611305,0.635328,0.242424,0.338435,0.290186,0.262626,0.20202,0.790123,0.19697,0.535714,0.568783,0.111111,0.170034,0.44856,paramedics
0.300654,0.195473,0.167756,0.359477,0.314815,0.313726,0.179739,0.449074,0.715686,0.218954,0.404321,0.398693,0.254902,0.356481,0.240196,0.238562,0.694444,0.426471,0.163399,0,0,0.189542,0,0,0.232026,0.561728,0.251634,paramedics
0.346667,0.444167,0.253333,0.243333,0.375,0.3,0.18,0.262037,0.572839,0.263333,0,0,0.256667,0.147222,0.614815,0.2,0.1875,0.1,0.143333,0,0,0.05,0,0,0.296667,0.575,0.716667,paramedics
0.316406,0.379051,0.226852,0.300781,0.1875,0.5,0.15625,0.210069,0.586806,0.304688,0.134259,0.162037,0.304688,0.3125,0.286458,0.210938,0.09375,0.078125,0.148438,0.104167,0.354167,0.234375,0,0,0.308594,0.25,0.84375,paramedics
0.269737,0.355751,0.162037,0.282895,0,0,0.302632,0.303258,0.238095,0.194079,0,0,0.325658,0.330734,0.219136,0.121711,0.210526,0.166667,0.289474,0.296575,0.46627,0.25,0,0,0.25,0.588972,0.460565,paramedics
0.347222,0.256173,0.173611,0.222222,0,0,0.1875,0.337963,0.604167,0.340278,0.313713,0.34995,0.131944,0.333333,0.234375,0.204861,0.554012,0.583333,0.201389,0.0925926,0.125,0.222222,0.291667,0.328125,0.3125,0.404321,0.630208,paramedics
0.118182,0.30146,0.578037,0.0886364,0.281636,0.378451,0.0977273,0.636758,0.417156,0.0890152,0.0462963,0.00808081,0.140152,0.437732,0.533523,0.094697,0,0,0.102652,0.566212,0.757676,0.0852273,0.546875,0.415909,0.0943182,0.478452,0.485617,paramedics
0.155384,0.338254,0.467783,0.116699,0.25,0.716312,0.15216,0.449381,0.235005,0.125725,0.444276,0.372813,0.17666,0.212121,0.537234,0.123146,0,0,0.165055,0.355045,0.651413,0.115409,0.528283,0.566076,0.121212,0.591717,0.411206,paramedics
0.119314,0.182844,0.355888,0.0929466,0.265265,0.13505,0.13909,0.7414,0.453437,0.0566908,0.436937,0.46748,0.162821,0.558818,0.625938,0.118655,0.797297,0.780488,0.126566,0.256156,0.802168,0.12261,0.145431,0.206736,0.141727,0.39713,0.674484,paramedics
0.182576,0.173588,0.0830247,0.137879,0.220484,0.163068,0.0636364,0.224747,0.741833,0.135606,0.0378788,0.2875,0.190152,0.350589,0.490923,0.128788,0.562879,0.15375,0.184091,0.382476,0.809458,0.147727,0.60599,0.510539,0.0992424,0.403737,0.23125,paramedics
0.133903,0.558907,0.433635,0.117379,0.50979,0.366647,0.105413,0.341276,0.522952,0.201709,0.237424,0.311005,0.19943,0.384615,0.456173,0.147578,0.397436,0.0944444,0.150997,0.465619,0.493058,0.125926,0.667532,0.489638,0.111111,0.486955,0.330292,paramedics
0.205529,0.160666,0.788791,0.11899,0.350427,0.899306,0.138221,0.24359,0.276042,0.127404,0.0384615,0.125,0.19351,0.473009,0.701206,0.0625,0.025641,0.203125,0.180288,0.471795,0.832292,0.111779,0,0,0.147837,0.490875,0.437149,paramedics
0.218794,0.0833333,0.16129,0.147265,0.173551,0.291398,0.137447,0.277053,0.496057,0.148668,0.155797,0.21467,0.227209,0.206809,0.752859,0.173913,0,0,0.239832,0.595008,0.813321,0.206171,0.224638,0.536738,0.115007,0.393985,0.194533,paramedics
0.201681,0.309173,0.478431,0.109244,0,0,0.158263,0.305934,0.346405,0.215686,0.339947,0.163807,0.229692,0.302375,0.509108,0.208683,0.291005,0.406863,0.161064,0.783333,0.703922,0.140056,0.598016,0.639216,0.0980392,0.279894,0.208415,paramedics
0.085044,0.773569,0.1773,0.197947,0.271465,0.826165,0.177419,0,0,0.0527859,0.636364,0.435484,0.239003,0.262795,0.37945,0.183284,0.452694,0.538829,0.168622,0.491684,0.725908,0.131965,0.419381,0.434319,0.068915,0.239313,0.125192,paramedics
0.0879121,0.647587,0.157666,0.20696,0.174603,0.67094,0.135531,0,0,0.18315,0.514922,0.542093,0.155678,0.269841,0.185897,0.186813,0.49251,0.633067,0.192308,0.484185,0.705552,0.168498,0.439268,0.295476,0.00732601,0,0,paramedics
0.16133,0.448276,0.3125,0.179803,0.4447,0.482672,0.208128,0.709706,0.11746,0.131773,0.755172,0.480952,0.242611,0.33908,0.206349,0.109606,0,0,0.135468,0.107553,0.860544,0.0800493,0.318966,0.154762,0.245074,0.82567,0.819444,paramedics
0.102304,0.0380952,0.150538,0.078341,0.25,0.150538,0.140092,0.577682,0.121484,0.117051,0.647619,0.201613,0.170507,0.416327,0.233359,0.107834,0,0,0.173272,0.228995,0.569415,0.130876,0,0,0.189862,0.856508,0.692832,paramedics
0.123702,0.106209,0.256536,0.151384,0.281961,0.103039,0.16436,0.351147,0.209658,0.102076,0,0,0.17474,0.21715,0.236066,0.110727,0,0,0.168685,0.317357,0.568264,0.147924,0.359367,0.496736,0.149654,0.823282,0.476431,paramedics
0.0626186,0.0816993,0.573477,0.135674,0.303922,0.0698925,0.166983,0.51824,0.293323,0.154649,0.231373,0.0222222,0.171727,0.113072,0.0641577,0.0910816,0,0,0.16888,0.612399,0.791354,0.118596,0,0,0.147059,0.76419,0.356819,paramedics
0.0814145,0.0657895,0.864583,0.135691,0.401316,0.554688,0.157072,0.354485,0.158937,0.101974,0,0,0.195724,0.582749,0.484722,0.137336,0.0853801,0.195139,0.147204,0.545569,0.781063,0.15625,0.174342,0.078125,0.184211,0.853801,0.638889,paramedics
0.132641,0.469996,0.373258,0.0882353,0.559883,0.355107,0.088812,0.30834,0.52767,0.125144,0.19424,0.144608,0.102076,0.0820625,0.36916,0.094579,0.165441,0.0147059,0.157439,0.294216,0.374118,0.077278,0.0294118,0.220588,0.0807382,0.49896,0.312438,paramedics
0.166964,0.255708,0.235406,0.0973214,0.263393,0.402083,0.141071,0.408746,0.318871,0.146429,0,0,0.179464,0.417659,0.579167,0.189286,0.222222,0.180556,0.186607,0.437678,0.726433,0.148214,0.214286,0.210417,0.158036,0.577799,0.586126,paramedics
0.167118,0.111934,0.188618,0.139115,0.438141,0.4786,0.0695574,0.2084,0.774933,0.245709,0.258802,0.252635,0.102078,0.160494,0.231707,0.149955,0.666667,0.617073,0.219512,0.525452,0.566929,0.116531,0.485957,0.569512,0.0813008,0.342593,0.153455,paramedics
0.140244,0.24375,0.34248,0.136433,0.349702,0.358449,0.147104,0.530294,0.349643,0.14253,0.292163,0.159892,0.1875,0.459635,0.487466,0.0685976,0.445312,0.463415,0.144055,0.70164,0.802285,0.124238,0.363056,0.46511,0.108232,0.657067,0.1597,paramedics
0.152047,0.26713,0.332164,0.0899123,0.266314,0.23726,0.120614,0.153858,0.168713,0.109649,0,0,0.184942,0.586677,0.643153,0.111842,0.640046,0.383772,0.154971,0.473765,0.866959,0.130117,0.577469,0.473879,0.126462,0.726543,0.287134,paramedics
0.130435,0.0912698,0.336957,0.112319,0.542907,0.460598,0.100932,0.343889,0.362929,0.105072,0.445933,0.293349,0.155797,0.142416,0.370652,0.0983437,0.489418,0.510467,0.150104,0.276377,0.757886,0.10766,0.359152,0.40308,0.0729814,0.297383,0.277314,paramedics
0.123547,0.0760031,0.306632,0.106105,0.401806,0.23354,0.107558,0.709821,0.434337,0.0876938,0,0,0.133721,0.604167,0.884582,0.0852713,0.220486,0.145349,0.109981,0.617978,0.689144,0.0775194,0.115278,0.0847545,0.132752,0.449884,0.469244,paramedics
0.137127,0.206876,0.63529,0.098645,0.361692,0.367196,0.0948509,0.357049,0.545865,0.101355,0.299006,0.288889,0.157724,0.247121,0.871142,0.102981,0,0,0.126287,0.500205,0.799925,0.115989,0.412602,0.450617,0.119241,0.497276,0.503272,paramedics
0.14518,0.133394,0.455506,0.113821,0.345528,0.276455,0.103949,0.348071,0.532968,0.0993031,0.231707,0.160714,0.179443,0.170732,0.460097,0.109756,0.544516,0.291511,0.137631,0.532425,0.772774,0.138211,0.5,0.419643,0.0911731,0.429167,0.285714,paramedics
0.169275,0.192936,0.438774,0.156472,0.722523,0.405263,0.107397,0.353342,0.601214,0.109531,0.306306,0.188596,0.182077,0.312563,0.443518,0.103841,0.573198,0.190789,0.150071,0.543325,0.828628,0.157895,0.166967,0.132164,0.127312,0.618419,0.356283,paramedics
0.122504,0.159378,0.274062,0.0995529,0.11354,0.178451,0.085544,0.421542,0.292652,0.0622951,0.150273,0.181818,0.118331,0.233499,0.321194,0.0679583,0,0,0.10611,0.182707,0.389669,0.0921013,0.0922131,0.0454545,0.0986587,0.649322,0.490608,paramedics
0.145068,0.26229,0.338585,0.104449,0.56463,0.327111,0.0515796,0.189394,0.808408,0.196647,0.344444,0.410372,0.104449,0.0639731,0.42435,0.132173,0.438076,0.444917,0.161831,0.478233,0.788041,0.113475,0.327722,0.442274,0.0818827,0.485401,0.198353,paramedics
0.221774,0.485632,0.340514,0.139785,0.833333,0.177419,0.165323,0.417695,0.351653,0.205645,0.382986,0.148118,0.146505,0,0,0.236559,0.276079,0.341427,0.224462,0.214616,0.47272,0.176075,0.350313,0.333277,0.0416667,0.106061,0.0821114,paramedics
0.119748,0.363095,0.0735294,0.152311,0.521757,0.441235,0.0367647,0.134199,0.838681,0.146008,0.680886,0.742491,0.132353,0.0330688,0.037037,0.158613,0.490146,0.286848,0.165966,0.418335,0.496615,0.164916,0.0373016,0.0519608,0.128151,0.438732,0.278207,paramedics
0.203077,0.317949,0.379238,0.167692,0.151282,0.362667,0.22,0.574264,0.395062,0.361538,0.329728,0.260833,0.206154,0.282051,0.0866667,0.215385,0.563864,0.642076,0.232308,0.565533,0.672541,0.243077,0.332265,0.33455,0.0215385,0.115385,0.06,paramedics
0.0721983,0.103423,0.234811,0.0829741,0.550781,0.511494,0.115841,0.585764,0.043295,0.0546875,0,0,0.128502,0.469531,0.504885,0.0996767,0,0,0.0751616,0.0299479,0.816092,0.103179,0.264974,0.181034,0.0697737,0.232552,0.217816,paramedics
0.0171278,0,0,0.084058,0.112319,0.154545,0.0893281,0.776475,0.374009,0.0650856,0.249799,0.665909,0.115152,0.557335,0.676267,0.0147563,0,0,0.0698287,0.256796,0.509566,0.0685112,0,0,0.0888011,0.827923,0.733939,paramedics
0.0834662,0.109428,0.042885,0.0901116,0.293074,0.399499,0.103934,0.427161,0.0413255,0.0624668,0.73739,0.428759,0.0917065,0.484007,0.583821,0.00611377,0,0,0.105263,0.142416,0.892463,0.0786816,0,0,0.0741627,0.666667,0.667544,paramedics
0.0512255,0.0392157,0.322222,0.0625,0.260076,0.412037,0.0620098,0.922666,0.0801852,0.0281863,0.625,0.75,0.108824,0.45775,0.751852,0.0230392,0,0,0.077451,0.0325708,0.61642,0.102696,0.188725,0.231019,0.0659314,0,0,paramedics
0.0569782,0.134233,0.399705,0.0657277,0.427454,0.741342,0.0943235,0.380817,0.203573,0.0533504,0,0,0.0898421,0.524648,0.563131,0.0371319,0,0,0.0731968,0.456182,0.906987,0.0819462,0,0,0.0527102,0.682316,0.836364,paramedics
0.0672619,0.250113,0.683214,0.0958333,0.371504,0.206746,0.131548,0.28719,0.108974,0.0904762,0.825397,0.566667,0.15,0.255622,0.388889,0.104167,0,0,0.130952,0.281746,0.879167,0.13869,0.193651,0.142778,0.18631,0.584259,0.551528,paramedics
0.117857,0.128753,0.575778,0.117857,0.0204082,0.10625,0.0872449,0.15876,0.401867,0.12551,0.357143,0.26875,0.132143,0.577685,0.351786,0.0964286,0.576589,0.482938,0.123469,0.400567,0.684722,0.121429,0.17517,0.147222,0.138776,0.766096,0.499234,paramedics
0.140351,0.418541,0.585143,0.14693,0.401761,0.44505,0.0460526,0.109375,0.763357,0.151864,0.37314,0.241541,0.177083,0.269676,0.434942,0.106908,0.403869,0.391874,0.16557,0.177315,0.574269,0.172697,0.156454,0.104922,0.155154,0.781002,0.287825,paramedics
0.110772,0.0503472,0.382114,0.13872,0.267361,0.273713,0.106707,0.287819,0.36904,0.107215,0.48669,0.457656,0.186992,0.731481,0.485095,0.132622,0.560185,0.295732,0.119411,0.754431,0.790623,0.14939,0.384645,0.173893,0.144817,0.779321,0.507227,paramedics
0.079242,0.0493827,0.426357,0.0986219,0.55161,0.310988,0.0572782,0.118827,0.580426,0.0667528,0,0,0.145134,0.520133,0.623004,0.088286,0.464021,0.640199,0.113695,0.645317,0.771816,0.141688,0.231628,0.163898,0.154608,0.773601,0.434992,paramedics
0.0352871,0,0,0.0669856,0.743835,0.107586,0.0675837,0.140365,0.692389,0.116627,0,0,0.131579,0.141595,0.461832,0.105861,0.44991,0.45494,0.132177,0.250325,0.854887,0.145933,0,0,0.177632,0.789489,0.418202,paramedics
0.103583,0.0614657,0.345029,0.100224,0,0,0.117021,0.427736,0.328859,0.0604703,0,0,0.150616,0.24537,0.294408,0.0979843,0.388298,0.184211,0.093505,0.354925,0.581482,0.139418,0.218676,0.0662768,0.170773,0.449173,0.450292,paramedics
0.161863,0.117209,0.422559,0.129342,0.4595,0.396932,0.13082,0.350674,0.307374,0.131559,0.506098,0.498737,0.184035,0.376016,0.191667,0.127125,0.228997,0.206229,0.138211,0.73132,0.8367,0.141907,0.150406,0.040404,0.198078,0.592593,0.507295,paramedics
0.0924012,0.154255,0.3,0.12462,0.160284,0.28381,0.126444,0.332086,0.15553,0.0905775,0.584515,0.260317,0.168389,0.35233,0.246259,0.112462,0.308511,0.228571,0.0905775,0.695308,0.602564,0.153191,0.151596,0.107143,0.161702,0.608511,0.690476,paramedics
0.0939024,0.0598916,0.393889,0.0890244,0.493225,0.282639,0.140854,0.312615,0.188045,0.132927,0.238821,0.181771,0.17439,0.232905,0.359956,0.123171,0.523261,0.224306,0.131098,0.610918,0.853571,0.158537,0.696206,0.576111,0.146341,0.877507,0.435556,paramedics
0.106211,0.744565,0.385714,0.0981366,0.0764895,0.594709,0.119255,0.454283,0.233213,0.0875776,0.480676,0.409524,0.149689,0.0786882,0.411966,0.0968944,0.396739,0.1,0.119255,0.182389,0.49544,0.126708,0.374396,0.279894,0.157764,0.582345,0.602886,paramedics
0.145711,0.478744,0.561562,0.0810811,0.242754,0.209459,0.118684,0.561905,0.401416,0.111046,0.0821256,0.165165,0.153349,0.10467,0.518519,0.0987074,0.445652,0.0608108,0.143948,0.160225,0.583584,0.122209,0.0615942,0.036036,0.159812,0.828272,0.758401,paramedics
0.133065,0,0,0.147581,0.58545,0.43207,0.15,0.421688,0.251999,0.0879032,0.6375,0.448925,0.176613,0.404167,0.0842294,0.130645,0,0,0.134677,0.5325,0.697696,0.129839,0,0,0.195161,0.74504,0.631848,paramedics
0.115205,0.515366,0.447154,0.10794,0.304563,0.585014,0.0949663,0.514238,0.569796,0.118838,0.396769,0.517051,0.155682,0.201596,0.439363,0.0939284,0.599882,0.348238,0.129735,0.70528,0.867044,0.119875,0.216312,0.52439,0.124546,0.812701,0.687731,paramedics
0.105072,0.0507246,0.439815,0.146135,0.141304,0.349537,0.111715,0.341765,0.18388,0.0972222,0.736343,0.502849,0.17029,0.321155,0.41821,0.129227,0.152174,0.262731,0.114734,0.347258,0.282861,0.147343,0,0,0.158213,0.829308,0.593621,paramedics
0.0620491,0.0396825,0.464646,0.134921,0.126984,0.623737,0.156566,0.522902,0.357418,0.121934,0.619048,0.465909,0.179654,0.230864,0.235466,0.106061,0.410714,0.242424,0.163059,0.2405,0.81007,0.163781,0.130952,0.117845,0.175325,0.806507,0.641985,paramedics
0.124725,0.481823,0.570519,0.108791,0.323718,0.321429,0.111538,0.388323,0.469474,0.191758,0.398878,0.464286,0.0917582,0.514569,0.515368,0.0873626,0.798351,0.363559,0.146703,0.355433,0.775558,0.145055,0.0432692,0.126984,0.124725,0,0,paramedics
0.117812,0.0289855,0.102151,0.171809,0.213768,0.370968,0.146564,0.594999,0.554572,0.13324,0.300725,0.379928,0.169705,0.287879,0.244135,0.0792426,0,0,0.152875,0.395411,0.716487,0.170407,0.181159,0.300269,0.157083,0.783499,0.367599,paramedics
0.12193,0,0,0.213158,0.676901,0.33642,0.135965,0.318296,0.131746,0.135088,0.310916,0.638889,0.192105,0.902047,0.444444,0.108772,0.268748,0.183007,0.115789,0.453711,0.672041,0.104386,0.559211,0.841667,0.19386,0.475877,0.659161,paramedics
0.03125,0.01,0.177083,0.1,0.345,0.171875,0.1375,0.583323,0.305447,0.07125,0.175185,0.516204,0.17,0.753926,0.746296,0.13625,0.085,0.139323,0.119375,0.567184,0.544377,0.181875,0.523909,0.413948,0.160625,0.87963,0.417824,paramedics
0.0704225,0.414525,0.589989,0.0761518,0.455615,0.336597,0.0916687,0.632983,0.310875,0.0732872,0.249478,0.0929065,0.112437,0.30193,0.479975,0.0472667,0,0,0.0709,0.61119,0.876047,0.0670804,0.359155,0.421846,0.0783003,0.471496,0.324052,paramedics
0.107843,0.120188,0.57451,0.109477,0.223958,0.223856,0.111111,0.630749,0.317459,0.0486111,0,0,0.156454,0.1925,0.43634,0.101716,0.03125,0.147059,0.0980392,0.165201,0.905519,0.0767974,0.419271,0.551797,0.125,0.764275,0.662672,paramedics
0.155939,0.198936,0.30964,0.0800628,0,0,0.121926,0.578839,0.347877,0.117216,0.415954,0.456774,0.167975,0.0478632,0.432653,0.148613,0,0,0.159602,0.394112,0.508692,0.139717,0,0,0.125065,0.55634,0.666784,paramedics
0.129982,0.121431,0.561795,0.0942029,0,0,0.124547,0.469284,0.23312,0.0788043,0.49103,0.528684,0.140851,0.239429,0.662158,0.0919384,0,0,0.169384,0.184877,0.861433,0.0597826,0.0289352,0.13285,0.119565,0.853781,0.698873,paramedics
0.138534,0.140432,0.492908,0.0893617,0,0,0.14279,0.298594,0.124146,0.118676,0.395442,0.368863,0.174941,0.46214,0.582151,0.119622,0.0555556,0.159574,0.157447,0.222634,0.837667,0.132388,0.122222,0.13948,0.153664,0.897178,0.554407,paramedics
0.16568,0.011396,0.017094,0.196252,0.128205,0.175214,0.122288,0.354229,0.681319,0.139053,0,0,0.225838,0.415547,0.246642,0.133136,0.657276,0.454706,0.196252,0.534256,0.707468,0.200197,0.203704,0.0498575,0.135108,0.551282,0.135897,paramedics
0.147005,0.0643275,0.045977,0.209619,0.0988304,0.0490421,0.164247,0.671102,0.418462,0.135209,0.369883,0.261494,0.186025,0.379934,0.170811,0.107985,0.881579,0.87931,0.166062,0.585695,0.733864,0.144283,0.112183,0.564815,0.129764,0.68679,0.226504,paramedics
0.0744898,0.0742857,0.666667,0.140816,0.719286,0.297321,0.118367,0.431667,0.70625,0.044898,0,0,0.156122,0.263452,0.597396,0.127551,0.778968,0.534921,0.291837,0.269669,0.330688,0.217347,0.217519,0.312022,0.117347,0.39497,0.315946,paramedics
0.0816176,0,0,0.169853,0.148333,0.236415,0.122794,0.428835,0.565564,0.0507353,0,0,0.2375,0.673222,0.648418,0.183088,0.458019,0.756375,0.15,0.483002,0.707368,0.103676,0.497069,0.202308,0.0102941,0,0,paramedics
0.0982857,0.0666667,0.136667,0.184,0.668254,0.345714,0.114286,0.28617,0.649594,0.110857,0,0,0.198857,0.440917,0.50321,0.137143,0.724663,0.266928,0.179429,0.466017,0.700303,0.237714,0.56545,0.507434,0.259429,0.465034,0.573333,paramedics
0.0674731,0.199846,0.251195,0.075,0.684722,0.182796,0.0954301,0.422797,0.0998647,0.0747312,0.438167,0.440331,0.113172,0.465106,0.857117,0.0784946,0,0,0.0704301,0,0,0.0349462,0.404167,0.561828,0.0763441,0.495822,0.564254,paramedics
0.109575,0.161678,0.272458,0.0949821,0.189516,0.589947,0.0862775,0.586739,0.357237,0.0857655,0.191532,0.196429,0.108807,0.335298,0.771367,0.0657962,0,0,0.0688684,0.342742,0.93254,0.0409626,0.266129,0.772487,0.0829493,0.577564,0.757904,paramedics
0.122256,0.259097,0.26946,0.0702973,0.0437158,0.0310734,0.0905807,0.509545,0.510349,0.0816894,0.432814,0.439288,0.123645,0.310474,0.773258,0.0686302,0.47541,0.0338983,0.0736316,0.414953,0.915357,0.0561267,0.140369,0.266949,0.118366,0.547452,0.5084,paramedics
0.107601,0.270282,0.520225,0.0367232,0.169492,0.0917208,0.085773,0.341326,0.298495,0.084489,0.394068,0.456439,0.110426,0.410421,0.857856,0.0760144,0.510829,0.0681818,0.0695942,0.189266,0.482323,0.0451977,0.206215,0.174242,0.0816641,0.678651,0.738718,paramedics
0.0697044,0.262616,0.649122,0.0862069,0.28477,0.199286,0.0866995,0.427851,0.414267,0.0775862,0.202586,0.183929,0.125616,0.391169,0.794029,0.0761084,0.473851,0.220476,0.0741379,0.607957,0.932967,0.0470443,0.109195,0.0988095,0.10197,0.357878,0.314147,paramedics
0.0767463,0.853152,0.627691,0.180147,0.462076,0.447244,0.0579044,0.0823926,0.223748,0.0592831,0.0490196,0.608073,0.162224,0.422386,0.620226,0.0574449,0.455882,0.308594,0.00735294,0.897059,0.953125,0.151654,0.306754,0.891725,0,0,0,person
