%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person police, road-block}

@DATA
0.0996972,0.0580666,0.00259516,0.0497405,0.00183824,0.253136,0.685554,0.00151384,0.016436,fire-brigade
0.221074,0.0389641,0,0.100024,0.00415776,0.0504871,0.198622,0.000712758,0.00106914,fire-brigade
0.12212,0.0302995,0.081106,0.157949,0.106336,0.0329493,0.117166,0.0395161,0,fire-brigade
0.290002,0.246363,0.023782,0.146156,0.00450242,0.0303625,0.0278227,0.00565689,0,fire-brigade
0.0360644,0.181723,0.00315126,0.229809,0.0100373,0.104575,0.0472689,0.00070028,0.00151727,fire-brigade
0.209596,0.0199495,0.0194444,0.214394,0.0244949,0.0265152,0.162626,0.0909091,0.00858586,fire-brigade
0.184211,0.138838,0.0258621,0.106171,0.0127042,0.0571688,0.0753176,0.0716878,0.0358439,fire-brigade
0.0469755,0.0341055,0.034749,0.00579151,0.377413,0.129022,0.000965251,0.284749,0.0157658,fire-brigade
0.00303951,0.0167173,0,0.316109,0.353495,0.0547112,0.0164134,0.0829787,0.00607903,fire-brigade
0.0689394,0.00113636,0.0125,0.175,0.1875,0.134091,0.127652,0.475,0.032197,fire-brigade
0.142191,0.000582751,0.00291375,0.41317,0.00378788,0.0364219,0.407051,0.0125291,0.00378788,fire-brigade
0.148016,0.0424603,0.0130952,0.00833333,0.00277778,0,0.138492,0.0718254,0.0345238,fire-brigade
0.0975379,0.0336174,0.0246212,0.0260417,0.356534,0.0975379,0.0350379,0.03125,0,fire-brigade
0.319777,0.168262,0.041866,0.0733652,0.110845,0.011563,0.190989,0.124402,0.0362839,fire-brigade
0.00150376,0.0759398,0.0218045,0.318797,0.333835,0.0169173,0.0037594,0.0981203,0.0093985,fire-brigade
0.0924765,0.0214211,0.00365726,0.141066,0.00731452,0.200627,0.0417973,0.0679206,0,fire-brigade
0.12674,0.0794872,0.00769231,0.0937729,0.152015,0.059707,0.109524,0.0406593,0,fire-brigade
0.0528256,0.0348075,0.0045045,0.0524161,0.528665,0.0470925,0.0855856,0.0331695,0,fire-brigade
0.182622,0.0109261,0.000520291,0.0332986,0.0468262,0.0582726,0.242976,0.024974,0,fire-brigade
0.26883,0.192308,0.0196314,0.00360577,0,0.0729167,0.179888,0.123397,0,fire-brigade
0.00314987,0.0500663,0.0359748,0.00547082,0.000497347,0.148873,0.128481,0.0581897,0.0288462,fire-brigade
0.208367,0.0691837,0.00244898,0.0918367,0.0108163,0.0620408,0.00204082,0.00163265,0.025102,fire-brigade
0.129796,0.0265306,0.00714286,0.246327,0.0157143,0.0969388,0.328776,0.057551,0.0177551,fire-brigade
0.32234,0.00824468,0.0106383,0.172606,0.00691489,0.0143617,0.0268617,0.00691489,0.00425532,fire-brigade
0.241356,0.114029,0.0382314,0.0146277,0.040891,0.189495,0.0814495,0.0625,0.049867,fire-brigade
0.165635,0.208978,0,0.297214,0.123839,0.0232198,0.142415,0.0572755,0,fire-brigade
0.0424837,0.00653595,0.00980392,0.251634,0.0408497,0.0996732,0.0996732,0.0294118,0,fire-brigade
0.0482456,0.127193,0,0.14693,0.139254,0.0274123,0.137061,0,0,fire-brigade
0.00416667,0.04375,0,0.204167,0.0145833,0.145833,0.3,0.0645833,0,fire-brigade
0.130435,0.0076087,0.0673913,0.111957,0.198913,0.0152174,0.0597826,0.00543478,0,fire-brigade
0.0145688,0.0699301,0.0101981,0.242133,0.0201049,0.004662,0.107809,0.0131119,0.0480769,fire-brigade
0.0771693,0.0995733,0,0.372688,0.285917,0.0305832,0.316856,0.0490754,0.0334282,fire-brigade
0.0225564,0.0169173,0,0.204574,0.203321,0.0827068,0.29292,0.0607769,0.0194236,fire-brigade
0.0184295,0.0381944,0.00106838,0.00747863,0.0325855,0.0120192,0.0232372,0.0494124,0.0130876,fire-brigade
0.0566281,0.0324968,0.011583,0.243887,0.0199485,0.00772201,0.264801,0.00579151,0.00933076,fire-brigade
0.340645,0.0258065,0.00580645,0.214194,0.254194,0.0354839,0.0264516,0.236129,0.00387097,fire-brigade
0.000909091,0.00363636,0.0145455,0.00909091,0.000909091,0.0890909,0.0972727,0.0318182,0,fire-brigade
0.282051,0.134615,0.0392628,0.0673077,0.0977564,0.00240385,0.0825321,0.0320513,0,fire-brigade
0.118391,0.0390805,0.0183908,0.0201149,0.0712644,0.0477011,0.105172,0.0241379,0,fire-brigade
0.0988142,0.00527009,0.0342556,0.459816,0.227273,0.0461133,0.0487484,0.0349144,0,fire-brigade
0.0745968,0.047001,0.015121,0.239919,0.0189012,0.0142389,0.2781,0.0743448,0.062374,fire-brigade
0.100554,0.0442131,0.303953,0.312452,0.0367647,0.0582506,0.263751,0.0108862,0.13751,fire-brigade
0.0236425,0.0634615,0.00599548,0.121833,0.013009,0.00644796,0.113914,0.00226244,0.00791855,fire-brigade
0.157929,0.0829421,0,0.0997653,0.00521648,0.0358633,0.210876,0.00352113,0.103417,fire-brigade
0.227193,0.00952381,0.0426065,0.146366,0.0295739,0.0102757,0.085213,0.00689223,0.00689223,fire-brigade
0.0404472,0.329675,0.102033,0.271748,0.0319106,0.0300813,0.0221545,0.046748,0.0772358,fire
0.0123018,0.240569,0.15883,0.117824,0,0.188081,0.00218699,0.0174959,0.00546747,fire
0.00138504,0.0807941,0.160896,0.0436288,0.0205448,0.0609418,0.021699,0.0810249,0.0122345,fire
0.0512821,0.0279035,0.0160256,0.293741,0.427602,0.209276,0.063914,0.330128,0.025264,fire
0.00231911,0.0112863,0.0935374,0.109153,0.000309215,0.0166976,0.00927644,0.0183983,0.0723562,fire
0.00487805,0.0288618,0.00772358,0.0186992,0,0.0739837,0.049187,0.05,0.0207317,fire
0.00892857,0.00372024,0.00595238,0.00223214,0,0.046503,0.0390625,0.0119048,0.0282738,fire
0.00378788,0.0208333,0.0132576,0.0325126,0,0.101641,0.0129419,0.030303,0.0173611,fire
0.00495627,0.0451895,0.03207,0.0233236,0,0.090379,0.0714286,0.0472303,0.0172012,fire
0.0431818,0.0431818,0.0340909,0.0133117,0,0.0253247,0.0327922,0.0168831,0.0457792,fire
0.0183511,0.0710106,0.00292553,0.14867,0.00691489,0.0582447,0.018617,0.018617,0.012234,fire
0.000258264,0.0717975,0.0154959,0.404959,0.0072314,0.0503616,0.0637913,0.071281,0.0211777,fire
0.064488,0.0803922,0.0169935,0.00501089,0,0.0228758,0.0477124,0.0213508,0.0111111,fire
0.1746,0.0252544,0.0681323,0.161519,0,0.0139898,0.083939,0.041061,0.0308866,fire
0.185158,0.02282,0.22115,0.0172542,0,0.0890538,0.00909091,0.125046,0,fire
0.00673759,0.00851064,0.0445035,0.00106383,0.00638298,0.0338652,0.0147163,0.0434397,0.0175532,fire
0.0011825,0.0177375,0.0250296,0.0299566,0.0463145,0.0163579,0.0392196,0.0368546,0.00610958,fire
0.23269,0.314645,0.0644914,0.321998,0.011489,0.0488664,0.0110294,0.00428922,0.00153186,fire
0.00808824,0.0319853,0.0865809,0.0154412,0.0132353,0.0926471,0.0637868,0.0233456,0.00349265,fire
0.0097561,0.00522648,0.0162021,0.127526,0.0149826,0.120906,0.039547,0.011324,0.00313589,fire
0.00432692,0.0423077,0.0346154,0.0225962,0,0.0153846,0.0302885,0.000480769,0.101923,fire
0.0138889,0.0763889,0.010101,0.0448232,0,0.0189394,0.0176768,0.0536616,0.00378788,fire
0.0456885,0.020592,0.019305,0.0122265,0,0.00514801,0.003861,0.039897,0.249035,fire
0.00600962,0.0246394,0.0612981,0.204327,0.190505,0.222957,0.0138221,0.0432692,0.000600962,fire
0.0407843,0.105098,0.00156863,0.0282353,0,0.027451,0.0109804,0.0505882,0.0152941,fire
0.0219342,0.0565803,0.065678,0.0107178,0,0.0118395,0.0644317,0.0216849,0.0856181,fire
0.00262369,0.0138681,0.0665917,0.0112444,0,0.0291104,0.00749625,0.00149925,0.0153673,fire
0.0705034,0.00452102,0.0706256,0.0182063,0,0.0304252,0.0128299,0.030303,0.0230938,fire
0.0166667,0.000828157,0.0652174,0.0253623,0,0.0106625,0.015942,0.0995859,0.0104555,fire
0.00618581,0,0.0728291,0.00105042,0,0.00373483,0.019141,0.0289449,0.0218254,fire
0.0657277,0.0137783,0.0424576,0.0141866,0,0.028067,0.0290876,0.0191876,0.018167,fire
0.0682773,0,0.0122899,0.045063,0,0.0328782,0.0519958,0.0181723,0.0183824,fire
0.00442152,0,0.0590764,0.00110538,0,0.0214935,0.0092115,0.0117907,0.039548,fire
0.0426471,0,0.0580882,0.0102941,0,0.0210084,0.00756303,0.000105042,0.0165966,fire
0.046532,0.000219491,0.0383011,0.000219491,0,0.00395083,0.00559701,0.029741,0.0140474,fire
0.0881661,0.0203762,0.00274295,0.0736677,0.00626959,0.00039185,0.11873,0.0164577,0.015674,fire
0.274001,0.184556,0.0700656,0.11777,0.00566488,0.0202743,0.00506857,0.0429338,0.00387597,fire
0.0490196,0.0283798,0.121775,0.0154799,0,0.0144479,0.000773994,0.167957,0.0229618,fire
0.00805556,0.0477778,0.0502778,0.0266667,0,0.0219444,0.0233333,0.03,0.025,fire
0.0379171,0.0250253,0.0374115,0.00151668,0,0.0144085,0.00834176,0.0353893,0,fire
0.0248062,0.0375969,0.0569767,0.114729,0,0.393023,0,0.0275194,0.00891473,fire
0.0391616,0.0341975,0.0427468,0.00634308,0.0466078,0.0358522,0.0182019,0.0267512,0,fire
0.132754,0.0082713,0.00661704,0.186931,0.293631,0.19024,0,0.0397022,0.0169562,fire
0.0486111,0.0261752,0.042735,0.0101496,0,0.0104167,0.0462073,0.0178953,0,fire
0.205742,0.0170455,0.206938,0.0188397,0,0.00867225,0.00299043,0.229665,0.00448565,fire
0.0107601,0.16369,0.00160256,0.190247,0,0.0180861,0.0354853,0.00915751,0.0343407,fire
0.00870827,0.11732,0.0505564,0.037494,0,0.00798258,0.00749879,0.00919207,0.0203193,fire
0.0190292,0.165747,0.0328185,0.0113072,0,0.0102041,0.00634308,0.00744622,0.0259239,fire
0.00593395,0.0149639,0.00103199,0.0337977,0,0.00954592,0.0343137,0.00257998,0.110423,fire
0.041,0.02475,0.00275,0.25825,0.007,0.02275,0.007,0.04025,0.31925,fire
0.0128968,0.0367063,0.0456349,0.151786,0.0178571,0.00992063,0.0436508,0.047619,0.0257937,fire
0.0408654,0.00961538,0.161058,0.0384615,0,0.0264423,0,0.0625,0.199519,fire
0.103784,0.0589189,0.0589189,0.111892,0,0.0297297,0.0124324,0.072973,0.0124324,fire
0.00416233,0.0145682,0.0416233,0.0291363,0,0.0135276,0.028616,0.245578,0,fire
0.223684,0.0136452,0.0268031,0.0180312,0,0.0160819,0.168616,0.100877,0.0219298,fire
0.0199864,0.0487805,0.0924797,0.0464092,0,0.130081,0.0128726,0.125678,0.0186314,fire
0.0761628,0.23314,0.0537791,0.0302326,0,0.0386628,0.0462209,0,0.0264535,fire
0.0878848,0.0526316,0.019861,0.00645482,0,0.050149,0.0171301,0.0171301,0.0441907,fire
0.00908521,0.0263158,0.0213033,0.00469925,0,0.0213033,0.016604,0.00501253,0.0454261,fire
0.0541071,0.0221429,0.00696429,0.000178571,0,0.0551786,0.0519643,0.0401786,0.0173214,fire
0.130313,0.0328789,0.0918204,0.00280674,0,0,0,0.0725742,0.0821973,fire
0.0264881,0.0160714,0.0223214,0.0119048,0,0.0014881,0.0110119,0.0348214,0.0660714,fire
0.0483871,0.00169779,0.0288625,0,0,0.057725,0.0229202,0.0398981,0,fire
0.0464286,0.351339,0.161607,0.0375,0,0.009375,0.0138393,0.0258929,0.03125,fire
0.0631579,0.0342105,0.075188,0.00263158,0,0.0139098,0.0116541,0.0334586,0.00676692,fire
0.0227273,0.0147186,0.00151515,0.00227273,0,0.0377706,0.0417749,0.00725108,0.201082,fire
0.000852515,0.0920716,0.0260017,0.181302,0.141091,0.0383632,0.0191816,0.000142086,0.00625178,fire
0.0131884,0.202029,0.0218841,0.159275,0.000869565,0.0269565,0.00492754,0.082029,0.0324638,fire
0.19681,0.212321,0.0525315,0.0882353,0.00307287,0.00497512,0.0130231,0,0.0143401,fire
0.00120773,0.328502,0.00295223,0.20263,0.055153,0.0378422,0.155931,0.00456253,0.00496511,fire
0.00492754,0.0113043,0.0450725,0.0924638,0,0.0663768,0.173188,0.00246377,0.0401449,fire
0.00451632,0.0837704,0.0164627,0.0240385,0,0.00932401,0.0936772,0.0568182,0.00305944,fire
0,0.211083,0.0104017,0.0132712,0,0.00071736,0.0435796,0.0136298,0.187231,fire
0.00712251,0.003663,0.0042735,0.0181115,0.00834351,0.124746,0.0606431,0,0.000814001,fire
0.0980903,0.102083,0.122917,0.053125,0,0.00451389,0.0336806,0.0111111,0.0182292,fire
0.015006,0.0580732,0.0183073,0.0333133,0,0.0897359,0.0657263,0.163415,0.020108,fire
0.0830729,0.0643229,0.0520833,0.00546875,0,0.0252604,0.0635417,0.0242188,0.00963542,fire
0.0157585,0.0178953,0.0301816,0.00320513,0,0,0.0251068,0.130609,0.0240385,fire
0.0367823,0.000598086,0.03439,0.00119617,0,0.00328947,0.0789474,0.0245215,0.041866,fire
0.0693878,0.0037415,0.0486395,0.0173469,0,0.00544218,0.0204082,0.397619,0.0207483,fire
0.0053834,0.108587,0.0548845,0.0270483,0,0.000919118,0.0383403,0.00459559,0.00787815,fire
0.0145306,0.0419151,0.0510432,0.257452,0.0510432,0.0622206,0.0286885,0.0052161,0.206036,fire
0,0.109867,0.235169,0.136653,0.00484262,0.0650726,0.00393462,0.0239104,0.0157385,fire
0.0660677,0.0121564,0.0221987,0.114165,0,0.0699436,0.0491543,0.0813953,0.0130374,fire
0.00426439,0.119758,0.0414001,0.443141,0,0.0131485,0.0501066,0.0508173,0,fire
0.115854,0.0226965,0.0237127,0.0392954,0,0.00846883,0.155149,0.0284553,0.0267615,fire
0.0110714,0.0182143,0.0367857,0.0275,0,0.00321429,0.0332143,0.0589286,0.0146429,fire
0.0260382,0.0405405,0.130191,0.0125247,0,0.0131839,0.038563,0.0283454,0.0164799,fire
0.00645933,0.0069378,0.0198565,0.0291866,0,0.0165072,0.126555,0.0179426,0.0279904,fire
0.0203804,0.0891304,0.0138587,0.0192935,0,0.0342391,0.0160326,0.0203804,0.0160326,fire
0.0933373,0.0342137,0.0195078,0.0171068,0,0.0015006,0.0459184,0.00510204,0.0459184,fire
0.0163884,0.0204082,0.0179344,0.00556586,0,0.00123686,0.0148423,0.0151515,0.0102041,fire
0.0417295,0.0842132,0.0145802,0.0163399,0,0.0105581,0.017094,0.0839618,0.0263952,fire
0.0142857,0.0443452,0.00863095,0.00357143,0,0.0755952,0.0190476,0.0357143,0.0779762,fire
0.0104167,0.0309829,0.00213675,0.00988248,0,0.0293803,0.0435363,0.0104167,0.0184295,fire
0.00792783,0.0533078,0.0932203,0.0213231,0,0.00355385,0.02269,0.0120284,0.268999,fire
0.128178,0.0460805,0.0267479,0.177701,0,0.00794492,0.0240996,0.00450212,0.0182733,fire
0.00439883,0.00234604,0.0404692,0.0472141,0.00791789,0.0674487,0.0202346,0.00410557,0.00146628,fire
0.00188679,0.00141509,0.0214623,0.149528,0.00306604,0.0176887,0.0266509,0.00424528,0.0313679,fire
0.00433333,0.0153333,0.0223333,0.512667,0.0753333,0.0146667,0.0103333,0.01,0.0146667,fire
0.0153975,0.0100784,0.0268757,0.211366,0,0.0792273,0.0263158,0.0181971,0.0422732,fire
0.00555556,0.0754902,0.0176471,0.0254902,0,0.0666667,0.0160131,0.0294118,0.0310458,fire
0.0683761,0.0090812,0.108974,0.048344,0,0.105769,0.0176282,0.0248397,0.0259081,fire
0.0170388,0.0514101,0.000293772,0.0158637,0,0.0784371,0.0237955,0.0211516,0.0431845,fire
0.259401,0.0425969,0.0634548,0.00235018,0,0.00998825,0.282315,0.0293772,0.0308461,fire
0.00320245,0.0416319,0.0402395,0.0194932,0.00194932,0.00278474,0.0612643,0.000278474,0.00194932,fire
0.0019697,0.0412121,0.0121212,0.0190909,0.0107576,0.0165152,0.0565152,0.035,0.278182,fire
0,0.165813,0.037516,0.52484,0.0903969,0.0134443,0.00768246,0.00947503,0.328041,fire
0.0078892,0.0185835,0.321178,0.204769,0.00876578,0,0.0331346,0.00385694,0.248247,fire
0.0021164,0.0680776,0.0603175,0.0784832,0.00493827,0.199824,0.0557319,0.00246914,0.00564374,fire
0.0109819,0.106266,0.0161499,0.113049,0,0.00742894,0.0439276,0.00710594,0.0558786,fire
0.054386,0.0333333,0.0451754,0.122807,0,0.00526316,0.025,0.153509,0.029386,fire
0.0687135,0.0429825,0.0152047,0.0280702,0,0.0219298,0.00789474,0.0754386,0.0225146,fire
0.0056391,0.0386681,0.0359828,0.0212137,0,0.00161117,0.0861976,0.0622986,0.0759936,fire
0.00851939,0.0417156,0.153643,0.043772,0,0.0135135,0.0543478,0.0666863,0.0352526,fire
0.00803674,0.0118638,0.0204746,0.0107157,0.018561,0.017987,0.0774971,0,0.000382702,fire
0.011373,0.00289495,0.00268817,0.0535567,0.04756,0.0293631,0.0204715,0.0124069,0.367452,fire
0.077971,0.14,0.00855072,0.11942,0.0901449,0.156812,0.0336232,0,0.00188406,fire
0.00105708,0.00105708,0.0098661,0.0637773,0.0184989,0.0607822,0.00669486,0.0216702,0.0680056,fire
0.00464396,0.0878483,0.00677245,0.00735294,0.065983,0.346169,0.00657895,0.0108359,0.222136,fire
0.0459662,0.0229831,0.0370544,0.0168856,0,0,0.130394,0.0032833,0.158068,fire
0.0125995,0.0470822,0.056366,0.1187,0,0.00464191,0.0311671,0.0125995,0.0311671,fire
0.0085034,0.0731293,0.0731293,0.0663265,0,0.000566893,0.0209751,0.0294785,0.0181406,fire
0,0.0363095,0.0172619,0.117262,0.0190476,0.00119048,0.127381,0.0238095,0.0142857,fire
0.00606673,0.0520728,0.0717897,0.41001,0,0.00505561,0.119818,0.0586451,0.138524,fire
0.0655172,0.124569,0.00818966,0.0857759,0,0.0142241,0.0525862,0.00431034,0.0215517,fire
0.0674962,0.071267,0.020362,0.096908,0,0.0207391,0.0354449,0.148567,0.0180995,fire
0.0375,0.015625,0.0992187,0.0625,0,0.0589844,0.0746094,0.0648438,0.0375,fire
0.000754148,0.0437406,0.0331825,0.0953997,0,0.00339367,0.0339367,0.127451,0.0301659,fire
0.0259398,0.00413534,0.0154135,0.0338346,0,0.00150376,0.0417293,0.0270677,0.0139098,fire
0.4,0.0314815,0.012963,0.0425926,0,0.187037,0.0555556,0.0425926,0.0148148,fire
0.003125,0.0625,0.104688,0.0015625,0.028125,0.0015625,0.0046875,0.096875,0.128125,fire
0.142677,0.0290404,0.00631313,0.00883838,0,0.0467172,0.0517677,0.109848,0.0782828,fire
0,0.128696,0.0182609,0.0313043,0.0121739,0.013913,0.0486957,0.0226087,0.0426087,fire
0,0.0317982,0.0471491,0.00548246,0.0263158,0.0778509,0.0625,0.0186404,0.0361842,fire
0.0987654,0.0864198,0.00925926,0.0216049,0,0.00308642,0.145062,0.058642,0.0740741,fire
0.0378151,0.237395,0.0651261,0.147059,0.0105042,0.0987395,0.0336134,0.012605,0.0336134,fire
0.00260417,0.0234375,0.00651042,0.0390625,0.0221354,0.0104167,0.0130208,0.0286458,0.0403646,fire
0.0257937,0.0515873,0,0.125,0,0.0257937,0.103175,0.0416667,0.0595238,fire
0.163043,0.0947205,0,0,0.00621118,0.015528,0.0279503,0.0015528,0.0263975,fire
0.0172414,0.0380325,0.010142,0.0578093,0.250507,0.0811359,0.0375254,0,0.0573022,flood
0,0.00177375,0.0137958,0.0230587,0.26488,0.0130075,0.279267,0.0524241,0.00275916,flood
0.0057815,0.0193381,0.051236,0.271132,0.0173445,0.0554226,0.00498405,0.0107656,0,flood
0.0684182,0.0525452,0.0697865,0.0353038,0.030104,0.172961,0.030925,0.00410509,0.00136836,flood
0,0,0.0477273,0.0818182,0.00530303,0.0477273,0.036553,0.111932,0.00606061,flood
0.105603,0.0219828,0.00301724,0.110345,0.227155,0.0702586,0.1,0.0297414,0.0193966,flood
0.0387731,0.00983796,0.00636574,0.474537,0.304398,0.0954861,0.0231481,0.0989583,0.0341435,flood
0.0152116,0.00396825,0.0667989,0.119709,0.280423,0.0119048,0.00859788,0.113757,0.0324074,flood
0.0226667,0.00866667,0.05,0.256667,0.436667,0.00533333,0.0393333,0.054,0.028,flood
0.016129,0.0156403,0.0356794,0.0288368,0.314761,0.143695,0.0249267,0.0767351,0.111926,flood
0.0512478,0.0554813,0.0405526,0.178699,0.134804,0.0167112,0.199198,0.00958111,0.00155971,flood
0.000956938,0.042823,0.0421053,0.000478469,0.0796651,0,0.0397129,0.0133971,0.0610048,flood
0.0411659,0.264123,0.0243389,0.00120192,0.0222356,0.00661058,0.0279447,0.0132212,0.0763221,flood
0.13344,0.0667198,0.0579479,0.0148857,0.316321,0.0124934,0.0382775,0.0103668,0.000265816,flood
0.00124069,0.00421836,0.204715,0.080397,0.0126551,0.00148883,0.196526,0.0322581,0.00992556,flood
0.0342556,0.0111989,0.0454545,0.256917,0.144269,0.0447958,0.0612648,0.0573123,0.0322793,flood
0.0407609,0.0280797,0.00452899,0.109601,0.105072,0.0751812,0.00271739,0.000905797,0.0280797,flood
0.0551515,0.0212121,0.0030303,0.295758,0.0515152,0.288485,0.0248485,0.00606061,0.0442424,flood
0.0149728,0.305808,0.00453721,0.00408348,0.00408348,0.0417423,0.0172414,0.0167877,0.00635209,flood
0.0908163,0.0627551,0.0173469,0.022449,0.0209184,0.290306,0.00867347,0.0316327,0.0596939,flood
0.0245076,0.059322,0.0501603,0.0432891,0.016033,0.0419148,0.037792,0.0302336,0,flood
0.00322373,0,0.0290135,0.349774,0.0203095,0.0857511,0.205996,0.0225661,0.0228885,flood
0.000243902,0,0.0465854,0.114634,0.243659,0.0458537,0.0736585,0.0712195,0.035122,flood
0.00641026,0.0502564,0.01,0.0682051,0.410769,0.0612821,0.00769231,0.0307692,0,flood
0,0,0.0748988,0.0187247,0.00202429,0.362095,0.283907,0.141953,0.0306174,flood
0.0114379,0.0108932,0.0141612,0.228758,0.191176,0.0179739,0.0299564,0.0381264,0.0288671,flood
0,0.042328,0.0502646,0.0599647,0.167549,0.0123457,0.171958,0.0396825,0.0352734,flood
0.030303,0.00459137,0.0119376,0.242424,0.210744,0.0899908,0.0229568,0.0215794,0.020202,flood
0.0491118,0.0109718,0.0788924,0.282654,0.0334378,0.0250784,0.023511,0.031348,0.0188088,flood
0.0440279,0.112031,0.0174368,0.21578,0.269834,0.0226678,0.00305144,0.0418483,0.0178727,flood
0.0244444,0.0574074,0.0344444,0.0381481,0.261852,0.221111,0.02,0.0155556,0,flood
0.0296552,0.211724,0,0.132759,0.103448,0.107241,0.0541379,0.0272414,0.0944828,flood
0.0316327,0.0482993,0.0411565,0.0323129,0.0656463,0.0863946,0.0255102,0.0329932,0,flood
0.0203448,0.0310345,0.0134483,0.35,0.113793,0.0303448,0.101724,0.0206897,0.0265517,flood
0.0208333,0.0376838,0.0569853,0.112439,0.0235907,0.175858,0.0435049,0.0284926,0,flood
0.00630252,0.0527311,0.0233193,0.0426471,0.0457983,0.0222689,0.0273109,0.019958,0.0798319,flood
0.0406926,0.0761905,0.0504329,0.0123377,0.0833333,0.00562771,0.0313853,0.0212121,0.00281385,flood
0.020885,0.0345327,0.019024,0.00868486,0.109595,0.00909843,0.0204715,0.0163358,0.0134409,flood
0.000965251,0.00482625,0.0140927,0.0138996,0.0200772,0.255212,0.0521236,0.0521236,0.0104247,flood
0.00584416,0.116396,0.00616883,0.0298701,0.00811688,0.0176948,0.0112013,0.0230519,0.0211039,flood
0.106037,0.0982972,0.0510836,0.0162539,0.0650155,0.0874613,0.0441176,0.00773994,0,flood
0.0408685,0.10728,0.0146871,0.254789,0.251596,0.041507,0.0881226,0.01341,0.00574713,flood
0.0556426,0.0384013,0,0.200627,0.232759,0.0689655,0.049373,0.144201,0.0101881,flood
0.0220713,0.0229202,0,0.0568761,0.00169779,0.226655,0.0611205,0.033107,0,flood
0.016,0.0137143,0.0502857,0.0702857,0.0125714,0.00514286,0.0702857,0.0114286,0.00571429,flood
0.0443939,0.00136364,0.0472727,0.00121212,0.124697,0.212424,0.0457576,0.0151515,0.0169697,flood
0.044958,0.0114846,0.0022409,0.291036,0.560364,0.0652661,0.0284314,0.0169468,0.0156863,flood
0.0159785,0.0172511,0.0142817,0.239253,0.269372,0.0302602,0.0188066,0.0837104,0.0188066,flood
0.0350769,0.000307692,0.00369231,0.209538,0.198154,0.0195385,0.002,0.0107692,0.0212308,flood
0.00466629,0.0117364,0.0572681,0.32155,0.0552885,0.236425,0.0410068,0.0499152,0.0127262,flood
0.0300481,0.00480769,0.0124199,0.261218,0.435497,0.28125,0.00240385,0.00560897,0.0280449,flood
0.0222039,0.106908,0.0542763,0.0945724,0.247533,0.192434,0.0168586,0.0259046,0.00904605,flood
0.102694,0.00252525,0.180556,0.10564,0.0467172,0.0252525,0.023569,0.0787037,0.037037,flood
0.0339985,0.0258684,0.00480414,0.0746489,0.116038,0.282705,0.0291944,0.014782,0.0299335,flood
0.0383127,0.0193498,0.0147059,0.326238,0.143576,0.0390867,0.00967492,0.0712074,0.0239938,flood
0.0753027,0.0118644,0.0135593,0.0200969,0.169492,0.0329298,0.0346247,0.0753027,0.00605327,flood
0.0152493,0.043695,0.0302053,0,0.00821114,0.0293255,0.0375367,0.0143695,0.0117302,flood
0.0168042,0.0365566,0.00648585,0.0135613,0.0026533,0,0.0459906,0.0280071,0.132075,flood
0.0447485,0.00147929,0.0639793,0.0647189,0.134615,0,0.0140533,0.0162722,0.10429,flood
0.00779327,0.100082,0.0073831,0.0369155,0.181296,0.00123052,0.0225595,0.0131255,0.0607055,flood
0.00762911,0,0.00718897,0.113556,0.140552,0.132189,0.408011,0.253961,0.0155516,flood
0.0807151,0.035753,0.0279884,0.255869,0.16125,0.0290719,0.171723,0.0827013,0.272662,flood
0.0514286,0,0.0173469,0.0587755,0.0308163,0.0314286,0.0881633,0.101837,0.10898,flood
0.0200148,0.0200148,0.522424,0.133247,0.0635656,0.0168643,0.000926612,0.0170497,0.00555967,flood
0.00376984,0.0511905,0.130357,0.255357,0.127381,0.044246,0.0301587,0.0125,0.0134921,flood
0.0157155,0.00165426,0.142266,0.276261,0.411497,0.0752688,0.12531,0.0384615,0.0239868,flood
0.0400641,0.00280449,0.0372596,0.118189,0.279647,0.021234,0.0985577,0.0829327,0.0300481,flood
0.0716759,0,0.000692521,0.0294321,0.0277008,0.0197368,0.0554017,0.0152355,0.017313,flood
0.0233399,0.0174227,0.0111769,0.0959895,0.081854,0.387903,0.100592,0.0874425,0.0180802,flood
0.020475,0.0217035,0.0200655,0.261261,0.32801,0.148239,0.0348075,0.018018,0.021294,flood
0.0170968,0.0329032,0.0306452,0.086129,0.0196774,0.273226,0.0270968,0.0554839,0,flood
0.0146259,0.0302721,0.0469388,0.0333333,0.10068,0.0312925,0.052381,0.0309524,0,flood
0.036,0.00125,0.0185,0.051,0.131,0.05825,0.072,0.03375,0.01075,flood
0.00456482,0.017955,0.0270846,0.0797322,0.14577,0.178028,0.0989044,0.00273889,0,flood
0.000888889,0.00622222,0.0222222,0.074,0.0355556,0.194889,0.167556,0.0186667,0,flood
0.0319237,0.00110558,0.0660586,0.186844,0.079602,0.277363,0.0323383,0.0186567,0.0322001,flood
