%1. Title : 
%
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Global NUMERIC
@ATTRIBUTE  Harris_Corners_Global NUMERIC
@ATTRIBUTE  Length_Area_Global NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 9 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_0 NUMERIC
@ATTRIBUTE  Harris_Corners_0 NUMERIC
@ATTRIBUTE  Length_Area_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_1 NUMERIC
@ATTRIBUTE  Harris_Corners_1 NUMERIC
@ATTRIBUTE  Length_Area_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_2 NUMERIC
@ATTRIBUTE  Harris_Corners_2 NUMERIC
@ATTRIBUTE  Length_Area_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_3 NUMERIC
@ATTRIBUTE  Harris_Corners_3 NUMERIC
@ATTRIBUTE  Length_Area_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_3 NUMERIC
@ATTRIBUTE  Black_Pixel_4 NUMERIC
@ATTRIBUTE  Airs_4 NUMERIC
@ATTRIBUTE  Harris_Corners_4 NUMERIC
@ATTRIBUTE  Length_Area_4 NUMERIC
@ATTRIBUTE  Mass_Center_X_4 NUMERIC
@ATTRIBUTE  Mass_Center_Y_4 NUMERIC
@ATTRIBUTE  Hough_Lines_4 NUMERIC
@ATTRIBUTE  Black_Pixel_5 NUMERIC
@ATTRIBUTE  Airs_5 NUMERIC
@ATTRIBUTE  Harris_Corners_5 NUMERIC
@ATTRIBUTE  Length_Area_5 NUMERIC
@ATTRIBUTE  Mass_Center_X_5 NUMERIC
@ATTRIBUTE  Mass_Center_Y_5 NUMERIC
@ATTRIBUTE  Hough_Lines_5 NUMERIC
@ATTRIBUTE  Black_Pixel_6 NUMERIC
@ATTRIBUTE  Airs_6 NUMERIC
@ATTRIBUTE  Harris_Corners_6 NUMERIC
@ATTRIBUTE  Length_Area_6 NUMERIC
@ATTRIBUTE  Mass_Center_X_6 NUMERIC
@ATTRIBUTE  Mass_Center_Y_6 NUMERIC
@ATTRIBUTE  Hough_Lines_6 NUMERIC
@ATTRIBUTE  Black_Pixel_7 NUMERIC
@ATTRIBUTE  Airs_7 NUMERIC
@ATTRIBUTE  Harris_Corners_7 NUMERIC
@ATTRIBUTE  Length_Area_7 NUMERIC
@ATTRIBUTE  Mass_Center_X_7 NUMERIC
@ATTRIBUTE  Mass_Center_Y_7 NUMERIC
@ATTRIBUTE  Hough_Lines_7 NUMERIC
@ATTRIBUTE  Black_Pixel_8 NUMERIC
@ATTRIBUTE  Airs_8 NUMERIC
@ATTRIBUTE  Harris_Corners_8 NUMERIC
@ATTRIBUTE  Length_Area_8 NUMERIC
@ATTRIBUTE  Mass_Center_X_8 NUMERIC
@ATTRIBUTE  Mass_Center_Y_8 NUMERIC
@ATTRIBUTE  Hough_Lines_8 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
0.123249,0.768267,22,0.139496,0.420881,0.479201,22,1,0.161093,0.0178372,6,0.156908,0.554681,0.373994,1,0.186176,0.168339,8,0.161818,0.361535,0.13779,1,0.175585,0.0844482,8,0.199545,0.623932,0.585462,0,0.105909,0.0811037,4,0.127611,0.436931,0.394236,0,0.258082,0.0281494,14,0.265285,0.288319,0.315674,2,0.0395764,0.00501672,9,0.00482545,0.0384615,0.00966184,0,0.080825,0.0395764,14,0.0548478,0.442198,0.607076,1,0.146042,0.0306577,8,0.149046,0.21285,0.59664,1,0.0111483,0,5,0,0,0,0,person
0.120291,0.254976,25,0.115762,0.35329,0.531706,23,1,0.194742,0.236185,31,0.213315,0.372966,0.399146,0,0.12656,0.0334225,3,0.042512,0.27844,0.226062,0,0.121658,0.238191,5,0.146335,0.363618,0.501844,0,0.158645,0.360294,18,0.138458,0.484732,0.330808,1,0.171123,0.137255,5,0.170805,0.333353,0.169187,2,0.0623886,0.00423351,8,0.00296651,0.0245098,0.010101,1,0.134581,0.179813,15,0.10945,0.58696,0.656526,4,0.143048,0.0396613,12,0.12448,0.457585,0.439186,2,0.0209447,0.0040107,16,0.0181049,0.0887381,0.929811,0,person
0.118359,0.424041,6,0.129833,0.468354,0.510347,29,1,0.0889306,0.012758,2575,0.091002,0.647295,0.438944,1,0.155722,0.0315197,6,0.140254,0.527162,0.208383,1,0.13621,0.0187617,2653,0.149449,0.390527,0.426154,0,0.0874296,0.0133208,2508,0.0825315,0.505294,0.432288,0,0.2394,0.152908,14,0.215775,0.368139,0.566919,3,0.0833021,0.291557,10,0.104796,0.264756,0.206935,1,0.127955,0.0172608,3,0.132585,0.460617,0.60597,3,0.192495,0.111632,3,0.184738,0.262587,0.472386,4,0.0589118,0,4,0,0,0,0,person
0.11922,0.0984878,2,0.10184,0.496951,0.447419,23,1,0.0714004,0.00710059,4,0.0650423,0.839744,0.527972,0,0.171203,0.0508876,2,0.180525,0.550239,0.290117,1,0.141617,0.17929,3,0.161529,0.231905,0.28779,1,0.0662722,0.0120316,15,0.0789196,0.793646,0.339194,0,0.254438,0.240039,7,0.23123,0.347282,0.47332,2,0.0745562,0.0171598,2356,0.0919283,0.0589492,0.031184,2,0.146746,0.0536489,17,0.11994,0.672938,0.745912,2,0.183037,0.0721893,7,0.162555,0.288607,0.496066,3,0.0927022,0,4,0,0,0,0,person
0.165763,0.0768349,30,0.214145,0.461814,0.380547,7,1,0.186508,0.031746,450,0.219382,0.620238,0.623148,0,0.259921,0.210317,20,0.279432,0.597222,0.454668,0,0.128968,0.0337302,8,0.108188,0.104762,0.348148,0,0.128968,0.139881,3,0,0.595238,0.546296,0,0.40873,0.0873016,5,0.293207,0.300016,0.264053,0,0.0793651,0.00694444,3,0.0902536,0,0,0,0.150794,0.135913,3,0,0.423016,0.266975,0,0.228175,0.0505952,7,0.239886,0.571429,0.535648,0,0.0297619,0.000992063,7,0.0231287,0.119048,0.881481,0,person
0.234272,0.0102815,16,0.216744,0.409729,0.396236,3,1,0.341014,0.129032,7,0.240546,0.419857,0.341246,0,0.267281,0.014977,13,0.193473,0.466054,0.260031,0,0.152074,0.0288018,1,0,0.154762,0.612903,0,0.285714,0.0126728,16,0.274313,0.461464,0.292792,0,0.396313,0.124424,5,0.288997,0.223475,0.339653,0,0.103687,0.0103687,2,0.106714,0.785714,0.677419,0,0.251152,0.078341,7,0,0.428538,0.476175,0,0.380184,0.0403226,4,0.235485,0.444084,0.548713,0,0.108295,0.00921659,7,0.0790638,0.151786,0.665323,0,person
0.192635,0.21797,26,0.208214,0.506763,0.368757,7,1,0.150646,0.0193687,652,0.0652587,0.397059,0.170732,0,0.272597,0.0222382,23,0,0.336383,0.172538,0,0.20373,0.0631277,7,0.179091,0.640274,0.463447,0,0.107604,0.116212,7,0.112418,0.683007,0.440379,0,0.413199,0.101148,18,0.381908,0.541803,0.446364,0,0.153515,0.104735,20,0.189085,0.316176,0.206402,0,0.222382,0.0236729,4,0.0551734,0.528588,0.611957,0,0.27977,0.0925395,20,0.250022,0.383928,0.312598,0,0.0487805,0.00645624,9,0.0395357,0.166667,0.592141,0,person
0.230256,0.00195717,5,0.211137,0.273658,0.571547,4,1,0.383117,0.103896,4,0.209087,0.406863,0.398099,0,0.162338,0.0378788,7,0.134814,0.339827,0.150138,0,0.248918,0.00541126,7,0.162735,0.206169,0.472911,0,0.339827,0.33658,2,0.233312,0.596681,0.201408,0,0.348485,0.12987,6,0.291732,0.288254,0.17771,0,0.0800866,0.0335498,424,0.0459797,0.253968,0.228956,0,0.30303,0.133117,12,0.230514,0.344334,0.42299,0,0.277056,0.0021645,4,0.151486,0.538227,0.329405,0,0.136364,0.0422078,8,0.118574,0.355573,0.552947,0,person
0.208929,0.174206,13,0.225354,0.466092,0.274099,6,1,0.223214,0.0339286,25,0.0948967,0.336174,0.104329,0,0.242857,0.0455357,20,0.177913,0.347222,0.213968,0,0.283929,0.171429,8,0,0.317187,0.448571,0,0.128571,0.101786,3,0.142164,0.699039,0.281033,0,0.476786,0.340179,10,0.354403,0.381481,0.426614,0,0.1375,0.119643,12,0.16011,0.375,0.274603,0,0.196429,0.0848214,4,0.172391,0.460938,0.565293,0,0.276786,0.0678571,3,0.162184,0.391916,0.342491,0,0.0303571,0,3,0.0258666,0.120833,0.615238,0,person
0.138245,0.147356,36,0.185951,0.464367,0.392512,10,1,0.183601,0.0806595,18,0.222536,0.393299,0.604564,0,0.243316,0.0846702,27,0.21104,0.505074,0.457083,0,0.125668,0.0860071,9,0.158953,0.246175,0.344637,0,0.0392157,0.00713012,1109,0,0.381313,0.28976,0,0.243316,0.105615,9,0.252412,0.470539,0.341685,2,0.0561497,0.0695187,1075,0.0351919,0.272727,0.240196,0,0.0828877,0.0222816,10,0.00949809,0.825758,0.856822,0,0.21123,0.0646168,13,0.136512,0.360708,0.583409,0,0.0918004,0.0387701,20,0.0906499,0.482884,0.797395,0,person
0.143765,0.0402696,6,0.153934,0.452952,0.385009,8,1,0.109127,0.00297619,4,0.0694152,0.430556,0.272321,0,0.234127,0.188988,10,0.20681,0.44781,0.539461,0,0.234127,0.00545635,10,0.32138,0.182963,0.475298,0,0.0644841,0.00992063,1,0.0695562,0.235802,0.366567,0,0.281746,0.047619,4,0.282454,0.353395,0.556052,2,0.047619,0.00694444,918,0.0639443,0.722222,0.625,0,0.125992,0.0654762,25,0.164707,0.505401,0.852679,0,0.233135,0.0520833,6,0.195781,0.27888,0.426044,1,0.00297619,0,2,0,0,0,0,person
0.143691,0.164924,2,0.131984,0.462366,0.487351,28,1,0.14881,0.0155423,4,0.161345,0.792163,0.440287,0,0.23545,0.362103,1292,0.245623,0.562004,0.28991,2,0.244048,0.0205026,2,0.267577,0.304321,0.489889,0,0.0429894,0.0026455,8,0.00759609,0.75,0.453263,0,0.275794,0.0843254,14,0.265854,0.28536,0.438369,2,0.0416667,0.00661376,1449,0,0,0,0,0.16336,0.021164,2,0.177303,0.601563,0.663757,1,0.189815,0.0658069,10,0.154211,0.165644,0.333101,0,0.00132275,0,2,0,0,0,0,person
0.0978164,0.371129,29,0.102533,0.55231,0.445434,15,1,0.000504032,0,2,0,0,0,0,0.146673,0.43246,19,0.144467,0.491983,0.571787,1,0.146169,0.523438,5,0.168392,0.437425,0.588903,2,0.0488911,0.0146169,8,0.0481845,0.505208,0.926971,0,0.266129,0.556452,27,0.272596,0.423843,0.229429,2,0.0347782,0.00504032,4,0.0335938,0.127663,0.158847,0,0.146673,0.0718246,5,0.13269,0.64483,0.618698,2,0.105847,0.0745968,14,0.0974256,0.209896,0.44879,0,0.0559476,0,1,0,0,0,0,person
0.135584,0.0732832,6,0.144282,0.430767,0.463353,13,1,0.100186,0.0343228,1556,0.105853,0.589101,0.51425,1,0.199134,0.205318,2,0.259006,0.408567,0.328272,0,0.113791,0.028757,4,0.132469,0.228057,0.44257,0,0.179344,0.080705,1,0.175203,0.246416,0.508045,0,0.270872,0.339208,11,0.282628,0.319935,0.417234,1,0.0674088,0.0108225,1567,0.0792286,0,0,0,0.11812,0.0998763,4,0.105706,0.651374,0.75863,0,0.226964,0.0479283,2,0.193993,0.42454,0.579017,1,0.0123686,0,6,0.00499138,0.0828283,0.92381,0,person
0.120163,0.167506,19,0.122943,0.5496,0.394171,14,1,0.113137,0.0348294,11,0.118457,0.709914,0.523092,0,0.201964,0.313464,4,0.143391,0.357364,0.182113,3,0.15007,0.124123,4,0.0922629,0.286308,0.371388,0,0.0682562,0.0102852,10,0.0743034,0.310036,0.484098,0,0.245442,0.178588,6,0.218655,0.34776,0.328945,2,0.058906,0.00444133,3,0.0588647,0.846774,0.771739,0,0.00841515,0,2097,0,0,0,0,0.231417,0.143993,5,0.186585,0.575358,0.720029,2,0.0467508,0.0100514,6,0.0334078,0.209813,0.891243,0,person
0.13054,0.0270804,9,0.126421,0.452054,0.506859,14,1,0.10661,0.0287846,1,0.107878,0.346017,0.649978,0,0.161514,0.0615672,8,0.194668,0.332102,0.118086,2,0.157783,0.0940832,3,0.00740911,0.371986,0.479826,1,0.0772921,0.0652985,3,0.0955916,0.546698,0.261431,0,0.261727,0.175373,13,0.259661,0.371925,0.270647,3,0.0810235,0.0663646,73,0.100954,0.11756,0.0242537,0,0.113006,0.0386461,6,0.0357587,0.658418,0.809038,1,0.23774,0.0151919,6,0.198666,0.408373,0.550109,1,0.0442431,0.00692964,2,0.0349466,0.207704,0.896096,0,person
0.129808,0.0823579,8,0.140553,0.427895,0.424223,21,1,0.133333,0.0120773,20,0.156952,0.352186,0.533081,2,0.16715,0.081401,5,0.194322,0.38695,0.0462176,2,0.145411,0.0285024,3,0.1584,0.515323,0.645737,1,0.0628019,0.0748792,2,0.0484181,0.651281,0.304154,0,0.254106,0.301932,2,0.252611,0.339537,0.481039,2,0.0531401,0.000724638,8,0.0822712,0.198611,0.208132,0,0.153623,0.0415459,2,0.0996175,0.525442,0.734456,3,0.218357,0.0405797,14,0.19341,0.332784,0.581334,2,0.0275362,0.00241546,7,0.0209159,0.146465,0.92578,0,person
0.121268,0.0895344,4,0.12094,0.272505,0.304993,17,1,0.119643,0.03125,2156,0.124512,0.551342,0.330777,1,0.183929,0.0868304,3,0.164813,0.252696,0.0910084,2,0.132143,0.0888393,2,0.139263,0.337039,0.52261,0,0.0794643,0.0328125,24,0.0997859,0.496538,0.302119,0,0.260714,0.242857,10,0.23835,0.581686,0.369053,2,0.0294643,0.0118304,2,0.0057587,0.226687,0.321315,0,0.090625,0.0198661,4,0.0760306,0.638672,0.729018,2,0.196429,0.0901786,6,0.185469,0.413698,0.494665,2,0.0388393,0.0129464,7,0.0348137,0.190625,0.790833,0,person
0.134096,0.0266972,21,0.129,0.603804,0.452684,18,1,0.113604,0.012389,2021,0.115024,0.665503,0.389128,0,0.180926,0.0451145,6,0.172707,0.529122,0.167673,2,0.15007,0.1295,1940,0.0740851,0.499143,0.533151,0,0.126227,0.0158953,3,0.128738,0.502338,0.412903,0,0.26461,0.371201,2,0.227102,0.682159,0.499575,2,0.100514,0.0521272,4,0.107892,0.304497,0.211045,0,0.0757363,0.0147265,2,0.0601595,0.685484,0.801313,1,0.198223,0.0860215,8,0.182116,0.493195,0.504418,2,0.0388032,0.00397382,10,0.0207835,0.125941,0.909541,0,person
0.1433,0.157832,13,0.142314,0.480833,0.354726,16,1,0.124123,0.0056101,8,0.12951,0.755345,0.570949,0,0.251052,0.269635,4,0.340522,0.460435,0.47593,2,0.103086,0.0262973,54,0.144235,0.24447,0.622948,0,0.0631136,0.00490884,2,0.0517958,0.376812,0.336021,0,0.237728,0.0550491,10,0.230576,0.364734,0.433961,2,0.0420757,0.0175316,18,0,0.326087,0.229839,0,0.185835,0.0340112,33,0.187276,0.771377,0.589427,0,0.23352,0.0557504,2,0.163878,0.385493,0.20855,1,0.0582048,0.052244,2,0.0529934,0.272379,0.759646,0,person
0.137994,0.0227599,5,0.161089,0.419462,0.469704,14,1,0.2,0.032967,1176,0.199524,0.599031,0.494104,0,0.213187,0.0315018,5,0.197698,0.362683,0.267357,0,0.0886447,0.0164835,11,0.111989,0.18254,0.743956,0,0.0358974,0.029304,1335,0.0498403,0.297178,0.321083,0,0.265201,0.141392,14,0.257255,0.406085,0.676923,2,0.0505495,0.000732601,1272,0.0259965,0.420635,0.294872,0,0.138462,0.0937729,2,0.102664,0.428159,0.721487,0,0.235165,0.0604396,20,0.207551,0.422673,0.362779,2,0.0725275,0.0157509,6,0.0665283,0.281746,0.683618,0,person
0.172971,0.164382,22,0.1787,0.561326,0.34593,13,1,0.194653,0.0263158,5,0.171949,0.569398,0.481107,0,0.212197,0.104428,10,0.241273,0.644624,0.429438,0,0.135338,0.0918964,7,0.15271,0.335334,0.597799,0,0.100251,0.0104428,4,0.102267,0.420635,0.352632,0,0.315789,0.401003,10,0.284249,0.48127,0.528811,2,0.0551378,0.0075188,1169,0.0684051,0,0,0,0.192147,0.182122,5,0.204027,0.546296,0.593846,0,0.295739,0.0037594,5,0.25502,0.351554,0.311391,1,0.0885547,0.0513784,5,0.0828951,0.321429,0.797076,0,person
0.132083,0.017625,3,0.140461,0.353308,0.405137,13,1,0.150189,0.0203774,4,0.140213,0.769683,0.618898,0,0.282264,0.0486792,2,0.29379,0.490896,0.479578,1,0.0769811,0.00603774,4,0,0.130111,0.473585,0,0.0664151,0.0467925,7,0.0516648,0.173333,0.398585,0,0.259623,0.12,13,0.224344,0.207196,0.572527,2,0.0528302,0.0109434,1273,0,0,0,0,0.204528,0.0554717,10,0.17998,0.479247,0.654173,2,0.124528,0.141887,18,0.147924,0.236481,0.84993,0,0,0,0,0,0,0,0,person
0.123067,0.0411956,1,0.113162,0.58416,0.395603,16,1,0.0520468,0,19,0,0,0,0,0.27076,0.153801,4,0.246872,0.678236,0.662997,1,0.211111,0.0324561,1,0.214145,0.179175,0.298737,0,0.0216374,0.00760234,6,0.0323316,0.8875,0.689693,0,0.240936,0.0248538,4,0.202748,0.408642,0.432586,2,0.0549708,0.00818713,1652,0.0685873,0.35,0.330409,0,0.205848,0.0263158,4,0.187948,0.521396,0.492098,2,0.105263,0.0187135,1,0.101668,0.392498,0.420574,0,0.0175439,0,8,0,0,0,0,person
0.151154,0.00623944,25,0.166199,0.362733,0.525366,9,1,0.193576,0.0260417,1033,0.169414,0.533291,0.289438,0,0.177951,0.062934,1098,0.0976541,0.57435,0.386612,0,0.111111,0,2,0,0,0,0,0.163194,0.106337,10,0.163112,0.402178,0.199369,1,0.206597,0.0195312,4,0.19997,0.447701,0.193451,1,0.00434028,0,3,0,0,0,0,0.24566,0.11849,14,0.228171,0.433609,0.425005,1,0.27691,0.0243056,10,0.214413,0.528373,0.396429,0,0.113715,0.0286458,5,0.0841609,0.20851,0.546393,0,person
0.175712,0.0412144,25,0.204112,0.409788,0.425208,16,1,0.163223,0.0702479,4,0.039122,0.589846,0.257664,1,0.23657,0.371901,20,0.0602414,0.319057,0.32936,0,0.118802,0.0418388,18,0,0.0652056,0.276245,0,0.196281,0.017562,5,0.217998,0.36535,0.500617,0,0.372934,0.0330579,12,0.289946,0.20737,0.386477,2,0.0671488,0.00619835,926,0.0399348,0.401515,0.390152,0,0.107438,0.0129132,11,0,0.810606,0.6875,0,0.286157,0.104339,7,0.259471,0.291679,0.122366,0,0.0929752,0.0821281,6,0.0825443,0.246054,0.758033,0,person
0.143045,0.0281326,10,0.177412,0.41281,0.371753,12,1,0.186111,0.0111111,4,0.0705133,0.480754,0.209735,0,0.164815,0.0314815,14,0,0.200338,0.296248,0,0.102778,0.0648148,14,0,0.0613426,0.385185,0,0.17963,0.0717593,9,0.176062,0.520172,0.283098,1,0.271296,0.122685,14,0.246797,0.41351,0.168126,0,0.0814815,0.0467593,1012,0,0.0208333,0.0148148,0,0.1,0.0199074,3,0.0877881,0.708293,0.753763,0,0.277778,0.0157407,10,0.272551,0.379945,0.598008,0,0.128704,0,7,0,0,0,0,person
0.171941,0.152752,34,0.189079,0.319579,0.418047,13,1,0.192982,0.0323465,6,0,0.483063,0.242534,0,0.214912,0.0515351,21,0.140254,0.154133,0.150155,0,0,0,0,0,0,0,0,0.33114,0.0816886,13,0.282809,0.388816,0.491146,1,0.243421,0.159539,18,0.270704,0.254022,0.61275,1,0.0493421,0.00932018,889,0,0.328947,0.395833,0,0.289474,0.0449561,10,0,0.558285,0.67446,0,0.157895,0.0317982,6,0.143181,0.505651,0.280538,0,0.132675,0.0515351,4,0.139154,0.454023,0.668365,1,person
0.14143,0.0488501,3,0.146793,0.352086,0.327813,13,1,0.154088,0.091195,8,0.188675,0.456829,0.0656184,0,0.202044,0.179245,2,0.153756,0.302249,0.182764,0,0.0220126,0,16,0,0,0,0,0.188679,0.110849,7,0.220775,0.298485,0.415109,0,0.312893,0.271226,5,0.273172,0.346452,0.402685,1,0.0652516,0.00943396,3,0,0.861111,0.764151,0,0.0880503,0.0165094,2,0,0.820312,0.840802,0,0.204403,0.0428459,11,0.197082,0.437924,0.363452,0,0.077044,0.0231918,4,0.0777935,0.374495,0.563979,0,person
0.151472,0.136144,8,0.15601,0.336569,0.417906,12,1,0.166048,0.0440631,3,0.196469,0.440797,0.255839,0,0.258813,0.0435993,20,0.241089,0.403036,0.462804,2,0.113173,0.0213358,42,0,0.181097,0.452219,0,0.115955,0.111317,6,0.118187,0.551227,0.381114,0,0.25974,0.143321,14,0.187413,0.157407,0.258125,1,0.0649351,0.0134508,1032,0.076808,0.424242,0.268707,0,0.295918,0.0528757,15,0.254877,0.305856,0.434019,0,0.119666,0.0190167,4,0.110684,0.419844,0.663046,0,0.00556586,0,6,0,0,0,0,person
0.145364,0.301538,9,0.170404,0.477968,0.532299,8,1,0.156198,0.0268595,1,0.170586,0.622455,0.439506,0,0.198347,0.042562,6,0.162561,0.410213,0.347475,2,0.180992,0.105372,8,0.123337,0.450722,0.538414,0,0.0677686,0.0756198,3,0.0829175,0.735438,0.206801,0,0.313223,0.159917,9,0.298278,0.466907,0.459606,2,0.0198347,0.00247934,6,0.00977556,0.204545,0.74697,0,0.218182,0.137603,4,0.111639,0.458472,0.701114,1,0.197521,0.0429752,10,0.168319,0.306384,0.321433,0,0.0157025,0.00165289,4,0.0129395,0.0969697,0.69697,0,person
0.136608,0.0794352,6,0.157204,0.499731,0.359892,13,1,0,0,0,0,0,0,0,0.177394,0.0164835,2,0.0658321,0.750362,0.602102,0,0.198587,0.0290424,14,0.107774,0.43084,0.414709,0,0.033752,0.043956,3,0.0250946,0.377289,0.301749,0,0.33595,0.332418,4,0.340889,0.439333,0.501708,2,0.120879,0.0702512,1137,0.17304,0.190889,0.0683464,0,0.184458,0.0364992,14,0.166109,0.532788,0.510917,2,0.212716,0.0345369,5,0.186292,0.353312,0.258844,1,0.00235479,0,4,0,0,0,0,person
0.130151,0.221008,32,0.146725,0.67332,0.288678,10,1,0.0585106,0.0110816,20,0.0583324,0.427083,0.329787,0,0.143617,0.0953014,1013,0.0276083,0.430118,0.396173,0,0.27039,0.526596,6,0.301822,0.501234,0.371321,0,0.128546,0.035461,12,0.144303,0.566358,0.353034,0,0.31117,0.0988475,9,0.296375,0.234812,0.207111,1,0.0558511,0.0257092,20,0.0861977,0.354167,0.348531,0,0.176418,0.0460993,9,0.158746,0.475539,0.649307,1,0.119681,0.0602837,11,0.128761,0.111742,0.43343,0,0,0,0,0,0,0,0,person
0.149059,0.0365444,10,0.144153,0.442473,0.41378,10,1,0.221333,0,1,0,0,0,0,0.284444,0.0253333,3,0.295748,0.412636,0.273229,0,0.256,0.0613333,11,0.189932,0.497277,0.436715,0,0.048,0.00488889,17,0.0420305,0.710476,0.274603,0,0.345778,0.0973333,9,0.26788,0.384296,0.280669,1,0.0746667,0.0484444,1021,0.07725,0.36,0.236111,0,0.235556,0.0337778,7,0.199314,0.496138,0.413193,0,0.154667,0.0271111,9,0.125786,0.366667,0.582442,0,0.0355556,0,11,0,0,0,0,person
0.0876803,0.00215553,4,0.0810715,0.552063,0.512559,21,1,0.0795386,0.0151791,4,0.089489,0.648581,0.385218,3,0.092289,0.116424,4,0.118251,0.404708,0.2702,2,0.0309654,0.00743777,3,0.0101045,0.170602,0.860656,0,0.0846995,0.313449,5,0.0896207,0.151408,0.544478,1,0.181542,0.114147,35,0.113125,0.376847,0.523497,1,0.0840923,0.0355191,23,0,0.661195,0.385929,2,0.0786278,0.0554038,8,0.0676958,0.606553,0.313533,4,0.102914,0,5,0.114878,0.391686,0.687236,0,0.0771099,0.0192775,3085,0.0908807,0.42523,0.576429,1,police
0.0826293,0.083815,57,0.0796115,0.469821,0.549928,18,1,0.07861,0.0293522,4,0,0.54517,0.530381,3,0.0836707,0.0145074,26,0,0.57733,0.348118,2,0.0290148,0.00641026,6,0,0.15728,0.822055,0,0.0961538,0.145412,3,0.121252,0.324119,0.385721,1,0.13664,0.260459,78,0.156348,0.24285,0.373874,0,0.0833333,0.0244602,3,0.0832001,0.613192,0.298246,2,0.0887314,0.0172065,53,0.0872183,0.685114,0.623346,1,0.0782726,0.418185,7,0.107194,0.361254,0.597687,0,0.0880567,0.0598853,14,0.0946919,0.53016,0.450005,2,police
0.0916888,0.11816,14,0.0797746,0.447214,0.511271,27,1,0.0582134,0.028103,4,0.0502774,0.786007,0.526264,2,0.112747,0.0260957,6,0.0953839,0.317911,0.378244,5,0.0033456,0.00066912,2,0,0.0362812,0.954463,0,0.165607,0.266143,5,0.104807,0.558223,0.463117,1,0.133824,0.0158916,8,0.111566,0.177363,0.258877,0,0.097357,0.0540314,8,0,0.380408,0.529508,4,0.0923386,0.0277685,9,0.0809403,0.61414,0.413069,3,0.0652392,0.358314,16,0.0831209,0.315881,0.748936,0,0.11375,0.0468384,8,0.116428,0.614663,0.437781,2,police
0.0877446,0.0825181,47,0.0815173,0.509135,0.449783,24,1,0.0780864,0.0106481,3081,0.079548,0.784843,0.355587,2,0.108025,0.0694444,7,0.103841,0.573054,0.317886,2,0.0274691,0.00632716,7,0,0.122712,0.864919,1,0.0885802,0.0580247,6,0.0836073,0.153972,0.356584,2,0.142901,0.0679012,3120,0.132585,0.401538,0.420418,0,0.0950617,0.0220679,15,0.0456464,0.604824,0.345914,2,0.103704,0.0223765,2,0.0960193,0.515015,0.528829,3,0.070679,0.00200617,3072,0.063522,0.383539,0.288148,2,0.0873457,0.0375,5,0.0861843,0.591383,0.753019,2,police
0.0764676,0.0805956,4,0.0723279,0.385305,0.468885,24,0,0.075,0.0192708,4,0.065399,0.693368,0.466254,2,0.0815104,0.060026,3,0.0925495,0.239393,0.389532,4,0.0164063,0,4,0,0,0,0,0.078125,0.297526,13,0.0722611,0.120056,0.50471,0,0.175521,0.643359,4,0.0991598,0.432222,0.264129,2,0.0804688,0.0231771,6,0,0.527608,0.607329,3,0.0825521,0.0580729,9,0.0785755,0.615947,0.453608,4,0.0401042,0.413542,17,0.0574843,0.374689,0.709512,0,0.0903646,0.066276,4,0.0942984,0.495168,0.533508,2,police
0.0740297,0.377499,22,0.0920368,0.447436,0.459938,21,0,0.0475806,0.0107527,9,0.0225951,0.764423,0.644879,2,0.0865591,0.0508065,6,0.10285,0.219803,0.283548,1,0.0747312,0.019086,3359,0,0.730541,0.29446,0,0.0728495,0.00739247,3,0.074994,0.350896,0.355937,3,0.15914,0.0372312,14,0.210573,0.573168,0.247337,2,0.0459677,0.0112903,7,0.0636622,0.792473,0.775056,1,0.0333333,0.0319892,4,0.0382154,0.0303289,0.459837,0,0.0806452,0.0442204,9,0.0949895,0.685248,0.784553,2,0.0663978,0.0352151,17,0.0651354,0.345161,0.382825,3,police
