@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_2_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Y_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Black_Pixel_0 numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_1_X_0 numeric
@attribute Airs_Contours_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Mass_Center_Y_0 numeric
@attribute Hough_Lines_Vertical_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_DiagonalPos_0 numeric
@attribute Hough_Lines_DiagonalNeg_0 numeric
@attribute Airs_Center_X_1 numeric
@attribute Airs_Center_Y_1 numeric
@attribute Airs_Triangle_1_X_1 numeric
@attribute Airs_Triangle_1_Y_1 numeric
@attribute Mass_Center_X_1 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_Vertical_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Hough_Lines_DiagonalPos_1 numeric
@attribute Hough_Lines_DiagonalNeg_1 numeric
@attribute Hough_Circles_Radius_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Airs_Triangle_1_X_2 numeric
@attribute Airs_Triangle_1_Y_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_Horizontal_2 numeric
@attribute Hough_Lines_DiagonalPos_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Hough_Lines_Nb_2 numeric
@attribute Hough_Circles_Radius_2 numeric
@attribute Black_Pixel_3 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Triangle_1_X_3 numeric
@attribute Airs_Triangle_1_Y_3 numeric
@attribute Mass_Center_X_3 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_Horizontal_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Hough_Circles_Radius_3 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
49.0566,-43.6098,6.19459,0.402687,0.387438,35.2941,64.7059,0,0,49.5865,47.1892,30.2268,0,5.25606,48.9789,168.209,431.955,7.54717,0.065252,0.227106,57.1429,28.5714,14.2857,0,48.1132,54.9451,0.943396,107.475,0.472934,0.162146,16.6667,66.6667,0,16.6667,51.4286,47.9477,0.943396,-74.8038,0.241406,0.676199,38.8889,55.5556,5.55556,0,18,25.0549,8.10699,49.5283,-29.7965,90.2483,0.056541,0.182674,37.5,56.25,6.25,0,40.293,paramedics
50.7538,49.7462,57.337,0.355069,0.353715,45.4545,49.0909,5.45455,0,54.848,49.3616,22.7943,0,6.23406,50.766,94.593,759.467,0.50505,0.454695,0.520728,53.8462,23.0769,23.0769,0,59.2167,52.1067,90.5555,-2.0412,0.501414,0.142744,7.69231,30.7692,53.8462,7.69231,39.899,53.0303,180.228,4.99298,0.395757,0.649858,45.8333,54.1667,0,0,24,27.2727,5.40761,49.4949,-20.6869,92.0115,0.517957,0.45679,0,100,0,0,39.2496,paramedics
50.194,-59.8911,65.602,0.39128,0.377781,52.6316,36.8421,7.89474,2.63158,51.5222,55.1751,25.1082,0,11.3388,50,-80.3279,787.589,6.55738,0.471696,0.626698,36.3636,36.3636,27.2727,0,40.1639,93.2018,-44.7094,161.111,0.498251,0.086222,40,50,10,0,26.1111,50,1.06557,2.77778,0.465847,0.562268,60,40,0,0,10,36.6667,13.224,47.541,-63.9961,143.778,0.586703,0.575556,40,60,0,0,43.8889,paramedics
49.3197,-23.9827,56.4146,0.384917,0.362104,43.5897,30.7692,10.2564,15.3846,55.9598,46.9424,25.6274,0,12.5533,53.816,97.2603,885.733,78.0822,0.245015,0.371301,33.3333,40,13.3333,13.3333,38.3562,81.9672,1.36986,-132.069,0.324959,0.496086,18.1818,18.1818,27.2727,36.3636,29.5082,57.5342,-18.1531,153.842,0.376506,0.559556,52.9412,35.2941,0,11.7647,17,49.1803,10.0382,42.5233,75.1366,-5.4215,0.843302,0.521641,0,55.5556,22.2222,22.2222,33.1148,paramedics
49.3197,0.46277,13.5601,0.38138,0.441921,32.5581,41.8605,6.97674,18.6047,48.3302,50.2351,22.7665,0,16.4384,51.0763,176.277,897.841,44.5205,0.615227,0.585288,29.4118,35.2941,11.7647,23.5294,34.2466,86.2069,1.36986,-43.1817,0.291195,0.42583,20,10,10,60,38.7931,51.6334,13.1485,182.443,0.565692,0.538504,38.8889,27.7778,5.55556,27.7778,18,29.8851,11.2659,48.5657,67.1012,-2.34935,0.527968,0.23605,14.2857,42.8571,0,42.8571,35.3448,paramedics
48.9583,-11.3724,61.4496,0.456465,0.341195,21.9512,53.6585,0,24.3902,46.149,49.5601,21.7742,0,8.89337,54.1767,97.2222,705.559,1.85185,0.058796,0.329391,37.5,62.5,0,0,43.0556,83.2466,1.38889,-104.058,0.315644,0.45644,58.3333,16.6667,0,25,32.7957,58.3333,126.471,2.60146,0.517011,0.563434,8.33333,66.6667,0,25,12,9.67742,16.2634,43.75,1.38889,-40.3226,0.510316,0.518529,40,60,0,0,45.9677,paramedics
49.3865,-4.70773,50.1375,0.271482,0.340403,42.1053,36.8421,2.63158,18.4211,51.3701,55.0376,23.584,0,8.3801,52.4691,97.5309,926.181,0.617284,0.279614,0.173981,55.5556,22.2222,22.2222,0,32.0988,75.7576,-14.9011,-83.9931,0.334528,0.30065,0,0,0,100,47.7273,52.4691,97.5309,2.29568,0.482435,0.610555,21.4286,42.8571,7.14286,28.5714,14,22.7273,15.3386,46.5021,1.23457,-121.015,0.44331,0.362071,37.5,50,0,12.5,37.8788,paramedics
49.2424,80.6553,76.6276,0.404844,0.372299,46.1538,35.8974,10.2564,7.69231,48.4848,51.8791,23.1393,0,5.41859,65.1515,52.3923,156.397,58.5859,0.586869,0.584181,42.8571,0,57.1429,0,36.3636,83.3094,-9.50999,2.87274,0.265024,0.291828,57.1429,0,0,42.8571,36.4407,51.5152,123.106,2.87274,0.443685,0.482732,35.7143,57.1429,0,7.14286,14,34.7458,13.1741,47.4204,-25,149.382,0.55281,0.257634,14.2857,57.1429,0,28.5714,30.9322,paramedics
49.6479,-37.4652,95.7391,0.540126,0.479733,30.303,48.4848,6.06061,15.1515,51.9764,48.4142,31.8243,0,9.16687,49.2958,97.1831,507.193,4.22535,0.037559,0.254865,54.5455,18.1818,27.2727,0,44.3662,93.364,95.5318,184.053,0.62625,0.251535,50,25,0,25,46.4407,64.7887,97.1831,-66.073,0.469953,0.58936,22.2222,66.6667,0,11.1111,9,20.339,16.4001,49.2958,-73.8975,112.757,0.384831,0.382571,30.7692,61.5385,0,7.69231,36.4407,paramedics
50,-1.86,92.2984,0.306617,0.198684,31.25,59.375,0,9.375,54.6982,50.0344,29.0034,0,19.5437,50,135.783,645.584,88.8889,0.461734,0.464087,31.25,68.75,0,0,45.3253,128.141,84.3744,201.907,0.382648,0.269854,33.3333,44.4444,11.1111,11.1111,31.25,60.3175,144.367,4.34028,0.514756,0.813272,57.1429,28.5714,14.2857,0,7,33.3333,14.4511,49.368,85.1172,-9.87513,0.619929,0.553241,42.8571,57.1429,0,0,41.6667,paramedics
47.3077,-50.0097,94.858,0.418894,0.362488,41.9355,54.8387,0,3.22581,50.2098,46.5192,25.1433,0,15.6643,50.7692,96.9231,642.286,41.5385,0.42964,0.52886,38.4615,61.5385,0,0,45.0919,110.144,53.7954,-43.0646,0.420726,0.368325,10,60,0,30,30.9091,52.3077,96.9231,3.30578,0.502027,0.619259,50,40,0,10,10,35.4545,12.4755,48.7285,86.0285,-7.3621,0.887407,0.786128,42.8571,57.1429,0,0,40,paramedics
49.5968,-4.8152,74.4444,0.297516,0.28968,41.1765,32.3529,8.82353,17.6471,56.8915,50.4884,20.8866,0,13.414,51.1862,96.7742,731.909,41.9355,0.404633,0.534362,23.0769,53.8462,7.69231,15.3846,44.3548,90.2778,-34.6102,148.958,0.455166,0.473587,33.3333,11.1111,33.3333,22.2222,31.6667,58.871,10.5991,2.77778,0.661738,0.621759,50,21.4286,0,28.5714,14,43.3333,11.8548,45.1613,-76.3485,166.079,0.479032,0.662011,42.8571,57.1429,0,0,32.5,paramedics
48.951,74.9273,65.7247,0.406513,0.352104,33.3333,53.3333,6.66667,6.66667,62.1601,55.8454,26.9565,0,11.2923,62.6761,100.852,514.23,70.4225,0.519046,0.56673,36.3636,54.5455,9.09091,0,44.3662,90.7972,-8.62676,3.07787,0.617122,0.259969,0,50,0,50,51.7544,49.2958,97.1831,3.07787,0.258771,0.36283,46.1538,46.1538,0,7.69231,13,25.4386,13.5409,48.5915,-86.3769,75.0364,0.547304,0.567783,30,50,10,10,28.7719,paramedics
46.8085,94.9793,24.899,0.33825,0.263141,31.4286,57.1429,5.71429,5.71429,51.6611,47.2761,23.4995,0,14.1855,47.6072,147.367,670.73,32.8571,0.3164,0.47448,38.4615,38.4615,23.0769,0,48.5714,95.414,-12.2078,169.283,0.543973,0.217261,33.3333,41.6667,8.33333,16.6667,56.5789,54.2857,11.4286,-98.4918,0.459609,0.553815,54.5455,45.4545,0,0,11,34.5029,12.1053,47.8571,1.42857,3.07787,0.858579,0.808085,30,70,0,0,35.5263,paramedics
48.7705,-5.10615,96.4333,0.497302,0.245794,50,42.8571,0,7.14286,58.3607,49.375,30.625,0,14.3443,49.8769,168.632,817.875,62.2951,0.532132,0.398331,46.1538,53.8462,0,0,46.7213,125.82,94.0671,199.653,0.371276,0.381059,7.69231,69.2308,0,23.0769,30.2083,55.7377,104.823,196.206,0.293868,0.501543,0,50,0,50,4,43.75,14.8224,45.9016,-14.2364,238.258,0.744926,0.707837,50,50,0,0,41.6667,paramedics
47.2414,-5.53763,21.7374,0.408493,0.356919,31.4286,48.5714,2.85714,17.1429,44.0805,49.7312,22.1774,0,11.2455,43.0556,-11.6319,636.666,1.38889,0.465622,0.563711,18.1818,18.1818,36.3636,27.2727,46.5278,96.2539,5.55556,156.087,0.429705,0.303447,22.2222,44.4444,0,33.3333,33.871,59.737,21.1806,-39.6722,0.494264,0.426835,58.3333,25,16.6667,0,12,40.3226,12.276,49.3056,-73.1465,95.4022,0.429258,0.38427,30,70,0,0,21.7742,paramedics
49.2754,57.666,33.0323,0.307398,0.367276,42.8571,51.4286,0,5.71429,50.9179,44.7273,22.7879,0,14.1502,53.3229,97.1014,663.314,88.4058,0.386178,0.518625,46.6667,46.6667,0,6.66667,39.8551,95.8678,96.7794,175.207,0.380584,0.117737,33.3333,44.4444,0,22.2222,41.2121,55.7971,117.391,3.30578,0.289795,0.277317,16.6667,50,0,33.3333,6,47.2727,13.5968,45.5711,-62.6815,183.694,0.771158,0.489338,37.5,62.5,0,0,47.2727,paramedics
49.2126,-2.38211,45.894,0.468275,0.351539,50,46.875,3.125,0,44.2798,53.5179,27.8547,0,11.9514,49.2063,1.5873,469.416,3.1746,0.535412,0.636374,41.6667,33.3333,25,0,48.4127,96.1169,1.5873,-130.719,0.552192,0.444182,11.1111,44.4444,0,44.4444,48.366,52.381,7.93651,-163.512,0.31231,0.554565,60,40,0,0,10,52.9412,12.6984,48.4127,96.8254,-10.835,0.58067,0.486085,28.5714,57.1429,14.2857,0,44.4444,paramedics
49.6835,-28.1426,15.2014,0.328175,0.378612,26.4706,58.8235,5.88235,8.82353,50.0759,45.1376,31.3761,0,11.2283,52.3638,38.1657,659.513,5.06329,0.295083,0.395242,45.4545,27.2727,27.2727,0,46.2025,101.166,1.26582,-113.169,0.460121,0.342813,0,37.5,0,62.5,35.8025,51.2658,97.4684,3.42936,0.477604,0.381552,23.5294,58.8235,5.88235,11.7647,17,28.2407,10.2438,50,-87.6494,153.869,0.570886,0.213333,20,80,0,0,46.9136,paramedics
48.5915,8.34395,1.85659,0.426583,0.473749,34.375,53.125,9.375,3.125,49.7359,40.9794,26.3531,0,13.8791,51.4793,-5.98592,795.444,4.22535,0.304046,0.165344,40,10,30,20,49.2958,101.997,1.40845,-33.7206,0.447669,0.631622,0,30,0,70,28.4722,53.5211,160.997,4.34028,0.464015,0.388185,33.3333,55.5556,0,11.1111,9,58.3333,14.1725,49.2958,156.69,4.34028,0.42796,0.392761,40,40,20,0,47.9167,paramedics
48.4615,-13.1273,57.965,0.592319,0.37929,30.303,57.5758,3.0303,9.09091,52.5962,39.1089,23.948,0,10.9538,53.8462,73.293,343.37,1.53846,0.484402,0.153333,28.5714,71.4286,0,0,46.1538,106,-36.9231,192,0.422235,0.525751,37.5,37.5,25,0,24,51.5385,-18.4615,4,0.379377,0.468369,0,66.6667,0,33.3333,12,42.6667,14,46.9231,1.53846,4,0.364891,0.271004,11.1111,44.4444,22.2222,22.2222,36,paramedics
49.3464,-21.1037,26.7393,0.429266,0.439289,40.7407,44.4444,7.40741,7.40741,48.5752,51.1515,29.4141,0,3.24919,11.8421,14.4737,169.024,3.94737,0.074462,0.484075,50,50,0,0,46.7105,112.453,-8.11404,195.752,0.51257,0.217519,33.3333,60,0,6.66667,53.0612,53.9474,-0.15829,-1.53445,0.592086,0.505631,0,30,30,40,10,24.4898,19.334,49.3421,139.706,4.16493,0.363149,0.361198,41.6667,58.3333,0,0,29.932,paramedics
51.6421,46.5075,43.6983,0.396903,0.395661,40.3509,42.1053,10.5263,7.01754,51.5857,48.6085,23.2457,0,7.6689,53.3354,88.9839,1056.01,89.6226,0.454165,0.576862,35.7143,35.7143,28.5714,0,49.5283,61.2788,-14.7205,10.8421,0.501913,0.168313,50,27.7778,5.55556,16.6667,51.6129,57.0755,98.1132,1.1562,0.668835,0.50565,43.75,25,6.25,25,16,25.1613,6.68493,48.5849,0.943396,116.661,0.199196,0.168001,11.1111,66.6667,22.2222,0,38.9247,paramedics
46.1677,-22.1652,42.198,0.391889,0.354887,50,43.4783,2.17391,4.34783,60.1905,45.974,19.7403,1,10.9106,49.3333,85.0575,876.769,4,0.215481,0.256427,50,37.5,6.25,6.25,50,61.7192,1.33333,-107.079,0.342105,0.090342,27.2727,45.4545,0,27.2727,35.5401,48.6667,97.3333,1.48721,0.483766,0.320076,38.8889,38.8889,5.55556,16.6667,18,0,10.0325,49.3333,1.33333,1.48721,0.447273,0.341357,37.5,37.5,25,0,35.9756,paramedics
40.4348,-0.644581,26.0829,0.315035,0.4111,55.5556,41.6667,0,2.77778,47.6371,57.7391,20.2609,1,12.538,50.8772,99.7073,760.306,7.01754,0.256683,0.333571,50,33.3333,0,16.6667,49.1228,65.7778,77.193,1.77778,0.685703,0.232606,42.8571,28.5714,0,28.5714,29.3333,50.8772,5.26316,-88.8889,0.322208,0.517573,33.3333,60,0,6.66667,15,21.6667,13.2865,48.2456,166.667,-25.9773,0.357128,0.371648,20,50,30,0,33.3333,paramedics
49.3289,58.7276,38.4538,0.39105,0.403335,42.1053,44.7368,2.63158,10.5263,54.625,52.1739,23.4724,0,10.8656,49.3243,72.5016,730.992,9.00901,0.298589,0.450611,42.8571,57.1429,0,0,49.3243,75.7852,-3.33362,22.0062,0.648562,0.114594,21.4286,35.7143,7.14286,35.7143,45.4054,50,97.2973,1.82615,0.251461,0.328264,41.1765,35.2941,0,23.5294,17,24.3243,12.0161,49.3243,1.35135,1.82615,0.576772,0.407988,27.2727,63.6364,9.09091,0,37.5,paramedics
48.9051,-41.8999,43.0349,0.350962,0.29293,50,50,0,0,51.9708,48.8571,23.3571,1,11.2605,51.4706,99.8025,595.292,32.8431,0.230937,0.337249,28.5714,57.1429,14.2857,0,47.7941,76.5306,-12.2549,138.776,0.45915,0.085063,36.3636,45.4545,0,18.1818,44.8571,49.2647,-20.7014,2.04082,0.37474,0.723484,66.6667,33.3333,0,0,12,22.5,13.8235,47.0588,136.894,-0.358038,0.566734,0.417998,30,70,0,0,45.2381,paramedics
46.5426,-31.4425,43.9623,0.476423,0.290033,53.6585,39.0244,7.31707,0,55.2418,54.2927,23.7239,0,7.77854,52.1277,105.147,935.481,3.19149,0.301193,0.357513,40,40,13.3333,6.66667,46.8085,58.9664,-15.1064,1.1562,0.506821,0.057786,66.6667,25,8.33333,0,34.0502,46.2766,9.02996,108.031,0.38525,0.120864,84.6154,15.3846,0,0,13,24.4624,6.33722,54.0721,-7.08726,15.7828,0.337907,0.301503,62.5,31.25,6.25,0,40.2628,paramedics
46.025,11.0432,1.60392,0.51645,0.396509,56.8182,27.2727,11.3636,4.54545,46.4556,47.1846,23.9348,0,10.1163,53.6842,101.075,994.484,3.15789,0.407155,0.279254,36.3636,36.3636,27.2727,0,48.9474,52.0776,-11.7895,-7.97784,0.685414,0.207636,27.2727,45.4545,0,27.2727,42.807,48.0745,133.158,1.10803,0.593551,0.521621,64.2857,28.5714,0,7.14286,14,20.8772,6.22715,52.427,66.8061,128.092,0.400749,0.450834,41.6667,25,33.3333,0,47.3684,paramedics
49.2021,-1.76863,40.7828,0.519922,0.578418,40.8163,46.9388,0,12.2449,53.8564,44.2504,21.9584,0,9.73813,51.0638,98.4802,1169.57,9.21986,0.285902,0.228793,46.6667,33.3333,20,0,48.4043,54.3413,-11.4894,-9.41915,0.66408,0.353695,15.3846,15.3846,0,69.2308,25.8242,51.5957,97.8723,1.20758,0.485121,0.392064,40,46.6667,0,13.3333,15,22.5275,9.1653,48.4043,1.06383,7.12939,0.575825,0.447747,61.5385,38.4615,0,0,37.5458,paramedics
48.8432,73.6384,37.3386,0.371051,0.336123,60.4651,23.2558,9.30233,6.97674,46.5142,50.0542,18.5338,1,9.22559,50.5556,79.5656,922.627,4.44444,0.310628,0.34461,37.5,12.5,31.25,18.75,47.7778,49.9949,57.284,1.0203,0.382357,0.167216,30,20,0,50,32.0346,44.4444,140.926,1.0203,0.382956,0.185092,71.4286,28.5714,0,0,14,21.0101,6.19529,58.384,112.231,-10.2348,0.45039,0.484106,66.6667,20,13.3333,0,32.1549,paramedics
47.5267,2.93273,45.1817,0.489203,0.466118,51.1111,24.4444,11.1111,13.3333,55.2247,49.6998,17.9779,1,8.2611,56.1798,84.0915,1026.22,15.7303,0.35167,0.414645,47.0588,17.6471,35.2941,0,48.8764,48.0726,-8.6468,0.90703,0.38711,0.197889,25,18.75,0,56.25,28.7755,53.9326,153.258,0.90703,0.64795,0.503888,81.25,18.75,0,0,16,24.7619,8.72124,48.3146,171.91,-13.7868,0.454865,0.422716,50,30,20,0,30.7143,paramedics
49.0196,119.134,44.7012,0.503959,0.393281,60,20,20,0,54.955,48.3422,17.6233,1,8.61128,94.1176,27.2406,530.718,96.0784,0.784613,0.500823,53.8462,0,23.0769,23.0769,21.5686,43.0439,1.96078,1.06281,0.241969,0.244993,81.25,0,18.75,0,21.6495,52.6014,96.0784,0.924185,0.696265,0.595189,66.6667,33.3333,0,0,12,22.6804,4.75035,50,97.2594,3.97431,0.261166,0.492583,0,100,0,0,52.5773,person
49.4335,128.234,40.8612,0.454243,0.519451,70.8333,20.8333,4.16667,4.16667,58.9342,57.365,20.0917,1,10.0142,48.9796,-10.2041,586.735,93.1973,0.426011,0.263776,54.5455,9.09091,27.2727,9.09091,4.08163,36.5062,2.04082,-1.12674,0.200014,0.374754,14.2857,0,42.8571,42.8571,34.8837,46.9388,2.04082,1.35208,0.467742,0.198133,54.5455,27.2727,18.1818,0,11,21.5116,8.82772,49.7097,99.5723,-0.232952,0.329082,0.388305,14.2857,57.1429,0,28.5714,31.3953,person
41.6651,170.743,39.2157,0.357456,0.503268,57.1429,19.0476,19.0476,4.7619,55.2991,53.8037,17.6796,1,12.642,72.2222,-18.1143,675.341,68.8889,0.681392,0.491314,42.8571,35.7143,7.14286,14.2857,3.33333,55.5556,2.22222,28.3951,0.084722,0.49594,100,0,0,0,40,42.2222,7.32733,1.23457,0.475502,0.550642,20,20,60,0,10,19.4444,9.06173,54.3175,96.4897,2.60282,0.393403,0.291667,0,50,0,50,28.3333,person
51.0347,-12.1433,44.0883,0.427102,0.378278,47.3684,21.0526,26.3158,5.26316,47.0046,49.7924,15.2409,1,14.0293,77.1739,-16.8167,649.394,65.2174,0.592654,0.399196,47.3684,26.3158,10.5263,15.7895,43.6567,57.7662,2.17391,-63.5479,0.124416,0.128758,55.5556,11.1111,22.2222,11.1111,32.5581,58.6956,-1.25165,1.35208,0.664117,0.31381,18.1818,36.3636,45.4545,0,11,26.7442,6.90091,36.9565,-1.07284,68.763,0.13674,0.250156,33.3333,0,0,66.6667,24.4186,person
34.9847,-14.6486,40.4967,0.341054,0.567195,68.75,25,0,6.25,45.625,58.2792,13.5958,1,15.8766,55,-20,600.544,87.5,0.63014,0.620337,30.7692,30.7692,23.0769,15.3846,51.25,64.0918,2.5,-88.681,0.42302,0.381579,64.2857,21.4286,14.2857,0,32.4675,48.75,63.5973,-71.0901,0.381027,0.359704,54.5455,0,45.4545,0,11,11.6883,4.70779,40,85.4412,1.68663,0.119167,0.392569,0,50,0,50,31.1688,person
64.2523,73.1584,48.1913,0.413676,0.599578,58.8235,17.6471,11.7647,11.7647,60.7522,60.305,16.4706,1,13.4328,73.3333,57.0044,260.237,63.3333,0.594212,0.605597,80,0,0,20,46.6667,71.2854,3.33333,-91.3344,0.18804,0.364549,55.5556,22.2222,11.1111,11.1111,0,46.6667,90,2.22767,0.64129,0.535945,33.3333,0,66.6667,0,6,0,6.76617,36.6667,3.33333,110.084,0.220057,0.538882,33.3333,16.6667,0,50,31.3433,person
66.1958,171.114,31.2782,0.436737,0.638555,80,6.66667,0,13.3333,46.7836,49.7031,17.8965,1,15.7692,58.9286,-36.6071,364.907,71.4286,0.589524,0.618803,50,0,25,25,22.7002,69.2426,-10.1602,136.348,0.199719,0.378478,60,20,20,0,0,46.4286,-18.5935,146.485,0.588483,0.501274,50,0,50,0,6,18.4615,9.45055,48.2143,132.143,177.515,0.473245,0.678127,0,0,0,100,18.4615,person
53.3333,2.77778,27.0035,0.402994,0.542707,77.7778,5.55556,0,16.6667,59.7222,45.5471,18.7023,1,17.5385,41.6667,127.222,554.783,50,0.571302,0.724348,53.3333,20,13.3333,13.3333,3.33333,46.1539,3.33333,33.1361,0,0,0,0,0,0,0,36.6667,76.6667,82.8402,0.588167,0.501941,50,0,50,0,8,12.3077,8.97436,48.3333,3.33333,46.8935,0.458388,0.706318,0,0,0,100,17.9487,person
35.3728,50.2136,33.1737,0.331207,0.361831,65,10,0,25,60.5263,47.2385,18.1287,1,17.1024,76.4706,94.1176,707.168,79.4118,0.495612,0.613131,42.1053,31.5789,15.7895,10.5263,10.2941,52.5835,2.94118,-82.6856,0.20915,0.170096,100,0,0,0,0,48.5294,71.9328,-11.8013,0.61896,0.371326,100,0,0,0,12,14.1975,6.46333,47.0588,102.941,106.691,0.409823,0.660311,0,0,0,100,30.0412,person
47.1745,137.669,39.4079,0.28831,0.315983,47.0588,23.5294,5.88235,23.5294,63.4474,58.3076,18.2939,1,17.6812,51.4286,-7.84682,586.387,22.8571,0.504233,0.453954,38.8889,22.2222,16.6667,22.2222,18.5714,57.761,14.3326,-46.6564,0.038384,0.097692,100,0,0,0,27.5362,58.5714,94.2857,-15.0179,0.331056,0.315637,25,0,75,0,4,11.5942,8.53002,48.5714,134.286,163.043,0.426304,0.680929,25,0,0,75,19.2029,person
37.5,-15.6186,40.6064,0.421149,0.558002,63.1579,36.8421,0,0,57.0175,52.6399,14.7951,1,13.8858,48.6842,-68.4211,702.544,7.89474,0.427527,0.349337,61.5385,15.3846,7.69231,15.3846,46.0526,36.7813,2.63158,1.13173,0.460143,0.286642,27.2727,18.1818,45.4545,9.09091,27.1277,50,129.474,1.13173,0.659385,0.693607,54.5455,18.1818,0,27.2727,11,17.0213,2.01568,26.3158,76.3158,1.13173,0.497076,0.023641,0,100,0,0,0,person
49.0104,55.9332,52.053,0.501578,0.58341,68.9655,6.89655,10.3448,13.7931,54.1176,52.7896,14.812,1,7.24104,88.0952,37.6217,378.472,97.619,0.443298,0.218852,44.4444,0,33.3333,22.2222,2.38095,51.015,2.38095,-5.31406,0.374478,0.284364,40,13.3333,33.3333,13.3333,18.9003,47.619,98.2295,51.4238,0.593274,0.548268,78.5714,14.2857,7.14286,0,14,15.1203,12.5184,48.8095,-66.9382,41.3748,0.144005,0.314225,50,16.6667,0,33.3333,17.5258,person
45.8333,-17.3301,56.0471,0.549911,0.493598,50,40,10,0,50.7392,49.2123,15.5664,1,6.5407,89.5833,23.7319,315.219,47.9167,0.649648,0.269699,12.5,12.5,37.5,37.5,36.4583,57.4635,2.08333,-22.084,0.387361,0.330814,25,33.3333,33.3333,8.33333,19.7674,44.3291,161.783,19.1432,0.34263,0.459532,16.6667,33.3333,50,0,6,15.1163,11.313,32.3291,6.58944,162.294,0.190207,0.34559,66.6667,16.6667,0,16.6667,24.1279,person
27.6471,1.38408,45.164,0.39953,0.543196,51.8519,29.6296,18.5185,0,50.9091,57.2973,13.9803,1,10.4814,77.381,95.2381,438.882,75,0.268178,0.233208,50,21.4286,28.5714,0,3.57143,53.1664,2.38095,-4.05077,0.260708,0.428189,66.6667,6.66667,6.66667,20,28.6232,48.8095,2.38095,107.163,0.491672,0.58316,50,22.2222,27.7778,0,18,18.4783,6.03002,51.1905,2.38095,9.4518,0.292989,0.482254,42.8571,57.1429,0,0,0,person
31.25,28.6166,37.6529,0.318691,0.518014,61.5385,26.9231,11.5385,0,55.8756,60.4754,20.4244,1,9.3609,68.75,32.2954,683.213,82.1429,0.682387,0.434085,57.1429,14.2857,14.2857,14.2857,12.5,32.3468,1.78571,-13.912,0.178721,0.37658,42.8571,14.2857,28.5714,14.2857,31.0526,49.1071,1.05736,103.727,0.631817,0.449545,76.1905,14.2857,9.52381,0,21,16.3158,5.78947,41.8316,1.78571,2.15924,0.043561,0.455758,33.3333,66.6667,0,0,36.4211,person
41.3793,54.4986,37.931,0.373268,0.585398,57.8947,21.0526,15.7895,5.26316,51.2315,42.5574,14.8851,1,18.1642,75.8621,93.1034,464.969,72.4138,0.214189,0.160609,61.5385,7.69231,23.0769,7.69231,35.0334,52.3612,3.44828,-27.7723,0.502065,0.36243,16.6667,16.6667,66.6667,0,16.9014,48.2759,11.3348,153.393,0.494239,0.469218,84.6154,7.69231,7.69231,0,13,14.7887,9.71345,38.3524,24.0795,222.178,0.323901,0.46332,0,33.3333,0,66.6667,0,person
42.1053,253.588,48.0009,0.497553,0.589567,86.6667,13.3333,0,0,52.0468,49.2647,13.1127,1,14.3382,64.2857,-22.7166,453.423,28.5714,0.348482,0.375217,72.7273,9.09091,0,18.1818,10.7143,72.4481,3.57143,-2.16263,0.344341,0.192915,50,16.6667,16.6667,16.6667,22.0588,51.7857,3.20866,26.8378,0.561961,0.735777,30,20,50,0,10,8.82353,16.0189,35.7143,-24.4386,-8.94328,0.409063,0.498491,83.3333,16.6667,0,0,0,person
