%1. Title : 
%2. Sources : 
%
%
%
@RELATION Imagette

% Global features from the images :
@ATTRIBUTE  Black_Pixel_Global NUMERIC
@ATTRIBUTE  Airs_Center_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Center_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Radius_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Contours_GLOBAL NUMERIC
@ATTRIBUTE  Airs_Length_Contours_GLOBAL NUMERIC
@ATTRIBUTE  Harris_Corners_X_GLOBAL NUMERIC
@ATTRIBUTE  Harris_Corners_Y_GLOBAL NUMERIC
@ATTRIBUTE  Mass_Center_X_Global NUMERIC
@ATTRIBUTE  Mass_Center_Y_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_Global NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_Global NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_Global NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_Global NUMERIC
@ATTRIBUTE  Hough_Circles_X_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Y_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_Global NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_Global NUMERIC
@ATTRIBUTE  Rows_Or_Cols_Global NUMERIC
% Features from the images splited in 4 : 
@ATTRIBUTE  Black_Pixel_0 NUMERIC
@ATTRIBUTE  Airs_Center_X_0 NUMERIC
@ATTRIBUTE  Airs_Center_Y_0 NUMERIC
@ATTRIBUTE  Airs_Radius_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_0 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_0 NUMERIC
@ATTRIBUTE  Airs_Contours_0 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_0 NUMERIC
@ATTRIBUTE  Harris_Corners_X_0 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_0 NUMERIC
@ATTRIBUTE  Mass_Center_X_0 NUMERIC
@ATTRIBUTE  Mass_Center_Y_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_0 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_0 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_0 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_0 NUMERIC
@ATTRIBUTE  Hough_Circles_X_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_0 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_0 NUMERIC
@ATTRIBUTE  Black_Pixel_1 NUMERIC
@ATTRIBUTE  Airs_Center_X_1 NUMERIC
@ATTRIBUTE  Airs_Center_Y_1 NUMERIC
@ATTRIBUTE  Airs_Radius_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_1 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_1 NUMERIC
@ATTRIBUTE  Airs_Contours_1 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_1 NUMERIC
@ATTRIBUTE  Harris_Corners_X_1 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_1 NUMERIC
@ATTRIBUTE  Mass_Center_X_1 NUMERIC
@ATTRIBUTE  Mass_Center_Y_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_1 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_1 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_1 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_1 NUMERIC
@ATTRIBUTE  Hough_Circles_X_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_1 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_1 NUMERIC
@ATTRIBUTE  Black_Pixel_2 NUMERIC
@ATTRIBUTE  Airs_Center_X_2 NUMERIC
@ATTRIBUTE  Airs_Center_Y_2 NUMERIC
@ATTRIBUTE  Airs_Radius_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_2 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_2 NUMERIC
@ATTRIBUTE  Airs_Contours_2 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_2 NUMERIC
@ATTRIBUTE  Harris_Corners_X_2 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_2 NUMERIC
@ATTRIBUTE  Mass_Center_X_2 NUMERIC
@ATTRIBUTE  Mass_Center_Y_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_2 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_2 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_2 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_2 NUMERIC
@ATTRIBUTE  Hough_Circles_X_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_2 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_2 NUMERIC
@ATTRIBUTE  Black_Pixel_3 NUMERIC
@ATTRIBUTE  Airs_Center_X_3 NUMERIC
@ATTRIBUTE  Airs_Center_Y_3 NUMERIC
@ATTRIBUTE  Airs_Radius_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_1_Y_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_2_Y_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_X_3 NUMERIC
@ATTRIBUTE  Airs_Triangle_3_Y_3 NUMERIC
@ATTRIBUTE  Airs_Contours_3 NUMERIC
@ATTRIBUTE  Airs_Length_Contours_3 NUMERIC
@ATTRIBUTE  Harris_Corners_X_3 NUMERIC
@ATTRIBUTE  Harris_Corners_Y_3 NUMERIC
@ATTRIBUTE  Mass_Center_X_3 NUMERIC
@ATTRIBUTE  Mass_Center_Y_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Vertical_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Horizontal_3 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalPos_3 NUMERIC
@ATTRIBUTE  Hough_Lines_DiagonalNeg_3 NUMERIC
@ATTRIBUTE  Hough_Lines_Nb_3 NUMERIC
@ATTRIBUTE  Hough_Circles_X_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Y_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Radius_3 NUMERIC
@ATTRIBUTE  Hough_Circles_Nb_3 NUMERIC
@ATTRIBUTE Class  {accident, bomb, car, casualty, electricity, fire-brigade, fire, flood, gas, injury, paramedics, person, police, road-block}

@DATA
8.73004,48.8133,58.773,68.6236,45.9285,-21.4211,35.3296,-21.4211,35.3296,-21.4211,1196.3,1107,72.588,72.588,0.293244,0.371986,20,32,8,40,25,51.2615,48.9057,26.7925,25,0,9.72424,61.5385,108.58,31.7342,25.9615,181.559,39.9408,181.559,39.9408,181.559,509.008,563.5,72.3077,72.3077,0.649499,0.472327,22.2222,22.2222,44.4444,11.1111,9,59.4872,57.8616,43.3962,3,5.48621,27.6923,110.36,26.26,16.9231,156.639,26.0355,156.639,26.0355,156.639,234.09,39.5,3.07692,3.07692,0.252856,0.617617,16.6667,0,0,83.3333,6,55.3846,45.283,42.4528,6,9.5791,54.0872,98.5101,35.5089,61.2587,-135.279,94.2442,-135.279,94.2442,-135.279,620.955,1751.5,0.769231,0.769231,0.37188,0.493844,16.6667,50,33.3333,0,6,43.0769,57.8616,39.6226,3,10.1306,43.0769,90.7796,36.2005,72.9327,-106.466,112.204,-106.466,112.204,-106.466,642.501,152.5,90.7692,90.7692,0.735733,0.350215,0,37.5,12.5,50,8,48,40.7547,32.4528,5,accident
9.76729,48.5065,81.1455,56.8486,-7.81139,126.969,-6.91273,126.969,-6.91273,126.969,1204.08,1647.5,31.9254,31.9254,0.25036,0.27642,11.7647,58.8235,11.7647,17.6471,17,53.208,51.3889,30.4784,16,0,12.9018,56.4506,142.732,23.1666,61.2126,-12.7567,109.308,-12.7567,109.308,-12.7567,348.619,101.5,63.6905,63.6905,0.620842,0.49321,37.5,0,25,37.5,8,21.4286,70,27.5,1,3.92857,19.6429,187.5,13.1904,37.5,237.5,66.9643,237.5,66.9643,237.5,97.5391,29.5,26.7857,26.7857,0.156563,0.787417,0,33.3333,0,66.6667,3,21.4286,70,17.5,1,12.4107,49.9008,150.463,27.7692,42.1381,-104.488,75.2465,-104.488,75.2465,-104.488,452.768,670,2.32143,2.32143,0.126949,0.423294,25,25,50,0,8,57.1429,40,50,2,12.0536,65.1786,59.375,20.0387,24.921,-31.9137,44.5018,-31.9137,44.5018,-31.9137,120.64,175,77.6786,77.6786,0.736529,0.30848,0,66.6667,0,33.3333,9,0,0,0,0,accident
9.94746,50.3938,85.3236,55.5641,109.005,123.378,102.835,123.378,102.835,123.378,1260.28,1278,39.7326,39.7326,0.328429,0.443691,4.7619,38.0952,19.0476,38.0952,21,54.6415,50.7342,31.5949,25,0,10.4015,60.3774,124.918,21.7279,89.413,-85.4701,168.704,-85.4701,168.704,-85.4701,319.695,82.5,79.2453,79.2453,0.730433,0.369938,55.5556,0,22.2222,22.2222,9,83.0189,30.7692,15.3846,1,5.22496,22.6415,170.94,16.023,62.2641,309.007,117.48,309.007,117.48,309.007,94.6102,75.5,1.88679,1.88679,0.187067,0.710607,0,0,0,100,4,0,0,0,0,11.8529,49.8106,169.887,26.696,39.0632,-9.60268,73.7041,-9.60268,73.7041,-9.60268,345.228,335,21.8329,21.8329,0.248428,0.581495,42.8571,28.5714,28.5714,0,7,83.0189,51.2821,82.0513,1,13.0624,49.4819,165.564,25.9958,41.3778,-20.1826,78.0713,-20.1826,78.0713,-20.1826,308.99,111.5,4.40252,4.40252,0.700012,0.412457,0,55.5556,0,44.4444,9,47.7987,64.9573,43.5897,3,accident
9.66199,45.6981,58.6814,56.2365,-10.281,106.3,-10.4908,106.3,-10.4908,106.3,1103.23,26.5,97.1267,97.1267,0.261047,0.576684,40.9091,18.1818,4.54545,36.3636,22,60.5442,56.0516,24.9504,21,0,10.7143,47.9592,101.997,25.156,57.8466,-15.8645,118.054,-15.8645,118.054,-15.8645,318.001,102.5,65.3061,65.3061,0.635308,0.506976,66.6667,0,0,33.3333,9,48.9796,66.6667,25,2,5.52721,25.5102,141.059,18.2662,75.5102,265.889,154.102,265.889,154.102,265.889,113.681,77.5,1.02041,1.02041,0.231778,0.715391,0,0,0,100,3,48.9796,50,38.5417,2,11.7772,51.4069,110.631,28.1759,-6.26559,216.605,-12.7869,216.605,-12.7869,216.605,408.532,589.5,8.16327,8.16327,0.163527,0.546502,42.8571,42.8571,14.2857,0,7,32.6531,50,31.25,2,10.1616,42.9632,112.96,25.7768,110.884,122.975,226.295,122.975,226.295,122.975,340.953,68,74.4898,74.4898,0.698113,0.449161,0,42.8571,14.2857,42.8571,7,73.4694,41.6667,16.6667,1,accident
8.93246,49.382,58.4974,65.7676,32.0668,-7.23211,25.4499,-7.23211,25.4499,-7.23211,1410.41,1352.5,83.0065,83.0065,0.322595,0.454779,11.1111,44.4444,14.8148,29.6296,27,59.418,43.6601,28.5621,30,0,11.2045,57.9365,119.185,31.3135,17.8187,188.389,28.2837,188.389,28.2837,188.389,449.509,420,61.9048,61.9048,0.62531,0.393422,44.4444,0,33.3333,22.2222,9,48.6772,54.902,34.6405,3,6.34921,32.5397,123.03,26.646,1.5873,50.6042,2.51953,50.6042,2.51953,50.6042,189.877,111.5,57.672,57.672,0.302222,0.649496,0,0,0,100,3,57.1429,39.2157,46.4052,3,9.05696,53.6859,97.9426,34.4684,12.4101,-10.314,19.6986,-10.314,19.6986,-10.314,472.394,635,75,75,0.128771,0.536446,33.3333,44.4444,0,22.2222,9,44.4444,23.5294,68.6275,1,9.52381,49.2063,99.9616,36.5759,85.8586,-69.1653,136.283,-69.1653,136.283,-69.1653,455.815,509,85.7143,85.7143,0.787754,0.353336,0,40,30,30,10,63.4921,47.0588,35.2941,2,accident
17.8441,37.3134,100.72,23.8851,-6.15385,217.201,-15.7791,217.201,-15.7791,217.201,528.652,112.5,93.3494,93.3494,0.318409,0.478789,50,0,25,25,8,0,0,0,0,1,26.5351,52.6316,204.2,12.2227,68.6717,-277.778,361.43,-277.778,361.43,-277.778,149.504,56.5,68.4211,68.4211,0.520335,0.304924,66.6667,0,33.3333,0,3,0,0,0,0,17.1053,36.8421,234.375,10.7165,17.2249,381.944,90.6573,381.944,90.6573,381.944,82.2254,23,28.4211,28.4211,0.315789,0.605903,0,0,0,100,1,0,0,0,0,17.9825,50.2084,188.652,12.1471,-15.6929,300.236,-82.5942,300.236,-82.5942,300.236,152.335,62,78.9474,78.9474,0.442982,0.800347,25,50,0,25,4,0,0,0,0,15.7895,42.1053,173.611,11.7438,-40.0245,437.258,-210.655,437.258,-210.655,437.258,120.923,11,47.3684,47.3684,0.584064,0.406829,0,0,100,0,2,0,0,0,0,accident
22.0251,48.494,173.642,21.5854,-26.8293,284.665,-65.4372,284.665,-65.4372,284.665,507.595,129,23.0999,23.0999,0.453049,0.470497,20,40,0,40,5,45.5285,54.5455,30.303,3,0,26.25,50,351.562,9.717,1.66667,546.875,8.33333,546.875,8.33333,546.875,118.539,6,80,80,0.517857,0.337798,100,0,0,0,3,0,0,0,0,6.875,20,449.219,4.02228,38.3333,546.875,191.667,546.875,191.667,546.875,26.799,3.5,9,9,0.166667,0.729167,0,0,0,0,0,0,0,0,0,27.1875,47.5,253.906,10.428,5,-53.0134,25,-53.0134,25,-53.0134,81.9079,43,77.5,77.5,0.4625,0.578125,100,0,0,0,1,0,0,0,0,32.5,48.1944,308.16,9.85423,24.6552,-375.808,123.276,-375.808,123.276,-375.808,98.7401,24.5,57.5,57.5,0.675,0.428571,50,0,0,50,2,0,0,0,0,accident
18.3712,44.3342,105.802,25.6228,-17.0677,225.269,-38.7903,225.269,-38.7903,225.269,556.671,74.5,38.3781,38.3781,0.541455,0.444733,40,20,10,30,10,43.1818,52.0833,31.25,4,1,23.8636,50,199.653,12.998,71.1039,-208.333,323.2,-208.333,323.2,-208.333,188.409,61,63.6364,63.6364,0.592746,0.367003,50,0,50,0,4,0,0,0,0,14.2045,38.6364,251.736,10.9248,89.7727,381.944,408.058,381.944,408.058,381.944,83.6676,29,2.27273,2.27273,0.361992,0.649899,0,0,0,100,2,0,0,0,0,20.6439,52.8075,329.861,8.87618,-54.5454,299.224,-247.934,299.224,-247.934,299.224,76.6985,12,81.8182,81.8182,0,0,50,50,0,0,2,0,0,0,0,17.803,40.9091,182.292,12.7923,76.7677,-113.812,348.944,-113.812,348.944,-113.812,134.237,10,77.2727,77.2727,0.639118,0.508207,50,50,0,0,4,0,0,0,0,accident
15.8909,37.1007,94.7143,29.2688,-24.7699,202.521,-49.5397,202.521,-49.5397,202.521,459.976,391,36.0548,36.0548,0.359561,0.247399,12.5,37.5,25,25,8,47.2,46.5455,33.0909,5,1,23.8519,46,185.185,16.0396,77.1183,-233.786,308.473,-233.786,308.473,-233.786,212.966,15,53.6,53.6,0.445619,0.49731,50,0,50,0,4,64,59.2593,27.7778,2,13.1852,32,212.62,12.1544,13.6842,342.936,54.7368,342.936,54.7368,342.936,92.3877,37,8,8,0.265098,0.634755,0,0,0,100,1,48,44.4444,37.037,1,12.2963,42,188.043,15.1991,4,-5.48697,16,-5.48697,16,-5.48697,171.914,242.5,2,2,0.438667,0.306173,0,66.6667,33.3333,0,3,0,0,0,0,17.3333,44,150.892,12.0118,-14.4615,254.3,-57.8462,254.3,-57.8462,254.3,132.782,4.5,66,66,0.602135,0.224441,0,100,0,0,1,0,0,0,0,accident
14.4436,40.8653,75.8766,36.2438,33.1245,-7.73598,56.1431,-7.73598,56.1431,-7.73598,817.986,941,41.4665,41.4665,0.30139,0.60599,27.2727,27.2727,9.09091,36.3636,11,57.6271,47.343,22.4638,6,1,18.9655,50,142.734,17.7358,19.0669,276.817,65.7481,276.817,65.7481,276.817,271.789,100,72.4138,72.4138,0.669139,0.323306,60,0,20,20,5,68.9655,35.2941,17.6471,1,9.63489,29.3103,190.311,12.875,3.44828,100.717,11.8906,100.717,11.8906,100.717,93.9445,8.5,1.72414,1.72414,0.245739,0.693949,50,0,0,50,2,0,0,0,0,16.8357,51.6078,142.201,18.6748,-30.5419,276.817,-105.317,276.817,-105.317,276.817,261.26,381.5,68.9655,68.9655,0.332201,0.425134,66.6667,33.3333,0,0,3,41.3793,35.2941,32.3529,1,14.1988,41.3793,125.433,15.2165,51.2679,-22.3163,176.786,-22.3163,176.786,-22.3163,160.238,81,58.6207,58.6207,0.641361,0.336767,20,20,40,20,5,41.3793,35.2941,35.2941,1,accident
14.3983,46.8212,66.6683,44.2292,48.1551,-44.272,58.0182,-44.272,58.0182,-44.272,774.484,1055.5,4.12497,4.12497,0.359659,0.34238,41.1765,35.2941,17.6471,5.88235,17,52.3236,50.0882,30.1587,7,0,14.5122,50,134.554,21.9358,71.5447,-41.6667,174.499,-41.6667,174.499,-41.6667,276.542,92,78.0488,78.0488,0.581351,0.564674,42.8571,0,57.1429,0,7,29.2683,30,30,1,12.1341,46.3415,121.875,26.5862,72.8997,61.8056,177.804,61.8056,177.804,61.8056,220.179,68,46.9512,46.9512,0.64367,0.40881,14.2857,14.2857,0,71.4286,7,0,0,0,0,21.2805,54.8781,115.625,24.7736,101.418,292.587,247.361,292.587,247.361,292.587,528.278,364.5,71.9512,71.9512,0.490382,0.501524,50,37.5,0,12.5,8,68.2927,30,27.5,1,15.1829,48.7805,121.875,25.9194,95.8108,-9.49428,233.685,-9.49428,233.685,-9.49428,316.516,90.5,3.25203,3.25203,0.5475,0.568299,20,40,40,0,5,48.7805,30,45,1,accident
12.5105,47.453,65.5856,55.4101,-15.7952,139.919,-14.6252,139.919,-14.6252,139.919,1010.87,1191.5,3.37607,3.37607,0.538769,0.464844,15.7895,47.3684,15.7895,21.0526,19,61.2795,50.2066,26.9628,11,0,12.3316,53.7037,118.802,30.7279,-22.2222,216.942,-41.1523,216.942,-41.1523,216.942,441.388,33.5,74.0741,74.0741,0.6033,0.377964,44.4444,33.3333,22.2222,0,9,0,0,0,0,8.96465,45.3704,126.55,30.1792,-33.0425,-25.3142,-61.1899,-25.3142,-61.1899,-25.3142,240.534,111.5,83.3333,83.3333,0.443166,0.569467,0,0,0,100,4,81.4815,45.4545,36.3636,1,18.0135,52.7778,105.888,31.453,-47.0746,121.497,-87.1752,121.497,-87.1752,121.497,536.905,343.5,83.3333,83.3333,0.445768,0.476221,33.3333,55.5556,0,11.1111,9,29.6296,36.3636,34.0909,2,11.6162,47.2222,105.888,32.2523,164.815,-100.543,305.213,-100.543,305.213,-100.543,367.64,66.5,0.925926,0.925926,0.34106,0.500624,25,0,75,0,4,0,0,0,0,accident
14.1473,50.8572,51.7934,46.1174,27.6287,-33.2653,41.2369,-33.2653,41.2369,-33.2653,762.024,855,4.96802,4.96802,0.496825,0.360012,66.6667,11.1111,0,22.2222,18,52.5373,44.2553,31.9149,5,1,14.6357,44.1989,123.153,20.8194,36.2265,21.1071,109.777,21.1071,109.777,21.1071,255.635,34.5,37.8788,37.8788,0.518687,0.342356,85.7143,0,0,14.2857,7,0,0,0,0,11.8633,45.4545,104.12,26.8591,47.4747,70.922,143.863,70.922,143.863,70.922,153.48,126,1.51515,1.51515,0.423549,0.474699,25,0,0,75,4,60.6061,25.5319,27.6596,1,16.5055,53.0303,99.5926,25.7139,93.9394,194.658,284.665,194.658,284.665,194.658,325.109,322.5,96.9697,96.9697,0.633638,0.663355,50,0,0,50,4,36.3636,42.5532,23.4043,1,16.6989,46.9697,99.5926,26.2852,-53.7879,194.658,-162.994,194.658,-162.994,194.658,293.877,26.5,21.2121,21.2121,0.427964,0.627839,50,16.6667,33.3333,0,6,0,0,0,0,accident
13.2864,46.3235,42.344,59.7689,-35.6618,101.418,-52.4438,101.418,-52.4438,101.418,1108.74,492,24.5844,24.5844,0.420579,0.425181,45,10,35,10,20,52.6961,54.058,19.7101,12,1,12.6935,58.8235,96.9529,27.1781,89.9594,169.283,264.587,169.283,264.587,169.283,344.735,80,45.2941,45.2941,0.738932,0.60741,87.5,0,12.5,0,8,58.8235,77.193,14.0351,1,11.4035,54.4118,86.1804,29.1556,-19.3498,36.8608,-56.9113,36.8608,-56.9113,36.8608,216.575,110.5,38.2353,38.2353,0.356403,0.309519,14.2857,14.2857,14.2857,57.1429,7,70.5882,28.0702,36.8421,2,21.3106,57.3529,81.5636,29.2509,-32.8877,128.991,-96.7285,128.991,-96.7285,128.991,523.267,230.5,82.3529,82.3529,0.35699,0.390368,33.3333,33.3333,16.6667,16.6667,12,58.8235,42.1053,30.7018,2,11.1971,42.6471,72.3299,27.0265,2.94118,15.3893,8.65052,15.3893,8.65052,15.3893,286.947,45,57.8431,57.8431,0.422888,0.551846,14.2857,0,85.7143,0,7,58.8235,49.1228,34.2105,2,accident
14.3223,50,46.712,54.8832,62.4825,-25.4572,80.1057,-25.4572,80.1057,-25.4572,1093.45,1562.5,3.98422,3.98422,0.481359,0.364955,47.3684,26.3158,15.7895,10.5263,19,55.2268,54.2125,23.4432,13,1,9.12229,65.3846,96.1538,27.4114,100.104,-43.8789,256.677,-43.8789,256.677,-43.8789,224.522,17,85.8974,85.8974,0.757479,0.353811,50,0,50,0,4,30.7692,23.0769,40.3846,1,15.8284,42.3077,94.3047,29.8611,2.5641,-67.6247,6.57462,-67.6247,6.57462,-67.6247,430.529,76.5,5.12821,5.12821,0.24911,0.383547,42.8571,0,0,57.1429,7,0,0,0,0,17.0611,60.2564,94.3047,27.8767,94.8718,235.63,243.261,235.63,243.261,235.63,416.68,419,14.5299,14.5299,0.485089,0.58679,50,12.5,12.5,25,8,61.5385,53.8462,36.5385,2,16.7653,42.3077,92.4556,29.4272,6.03318,-35.4594,15.4697,-35.4594,15.4697,-35.4594,464.845,425,9.40171,9.40171,0.321843,0.40125,72.7273,0,18.1818,9.09091,11,41.0256,46.1538,37.5,2,accident
6.9497,46.5311,37.9525,111.314,40.3847,-3.42738,20.1924,-3.42738,20.1924,-3.42738,2506.7,7483.5,67.2609,67.2609,0.309221,0.445842,38.8889,25,13.8889,22.2222,36,50.6186,46.0928,22.1497,97,0,6.42857,68,58.8152,46.9893,42,116.213,42,116.213,42,116.213,701.329,1349,84,84,0.65246,0.405485,53.3333,0,33.3333,13.3333,15,46.1818,53.2468,39.6104,11,4.45238,29.5,69.4444,44.9114,94.0622,148.439,94.0622,148.439,94.0622,148.439,487.922,130,2,2,0.274918,0.615268,10,0,0,90,10,49.1765,48.4594,36.9048,17,9.28571,47.7195,63.7159,61.411,77.7928,-81.0386,77.7928,-81.0386,77.7928,-81.0386,993.624,4159.5,12,12,0.239665,0.505052,41.1765,41.1765,17.6471,0,17,52,42.8571,36.7347,7,7.91667,45.3688,71.3489,53.3133,58.846,-5.96902,58.846,-5.96902,58.846,-5.96902,819.908,2217,0.5,0.5,0.45571,0.412057,12.5,50,0,37.5,16,46.2857,55.102,32.1429,7,accident
6.68863,47.1888,44.7383,108.48,-0.984004,65.7966,-0.484731,65.7966,-0.484731,65.7966,2103.24,2569.5,16.4501,16.4501,0.315677,0.363264,20,40,13.3333,26.6667,30,54.3404,44.733,25.1515,90,0,6.14633,74.7525,64.0918,40.5675,94.7819,-48.9121,93.8435,-48.9121,93.8435,-48.9121,569.508,1204.5,95.3795,95.3795,0.865852,0.547831,85.7143,0,14.2857,0,14,39.1639,40.9812,53.5354,9,4.4233,34.1584,84.3313,43.0541,0.990099,40.9609,0.980296,40.9609,0.980296,40.9609,300.274,203.5,0.990099,0.990099,0.331255,0.665149,0,16.6667,0,83.3333,6,49.505,42.8571,39.7727,16,7.95937,46.7361,67.5472,59.672,-1.58863,126.723,-1.57291,126.723,-1.57291,126.723,850.966,1000.5,30.198,30.198,0.159971,0.462447,16.6667,58.3333,25,0,12,52.9253,45.8087,30.4604,11,7.98508,48.6383,81.2645,54.0077,-25.6288,121.923,-25.375,121.923,-25.375,121.923,869.358,1151,7.92079,7.92079,0.350218,0.238495,7.14286,50,0,42.8571,14,54.6535,41.5584,34.9351,10,accident
5.63747,47.7333,32.9038,111.329,-5.18234,57.9693,-2.64405,57.9693,-2.64405,57.9693,2113.53,7199,42.4907,42.4907,0.360084,0.343161,18.4211,28.9474,18.4211,34.2105,38,53.6977,45.9145,22.5656,101,0,5.79726,66.3265,55.391,52.4113,37.172,107.475,37.9306,107.475,37.9306,107.475,641.852,453,84.6939,84.6939,0.78083,0.334004,50,0,33.3333,16.6667,12,47.3469,44.8352,30.2198,10,4.5638,36.2245,62.1906,52.4845,-22.2236,-5.04071,-22.6772,-5.04071,-22.6772,-5.04071,317.487,433.5,30.0454,30.0454,0.345546,0.571502,9.09091,0,0,90.9091,11,54.3673,46.2418,35.033,25,6.36914,54.8733,55.9708,61.0891,80.3061,-82.7195,81.945,-82.7195,81.945,-82.7195,845.7,4364.5,95.9184,95.9184,0.581114,0.556301,18.1818,27.2727,36.3636,18.1818,11,54.6939,51.8681,41.3919,15,5.87576,43.6456,59.9192,58.4297,73.0246,-9.07236,74.5149,-9.07236,74.5149,-9.07236,462.624,347.5,98.4694,98.4694,0.594381,0.540668,0,58.3333,8.33333,33.3333,12,45.6401,46.7532,32.2677,11,accident
