@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_2_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_2_X_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Vertical_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_DiagonalPos_0 numeric
@attribute Hough_Lines_DiagonalNeg_0 numeric
@attribute Hough_Circles_Radius_0 numeric
@attribute Black_Pixel_1 numeric
@attribute Airs_Center_X_1 numeric
@attribute Airs_Center_Y_1 numeric
@attribute Mass_Center_Y_1 numeric
@attribute Hough_Lines_Vertical_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Hough_Lines_DiagonalNeg_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Airs_Triangle_1_Y_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_DiagonalPos_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Black_Pixel_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Triangle_1_X_3 numeric
@attribute Mass_Center_X_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Hough_Lines_Nb_3 numeric
@attribute Black_Pixel_4 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Triangle_1_X_4 numeric
@attribute Airs_Triangle_1_Y_4 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Hough_Lines_DiagonalPos_4 numeric
@attribute Hough_Lines_Nb_4 numeric
@attribute Airs_Center_X_5 numeric
@attribute Airs_Triangle_1_Y_5 numeric
@attribute Mass_Center_Y_5 numeric
@attribute Hough_Lines_Vertical_5 numeric
@attribute Hough_Lines_Horizontal_5 numeric
@attribute Hough_Lines_DiagonalPos_5 numeric
@attribute Hough_Lines_DiagonalNeg_5 numeric
@attribute Black_Pixel_6 numeric
@attribute Airs_Triangle_1_Y_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Mass_Center_Y_6 numeric
@attribute Hough_Lines_Vertical_6 numeric
@attribute Hough_Lines_DiagonalPos_6 numeric
@attribute Hough_Lines_DiagonalNeg_6 numeric
@attribute Hough_Circles_Radius_6 numeric
@attribute Black_Pixel_7 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Airs_Triangle_2_X_7 numeric
@attribute Airs_Contours_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_Vertical_7 numeric
@attribute Hough_Lines_Horizontal_7 numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Mass_Center_X_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Hough_Lines_Vertical_8 numeric
@attribute Hough_Lines_Horizontal_8 numeric
@attribute Hough_Lines_DiagonalPos_8 numeric
@attribute Hough_Lines_DiagonalNeg_8 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
48.4925,-12.5899,50.0479,0.528453,0.376091,48.9796,20.4082,26.5306,4.08163,50.0619,21.8347,0,78.0303,78.0533,66.6667,0.801123,50,0,50,0,42.4074,8.56061,56.7709,72.2816,0.404333,25,75,0,49.2424,-12.1934,0.291043,45.4545,0,36.3636,6.86869,81.9445,65.1515,0.435145,50,50,0,6,14.8485,59.0909,8.71212,2.77778,0.257438,61.1111,27.7778,11.1111,18,78.0303,-16.2468,0.789037,50,0,50,0,6.89394,193.799,0.144021,0.893432,66.6667,0,33.3333,67,7.75253,59.9368,74.3052,185.883,80.8758,368.458,0.698771,0.777555,50,25,0,33.3333,-15.3757,0.324242,0.382825,0,0,100,0,police
47.2161,67.3639,29.9037,0.554913,0.475542,31.25,12.5,25,31.25,57.227,19.8883,0,75.7353,72.2936,61.7647,0.777585,0,0,100,0,40.1003,6.96594,49.2647,103.109,0.406073,0,0,100,5.88235,153.894,0.925276,0,0,0,5.98555,86.1804,-22.0588,0.362611,40,60,0,5,9.36533,33.8235,8.2244,211.461,0.37237,50,20,30,10,50.7353,132.074,0.497437,0,28.5714,0,71.4286,7.73994,-23.597,0.248312,0.690903,42.8571,0,57.1429,57.0175,7.66254,29.4118,84.214,215.546,18.8394,323.775,0.174837,0.045224,75,12.5,0,54.4118,-94.2302,0.550379,0.519965,40,0,60,0,police
47.6378,-10.5354,1.36111,0.594364,0.51447,18.75,15.625,37.5,28.125,51.7828,17.7132,0,83.0189,131.719,77.3585,0.861635,50,0,50,0,24.5283,9.11356,49.3069,92.0874,0.313352,37.5,0,50,17.9245,164.471,0.771962,0,0,100,13.1719,104.664,-3.95328,0.606735,72.7273,27.2727,0,11,11.392,44.3396,1.88679,17.1527,0.696291,30,40,20,10,61.3208,-127.279,0.591384,20,0,0,80,12.0328,3.55999,0.339073,0.320192,10,0,50,25.4717,10.68,48.1132,92.5596,181.559,-7.2683,381.351,0.325249,0.755807,60,40,0,47.1698,148.026,0.454172,0.482432,14.2857,0,85.7143,0,police
44.1615,96.0933,97.1398,0.543394,0.431018,26.3158,28.9474,28.9474,15.7895,52.1176,17.7671,1,83.6538,184.911,98.0769,0.869256,0,0,100,0,34.5455,9.40559,54.8077,74.3802,0.384348,14.2857,14.2857,71.4286,18.2692,175.207,0,0,0,50,8.21678,89.2562,65.3846,0.467788,0,100,0,4,12.7273,50,-55.7692,175.207,0.469008,36.3636,45.4545,18.1818,11,49.0385,-19.8347,0.378877,44.4444,22.2222,22.2222,11.1111,12.1329,-18.0676,0.195234,0.506182,50,0,0,25.4545,11.6084,39.4231,89.2562,3.30578,7.39645,435.197,0.24756,0.333919,50,50,0,31.7308,246.797,0.28153,0.501057,40,0,60,0,police
42.9039,20.6386,2.60481,0.480679,0.612521,38.2353,26.4706,20.5882,14.7059,55.0236,17.1609,1,93.2692,173.817,98.0769,0.932692,0,0,0,0,0,11.6836,51.6385,97.6051,0.554156,50,0,50,6.73077,167.319,0.929021,0,0,0,8.49057,92.5596,25.9615,0.61499,33.3333,66.6667,0,3,11.9376,53.8462,28.2544,-12.323,0.419025,37.5,50,12.5,8,41.2305,-4.08096,0.423671,44.4444,11.1111,11.1111,33.3333,13.7518,162.832,0.268356,0.475278,71.4286,0,0,25.4717,16.5094,49.0385,88.9996,251.253,3.69823,449.298,0.314133,0.379945,43.75,18.75,0,38.4615,-33.3344,0.359185,0.575662,20,0,80,0,police
48.244,12.3497,24.5654,0.384227,0.513196,36.7347,16.3265,24.4898,22.449,58.1145,20.6314,0,62.7119,189.932,76.2712,0.644264,20,10,70,0,25.4717,7.77103,49.1525,87.2197,0.484734,0,85.7143,14.2857,21.1864,214.192,0.830189,0,0,100,13.7192,101.46,-9.03955,0.53979,69.2308,7.69231,15.3846,13,11.3847,27.2608,1.69492,213.599,0.486235,16.6667,41.6667,16.6667,12,61.8644,-40.0498,0.360759,42.8571,0,0,57.1429,10.3614,201.664,0.360079,0.546734,0,0,100,33.2547,5.1487,19.4915,92.5596,-67.9364,2.87274,267.608,0.108584,0.222167,75,0,25,42.3729,181.559,0.429328,0.494122,12.5,0,87.5,0,police
48.593,-12.5631,29.6015,0.441589,0.512654,27.5,12.5,35,25,54.1674,20.2107,0,74.5614,218.749,62.2807,0.769718,0,0,100,0,59.1837,10.7053,54.2495,109.994,0.468817,9.09091,54.5455,27.2727,21.0526,195.752,0.723209,0,0,100,7.87683,99.9584,8.62262,0.305406,33.3333,66.6667,0,6,15.7895,57.0175,17.5439,4.16493,0.339809,35.7143,14.2857,50,14,48.2456,21.2665,0.496388,20,0,0,80,10.2399,-31.9648,0.416521,0.555315,0,0,100,44.3878,5.6212,28.0702,68.7214,4.16493,61.5574,167.184,0.157895,0.318594,100,0,0,43.8596,387.339,0.426577,0.484304,0,0,100,0,police
46.9754,72.9299,1.43634,0.479075,0.514703,40.3846,17.3077,21.1538,21.1538,52.6792,20.6174,0,86.7924,145.959,81.1321,0.893868,50,0,50,0,0,9.18786,49.6759,114.157,0.398644,0,12.5,62.5,15.0943,207.939,0.80831,0,0,100,9.02379,106.333,18.6754,0.533019,0,100,0,4,14.5201,49.157,-10.1887,207.939,0.631354,42.8571,57.1429,0,7,45.5782,211.671,0.5938,40,0,0,60,12.4692,123.079,0.322134,0.601444,57.1429,0,28.5714,34.7826,15.1354,49.0566,79.7907,4.7259,176.474,415.876,0.385781,0.187366,14.2857,14.2857,28.5714,50.9434,27.0298,0.528656,0.517387,0,0,100,0,police
43.5294,20.2732,7.19888,0.530988,0.47887,21.0526,21.0526,15.7895,42.1053,54.3161,17.6552,1,68.75,139.089,69.1071,0.752727,20,0,80,0,0,11.4286,46.4286,81.9445,0.663515,0,44.4444,55.5556,19.6429,175.556,0.879167,0,0,100,7.5,81.9445,55.9524,0.327168,60,40,0,5,16.5476,62.5,149.405,2.77778,0.222562,69.2308,15.3846,15.3846,13,44.7475,2.77778,0.280021,14.2857,14.2857,57.1429,14.2857,10.1786,-6.93822,0.565774,0.556111,0,0,87.5,26.3333,7.94643,48.1152,90.3372,161.111,-3.79939,361.336,0.482738,0.749899,25,50,0,25,75.2137,0.23125,0.331186,33.3333,0,66.6667,0,police
48.1545,58.9956,2.23637,0.544544,0.364929,52,20,16,12,49.2369,16.4157,1,85.5556,167.901,97.7778,0.883333,100,0,0,0,0,14.0741,57.8161,90.8779,0.589846,66.6667,16.6667,16.6667,45.5556,167.01,0.646225,16.6667,0,50,10.9465,90.8779,26.4103,0.50289,20,80,0,5,21.2346,41.8821,28.8281,-15.1626,0.587689,54.5455,45.4545,0,11,50,264.06,0.454316,70,0,30,0,11.893,-14.0477,0.571675,0.482716,16.6667,0,16.6667,35.8025,16.3786,56.6667,90.8779,-31.9431,49.9931,426.683,0.234979,0.48774,50,33.3333,16.6667,20,3.42936,0.148911,0.424383,0,0,100,0,police
48.0934,12.3387,44.3723,0.42843,0.525774,34.0909,15.9091,20.4545,29.5455,52.6763,19.4035,1,71.4286,226.757,97.619,0.741046,0,0,100,0,0,20.7087,47.619,118.442,0.497464,27.2727,9.09091,54.5455,23.8095,308.275,0.763544,0,0,100,8.30565,114.671,-1.48598,0.296956,40,20,40,5,12.9568,51.1264,93.0439,4.71903,0.408124,33.3333,33.3333,16.6667,6,64.2857,-100.183,0.332808,50,0,0,50,5.48173,5.40833,0.739013,0.238503,0,0,100,39.5349,11.2403,49.696,125.005,90.1163,245.323,295.141,0.499477,0.736844,20,0,60,41.6667,146.025,0.395932,0.195808,0,33.3333,66.6667,0,police
50.4762,-9.97732,43.9716,0.486439,0.459219,30.303,18.1818,27.2727,24.2424,47.4962,16.3441,1,71.4286,138.776,85.7143,0.580338,66.6667,0,33.3333,0,47.5,22.4286,44.3767,129.667,0.436209,30,20,40,40,112.5,0.774786,0,0,33.3333,16.7143,121.875,-20,0.411111,50,16.6667,33.3333,6,13.2143,43.4009,17.764,272.826,0.476499,28.5714,14.2857,42.8571,7,75.7143,-73.5863,0.058333,100,0,0,0,6.57143,6.25,0.688479,0.204167,0,0,75,48.75,13.5714,48.5714,118.75,282.733,363.75,233.664,0.332531,0.47063,0,0,100,41.4286,231.818,0.386137,0.359184,0,0,100,0,police
53.6885,99.865,43.8309,0.46554,0.382055,25,16.6667,25,33.3333,55.4918,21.9922,1,75,137.5,97.5,0.843606,0,0,100,0,45.2381,22.4405,48.6085,133.434,0.560552,30.7692,23.0769,46.1538,15,181.406,0.89301,0,0,100,12.1429,109.363,101.116,0.233923,25,50,25,8,13.75,47.5,92.5,5.66893,0.242012,44.4444,22.2222,22.2222,9,56.25,-16.9222,0.295788,50,16.6667,0,33.3333,6.07143,5.66893,0.706843,0.247174,0,0,100,73.8095,9.52381,48.75,167.234,206.194,112.806,120.296,0.319523,0.679211,0,50,50,46.25,246.622,0.414117,0.384597,0,0,100,0,police
46.6265,123.173,46.7401,0.466927,0.534321,23.5294,14.7059,29.4118,32.3529,51.9069,20.8071,1,71.7949,282.709,74.359,0.75886,33.3333,33.3333,33.3333,0,0,24.5513,46.8656,143.73,0.498357,6.66667,26.6667,33.3333,12.8205,180.227,0.887091,100,0,0,16.9231,118.75,-17.5653,0.478331,70,30,0,10,12.4359,45.389,2.5641,209.028,0.276378,20,40,40,5,37.8082,-83.8483,0.323455,0,20,20,60,6.28205,2.40385,0.717141,0.289994,0,0,100,47.5,13.4615,55.1282,121.875,181.25,6.57462,272.574,0.244345,0.545833,0,66.6667,33.3333,32.0513,-143.75,0.284578,0.41136,0,0,100,0,police
43.3628,12.7074,48.2075,0.42116,0.391779,25.8065,9.67742,41.9355,22.5806,52.7312,22.4138,1,68.9189,255.661,48.6486,0.722904,0,0,100,0,46.3415,25.8405,42.7911,121.742,0.345669,27.2727,36.3636,27.2727,22.973,77.3349,0.763771,75,0,25,6.19644,68.4117,0.540541,0.23751,66.6667,33.3333,0,3,21.8853,51.2803,-5.31481,0.930545,0.260876,77.7778,11.1111,11.1111,9,32.4324,-2.80732,0.256454,0,0,50,50,6.98748,245.602,0.661068,0.430933,25,0,75,43.9024,13.7113,43.9685,115.907,96.8867,281.358,242.388,0.498509,0.453026,0,50,0,28.3784,101.13,0.247855,0.176249,0,100,0,0,police
43.4875,8.37716,47.8072,0.445555,0.319081,40.9091,13.6364,22.7273,22.7273,56.6748,23.7005,0,54.4118,-10.5729,85.2941,0.704808,50,0,50,0,0,19.1622,52.9412,146.924,0.372496,0,22.2222,55.5556,26.4706,165.289,0.736915,0,0,100,15.9537,146.924,-12.1651,0.231618,100,0,0,3,7.66488,27.9412,2.94118,9.18274,0.565657,50,50,0,2,60.2941,138.447,0.363427,66.6667,0,0,33.3333,13.369,-47.0615,0.409164,0.438383,0,0,66.6667,0,13.5472,44.7005,146.106,306.732,-3.62115,205.696,0.428183,0.532597,0,100,0,36.7647,136.019,0.352014,0.328926,0,0,100,0,police
40,174.99,41.7634,0.348619,0.452032,41.9355,19.3548,22.5806,16.129,54.1667,16.9408,1,54,368,88,0.681081,0,20,80,0,0,18.7368,48,124.654,0.887218,0,50,50,0,0,0,100,0,0,28.9474,128.116,92,0.32504,66.6667,0,22.2222,9,14.6316,50,156.716,-69.4676,0.399024,0,33.3333,66.6667,3,33.715,-80.2369,0.409419,100,0,0,0,7.15789,6.92521,0.799664,0.13379,100,0,0,0,20.4211,26,128.116,290.41,120.201,211.778,0.471746,0.593537,66.6667,0,16.6667,26,19.6214,0.208,0.188756,0,0,100,0,police
43,-42.0588,54.5625,0.352794,0.395559,55.1724,6.89655,3.44828,34.4828,48.2105,17.8947,1,68.1818,119.308,57.5758,0.709645,100,0,0,0,0,18.034,46.9697,124.926,0.502714,0,66.6667,16.6667,31.8182,232.005,0.672474,33.3333,0,66.6667,13.7472,118.977,-0.214964,0.29913,60,0,40,5,23.799,46.9697,-12.8788,5.94884,0.127479,50,50,0,10,54.5455,290.171,0.372982,100,0,0,0,6.65188,-17.3889,0.791583,0.196206,50,0,50,0,15.0037,53.0303,113.028,174.068,-66.2754,216.751,0.363763,0.49895,0,0,100,31.8182,136.823,0.280303,0.390515,25,0,75,0,police
54.8387,-37.3665,35.7958,0.526923,0.347721,44.8276,0,27.5862,27.5862,49.9744,15.2231,1,70.9677,303.014,96.7742,0.758065,50,0,50,0,40.4762,19.0476,46.7742,116.213,0.502535,25,12.5,0,45.1613,26.3039,0.406839,25,0,75,21.5054,121.51,-24.9462,0.538423,77.7778,22.2222,0,9,19.5853,48.3871,3.22581,5.66893,0.150679,71.4286,0,28.5714,7,51.6129,121.019,0.612903,25,0,75,0,9.13978,153.061,0.689466,0.304924,0,0,100,33.3333,20.7373,41.6387,107.521,44.7294,340.369,218.028,0.378057,0.544565,28.5714,0,28.5714,12.9032,5.66893,0.09319,0.082672,0,0,0,0,police
54.6208,-52.0776,51.2319,0.429958,0.40047,48.1481,11.1111,22.2222,18.5185,50.4211,17.1795,1,62.9032,214.029,72.5806,0.610129,100,0,0,0,33.3333,23.9868,50.4032,124.918,0.590261,44.4444,22.2222,11.1111,38.7097,-65.7462,0.375897,33.3333,0,66.6667,15.9636,123.083,33.0715,0.267109,25,0,50,4,20.8437,46.7742,90.3226,6.57462,0.20349,60,0,40,5,40.3226,440.5,0.461742,50,0,50,0,7.0306,6.57462,0.749875,0.173177,0,0,100,0,18.8586,53.2258,118.343,6.57462,-207.316,230.77,0.312872,0.452668,33.3333,0,66.6667,11.2903,164.366,0.056452,0.089744,0,0,0,0,police
51.5555,56.4626,77.2359,0.416664,0.51832,29.4118,23.5294,29.4118,17.6471,53.5753,17.4092,0,52.8571,41.813,84.2857,0.557264,0,0,100,0,31.1594,10.9938,48.5714,87.7235,0.478003,14.2857,14.2857,57.1429,49.2857,114.525,0.701678,0,0,42.8571,0.993789,13.6526,1.42857,0.062465,0,0,0,0,12.4224,48.5714,106.995,2.1004,0.636484,61.5385,0,38.4615,13,46.4286,2.1004,0.512506,0,0,100,0,5.2588,161.847,0.384381,0.582421,14.2857,0,85.7143,29.3478,7.06004,55,27.3052,-9.07263,5.52876,498.037,0.304522,0.256066,62.5,0,25,11.4286,11.5522,0.089286,0.129668,50,0,50,0,police
50.2741,16.3647,1.28393,0.441986,0.476579,15.5556,17.7778,37.7778,28.8889,51.7736,18.0363,0,70.7143,138.776,97.1429,0.808138,42.8571,0,57.1429,0,40.7867,9.9793,50,74.421,0.349736,10,10,50,49.2857,154.163,0.613172,0,0,100,7.53623,60.9116,1.42857,0.237761,30,50,10,10,11.118,47.8376,4.93506,174.333,0.453848,50,16.6667,25,12,65,21.004,0.62637,0,0,100,0,4.01656,-40.2786,0,0,0,0,100,37.3591,8.26087,44.0465,65.951,79.5266,181.339,513.994,0.388577,0.551884,30,0,30,19.2857,2.1004,0.17561,0.198733,25,0,75,0,police
49.7674,29.6587,0.872093,0.443573,0.479887,20.9677,24.1935,32.2581,22.5806,47.9418,17.4803,0,85.2113,136.878,97.1831,0.867936,66.6667,0,33.3333,0,25,12.6553,50.7042,86.3056,0.452763,13.3333,13.3333,46.6667,48.5915,145.589,0.678085,0,0,75,7.22867,73.5294,97.1831,0.370519,20,80,0,10,13.256,50,1.40845,2.16263,0.41426,60,13.3333,20,15,80.9859,-69.7353,0.443379,40,60,0,0,6.19304,-8.43426,0.477817,0.345588,0,0,100,34.0686,7.76719,50.7677,61.1966,142.734,-2.42456,748.667,0.35228,0.493114,18.1818,18.1818,45.4545,38.0282,81.7474,0.373061,0.344381,0,16.6667,83.3333,0,police
49.0752,2.38153,45.1821,0.622143,0.340704,37.5,31.25,25,6.25,52.4878,24.0661,0,64.6341,232.005,97.561,0.579378,50,0,50,0,35,22.1341,40.9318,119.294,0.295843,10,20,30,47.561,170.968,0.649206,0,0,66.6667,15.4268,121.875,94.3089,0.180217,75,25,0,4,7.9878,35.3659,2.43902,6.25,0.290277,20,20,60,5,60.9756,119.773,0.570792,40,0,60,0,16.2805,6.25,0.480093,0.470366,0,0,40,42.5,12.561,39.1528,115.625,135.846,318.438,263.64,0.54021,0.449367,0,100,0,20.7317,135.795,0.164634,0.221528,0,0,100,0,police
42.8571,-2.32873,52.9084,0.385351,0.305535,39.3939,9.09091,21.2121,30.303,54.1667,18.2617,1,64.2857,89.7959,97.1429,0.776689,83.3333,0,16.6667,0,0,18.0952,45.7143,116.213,0.693334,0,33.3333,66.6667,22.8571,153.061,0.830317,0,0,100,22.7891,116.213,-30.1587,0.559745,100,0,0,6,11.1565,44.2857,85.7143,129.077,0.378433,0,0,100,3,39.8413,-0.436072,0.485562,20,0,40,40,11.1565,0.610501,0.531509,0.294092,0,0,75,46.4286,16.1224,36.6213,106.945,0,8.16327,247.978,0.367473,0.517911,57.1429,14.2857,14.2857,22.8571,5.66893,0.196491,0.196279,50,0,50,0,police
40.5405,24.3532,51.3514,0.369676,0.400151,50,10.5263,13.1579,26.3158,56.6366,18.7413,1,66.2162,255.661,64.8649,0.70444,40,0,60,0,0,17.4238,48.6487,106.383,0.590534,12.5,12.5,75,8.10811,172.024,0.870314,0,0,0,31.8574,115.753,-13.5135,0.458381,50,10,40,10,12.3059,35.1351,63.8777,-18.1348,0.639027,16.6667,0,83.3333,6,33.7838,-46.8861,0.342199,11.1111,0,22.2222,66.6667,14.4336,4.52694,0.636679,0.281226,0,0,83.3333,0,11.0983,48.6487,135.808,101.049,325.131,202.279,0.575026,0.768664,25,25,25,28.3784,62.4241,0.253411,0.261955,25,0,75,0,police
44.6721,-18.6715,15.22,0.480494,0.379118,39.3939,12.1212,27.2727,21.2121,50.2235,15.4604,1,76.25,143.75,96.25,0.796839,50,0,50,0,15.6863,10.5392,47.7591,83.5377,0.279235,0,0,57.1429,20,184.544,0.780657,50,0,50,11.6176,96.1169,18.6765,0.302116,60,40,0,5,18.9706,37.7226,2.5,3.84468,0.491674,27.2727,27.2727,36.3636,11,39.0217,-23.0681,0.551151,0,33.3333,50,16.6667,10.2941,1.791,0.641434,0.25771,25,0,75,28.7582,12.8431,34.8529,94.1945,-5.73586,26.1396,349.951,0.456046,0.520206,20,0,0,21.25,69.2042,0.18125,0.162745,50,0,50,0,police
45.6446,8.8518,18.7594,0.476718,0.452132,31.25,12.5,40.625,15.625,48.9612,15.4981,1,81.7073,253.817,97.561,0.85,0,0,100,0,0,13.9228,53.6585,101.997,0.427263,12.5,25,50,46.3415,169.809,0.775367,0,0,0,11.7378,101.997,-8.84146,0.418681,40,60,0,5,24.0346,52.439,158.537,4.34028,0.327479,72.7273,0,27.2727,11,46.3415,228.706,0.339015,40,0,60,0,10.5183,29.0113,0.72439,0.368519,0,0,16.6667,47.9167,16.7683,40.2439,99.8264,283.203,5.94884,368.909,0.392537,0.538936,55.5556,11.1111,33.3333,14.6341,99.8264,0.115854,0.170833,66.6667,0,33.3333,0,police
49.3479,14.4206,39.8796,0.461637,0.505201,25.5814,25.5814,27.907,20.9302,53.2353,23.2774,0,65.3846,141.403,97.0085,0.662198,12.5,0,87.5,0,36.3636,8.1448,49.359,71.3668,0.457411,0,38.4615,23.0769,16.6667,142.734,0.872825,0,0,66.6667,3.48793,43.2526,1.28205,0.182247,0,100,0,3,7.74887,27.4027,2.04016,46.2336,0.548911,23.0769,61.5385,0,13,62.1795,2.16263,0.231784,0,0,0,100,6.80618,201.57,0.435183,0.672824,0,0,100,32.2059,3.26169,15.3846,45.4152,103.865,22.1671,179.326,0.194444,0.558824,100,0,0,63.4615,-18.9091,0.655327,0.641384,0,0,100,0,police
41.0329,74.056,42.2379,0.411443,0.531323,40.4255,23.4043,21.2766,14.8936,51.329,20.6897,1,35.9375,-84.6354,57.8125,0.352063,42.8571,0,57.1429,0,30.8824,6.25,50,108.131,0.663866,0,60,40,18.75,121.324,0.943382,0,0,0,8.82353,72.4481,-8.53163,0.719965,100,0,0,8,7.30699,21.875,1.5625,8.29008,0.443059,16.6667,16.6667,58.3333,12,47.6562,2.16263,0.253801,50,12.5,0,37.5,9.32904,171.574,0.376875,0.414387,20,0,80,44.1176,1.67739,49.2188,89.7491,142.734,154.536,133.939,0.027344,0.178922,0,0,0,46.875,153.393,0.48943,0.610029,10,0,90,0,police
48.8036,-10.4316,9.20275,0.554118,0.418284,39.1304,10.8696,21.7391,28.2609,49.4867,17.8641,0,69.2308,42.9561,98.4615,0.717445,0,0,100,0,28.5714,10.5529,43.9488,69.9297,0.178388,0,54.5455,18.1818,23.0769,63.4766,0.683649,20,0,80,9.6875,85.4492,-12.9077,0.513757,57.1429,42.8571,0,7,16.4663,38.4615,1.53846,2.44141,0.386062,75,15,10,20,58.4615,164.055,0.450806,37.5,0,12.5,50,8.38942,-0.488281,0.552332,0.378133,0,0,60,28.5156,6.29808,26.9231,76.9043,170.835,70.9131,277.897,0.177628,0.665773,33.3333,33.3333,33.3333,38.4615,2.44141,0.406573,0.495104,20,0,80,0,police
48.6562,0.21836,10.7254,0.495257,0.418057,27.5862,12.069,27.5862,32.7586,48.4539,17.4265,0,71.1268,123.388,97.8873,0.733021,0,0,100,0,33.9552,8.61888,43.2458,81.1074,0.160581,0,63.6364,27.2727,34.507,144.798,0.761549,0,0,66.6667,11.2256,73.513,82.4338,0.594566,55.5556,44.4444,0,9,8.99727,23.9437,1.40845,-21.6955,0.614071,47.3684,15.7895,31.5789,19,59.8592,-49.4972,0.466361,25,0,25,50,9.54383,-3.59854,0.521401,0.486189,16.6667,0,83.3333,36.0341,4.66681,43.7487,78.3098,-9.74597,12.7354,349.543,0.465171,0.672766,50,0,0,32.3944,64.6024,0.297196,0.307869,0,0,100,0,police
47.3181,14.2683,37.3499,0.527216,0.539583,33.3333,15,28.3333,23.3333,53.1353,16.9621,0,65.7143,138.776,98.5714,0.668379,42.8571,0,57.1429,0,31.3025,7.60504,49.2857,62.7163,0.3678,16.6667,16.6667,66.6667,15,111.851,0.890087,0,0,33.3333,8.92857,89.7491,42.8467,0.243374,75,25,0,8,12.6891,21.4286,1.42857,2.16263,0.604054,69.2308,7.69231,7.69231,13,57.8571,2.16263,0.355859,14.2857,0,0,85.7143,7.7521,2.16263,0.607318,0.277837,0,0,100,34.4118,6.9958,50.7143,72.4481,142.734,4.51585,427.308,0.383113,0.58915,16.6667,50,33.3333,49.2857,116.948,0.50505,0.487707,0,9.09091,90.9091,0,police
46.9657,-3.59611,53.545,0.463569,0.438836,25,28.125,28.125,18.75,51.1364,27.5298,0,81.25,237.5,96.875,0.84375,100,0,0,0,0,22.2857,48.4375,142.857,0.403419,9.09091,45.4545,36.3636,17.5,287.199,0.816065,0,0,100,7.07143,130.612,95,0.321839,0,100,0,3,15.5714,46.2864,113.189,39.0166,0.377143,44.4444,33.3333,22.2222,9,47.5,-57.1429,0.216407,14.2857,28.5714,0,57.1429,12.5,253.061,0.206604,0.574948,0,0,50,0,14.0714,43.8971,152.749,-7.91589,46.5909,250.452,0.617083,0.47254,0,100,0,45,8.16327,0.543095,0.19619,0,33.3333,66.6667,0,police
48.4017,58.5816,61.7223,0.480326,0.465999,18.5185,11.1111,48.1481,22.2222,48.3644,22.4664,1,94.7368,249.307,97.3684,0,0,0,0,0,0,20.8502,41.3793,139.881,0.5148,25,8.33333,25,25,92.4315,0.744008,0,0,100,8.83941,121.631,99.3467,0.399115,0,100,0,4,12.753,23.6842,-1.42857,243.261,0.288462,60,0,40,5,48.6842,249.864,0.263996,14.2857,14.2857,28.5714,42.8571,8.2996,-1.10662,0.592928,0.270833,0,0,100,56.4103,16.9366,44.0589,112.358,86.2751,266.267,321.604,0.445637,0.475895,16.6667,16.6667,16.6667,31.5789,124.918,0.197044,0.169911,0,50,50,0,police
