@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Lines_Nb_Global numeric
@attribute Hough_Circles_X_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_2_X_0 numeric
@attribute Airs_Contours_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Nb_0 numeric
@attribute Airs_Center_X_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Airs_Center_X_2 numeric
@attribute Airs_Triangle_2_X_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Hough_Lines_Vertical_2 numeric
@attribute Hough_Lines_DiagonalNeg_2 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Black_Pixel_4 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Center_Y_4 numeric
@attribute Airs_Triangle_2_X_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Airs_Center_X_5 numeric
@attribute Mass_Center_X_5 numeric
@attribute Airs_Center_X_6 numeric
@attribute Airs_Triangle_1_X_6 numeric
@attribute Airs_Triangle_1_Y_6 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Center_Y_7 numeric
@attribute Airs_Triangle_1_X_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Hough_Lines_Vertical_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Contours_8 numeric
@attribute Harris_Corners_X_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Black_Pixel_9 numeric
@attribute Airs_Center_X_9 numeric
@attribute Airs_Center_Y_9 numeric
@attribute Airs_Length_Contours_9 numeric
@attribute Mass_Center_X_9 numeric
@attribute Hough_Lines_Nb_9 numeric
@attribute Airs_Center_X_10 numeric
@attribute Mass_Center_X_10 numeric
@attribute Hough_Lines_Horizontal_10 numeric
@attribute Hough_Lines_Nb_10 numeric
@attribute Airs_Center_X_11 numeric
@attribute Airs_Contours_11 numeric
@attribute Mass_Center_Y_11 numeric
@attribute Airs_Center_X_12 numeric
@attribute Airs_Triangle_1_Y_12 numeric
@attribute Hough_Lines_Horizontal_12 numeric
@attribute Airs_Center_Y_13 numeric
@attribute Harris_Corners_X_13 numeric
@attribute Mass_Center_X_13 numeric
@attribute Mass_Center_Y_13 numeric
@attribute Hough_Lines_DiagonalPos_13 numeric
@attribute Black_Pixel_14 numeric
@attribute Airs_Center_X_14 numeric
@attribute Airs_Triangle_2_X_14 numeric
@attribute Mass_Center_X_14 numeric
@attribute Hough_Lines_Vertical_14 numeric
@attribute Black_Pixel_15 numeric
@attribute Airs_Center_X_15 numeric
@attribute Airs_Center_Y_15 numeric
@attribute Airs_Triangle_1_Y_15 numeric
@attribute Mass_Center_Y_15 numeric
@attribute Airs_Center_X_16 numeric
@attribute Airs_Center_Y_16 numeric
@attribute Mass_Center_Y_16 numeric
@attribute Hough_Lines_Horizontal_16 numeric
@attribute Airs_Center_X_17 numeric
@attribute Airs_Triangle_1_X_17 numeric
@attribute Harris_Corners_X_17 numeric
@attribute Mass_Center_Y_17 numeric
@attribute Airs_Center_X_18 numeric
@attribute Airs_Center_Y_18 numeric
@attribute Harris_Corners_X_18 numeric
@attribute Hough_Lines_Vertical_18 numeric
@attribute Airs_Center_X_19 numeric
@attribute Airs_Center_Y_19 numeric
@attribute Harris_Corners_X_19 numeric
@attribute Airs_Center_X_20 numeric
@attribute Mass_Center_X_20 numeric
@attribute Hough_Lines_Horizontal_20 numeric
@attribute Airs_Triangle_2_X_21 numeric
@attribute Airs_Contours_21 numeric
@attribute Mass_Center_X_21 numeric
@attribute Airs_Center_Y_22 numeric
@attribute Airs_Triangle_1_Y_22 numeric
@attribute Mass_Center_X_22 numeric
@attribute Hough_Lines_Vertical_22 numeric
@attribute Hough_Lines_Horizontal_22 numeric
@attribute Airs_Center_X_23 numeric
@attribute Airs_Center_Y_23 numeric
@attribute Mass_Center_Y_23 numeric
@attribute Black_Pixel_24 numeric
@attribute Airs_Center_X_24 numeric
@attribute Airs_Center_Y_24 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
38.2353,34.9426,0.365278,0.532684,68,16,12,4,25,52.5,14.8,1,47.5,25,129.752,10,0.535957,3,70,33.3333,85,450,0.843333,0,0,61.0714,120.982,75,0,0,12.5,47.5,115.625,25,0,0,47.5,0,47.5,5,187.5,0,0,0,0,0,60,188.586,95,0.457292,5.625,17.5,200,12,0.234722,0,0,0,0,0,0,0,0,45,133.333,33.3333,146.875,40,0.59513,0.668229,40,17.125,45,25,0.306271,50,11.625,52.5,62.5,-18.75,0.187654,42.5,168.75,0.728254,0,0,0,10,0,47.5,46.875,35,0,35,150,5,57.5,0.546396,0,288.576,220.122,0.390741,215.625,231.25,0.775,0,0,47.5,165.625,0.643667,9.875,45.1512,72.1641,person
34.8361,46.5068,0.479871,0.510347,62.8571,22.8571,14.2857,0,35,52.9767,19.0733,1,81.25,295.139,37.631,95.8333,0.416667,0,47.9167,0,68.75,287.423,0.746966,50,50,47.9167,157.791,0,0,0,39.3162,44.9975,130.469,214.212,66.6667,0,39.2529,0.113852,47.9167,91.6667,141.181,0,0,0,0,0,91.6667,7,94.7917,0,18.1624,20.8333,124.918,58,0,2,0,0,0,0,0,0,0,56.9088,-5.10732,33.3333,174.227,29.1667,0.642464,0.773309,28.5714,32.3718,67.7083,-198.253,0.27151,27.2727,23.3974,50,124.918,6.57462,0.507591,10.4167,236.686,0.928775,0,0,0,16.6667,0,37.5,88.7574,41.6667,40,31.25,141.354,23.3333,62.5,0.6875,0,0,0,0,124.918,-230.112,0,100,0,64.5833,193.951,0.810085,12.1795,31.25,88.7574,person
41.1504,41.0456,0.516243,0.418973,70.9677,12.9032,16.129,0,31,43.4708,15.935,1,0,0,0,95.4545,0,0,56.8182,0,0,0,0,0,0,52.2727,124.918,0,0,0,33.2168,54.249,120.487,250.6,60,20,15.9091,0.166667,0,0,0,0,0,0,0,0,84.0909,59.4853,89.3939,0,15.3846,35.8852,124.918,16,0.075758,1,48.445,0,0,0,47.7273,78.0711,0,70.4545,108.786,50,154.504,90.9091,0.533217,0.667549,80,30.1865,70.4545,-119.617,0.49169,57.1429,22.9604,50,128.205,5.28318,0.300285,11.3636,216.963,0,0,0,0,86.3636,0,47.7273,72.3208,25.7576,16.6667,13.6364,124.918,18.1818,0,0,0,174.096,160.049,0.242424,124.918,479.947,0,100,0,50,187.377,0.794586,10.373,18.1818,78.8955,person
43.6274,52.8503,0.59251,0.430399,38.7097,25.8065,19.3548,16.129,31,50.0817,15.014,1,0,0,0,80,0,0,57.5,0,0,0,0,0,0,47.5,53.5396,0,0,0,6.46341,62.5,118.977,425,0,0,7.5,0.133333,0,0,0,0,0,0,0,0,35,166.551,95,0.604065,10.8537,51.8333,61.6696,9.5,0.453667,3,47.5,0.418833,0,3,0,0,0,0,0,0,118.977,37.5,0,0,25,1.09756,0,0,0,0,1.46341,0,0,0,0,85,14.8721,0.048781,0,47.5,135,2.5,0.337764,52.5,17.8465,83.3333,0,12.5,121.951,47.5,0,0,0,227.632,145.386,0.446113,151.695,-53.5396,0.491667,66.6667,33.3333,57.2059,127.9,0.179116,4.26829,0,0,person
56.7708,31.3015,0.440828,0.511659,43.3333,23.3333,13.3333,20,30,61.096,14.3079,1,47.3684,115.095,73.9411,10.5263,0.381916,4,47.3684,0,47.3684,478.829,0.35614,0,0,54.6053,85.4701,100,0,0,10.9312,47.3684,124.918,508.167,100,0,0,0,0,0,0,0,0,0,0,0,68.4211,73.3553,94.7368,0.75,19.4332,47.3684,108.481,132,0.430668,4,21.0526,0.138357,0,0,0,0,0,73.6842,6.57462,100,0,78.9474,0,0,0,11.2011,0,0,0,50,0.134953,0,0,0,0,55.2632,62.4589,0.198471,0,47.3684,173.684,10.5263,0.674573,7.89474,141.354,4.21053,100,0,0,0,47.3684,0.448131,0,470.914,193.213,0.496744,121.631,283.648,0.33386,0,0,47.3684,233.399,0,2.83401,0,0,person
54.2056,21.4879,0.280495,0.337979,57.1429,14.2857,0,28.5714,21,54.7959,16.6205,1,47.619,22.6757,216.613,76.8708,0.499953,4,0,0,47.619,22.6757,0,0,0,71.4286,95.1814,100,0,0,11.9628,28.5714,117.333,22.6757,100,0,0,0,0,0,0,0,0,0,0,0,45.2381,38.2132,61.9048,0.761358,15.7956,47.619,118.977,126,0.515873,5,0,0,0,0,0,0,0,59.5238,-77.4602,50,0,61.9048,0,0,100,5.92334,21.4286,22.6757,0,100,0.58072,88.0952,8.92326,5.94884,0.03252,50,68.4117,0.268223,0,47.619,101.701,50,0.739329,7.14286,116.002,2.38095,0,0,0,0,47.619,0.292955,33.3333,430.839,158.989,0.724985,122.594,232.005,0.230859,100,0,0,0,0,0,0,0,person
52.8736,33.5616,0.391323,0.348366,59.0909,13.6364,18.1818,9.09091,22,53.7205,13.5139,1,55.8824,488.967,173.569,55.8824,0.544118,3,0,0,0,0,0,0,0,0,0,0,0,0,23.3859,26.4706,118.977,152.893,100,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1176,0,27.6901,47.0588,122.812,78.5,0.437435,5,8.82353,0.088235,0,0,0,0,0,88.2353,226.056,0,193.337,91.1765,0,0,0,14.0603,0,0,0,66.6667,0.143472,0,0,0,0,52.9412,74.3605,0.265268,0,41.1765,-21.8771,2.94118,0.734959,41.1765,118.977,2.94118,66.6667,0,0,0,64.7059,0.394553,100,1003.46,161.296,0.348039,121.951,366.449,0.322139,66.6667,33.3333,0,0,0,2.29555,0,0,person
52.7174,36.2692,0.371775,0.403775,86.9565,8.69565,0,4.34783,23,60.981,14.7842,1,50,5.62818,158.597,23.3333,0.363749,3,22.2222,0,0,0,0,0,0,0,0,0,0,0,22.8997,38.8889,118.977,87.2826,100,0,0,0,0,0,0,0,0,0,0,0,55.5556,119.983,86.1111,0.721951,14.3631,66.6667,98.1559,73,0.514392,3,16.6667,0.166667,0,0,0,0,0,0,0,0,157.644,88.8889,0,0,0,7.72358,0,0,0,100,6.77507,0,0,0,0,50,71.3861,0.240631,0,47.2222,116.667,5.55556,0.761623,11.1111,118.977,50,75,0,0,0,31.1728,0.460815,0,493.827,161.8,0.208333,121.012,-184.414,0.210809,100,0,0,0,0,0,0,0,person
60.7843,41.3984,0.47211,0.485652,90.9091,9.09091,0,0,11,46.7023,14.3417,1,45,1123.08,61.2843,80,0.487879,1,45,0,0,0,0,0,0,45,75.6144,0,0,0,34.7826,45,205.104,905.882,100,0,45,0,45,150,18.9036,0,0,0,0,0,65,10.0711,80,0.823188,33.913,45,207.939,6,0.549444,3,0,0,0,0,0,0,0,45,18.9036,0,0,90,0,0,0,12.6087,40,-42.8571,0.6,100,5.65217,75,47.259,18.9036,0.130435,45,160.681,0.391304,0,40,10,20,0.820048,40,207.939,90,100,0,0,5,45,0.537821,0,800,32.476,0,245.747,623.818,0.538095,100,0,30,75.6144,0.152174,59.1304,0,0,person
58.1395,43.4295,0.443279,0.496756,82.3529,17.6471,0,0,17,38.3721,14.7727,1,37.5,937.5,80.2412,75,0.400298,1,43.75,0,0,0,0,0,0,0,0,0,0,0,43.75,25,216.942,156.25,100,0,25,0,0,0,0,0,0,0,0,0,50,33.1421,87.5,0.693182,30.1136,50,196.281,10,0,2,50,0.3125,0,0,0,0,0,0,0,0,0,87.5,0,0,0,15.3409,12.5,156.25,0,0,37.5,0,0,0,0,50,123.967,0.174242,0,43.75,137.5,75,0.692982,50,330.579,75,0,0,0,87.5,68.75,0.486111,0,1718.75,79.1149,0.332024,258.264,89.5317,0.291667,100,0,50,214.767,0.09596,3.97727,0,0,person
47.8723,43.2395,0.454888,0.3822,70.5882,17.6471,0,11.7647,17,55.3191,16.3265,1,27.7778,-138.889,48.6919,5.55556,0.444444,1,0,0,0,0,0,0,0,44.4444,83.1025,0,0,0,42.6901,42.5926,69.2521,123.457,100,0,38.8889,0.333333,0,0,0,0,0,0,0,0,61.1111,20.0711,85.1852,0.631579,31.5789,55.5556,207.756,10,0.383377,1,33.3333,0.36214,0,0,0,0,0,44.4444,249.307,0,0,88.8889,0,0,0,32.7485,38.8889,123.457,0,100,37.4269,0,0,0,0,55.5556,96.9529,0.157895,0,44.4444,11.1111,11.1111,0.538597,38.8889,373.961,5.55556,0,0,0,5.55556,50,0.62037,0,-370.37,42.719,0.308642,304.709,210.2,0.12963,0,0,44.4444,249.307,0.157895,8.18713,0,0,person
52.381,22.4408,0.277959,0.460953,71.4286,0,0,28.5714,14,60.3175,19.97,1,37.5,-372.984,46.2132,6.25,0,2,0,0,75,937.5,0,0,0,43.75,220.204,100,0,0,6.25,43.75,20.6612,156.25,0,0,50,0,0,0,0,43.75,258.264,61.5196,0.1875,100,43.75,47.5563,75,0.200126,21.5909,37.5,309.917,0.5,0.406415,0,0,0,0,0,0,0,0,25,206.612,0,134.298,22.9167,0,0,0,74.4318,0,0,0,0,1.70455,0,0,0,0,50,123.967,0.240043,0,43.75,137.5,8.33333,0.622727,0,0,6.25,0,0,0,0,25,0.364286,0,937.5,71.8866,0.482684,216.942,413.89,0,0,0,37.5,402.893,0,44.8864,0,0,person
55.303,34.4697,0.418116,0.481824,71.4286,14.2857,0,14.2857,14,59.596,18.5574,1,50,118.343,75.2035,7.69231,0,2,15.3846,0,0,0,0,0,0,69.2308,198.488,0,0,0,28.7625,26.9231,207.939,21.1327,0,0,29.4872,0,0,0,0,0,0,0,0,0,57.6923,82.2746,92.3077,0.407568,8.3612,46.1538,170.132,54,0.282051,0,38.4615,0.269231,0,1,0,0,0,42.3077,-99.2439,0,0,92.3077,0,0,0,9.0301,15.3846,59.1716,0,0,9.36455,0,0,0,0,65.3846,94.518,0.180354,0,46.1538,130.769,3.84615,0.627167,0,0,3.84615,0,0,0,0,50,0.379953,50,666.88,47.4127,0,113.422,18.9036,0.354843,0,0,0,0,0,0,0,0,person
31.7308,39.1026,0.388725,0.379431,68.75,18.75,0,12.5,16,58.1197,13.2716,1,50,1030,68.5176,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36.1905,45,226.757,0,100,0,0,0,0,0,0,0,0,0,0,0,55,33.6274,40,0.462081,39.5238,35,226.757,8,0.254074,1,45,0.400699,0,1,10,0,0,45,158.73,0,0,0,0,0,0,20.4762,0,0,0,0,30,25,226.757,22.6757,0.857143,0,0,0,0,45,58,50,0.229167,10,181.406,5,0,0,0,50,45,0.6,0,800,95.2135,0.1625,226.757,438.398,0.2,0,0,0,0,0,2.85714,0,0,person
57.1429,32.1877,0.369953,0.550747,80,0,0,20,10,56.4626,19.8137,1,45.8333,776.515,94.4381,41.6667,0.466725,2,45.8333,0,56.9444,277.778,0,0,0,16.6667,18.9036,0,0,0,16.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8333,79.8406,91.6667,0.382779,14.4928,45.8333,141.777,2.5,0.395833,2,41.6667,0.292593,0,0,0,0,0,33.3333,4.13516,0,0,66.6667,0,0,0,6.15942,50,138.889,0.555556,0,36.2319,0,0,0,0,66.6667,66.1626,0.15735,0,45.8333,158.333,4.16667,0.556834,0,0,25,0,0,0,0,54.1667,0.690476,0,1319.44,84.6008,0.050926,207.939,-177.694,0.202381,100,0,0,0,0,0,0,0,person
51.7857,26.6416,0.337188,0.351268,71.4286,7.14286,0,21.4286,14,57.8571,23.3939,1,40.9091,283.353,108.591,72.7273,0.151515,2,68.1818,0,63.6364,413.223,0.484848,0,0,59.0909,216.942,0,0,0,15.2893,40.9091,206.612,82.6446,100,0,0,0,0,0,0,0,0,0,0,0,45.4545,72.3981,63.6364,0.090909,10.3306,47.7273,175.62,9,0.683983,0,45.4545,0.363636,0,1,0,0,0,22.7273,-41.3223,0,0,90.9091,0,0,0,1.23967,0,0,0,0,0,0,0,0,0,68.1818,72.314,0.121212,0,45.4545,118.182,4.54545,0.565512,0,0,4.54545,0,0,0,0,50,0.439394,0,743.802,92.7287,0.456061,20.6612,20.6612,0.121212,0,0,0,0,0,0,0,0,person
52.4194,31.333,0.345621,0.362984,62.5,12.5,0,25,8,60.8871,17.6683,1,37.5,-416.667,122.245,8.33333,0,2,58.3333,0,0,0,0,0,0,62.5,200,0,0,0,26.25,29.1667,237.5,0,0,0,0,0,0,0,0,0,0,0,0,0,54.1667,20.3137,70.8333,0.588596,36.25,54.1667,237.5,16.5,0.497141,1,16.6667,0.148148,0,0,0,0,0,37.5,528.571,0,0,87.5,0,0,0,6.25,0,0,0,0,17.5,0,0,0,0,45.8333,150,0.22395,0,45.8333,102.083,91.6667,0.656111,0,0,4.16667,0,0,0,0,45.8333,0.542284,0,694.444,84.6426,0.25,150,25,0.418775,100,0,0,0,0,0,0,0,person
52.8283,37.7429,0.441375,0.479386,85.7143,14.2857,0,0,14,53.4545,13.4783,1,59.0909,219.714,67.4264,69.697,0.386946,2,45.4545,0,0,0,0,0,0,45.4545,103.97,0,0,0,41.502,40.9091,207.939,252.284,100,0,0,0,0,0,0,0,0,0,0,0,77.2727,4.41421,90.9091,0.869565,25.6917,31.8182,207.939,11,0.244318,2,63.6364,0.6,0,0,0,0,0,59.0909,56.7108,0,0,0,0,0,0,31.6206,59.0909,743.802,0.512987,100,11.8577,0,0,0,0,72.7273,47.259,0.130435,0,40.9091,136.364,36.3636,0.424489,31.8182,207.939,72.7273,100,0,0,0,45.4545,0.500832,0,743.802,38.4765,0,207.939,10.3111,0.487334,100,0,22.7273,47.259,0.098551,0,0,0,person
44.4444,52.1811,0.474885,0.38184,92.3077,7.69231,0,0,13,46.2222,14.8624,1,72.2222,33.67,47.2168,77.7778,0.641975,0,44.4444,0,48.1481,864.198,0,0,0,70.3704,249.433,0,0,0,55.0265,44.4444,226.757,24.6914,100,0,56.8376,0,27.7778,11.1111,22.6757,55.5556,351.474,33.3333,0.611111,0,31.6092,68.9411,66.6667,0.333333,20.6349,27.7778,238.095,0,0,0,0,0,0,0,0,0,0,44.4444,158.73,0,22.6757,55.5556,0.333333,0.071429,0,70.8995,0,0,0,0,25.9259,44.4444,158.73,22.6757,0.212963,33.3333,306.122,0.729225,0,0,0,5.55556,0,33.3333,272.109,13.8889,100,0,0,5.55556,77.7778,0,0,-370.37,46.1235,0.395062,238.095,11.3379,0.361424,100,0,44.4444,102.041,0.212698,2.1164,0,0,person
53.1915,40.406,0.432795,0.324975,80,13.3333,6.66667,0,15,49.3617,15.5789,1,61.1111,493.827,32.4853,88.8889,0.722222,0,44.4444,0,44.4444,1358.02,0.316872,0,0,44.4444,235.457,0,0,0,47.3684,33.3333,249.307,246.914,0,0,44.4444,0,44.4444,11.1111,304.709,0,0,0,0,0,44.4444,41.2843,33.3333,0,51.462,50,249.307,1.5,0.351852,1,0,0,0,0,0,0,0,44.4444,364.068,0,180.055,62.963,0.609053,0.34308,0,18.7135,44.4444,123.457,0.296296,0,37.4269,44.4444,207.756,110.803,0.381579,44.4444,226.553,0.454191,0,0,0,5.55556,0,50,263.158,8.88889,100,0,0,7.93651,61.1111,0.666667,0,864.198,67.1478,0.336182,249.307,429.363,0.065844,0,0,27.7778,235.457,0.294486,8.77193,0,0,person
42.8571,41.9854,0.450199,0.367229,76.4706,5.88235,11.7647,5.88235,17,60.3175,16.2698,1,0,0,0,91.6667,0,0,54.1667,0,79.1667,625,0,0,0,45.8333,166.222,0,0,0,58.6667,45.8333,192,1319.44,100,0,32.3546,0.069444,0,0,0,0,0,0,0,0,50,71.4264,83.3333,0.726667,37.6667,41.6667,192,10,0.352778,2,0,0,0,0,0,0,0,50,64,0,184,25,0.499937,0.515626,33.3333,19.3333,52.3148,-277.778,0,0,14.6667,45.8333,72,16,0.077778,20.8333,128,0.293333,0,0,0,0,0,71.7593,160,41.6667,100,37.5,195.636,4.16667,83.3333,0,0,69.4445,80.6552,0.291667,192,-336,0,100,0,45.8333,272,0.768222,14.6667,29.1667,112,person
37.2093,39.042,0.273658,0.571547,73.3333,13.3333,6.66667,6.66667,15,57.8811,17.8218,1,56.25,468.75,12.0711,87.5,0.625,0,50,0,62.5,625,0.625,0,0,50,262.5,0,0,0,29.375,25,237.5,80.6452,0,0,43.75,0,31.25,50,312.5,0,0,0,0,0,62.5,59.1945,75,0.477778,35,18.75,237.5,3,0.341667,0,18.75,0,0,0,0,0,0,43.75,-50,0,237.5,45.8333,0.431373,0.613725,0,31.875,37.5,-349.265,0.345238,0,6.25,68.75,37.5,25,0.066667,53.75,100,0.145833,0,37.5,112.5,62.5,0.316667,43.75,225,37.5,100,12.5,325,6.25,25,0.333333,0,312.5,34.6569,0,412.5,450,0.708333,0,0,43.75,237.5,0.566667,1.875,0,0,person
45.8333,44.7572,0.415732,0.36076,100,0,0,0,8,60.6481,13.6752,1,72.2222,740.741,11.8284,88.8889,0,0,44.4444,0,77.7778,864.198,0,0,0,55.5556,237.5,0,0,0,63.8889,33.3333,237.5,1604.94,100,0,44.4444,0,44.4444,11.1111,325,0,0,0,0,0,61.1111,15.4853,88.8889,0.796667,47.2222,50,237.5,2,0.5,0,0,0,0,0,0,0,0,44.4444,75,0,237.5,22.2222,0.444444,0.4875,0,12.7778,33.3333,123.457,0.306878,0,22.2222,44.4444,100,25,0.2,38.8889,150,0.347619,0,0,0,5.55556,0,38.8889,237.5,55.5556,100,33.3333,62.5,5.55556,72.2222,0,0,123.457,57.9706,0.3107,237.5,450,0.361111,0,0,44.4444,243.382,0.262346,26.6667,44.4444,200,person
55.1282,28.3957,0.314124,0.451997,90.9091,9.09091,0,0,11,70.0855,16.0436,1,57.1429,1020.41,64.8701,50,0.5,1,42.8571,0,0,0,0,0,0,57.1429,226.757,0,0,0,4.7619,0,0,0,0,0,0,0,0,0,0,71.4286,272.109,71.4286,0,0,35.7143,67.9499,23.8095,0.619048,52.381,42.8571,226.757,7.5,0.447619,1,0,0,0,0,0,0,0,57.1429,68.0272,0,181.406,57.1429,0.412698,0.566138,0,27.2109,35.7143,-253.061,0.392857,0,10.8844,57.1429,68.0272,22.6757,0.116402,42.8571,170.068,0.35119,0,42.8571,128.571,85.7143,0.725246,35.7143,249.433,57.1429,0,28.5714,283.447,14.2857,42.8571,0.253968,0,540.978,44.2132,0.547619,204.082,68.0272,0.190476,0,0,42.8571,215.42,0,9.52381,42.8571,396.825,person
52.9412,40.4473,0.412502,0.458443,77.7778,16.6667,0,5.55556,18,50.3268,16.0819,1,70,800,54.841,90,0.725926,1,25,0,0,0,0,0,0,0,0,0,0,0,28.6364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,58.65,13.3333,0.274242,37.7273,42.3134,162.051,33,0.456667,0,40,0.28,0,0,0,0,0,50,314.05,0,0,80,0,0,0,3.18182,0,0,0,0,40.4545,0,0,0,0,60,123.967,0.272727,0,35,90.7692,5,0.683862,35,216.942,5,100,0,0,5,55,0.4,0,818.75,90.9428,0.497222,218.82,-303.796,0.066667,0,0,23.1818,205.672,0,6.36364,0,0,person
61.7647,36.6689,0.464045,0.539314,64.7059,23.5294,0,11.7647,17,47.0588,15.1515,1,0,0,0,80,0,0,45,0,45,1500,0.191667,0,0,45,124.654,0,0,0,37.8947,45,257.618,100,100,0,45,0,0,0,0,0,0,0,0,0,80,1,90,0,48.4211,45,254.501,22,0.371296,2,40,0.279762,0,1,0,0,0,0,0,0,0,60,0,0,0,26.8421,0,0,0,0,17.8947,0,0,0,0,60,124.654,0.223684,0,40,118.387,8,0.636591,30,277.008,20,100,0,0,5,60,0.338889,0,100,40.6554,0.1,325.12,184.354,0.630952,0,0,25,124.654,0.342105,49.4737,0,0,person
56,27.625,0.457743,0.452593,70.5882,11.7647,5.88235,11.7647,17,51.7143,15.8521,1,0,0,0,5,0,2,0,0,45,-400,0.333333,0,0,70,216.942,100,0,0,14.0909,42.8571,144.628,1500,0,0,45,0,0,0,0,0,0,0,0,0,50,46.3431,53.3333,0.863636,35,35,216.942,43,0.341126,1,20,0.15,0,0,0,0,0,0,0,0,206.612,87.5,0.451235,0.314254,0,7.27273,35,1100,0.15,0,22.7273,0,0,0,0,45,123.967,0.200758,0,45,1.73913,5,0.652838,45,216.942,90,0,20,309.917,20,50,0.412169,0,-183.784,49.2652,0.283333,237.603,144.628,0.475,0,0,65,144.628,0.221445,0.454545,0,0,person
60.2273,34.0909,0.433291,0.50013,90,10,0,0,20,52.5974,12.5293,1,0,0,0,87.5,0,1,43.75,0,56.25,-312.5,0,0,0,43.75,173.611,0,0,0,39.0625,37.5,199.653,1054.69,100,0,43.75,0,0,0,0,0,0,0,0,0,54.4643,23.7279,25,0.792929,21.875,50,112.847,9,0.236111,0,31.25,0.3125,0,0,0,0,0,43.75,17.3611,0,156.25,87.5,0,0,0,11.9792,31.25,156.25,0,100,35.9375,0,0,0,0,43.75,95.4861,0.114198,0,43.75,137.5,87.5,0.682292,62.5,286.458,6.25,0,0,0,6.25,50,0.471726,0,1718.75,22.9515,0,234.375,173.611,0.447917,0,0,37.5,112.847,0.302083,1.5625,0,0,person
55.303,4.63287,0.464367,0.392512,56.5217,30.4348,13.0435,0,23,39.3939,12.3249,1,57.6923,236.686,39.4558,69.2308,0.703846,0,46.1538,100,0,0,0,0,0,46.1538,194.444,0,0,0,33.8462,69.2308,161.111,532.544,100,0,7.69231,0.068376,46.1538,161.538,133.333,0,0,0,0,0,0,0,76.9231,0,35.641,57.6923,163.169,12.5,0.518519,1,19.2308,0.153846,0,0,0,0,0,73.0769,0,0,294.444,92.3077,0,0,0,27.6923,65.3846,650.888,0.565268,75,20.5128,42.3077,161.111,-131.746,0.396282,46.1538,166.667,0.470106,0,46.1538,100,3.84615,0.769181,46.1538,156.173,73.0769,100,7.69231,172.222,3.84615,50,0.250885,0,650.888,46.2652,0.730769,161.111,-25.4743,0.264957,100,0,42.3077,55.5556,0.112593,31.2821,0,0,person
29.0909,48.3553,0.555132,0.385477,85.7143,14.2857,0,0,21,38.0165,10.8123,1,0,0,0,0,0,0,59.0909,0,50,-413.223,0.410354,0,0,45.4545,183.655,0,0,0,44.9036,40.9091,146.924,-106.952,100,0,45.4545,0,45.4545,8,197.613,0,0,0,0,0,77.2727,29.8284,39.5036,0,28.0992,27.2727,146.924,9,0,1,0,0,0,0,0,0,0,68.1818,-6.12182,0,243.343,81.8182,0.587121,0.853535,0,32.5069,36.3636,743.802,0.373278,100,19.8347,45.4545,215.794,170.799,0.704775,27.2727,257.117,0.851371,0,0,0,40.9091,0,45.4545,156.107,4.54545,100,13.6364,156.107,36.3636,0,0,0,743.802,56.3848,0.340909,146.924,-30.6091,0.32197,100,0,45.4545,151.515,0.522447,8.81543,13.6364,59.6878,person
