@relation 'Imagette-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.BestFirst -D 1 -N 10'

@attribute Airs_Center_X_GLOBAL numeric
@attribute Airs_Triangle_2_X_GLOBAL numeric
@attribute Harris_Corners_X_GLOBAL numeric
@attribute Mass_Center_X_Global numeric
@attribute Mass_Center_Y_Global numeric
@attribute Hough_Lines_Vertical_Global numeric
@attribute Hough_Lines_Horizontal_Global numeric
@attribute Hough_Lines_DiagonalPos_Global numeric
@attribute Hough_Lines_DiagonalNeg_Global numeric
@attribute Hough_Circles_Radius_Global numeric
@attribute Rows_Or_Cols_Global numeric
@attribute Airs_Center_X_0 numeric
@attribute Airs_Triangle_2_X_0 numeric
@attribute Airs_Contours_0 numeric
@attribute Harris_Corners_X_0 numeric
@attribute Mass_Center_X_0 numeric
@attribute Hough_Lines_Horizontal_0 numeric
@attribute Hough_Lines_Nb_0 numeric
@attribute Black_Pixel_1 numeric
@attribute Airs_Center_X_1 numeric
@attribute Hough_Lines_Vertical_1 numeric
@attribute Hough_Lines_Horizontal_1 numeric
@attribute Black_Pixel_2 numeric
@attribute Airs_Center_X_2 numeric
@attribute Mass_Center_X_2 numeric
@attribute Mass_Center_Y_2 numeric
@attribute Hough_Lines_Horizontal_2 numeric
@attribute Hough_Lines_Nb_2 numeric
@attribute Airs_Center_X_3 numeric
@attribute Airs_Center_Y_3 numeric
@attribute Airs_Contours_3 numeric
@attribute Mass_Center_Y_3 numeric
@attribute Hough_Lines_Vertical_3 numeric
@attribute Hough_Lines_DiagonalPos_3 numeric
@attribute Hough_Lines_DiagonalNeg_3 numeric
@attribute Airs_Center_X_4 numeric
@attribute Airs_Center_Y_4 numeric
@attribute Mass_Center_X_4 numeric
@attribute Mass_Center_Y_4 numeric
@attribute Hough_Lines_Vertical_4 numeric
@attribute Hough_Lines_Horizontal_4 numeric
@attribute Hough_Lines_DiagonalPos_4 numeric
@attribute Hough_Lines_DiagonalNeg_4 numeric
@attribute Black_Pixel_5 numeric
@attribute Airs_Center_X_5 numeric
@attribute Airs_Center_Y_5 numeric
@attribute Airs_Triangle_1_Y_5 numeric
@attribute Airs_Triangle_2_X_5 numeric
@attribute Mass_Center_X_5 numeric
@attribute Mass_Center_Y_5 numeric
@attribute Hough_Lines_Vertical_5 numeric
@attribute Hough_Lines_Horizontal_5 numeric
@attribute Hough_Lines_DiagonalNeg_5 numeric
@attribute Airs_Center_X_6 numeric
@attribute Airs_Triangle_1_X_6 numeric
@attribute Mass_Center_X_6 numeric
@attribute Mass_Center_Y_6 numeric
@attribute Hough_Lines_Horizontal_6 numeric
@attribute Airs_Center_X_7 numeric
@attribute Airs_Triangle_1_Y_7 numeric
@attribute Airs_Triangle_2_X_7 numeric
@attribute Harris_Corners_X_7 numeric
@attribute Mass_Center_X_7 numeric
@attribute Mass_Center_Y_7 numeric
@attribute Hough_Lines_DiagonalNeg_7 numeric
@attribute Airs_Center_X_8 numeric
@attribute Airs_Center_Y_8 numeric
@attribute Airs_Triangle_1_Y_8 numeric
@attribute Mass_Center_Y_8 numeric
@attribute Hough_Lines_Vertical_8 numeric
@attribute Hough_Lines_Horizontal_8 numeric
@attribute Hough_Lines_DiagonalNeg_8 numeric
@attribute Airs_Center_X_9 numeric
@attribute Airs_Center_Y_9 numeric
@attribute Airs_Triangle_1_X_9 numeric
@attribute Mass_Center_Y_9 numeric
@attribute Hough_Lines_Vertical_9 numeric
@attribute Hough_Lines_DiagonalPos_9 numeric
@attribute Black_Pixel_10 numeric
@attribute Airs_Center_X_10 numeric
@attribute Airs_Triangle_2_X_10 numeric
@attribute Mass_Center_X_10 numeric
@attribute Mass_Center_Y_10 numeric
@attribute Hough_Lines_Vertical_10 numeric
@attribute Hough_Lines_DiagonalPos_10 numeric
@attribute Hough_Lines_DiagonalNeg_10 numeric
@attribute Airs_Center_X_11 numeric
@attribute Airs_Triangle_2_X_11 numeric
@attribute Airs_Length_Contours_11 numeric
@attribute Harris_Corners_X_11 numeric
@attribute Mass_Center_Y_11 numeric
@attribute Hough_Lines_Vertical_11 numeric
@attribute Hough_Lines_Horizontal_11 numeric
@attribute Airs_Center_X_12 numeric
@attribute Airs_Center_Y_12 numeric
@attribute Mass_Center_X_12 numeric
@attribute Mass_Center_Y_12 numeric
@attribute Hough_Lines_Horizontal_12 numeric
@attribute Hough_Lines_DiagonalNeg_12 numeric
@attribute Airs_Center_X_13 numeric
@attribute Airs_Triangle_1_Y_13 numeric
@attribute Airs_Triangle_2_X_13 numeric
@attribute Mass_Center_Y_13 numeric
@attribute Airs_Center_X_14 numeric
@attribute Airs_Center_Y_14 numeric
@attribute Airs_Triangle_1_X_14 numeric
@attribute Mass_Center_Y_14 numeric
@attribute Hough_Lines_Vertical_14 numeric
@attribute Hough_Lines_DiagonalPos_14 numeric
@attribute Hough_Lines_DiagonalNeg_14 numeric
@attribute Black_Pixel_15 numeric
@attribute Airs_Center_X_15 numeric
@attribute Airs_Center_Y_15 numeric
@attribute Airs_Triangle_1_Y_15 numeric
@attribute Mass_Center_X_15 numeric
@attribute Hough_Lines_Vertical_15 numeric
@attribute Hough_Lines_Horizontal_15 numeric
@attribute Hough_Lines_DiagonalNeg_15 numeric
@attribute Class {accident,bomb,car,casualty,electricity,fire-brigade,fire,flood,gas,injury,paramedics,person,police,road-block}

@data
46.5373,12.5843,50.976,0.416881,0.475687,44.1176,45.5882,4.41176,5.88235,16.5134,0,51.1364,72.7218,221.007,22.7273,0.399928,0,6,24.5215,47.408,12.5,75,32.5957,45.4545,0.364683,0.473525,5.26316,19,49.9664,105.231,332.273,0.475106,60,40,0,55.6818,114.266,0.677642,0.286103,0,20,0,80,18.0024,48.8636,135.042,-22.9065,216.942,0.340909,0.467105,0,100,0,45.8703,-15.2727,0.556858,0.532618,21.4286,29.5455,213.052,-22.1804,56.8182,0.283601,0.3915,0,46.4952,143.224,40.9491,0.247807,33.3333,66.6667,0,43.1818,169.668,-37.0629,0.712453,0,0,9.56938,10.2273,3.3773,0,0,100,0,0,57.9545,355.831,557,97.7273,0.331307,28.5714,28.5714,45.4336,132.441,0.402976,0.80435,54.5455,0,50.3328,-42.419,217.564,0.444815,51.1364,128.116,5.30303,0.257858,60,0,0,36.9617,48.8636,121.191,-142.233,0.602262,11.1111,5.55556,16.6667,paramedics
45.9064,1.93944,58.3736,0.44468,0.50636,51.4286,31.4286,8.57143,8.57143,16.8908,0,48.8095,57.9729,244.614,73.8095,0.353322,50,6,13.8584,48.8095,0,100,36.3248,46.8583,0.340067,0.490094,52.1739,23,46.4286,124.918,412.912,0.701123,100,0,0,52.381,124.918,0.495078,0.497919,50,50,0,0,23.9316,48.8095,131.675,243.261,-161.565,0.513927,0.213164,28.5714,71.4286,0,44.9537,12.1284,0.243127,0.311651,22.2222,41.6667,117.723,132.846,62.1032,0.426758,0.37794,0,45.8791,121.631,295.858,0.311491,0,100,0,42.8571,134.78,-14.5781,0.42293,14.2857,0,9.76801,4.7619,11.3379,0,0,100,0,0,76.1905,226.757,181.5,76.1905,0.347231,80,20,14.2857,124.918,0.054453,0.44397,0,0,79.7619,-230.112,175.737,0,50,124.918,4.55848,0.170513,100,0,0,35.5311,51.6467,124.976,-8.9227,0.463451,4.54545,36.3636,18.1818,paramedics
44.2095,-20.1995,67.4292,0.403214,0.382818,47.8261,40.5797,8.69565,2.89855,17.0336,0,48.8636,-4.80107,294.179,93.1818,0.340337,20,5,13.4615,51.3097,28.5714,28.5714,39.1608,47.7273,0.347283,0.495856,52.6316,19,45.4545,124.918,346.168,0.181932,60,0,0,29.5455,124.918,0,0,100,0,0,0,13.5781,80.6818,115.056,6.57462,216.942,0.786302,0.403492,100,0,0,48.8636,2.27273,0.233273,0.309972,33.3333,44.3182,260.104,-22.6925,42.0455,0.532381,0.541511,0,48.8636,36.1604,-9.64278,0,0,100,0,30.6818,138.067,-10,0.472964,0,0,9.32401,7.95455,5.16529,0,0,100,0,0,71.8721,265.088,88.5,85.2273,0.453494,88.8889,0,46.286,118.343,0.120022,0.490631,57.1429,0,50.0988,243.261,-32.7135,0.499347,50,124.918,159.74,0.221985,100,0,0,41.4336,47.7273,124.918,-230.112,0.545383,18.1818,22.7273,27.2727,paramedics
45.1128,-8.0806,36.9422,0.357351,0.419302,35.7143,40,12.8571,11.4286,20.2274,0,47.1429,71.7631,265.918,97.9592,0.582668,12.5,8,9.23006,48.9796,0,100,29.4063,40.0314,0.352167,0.333653,47.0588,17,81.6327,111.054,182.206,0.242424,100,0,0,7.14286,111.054,0,0,100,0,0,0,17.9499,59.1837,61.9835,222.107,195.752,0.457971,0.217428,0,45.4545,18.1818,2.04082,8.16327,0.040816,0.393939,0,62.2449,216.942,58.309,50,0.657823,0.716342,0,48.9796,90.3926,89.7129,0.465909,0,100,0,25.5102,162.707,-18.4533,0.708182,0,0,7.37477,7.14286,21.137,0,0,100,0,0,65.3061,195.752,87.5,44.898,0.429983,62.5,18.75,24.4898,144.628,0.036281,0.934343,50,0,58.1633,315.728,162.953,0.227273,49.1396,105.743,5.10588,0.27987,20,60,0,48.0983,48.9796,113.636,-4.51963,0.555437,10.3448,17.2414,55.1724,paramedics
49.5218,-20.2769,44.9468,0.440164,0.521384,39.2857,37.5,12.5,10.7143,18.5032,0,54.2553,98.2722,214.706,22.1277,0.543229,0,4,9.07055,48.9362,0,50,30.6831,37.4758,0.140812,0.521204,43.75,16,86.1702,128.116,181.188,0.355263,100,0,0,57.4468,113.87,0.59409,0.621345,100,0,0,0,15.8455,48.9362,90.0277,6.92521,-8.40717,0.561302,0.290729,42.8571,42.8571,0,10.6383,36.1702,0.096021,0.174464,0,67.0213,-69.5134,212.485,52.1277,0.673564,0.625056,0,48.9362,76.1773,13.8504,0.328947,0,66.6667,33.3333,28.7234,176.593,50.4062,0.69057,0,0,9.51848,12.766,4.52694,0.085106,0.140351,100,0,0,77.6596,134.191,49.5,68.7943,0.549586,14.2857,14.2857,8.51064,162.742,0.06974,0.613304,0,0,68.0851,250.801,185.959,0.566886,48.9362,128.116,-25.5319,0.450947,100,0,0,40.0336,48.9362,124.654,-19.2367,0.523868,10,40,20,paramedics
48.1203,106.566,46.7906,0.45275,0.405282,44.8276,48.2759,3.44828,3.44828,23.9316,0,25.7576,64.2792,18.6569,27.2727,0.256566,100,2,12.7482,0,0,100,7.10554,21.2121,0,0,0,0,74.2424,166.468,123.497,0.275862,100,0,0,48.4848,166.468,0.310064,0.569082,0,66.6667,0,33.3333,14.3156,48.4848,160.523,11.8906,284.665,0,0,0,100,0,47.4382,3.0303,0.016835,0.05364,100,48.4848,-28.304,290.411,63.6364,0.727469,0.64129,0,48.4848,53.5077,95.1249,0.066092,0,100,0,25.7576,190.25,-20.838,0.429058,66.6667,0,10.0313,28.7879,73.4619,0,0,100,0,0,80.303,215.377,35.5,96.9697,0.768199,100,0,43.9394,309.156,0.794613,0.862069,100,0,51.5152,11.8906,156.107,0.45977,13.6364,166.468,1.0101,0,100,0,0,16.5099,49.6465,166.468,5.71953,0.085859,0,100,0,paramedics
49.0909,-0.500625,54.6664,0.393626,0.401539,43.3333,56.6667,0,0,27.8733,0,20.3704,54.8697,7.82843,22.2222,0.203704,100,2,12.3457,0,0,100,14.0432,20.3704,0.12037,0.416667,0,1,72.2222,199.653,90.8216,0.666667,100,0,0,53.7037,199.653,0.406933,0.596688,25,25,0,50,16.5123,48.1481,329.861,277.778,342.936,0,0,0,100,0,46.3312,21.1329,0.098765,0.020833,100,48.1481,-12.4008,342.936,83.9506,0.805075,0.426543,0,0,0,0,0,0,0,0,35.1852,217.014,-12.516,0.2878,0,0,10.3395,16.6667,58.4481,0.171076,0.257937,100,0,0,75.9259,219.479,0,62.963,0.854167,0,0,43.2,208.056,0.528807,0.733796,66.6667,0,45.0081,302.687,-17.2959,0.208333,24.0741,199.653,18.5185,0,100,0,0,8.7963,35.1852,69.4445,17.3611,0.166667,0,100,0,paramedics
50.3906,64.1305,13.2324,0.318807,0.381853,28.5714,64.2857,0,7.14286,27.18,0,53.125,39.0625,183.806,21.875,0.100521,66.6667,3,14.8438,48.4375,0,100,18.2292,47.1539,0.225694,0.12963,33.3333,3,78.125,199.653,95.4074,0,100,0,0,53.125,173.611,0.548927,0.354114,0,0,0,100,16.276,48.4375,286.458,252.149,9.76562,0.03125,0.340278,0,100,0,47.1002,16.9643,0,0,100,45.3125,-42.6587,304.967,20.8333,0.681709,0.438666,0,48.4375,60.7639,17.3611,0,0,100,0,48.4375,234.375,-20.3435,0.634722,0,0,9.89583,0,0,0,0,100,0,0,0,0,0,25,0,0,0,20.3125,199.653,0,0,0,0,65.625,381.944,168.186,0,14.0625,199.653,3.125,0.805556,100,0,0,12.5,53.125,43.4028,17.3611,0.214583,0,100,0,paramedics
49.5283,-1.70973,56.7465,0.53828,0.376293,58.3333,41.6667,0,0,27.2222,0,48.0769,402.822,151.807,30.7692,0.263403,66.6667,3,12.7622,0,0,100,25.1748,49.1275,0.33547,0.164141,50,4,46.1538,216.942,101.224,0,50,0,0,65.3846,196.281,0.60989,0.577273,0,0,0,100,17.3077,48.0769,361.57,309.917,355.03,0.455128,0.439394,0,100,0,46.3846,34.6154,0,0,100,46.1538,-55.3719,420.71,51.2821,0.675518,0.380805,0,73.0769,30.9917,20.6612,0,0,0,0,38.4615,227.273,56.626,0.20404,100,0,13.1119,34.6154,151.627,0,0,100,0,0,57.6923,88.7574,0,46.1538,0.886364,0,0,17.3077,278.926,0.153846,0.318182,0,0,73.0769,20.6612,322.978,0.045455,40.3846,216.942,30.7692,0,100,0,0,2.62238,57.6923,20.6612,20.6612,0,0,0,0,paramedics
46.0515,-60.9993,56.7343,0.380267,0.351767,23.0769,65.3846,3.84615,7.69231,31.1355,0,48.2759,186.414,102.598,44.8276,0.195402,100,3,16.4577,48.2759,0,100,11.2853,17.2414,0.094828,0.409091,0,2,75.8621,216.942,82.2652,0,100,0,0,50,206.612,0.190421,0.635354,0,100,0,0,18.0251,48.2759,351.24,309.917,630.202,0,0,0,100,0,48.2759,105.47,0,0,100,41.3793,-67.1488,294.293,62.069,0.395873,0.369972,0,48.2759,82.6446,159.933,0.115152,0,100,0,27.5862,237.603,3.44828,0.164773,100,0,8.46395,8.62069,11.8906,0,0,0,0,0,75.8621,202.14,0,46.12,0,0,0,47.2384,220.614,0.095785,0.833333,100,0,58.6207,43.4972,208.399,0.443182,10.3448,216.942,3.44828,0,0,0,0,4.07524,60.3448,20.6612,20.6612,0,0,0,0,paramedics
48.7603,0.683013,46.1305,0.436214,0.359038,47.0588,41.1765,11.7647,0,21.2798,1,50,-32.1513,89.1543,25,0.492141,25,4,12.043,48.3333,0,0,10,41.6667,0.31,0.137097,0,0,73.3333,156.087,137.225,0.782258,50,50,0,50,145.682,0.34755,0.622057,0,50,0,50,17.4194,45,150.884,287.361,-40.1709,0.272222,0.071685,0,100,0,48.3333,64.7967,0.5375,0.549731,100,35,-47.8668,275.556,46.6667,0.394152,0.19677,0,0,0,0,0,0,100,0,41.6667,171.696,-22.8736,0.46929,25,0,8.70968,13.3333,11.1111,0.09899,0.270772,100,0,0,75,291.111,13,75,0,100,0,85,296.566,0,0,0,0,81.6667,10.4058,318.954,0,10,156.087,3.33333,0,100,0,0,22.4731,59.3902,158.943,-46.9244,0.720185,40,60,0,paramedics
42.984,0.90703,45.8668,0.361991,0.395167,54.8387,38.7097,3.22581,3.22581,24.9695,1,48.0769,14.7929,160.857,1.92308,0.078205,33.3333,3,12.4668,48.0769,0,100,16.4456,42.0569,0.025641,0.229885,66.6667,3,51.8415,158.674,171.824,0.262931,66.6667,0,0,51.9231,166.468,0.304913,0.524717,80,0,0,20,13.7931,48.0769,261.593,328.181,-121.302,0,0,0,100,0,48.0769,-84.6154,0.442308,0.318966,100,38.4615,261.593,14.7929,3.84615,0.397707,0.277018,0,48.0769,65.3983,-3.39732,0,0,100,0,42.3077,184.304,-31.8859,0.477229,33.3333,0,15.3846,7.69231,43.2408,0,0,100,0,0,88.4615,325.444,0,96.1538,0,0,0,7.69231,148.633,0,0,0,0,78.8462,-25.8491,263.699,0,15.3846,166.468,31.7814,0,100,0,0,17.1088,86.5385,166.468,-10.7582,0.585991,100,0,0,paramedics
48.3051,-2.46593,40.0043,0.472897,0.392672,36,56,4,4,23.4322,0,48.2759,11.8906,154.958,1.72414,0.384043,0,3,12.604,48.2759,0,100,11.7717,48.2759,0.45977,0.045977,100,2,79.3103,166.468,85.3044,0,100,0,0,56.8965,160.523,0.455939,0.801533,66.6667,0,0,33.3333,16.1712,48.2759,249.703,324.148,-297.265,0,0,0,100,0,48.2759,94.4241,0,0,100,48.2759,-37.5011,394.219,95.8621,0.75328,0.17282,0,48.2759,53.5077,91.5577,0,0,100,0,36.2069,178.359,61.1285,0.22578,66.6667,0,13.3175,12.069,11.8906,0,0,100,0,0,84.4828,322.127,8,91.954,0.051724,100,0,0,0,0,0,0,0,72.4138,11.8906,295.363,0,22.4138,166.468,33.3333,0,100,0,0,16.8847,72.3002,145.678,73.4163,0.266948,50,50,0,paramedics
43.0851,1.13173,26.9382,0.465543,0.390525,51.8519,44.4444,3.7037,0,19.633,1,47.8261,-4.38448,121.604,13.0435,0.221014,100,1,18.6795,47.8261,0,100,6.60225,34.7826,0.391304,0.296296,100,1,71.7391,178.326,111.447,0.179012,100,0,0,47.8261,150.892,0.096618,0.36214,0,100,0,0,20.4509,51.7681,191.129,305.826,-28.8528,0.202362,0.047554,0,100,0,47.8261,104.048,0.61413,0.589286,100,43.4783,13.7174,18.9036,58.6957,0.395169,0.21749,0,47.8261,41.1523,-41.1523,0.092593,0,100,0,34.7826,178.326,75.9197,0.200823,100,0,18.1965,47.8261,-19.688,0,0,100,0,0,28.2609,136.106,17.5,26.087,0,100,0,0,0,0,0,0,0,63.0435,-315.501,226.843,0.407407,43.4783,178.326,1.86335,0.08642,100,0,0,34.9436,43.4783,178.326,-8.84581,0.37343,80,20,0,paramedics
47.7064,96.3032,36.9989,0.386701,0.40383,63.6364,27.2727,9.09091,0,23.5863,1,48.1481,425.24,151.439,35.1852,0.324691,50,2,12.3843,48.1481,0,50,3.93519,18.5185,0.279835,0.510417,0,0,77.7778,151.367,131.236,0,100,0,0,61.1111,146.484,0.563786,0.749306,100,0,0,0,17.1296,50.0697,166.489,292.969,-26.2917,0.216049,0.055556,0,100,0,48.1481,3.7037,0,0,0,48.1481,259.05,-80.5244,96.2963,0.698285,0.490173,0,48.1481,63.4766,0,0.25651,0,100,0,38.8889,151.367,-1.85185,0.156513,50,0,16.8981,50.7076,78.5299,0.174211,0.077546,50,0,0,66.6667,180.964,49,72.2222,0.404167,100,0,0,0,0,0,0,0,64.8148,-29.7511,201.933,0,38.8889,151.367,29.6296,0.174769,100,0,0,28.9352,55.5556,151.367,-30.0941,0.536626,66.6667,33.3333,0,paramedics
44.3478,-45.1459,46.5817,0.378372,0.389685,45.9459,40.5405,5.40541,8.10811,20.8602,1,48.2143,414.025,166.045,10.7143,0.50907,33.3333,3,9.21053,48.2143,0,66.6667,10.2444,48.2143,0.714286,0.155702,66.6667,3,76.7857,128.116,147.932,0,100,0,0,50,128.116,0.482011,0.531774,80,0,0,20,10.1504,48.2143,93.4903,138.504,331.633,0.420635,0.417398,0,100,0,48.2143,3.57143,0.25,0.322368,100,46.4286,-65.9219,411.439,33.9286,0.643134,0.551939,0,48.2143,20.7756,-8.65651,0,0,100,0,33.9286,131.579,51.3158,0.225947,66.6667,0,12.782,26.7857,38.2653,0.247619,0.04386,100,0,0,91.0714,288.089,3,94.6429,0.035088,100,0,0,0,0,0,0,0,66.0714,19.0443,280.612,0,21.4286,128.116,49.7024,0.328947,100,0,0,12.8759,72.6891,129.135,301.247,0.661905,16.6667,33.3333,50,paramedics
40.4363,114.419,42.2032,0.396414,0.414029,54.5455,36.3636,3.0303,6.06061,18.0009,1,48.1481,-27.4348,124.852,48.1481,0.323045,0,3,13.5802,61.2414,0,100,5.38721,48.1481,0.240741,0.083333,100,2,51.8519,146.924,108.569,0.581818,75,0,25,38.8889,142.332,0.546914,0.731342,75,25,0,0,12.9068,48.1481,96.4187,-47.5342,342.936,0.283951,0.042649,0,100,0,48.1481,92.5926,0,0,0,48.1481,-14.9824,342.936,85.1852,0.643128,0.194861,0,55.5556,110.193,9.18274,0.204307,0,33.3333,66.6667,9.25926,243.343,3.7037,0.69697,0,0,14.1414,16.6667,113.169,0.08642,0.020202,100,0,0,70.3704,178.326,15.5,72.8395,0,100,0,0,0,0,0,0,0,18.5185,252.943,28.6819,0,29.6296,146.924,29.6296,0,100,0,0,23.4568,61.5497,154.737,356.596,0.506499,42.8571,14.2857,0,paramedics
41,-44.9373,43.7553,0.291796,0.334807,43.3333,40,10,6.66667,17.8309,1,54,337.684,82.4264,40,0.533333,0,1,9.5,48,0,0,6.25,36,0.333333,0.072917,100,2,68,151.367,131.246,0.260417,100,0,0,44,146.484,0.703895,0.618587,100,0,0,0,13,48,89.8438,-7.27044,349.674,0.273333,0.017361,0,100,0,48,140,0,0,100,44,166.865,-88.3478,8,0.476351,0.25773,0,50,166.016,9.76562,0.106771,66.6667,33.3333,0,6,268.555,4,0,0,0,15.25,16,55.4105,0.258301,0.362979,50,0,25,68,339.765,2.5,64,0.253472,100,0,0,0,0,0,0,0,34,-49.8047,16,0.572917,28,151.367,33.6842,0,100,0,0,25.375,55.8052,158.993,338.542,0.490694,50,50,0,paramedics
46.1538,112.167,28.3659,0.520591,0.407369,61.7647,20.5882,14.7059,2.94118,15.9305,1,79.5455,309.917,28.7279,95.4545,0.833333,0,0,12.259,27.2727,33.3333,33.3333,8.81543,45.4545,0.383838,0.468855,50,2,45.4545,146.924,143.005,0.640853,50,0,50,75,133.15,0.82197,0.454545,100,0,0,0,20.6612,47.7273,146.924,9.18274,392.562,0.478788,0.746044,0,50,0,47.7273,4.54545,0.136364,0.568182,50,43.1818,-26.1355,392.562,68.1818,0.743939,0.238384,0,45.4545,146.924,9.18274,0.139029,66.6667,0,33.3333,0,0,0,0,0,0,22.4518,56.8182,418.689,0.367539,0.43465,50,33.3333,0,70.4545,230.451,34.5,72.7273,0.508418,100,0,88.6364,119.376,0,0,0,0,11.3636,104.071,20.6612,0,54.5455,146.924,37.4768,0,100,0,0,22.0386,54.0567,148.946,9.18274,0.563915,66.6667,0,0,paramedics
41.1765,1.38408,5.0774,0.312084,0.256821,54.1667,45.8333,0,0,22.6712,1,47.619,430.839,187.92,12.6984,0.232804,100,3,12.5,47.619,0,100,11.5079,47.619,0.071429,0.208333,0,0,47.619,199.653,87.1406,0,100,0,0,41.1015,184.338,0.480423,0.741049,50,50,0,0,16.6667,47.619,138.889,-6.51042,430.839,0,0,0,0,0,47.619,90.4762,0,0,100,47.619,-42.1627,489.148,95.2381,0.652194,0.359426,0,47.619,86.8055,4.34028,0.09375,0,100,0,28.5714,199.653,38.7755,0.333333,33.3333,0,16.8651,11.9048,158.73,0,0,100,0,0,85.7143,408.163,0,59.5238,0,0,0,47.619,212.88,0.095238,0.430556,0,0,42.8571,-124.008,242.954,0.375,42.7812,193.466,4.42633,0,100,0,0,26.1905,47.619,199.653,430.556,0.31746,100,0,0,paramedics
45.9828,-57.9667,33.414,0.436353,0.332426,40,46.6667,6.66667,6.66667,27.7419,1,42.8571,71.4286,24.3137,50,0.464286,0,0,9.04762,50,0,0,5.2381,0,0,0,0,0,60.7143,311.111,55.9221,0,0,0,0,50,288.889,0.51096,0.529982,50,0,0,50,26.6667,46.4286,466.667,330.159,612.245,0,0,0,0,0,46.4286,-57.1429,0.416667,0.388889,0,42.8571,-222.222,663.265,67.8571,0.410155,0.416144,0,46.4286,311.111,-144.444,0.499663,0,0,0,17.8571,422.222,7.14286,0.533333,0,0,20.9524,28.5714,153.061,0,0,100,0,0,60.7143,612.245,6.5,71.4286,0,0,100,44.8052,400,0.25,0.397222,0,0,42.7019,577.778,-17.0068,0.561111,32.1429,311.111,28.5714,0,0,0,0,30,0,0,0,0,0,0,0,paramedics
41.4031,4.34028,36.2811,0.390643,0.403133,47.0588,29.4118,23.5294,0,22.2222,1,16.6667,69.4445,10.9515,16.6667,0.222222,0,0,17.3611,75,0,0,1.38889,0,0,0,0,0,37.5,381.944,53.0416,0.467593,0,0,0,45.8333,451.389,0.356481,0.643519,0,0,0,0,36.1111,45.8333,416.667,49.2832,712.366,0.263889,0.145833,0,0,0,45.8333,108.333,0.125,0.166667,0,37.5,69.4445,69.4445,66.6667,0.37963,0.12963,0,45.8333,451.389,-397.51,0.343434,0,0,0,45.8333,381.944,-14.1304,0,0,0,24.3056,20.8333,-15.4321,0,0,0,0,0,45.8333,902.778,15,91.6667,0.369444,0,0,41.6667,381.944,0.231481,0.347222,0,0,20.8333,69.4445,69.4445,0,0,0,0,0,0,0,0,30.5556,79.1667,381.944,694.444,0,0,0,0,paramedics
41.7239,3.18878,18.8036,0.423178,0.333007,33.3333,55.5556,11.1111,0,32.2222,0,21.4286,212.585,17.7396,21.4286,0.162698,0,0,45.4545,47.5995,0,0,2.5974,0,0,0,0,0,42.8571,371.901,51.65,0.446917,0,0,0,46.4286,454.545,0.315476,0.602273,0,0,0,0,38.961,46.4286,578.512,382.231,612.245,0,0,0,0,0,46.4286,18.4066,0.482804,0.28367,0,7.14286,82.6446,51.0204,3.57143,0,0,0,46.4286,330.579,82.6446,0.307576,0,0,0,25,495.868,7.14286,0.3125,0,0,37.6623,50,918.367,0.47619,0.704545,0,0,0,44.8505,-10.2041,17,71.4286,0.417508,0,0,0,0,0,0,0,0,50,1404.96,697.279,0.32684,14.2857,413.223,35.7143,0,0,0,0,16.8831,53.5714,330.579,82.6446,0.547619,0,0,0,paramedics
46.5517,7.69392,25.1371,0.477941,0.382481,60,20,0,20,23.913,0,21.4286,51.0204,37.1421,10.7143,0,0,0,28.5714,0,0,0,0.649351,0,0,0,0,0,71.4286,428.719,36.2346,0.393939,0,0,0,53.5714,82.6446,0.269841,0.20202,0,0,0,0,14.2857,46.4286,123.967,82.6446,765.306,0.607143,0.143939,0,0,0,50,3.69458,0.267857,0.318182,0,42.8571,-185.95,688.776,53.5714,0.492641,0.35427,0,46.4286,289.256,41.3223,0.475758,0,0,0,17.8571,702.479,7.14286,0.772727,0,0,29.8701,25,282.575,0,0,0,0,0,46.4286,121.173,19.5,35.7143,0.50303,0,0,0,0,0,0,0,0,42.8571,82.6446,479.592,0.289562,50,371.901,22.1254,0,0,0,0,44.1558,47.8571,520.661,-152.682,0.454212,0,0,0,paramedics
48.2143,-15.4268,23.6789,0.528873,0.343982,25,58.3333,0,16.6667,28,0,0,0,0,64.2857,0,100,1,24.4048,46.4286,0,0,2.38095,7.14286,0,0,0,0,64.2857,381.944,44.4127,0.375,0,0,0,64.2857,347.222,0.705782,0.393849,0,0,0,0,45.2381,48.4168,447.093,694.444,693.878,0,0,0,0,0,46.4286,-12.3377,0.392857,0.229167,0,41.7857,995.37,374.15,5.71429,0.260582,0.229938,0,49.026,277.778,486.111,0.396825,0,0,0,21.4286,486.111,7.14286,0.594444,0,0,22.0238,25,51.0204,0,0,0,0,0,39.2857,261.48,10,42.8571,0.1875,0,0,0,0,0,0,0,0,42.8571,69.4445,510.204,0.374008,50.9494,333.597,45.1128,0.125,0,0,0,22.619,46.4286,104.167,138.889,0,0,0,0,paramedics
